method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-56.66384708298682,0.8534134922448489,20.213480060751476,0.36504950369563793,126.1111013646126,0.026151448825406653,-30.69769950258838,0.6941233193536607,-28.112887684082754,0.68176509742537,18.343810712265494,0.3762847758069242,-85.19638690116965,0.923113702792618,47.97893202994328,0.21442520196096848,-3.4658081726037486,0.521295534703266,153.16037402934404,0.004465916744735732,-75.49004186003957,0.8850455592759019,13.902727842330933
LOCO-W,0.3,-84.67859067376074,0.9068058166310605,46.85863065319943,0.21462742217113928,63.671144801748824,0.1736161806192782,84.4944365970555,0.08595488398530282,123.7446666576597,0.021243217077826393,67.63398013958134,0.13075334483335743,-0.09283511338504288,0.5006083117176026,16.251494577903884,0.39461153905966795,-23.43468448376701,0.6251853649921795,-13.871973718559074,0.5928755611045777,38.34240556077641,0.265015946772014,13.913376569747925
LOCO-W,0.6,20.0198504783184,0.3742757496636815,69.51755572448131,0.12579207277295035,12.507417955810537,0.42387659473034456,10.902981096720866,0.4301913806224428,-22.362619916211685,0.650450766629801,12.77180263167871,0.4104986686808898,-16.28574140693725,0.5982078800670889,-41.013747948619475,0.7802392477701086,56.82775240853412,0.18056100137740283,-11.68428024441668,0.5717820314032087,-32.14722004357125,0.731213179603339,13.988296031951904
LOCO-W,0.9,16.860045243819293,0.3962714848223574,-63.70438111388278,0.8828152728902032,125.9472623259914,0.018435211162863174,49.502584987298576,0.2015109112371649,-43.85075450259303,0.7727047849507548,-116.19503210475656,0.9663924655010117,98.88703310632083,0.05989750694493956,75.27198107043061,0.09726382030105363,0.019212907896583892,0.4998826858209894,69.37242453825473,0.13494716501677673,86.31728374394511,0.07915388146732116,13.953116655349731
CPI,0.0,-45.46544652255625,0.885445756961611,28.406811748120163,0.006345008429182788,609.4228195488722,0.0017256027349516583,77.38144154135352,0.03499031701918537,4.950743233082676,0.43170024809667107,17.719522556390757,0.2790153282959174,2.579385714285536,0.47539712303798815,0.7708997180448023,0.47610771594828777,434.0002411654136,0.029341471321673716,-4.5861571428574734,0.5360466160005412,2.3475169172932056,0.47126926681653325,14.273936748504639
CPI,0.3,-41.1258052631581,0.8621186125553169,29.21648016917311,0.005437323288522046,614.9894778195487,0.001528617620425717,67.77175037593929,0.054979457728630825,4.715153289473619,0.43845869527006204,16.161316071428246,0.2962062018313731,0.15552988721810834,0.498506568856538,-2.941500939849675,0.5860464718975404,425.92185300751885,0.03137409811376665,-4.634942763158051,0.5353258039201089,1.4487065789469398,0.48305524398053307,3.0140368938446045
CPI,0.6,-40.77158928571407,0.8618911496738032,29.702489943608953,0.005587261473292169,617.9061194548872,0.0013443670480791365,59.04608627819516,0.075983329437817,6.084007330827035,0.41692729869193834,23.1166026315791,0.2288710135561362,2.7210548872178606,0.47410680058751353,1.4576059210523908,0.4528844229685856,415.862772180451,0.033425603057580675,-8.100123778195439,0.559695236714878,-13.193684210526271,0.6545499778014425,3.124812126159668
CPI,0.9,-39.18854699248118,0.8525927269648399,18.247392763157904,0.06637016627919562,598.672590319549,0.0010187663309479743,60.9211568609021,0.06998429302897774,6.099742575188429,0.4161783985679042,27.680634680451476,0.17497798615603155,-1.1807346804512235,0.5120131505506165,-0.8426237781950476,0.5257673965230901,445.4254171052628,0.02676323392039804,1.7696144736842143,0.48710940912481543,-3.85563054511249,0.541425497831785,3.093549966812134
CPI_sqrt,0.0,-45.46544652255625,0.848447960564332,28.406811748120163,0.054689498956172505,609.4228195488722,0.002269987002445493,77.38144154135352,0.05732772776182905,4.950743233082676,0.4439500934297556,17.719522556390757,0.314123039680276,2.579385714285536,0.4786365597117412,0.7708997180448023,0.48399478063882506,434.0002411654136,0.0329056385999588,-4.5861571428574734,0.5320451522771075,2.3475169172932056,0.4759481270271483,9.831694841384888
CPI_sqrt,0.3,-41.1258052631581,0.8245868927313418,29.21648016917311,0.05053165006912501,614.9894778195487,0.0020259969796808525,67.77175037593929,0.08221836972619057,4.715153289473619,0.4490095419477837,16.161316071428246,0.3291146308468762,0.15552988721810834,0.49870444539303227,-2.941500939849675,0.5588231229158858,425.92185300751885,0.035088529354999246,-4.634942763158051,0.5315102332613869,1.4487065789469398,0.485712683976538,2.998309850692749
