method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-1193.6063749408343,0.9997008079140818,554.2239262039108,0.04047988310104278,769.659689071801,0.009747014572443202,103.18139127254824,0.3856153357274865,118.18134442668347,0.3639637708947072,-480.60340275360215,0.9224167387089294,-474.55892331867534,0.9071091895061483,-573.992703790121,0.9468595587110782,404.6959276888177,0.10453238948298971,341.4787016249138,0.1577235955548275,-47.40487076502401,0.55669878264902,0.5284278392791748
LOCO-W,0.3,38.36612684300526,0.45549703524660734,-633.1211261503204,0.9711433428916013,651.6470996157929,0.034814009179875316,-86.47460156996317,0.5960691272061236,-574.7827356789961,0.9642264884963748,-437.91844842021135,0.9044293349039065,-146.7960761357766,0.6665205195549604,-729.0746340883542,0.9818887038557695,-202.49757932399555,0.731996471636333,863.923852633242,0.003804596568839358,-167.29555330444177,0.6855318467569909,0.5278728008270264
LOCO-W,0.6,186.60239501995702,0.30554759545680876,-825.0802591553683,0.9940334887856455,423.2168042219156,0.09649931969756231,-112.24575793627747,0.6213078140064064,-31.499544870208304,0.5380555527890665,-862.7544607890107,0.9941279954807669,111.81196982271649,0.36979378847519606,-652.4317989037423,0.9753841859594682,-663.1450146513763,0.9806866563307484,-304.3957835182649,0.8174875185339294,-759.9499049861196,0.9872664143726536,0.52223801612854
LOCO-W,0.9,0.2934670138256985,0.49962777286817395,-716.2335924033306,0.9827072388766395,493.642003790261,0.08319116055070197,-378.8855528080881,0.8749695530772704,-429.24146399950604,0.8926708350055437,-298.7957859070251,0.8177651270098321,226.4452978445933,0.25394261732548173,-397.70586125880504,0.8809063915873254,-267.5866004704249,0.7940097643560999,-776.2122388821066,0.9871248415474346,-2.527528533750401,0.5028821848289713,0.517937183380127
CPI,0.0,0.0,1.0,140.96924393726408,0.10029385989967732,831.7034691292872,0.0001699004496363668,301.7099607501648,0.0020327767992108317,70.88441673031934,0.011481320694473942,0.0,1.0,26.172631481321105,0.24093386204421735,-48.84369523502255,0.8606277862483909,351.43364921498255,0.0042580030037549,-70.4795680640434,0.9598514361860669,7.182862736834522,0.024696983384300805,12.259294748306274
CPI,0.3,0.0,1.0,140.97605600766792,0.10029082798412786,832.2577763831903,0.00016803966572095323,301.7543626019085,0.002031889315491055,70.69405270836091,0.011513249121588458,0.0,1.0,26.11526528985769,0.24164195329104693,-48.799939986658046,0.860588810876786,351.5121230881889,0.004246601371566964,-70.37842435533253,0.9596248125125926,7.368866140012642,0.02291504145755609,0.9882864952087402
CPI,0.6,0.0,1.0,140.98909525694648,0.10028419822899082,832.2702974038143,0.0001680249397889185,301.82426797104927,0.0020304157678464555,70.43249555523471,0.01155890348686353,0.0,1.0,26.207501340806402,0.24111083886068246,-48.79964992470377,0.8607967263445679,351.9169591629766,0.004210747012884643,-70.40748913305083,0.9596926985665486,7.597750331114639,0.02066630559729018,1.0016801357269287
CPI,0.9,0.0,1.0,141.04023136125875,0.10025622562879954,832.3383954510357,0.00016794369651857314,302.0624173833919,0.002025181276605902,69.6527775044517,0.011701711616055252,0.0,1.0,26.65457136639634,0.23808046403520694,-48.78938043088897,0.8613541871406054,354.48087214726297,0.004021603732880057,-71.06914489029191,0.9611308359567424,6.706179010182723,0.037321356377067814,0.9850330352783203
CPI_sqrt,0.0,0.0,0.5,140.96924393726408,0.11303859764665392,831.7034691292872,0.00024325138885663092,301.7099607501648,0.003362364010053763,70.88441673031934,0.029298834497968402,0.0,0.5,26.172631481321105,0.27380842033636377,-48.84369523502255,0.8289898453271065,351.43364921498255,0.005998722877566969,-70.4795680640434,0.9347550516361518,7.182862736834522,0.2355210073307194,7.8207337856292725
CPI_sqrt,0.3,0.0,0.5,140.97605600766792,0.11303503303346646,832.2577763831903,0.00024072898832791195,301.7543626019085,0.003360890597532352,70.69405270836091,0.029405088137122698,0.0,0.5,26.11526528985769,0.27442522987606055,-48.799939986658046,0.8289289506264479,351.5121230881889,0.005984185114825927,-70.37842435533253,0.9344685255456721,7.368866140012642,0.2306026945044259,0.9828083515167236
