method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,-0.11770676804023025,0.9999567906215818,-0.0748123567865048,0.9943180444800488,0.13286413490854906,1.0731831870058883e-05,0.13448443294830012,4.666963545729708e-06,0.022872293343144764,0.188385010316918,-0.08334905016577658,0.9951791776953786,0.1037182458838235,5.745329165696145e-05,-0.04892670700121662,0.9656379331434441,-0.14361792797054787,0.9999989398577974,0.08201376867019786,0.0016987338896500281,0.16336871449847667,6.319808409926964e-08,0.05955600678538873,0.01848467365137274,20.74648094177246
LOCO-W,0.3,-0.030151932823982562,0.8284342559892582,0.0893659415267329,0.0003129184590268119,0.029805429826614258,0.1493595130470019,0.09358826758845683,0.0007704706326681077,-0.099388144396361,0.9989220659458126,0.037345281456676774,0.07714166666020594,-0.11975335763255088,0.9999943465970405,-0.11579063995985543,0.9999907845864029,-0.14640069922805896,0.9999977156106142,0.05284267544107257,0.021649958449440065,0.32286353497199594,0.0,0.09276172470402592,0.0006897336842111024,20.632535696029663
LOCO-W,0.6,-0.0582988442772639,0.9706016316902326,-0.04914582954097224,0.9664393683035316,-0.11569939177799538,0.9999729404424073,0.12641964292528973,2.4960353943281888e-05,0.10529401824837327,0.00013313050649732538,0.04047073233516738,0.07710327206316792,-0.08379418464179683,0.998823961752741,-0.0486750498954949,0.9708013095289167,0.07629771716747581,0.0010642581647577476,-0.04055269496962743,0.9204351601648619,-0.003421405200342108,0.5465209169243892,0.047167441953742575,0.03891906678902646,20.692075967788696
LOCO-W,0.9,0.051634463794546406,0.025647258475357204,0.0649658217792576,0.011495146369786324,-0.027906206437013213,0.8486852668233396,0.07674127780700586,0.0028702371470512578,-0.1099351950619688,0.9995401135911,0.08192589386082424,0.0028274814414382954,0.050433511485204946,0.024809389133895188,0.07211294104530223,0.006188946119340066,-0.05007175838558047,0.9670747843202444,-0.061522331102122435,0.9861089795453063,0.12716944137985836,1.4016012088724494e-06,0.07142776014996002,0.00706726102636146,23.049473762512207
CPI,0.0,0.0009685386627339143,0.3899678808623387,0.02963070472057558,0.00015269069993255989,-0.0015794604705765825,0.8611606239505568,0.002273922447894705,0.41220628557754246,0.0009130768573918924,0.07668236476657984,0.06717299974421806,0.02530950256447287,0.05073217291989404,0.0010032981377866273,-1.3348155932818573e-05,0.654124999069122,-0.0004948663290166022,0.6978669484946258,0.010356653946661132,0.07295420833741137,0.08620350433245602,2.4548578519617746e-07,-0.0009598499916645686,0.6295307555947494,15.794150352478027
CPI,0.3,-1.904985553707883e-05,0.5015207785046857,0.026743400715828397,0.0009319849727742469,-0.0016336490370769396,0.8585498617902955,-0.004134016948417252,0.8139041431890428,0.0006402068220331958,0.15080847331410974,-0.0020313201164777472,0.6267769290666957,0.05597230123459804,0.0013518683655578498,-1.4956845163116572e-05,0.6550340961733774,-0.0002861021642702466,0.6177454164599017,0.010064901710053392,0.06768481514770576,0.09777201479502959,2.8814720269328092e-08,-0.0036479627222279487,0.9413196833060734,4.663946151733398
CPI,0.6,0.004694487408985093,0.20577223536969164,0.01372203586589904,0.003367257968925316,-0.0031536520696921477,0.9435003907199396,-0.008379387185105752,0.90642120768123,-0.0010362303061857148,0.9996500909455942,0.000922629204979597,0.36814516606703007,0.02745665110113432,0.011509244289149652,1.380695196140369e-05,0.3071876058515379,-0.00024558297245635963,0.6864904155181615,0.0044317586403647136,0.025893443380443065,0.11872014926100433,6.601011055765504e-09,-0.0012141672347632526,0.7478159517705375,4.172584772109985
CPI,0.9,0.002902593112365237,0.2811306479003943,0.019824466976122945,0.004297353113376022,-0.003212588860390997,0.9329935279780426,-0.008428166478583243,0.8050130087535134,-0.0007196044690056524,0.9617878170450038,-0.0003660048027944729,0.5764293115494645,0.03600972670331437,0.005524089243583927,4.892495405361963e-06,0.44137667176370776,-0.0001611726773568245,0.5789450060025638,0.010658136367489746,0.012034557889230253,0.10384617585216882,4.0337511029654114e-08,-0.0007122018326246593,0.6373227631359657,4.717983722686768
CPI_sqrt,0.0,0.0009685386627339143,0.49033665102032686,0.02963070472057558,0.253804651921109,-0.0015794604705765825,0.5165903287611402,0.002273922447894705,0.4806087051037769,0.0009130768573918924,0.49019688940214506,0.06717299974421806,0.1716402590035448,0.05073217291989404,0.16894306038110884,-1.3348155932818573e-05,0.5001457007293759,-0.0004948663290166022,0.5052687243688841,0.010356653946661132,0.40619794511951296,0.08620350433245602,0.054062874179755784,-0.0009598499916645686,0.5097134795199973,11.904396295547485
CPI_sqrt,0.3,-1.904985553707883e-05,0.5001830740238393,0.026743400715828397,0.2766455630771012,-0.0016336490370769396,0.5171292571957827,-0.004134016948417252,0.5400137650966765,0.0006402068220331958,0.4931225095346075,-0.0020313201164777472,0.5189281625841521,0.05597230123459804,0.15518409186018117,-1.4956845163116572e-05,0.5001632431664542,-0.0002861021642702466,0.5030461023649454,0.010064901710053392,0.408002141322811,0.09777201479502959,0.0364973582867999,-0.0036479627222279487,0.5374105533309848,4.662006855010986
