method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.0024513708518934165,0.2879327300072234,-0.027252105418501715,0.9999999993642981,-0.051961557656503975,1.0,-0.0683429449135578,1.0,0.013877949999954007,0.0013188725382093924,0.07206480560311952,0.0,-0.0020341385353771476,0.6531864287649989,0.08071177452341825,0.0,0.00197741127662031,0.35484982472776805,746.8443157672882
LOCO-W,0.3,-0.0028525328553690244,0.7350986582908129,0.0758712410132227,0.0,0.023160565758389373,5.240535979833538e-06,-0.007859406031179846,0.9653253862074875,0.056476059990652576,0.0,0.07382869327145296,0.0,0.05280624550047851,0.0,0.018907768482060272,0.00011585387299173355,-0.04372226254517866,1.0,747.8820822238922
LOCO-W,0.6,0.04178406435994398,7.882583474838611e-15,0.03812826572409378,7.093214904330125e-13,0.060080817520722786,0.0,-0.039820880289102537,0.9999999999999993,0.005065517023456439,0.1503450644189961,0.05834642822250047,0.0,-0.010649923854790319,0.9964613613117682,0.07813809844612463,0.0,0.023772811746114224,6.272466797074827e-07,751.3486595153809
LOCO-W,0.9,0.002237345708521511,0.3205923989281271,0.05742161110215327,0.0,0.022125937294569645,5.219797323041675e-06,0.0043401138122731815,0.20846026615961455,-0.009425141187929406,0.9845321623589814,0.02710104460916817,1.9646496846048578e-06,0.032909160779817884,4.877209747178313e-13,0.06442999022178267,0.0,-0.08788661320278762,1.0,748.2016942501068
CPI,0.0,0.17035445603905125,5.769537342150101e-122,0.030273290208748832,1.2334211511109592e-25,0.006265885697240625,5.930061748913528e-09,0.003828987381639476,2.9238528636176612e-05,0.006028316696930158,2.3936428003680176e-10,0.17847422236152954,7.0209926752910654e-155,0.11048651959406822,1.926176279125886e-150,0.11625218909915985,2.376586777066925e-162,0.00018177827482210307,0.2790591730748544,112.43969535827637
CPI,0.3,0.1686534435142397,3.5597114321584193e-122,0.029828567619647278,2.202434377602165e-25,0.006883913210246423,1.1595654703094851e-09,0.0035765492767911855,0.00010225508612313372,-7.393706176472836e-06,0.544232861712351,0.20701700342227378,4.994625949932296e-171,0.11276798521264575,3.694027471820992e-152,0.11895779103422383,1.0286272821914331e-164,-3.4968732647022716e-06,0.5232566303869005,103.12522673606873
CPI,0.6,0.16948774490225865,2.123522509190409e-121,0.030142107634917065,1.6446111271753355e-25,0.006797641246029579,1.730256161676491e-09,0.0036992346385494035,6.882251432127117e-05,-1.7577542728408613e-05,0.6546306235703521,0.20147122891597308,3.3782537476831013e-167,0.11120134988328087,3.141648007262228e-151,0.11744624198080433,9.534442548536877e-164,2.3259881330089938e-05,0.2689450163483516,101.23840093612671
CPI,0.9,0.16914449194031875,1.906976893778434e-122,0.0298822014525314,1.0807493191896776e-25,0.00680418339671357,1.2558839948492965e-09,0.0038874658002062135,2.705788597066191e-05,-4.308029786043166e-06,0.5744505185945863,0.20170889236923087,1.756303622523103e-167,0.1115517390460748,6.484104846794856e-152,0.1171091794545957,1.0039630612108541e-163,2.4655670144008157e-05,0.18606379216142982,100.97609782218933
CPI_sqrt,0.0,0.17035445603905125,4.439096863295654e-15,0.030273290208748832,0.042858795867593336,0.006265885697240653,0.3458865367218833,0.003828987381639476,0.4034115741279225,0.006028316696930158,0.350267327997253,0.17847422236152954,4.3018676526333185e-17,0.11048651959406822,2.711696119813446e-09,0.11625218909915985,4.6418959492156423e-10,0.00018177827482210307,0.49517080511832184,109.65624022483826
CPI_sqrt,0.3,0.1686534435142397,6.5635699610412265e-15,0.029828567619647278,0.044959307306418755,0.006883913210246423,0.3321129547479139,0.0035765492767911855,0.4097245369341703,-7.393706176472836e-06,0.500199671342393,0.20701700342227383,4.343106013363235e-21,0.11276798521264572,1.4738869253223196e-09,0.11895779103422383,2.167333696824385e-10,-3.496873264730027e-06,0.5000944772923941,102.83821892738342
CPI_sqrt,0.6,0.1694877449022587,5.7312334008324565e-15,0.030142107634917065,0.043497446397471766,0.006797641246029551,0.3340726675684365,0.0036992346385494312,0.40672591541435266,-1.7577542728380857e-05,0.5004754114998115,0.20147122891597308,2.8944634478855273e-20,0.11120134988328087,2.2269984323749754e-09,0.11744624198080433,3.2888788275936565e-10,2.3259881330089938e-05,0.49937062706852753,101.23642754554749
CPI_sqrt,0.9,0.16914449194031878,5.703284179311908e-15,0.029882201452531426,0.04454686544792592,0.00680418339671357,0.33383336670041286,0.0038874658002062412,0.40202867019424715,-4.30802978601541e-06,0.5001166852296071,0.2017088923692309,2.6427817058415336e-20,0.11155173904607482,2.005396642726775e-09,0.11710917945459573,3.589059116953311e-10,2.4655670144035913e-05,0.49933240057688216,100.94562220573425
CPI_n,0.0,0.17035445603905122,4.910077988762483e-116,0.030273290208748804,7.351740620491187e-23,0.006265885697240597,5.495360452819915e-07,0.003828987381639448,0.00038995906195984166,0.006028316696930103,9.011483297085585e-08,0.17847422236152952,9.31000960863798e-147,0.11048651959406819,3.5060780068610105e-138,0.11625218909915983,2.9495670403489426e-149,0.00018177827482207531,0.35735245615746136,110.11879086494446
CPI_n,0.3,0.16865344351423972,3.5845728837080954e-116,0.029828567619647306,1.2963848084722604e-22,0.006883913210246451,1.372913968919342e-07,0.0035765492767912133,0.000935640806569654,-7.393706176445081e-06,0.5116370633369091,0.2070170034222738,7.441021460947872e-163,0.11276798521264578,6.310753552596335e-140,0.11895779103422385,1.2741914792434463e-151,-3.496873264674516e-06,0.5056514834333851,103.16867780685425
CPI_n,0.6,0.1694877449022587,1.7561079909023665e-115,0.030142107634917065,9.574747676738652e-23,0.006797641246029579,1.8620500696601878e-07,0.0036992346385494312,0.0006951098577049665,-1.7577542728408613e-05,0.5303185751935544,0.20147122891597308,4.344494058250654e-159,0.11120134988328087,6.005974356785616e-139,0.11744624198080433,1.3021654434223758e-150,2.3259881330089938e-05,0.4587672511813362,101.75818705558777
CPI_n,0.9,0.16914449194031875,1.9347723375373177e-116,0.0298822014525314,7.110305202098412e-23,0.006804183396713542,1.5107523038907366e-07,0.0038874658002062135,0.00036120863901729835,-4.308029786043166e-06,0.508189849061353,0.20170889236923087,2.319081765840152e-159,0.1115517390460748,1.3800279239243305e-139,0.1171091794545957,1.478650506848551e-150,2.4655670144008157e-05,0.454247182994195,101.2309901714325
CPI_bt,0.0,0.17035445603905125,0.0,0.030273290208748832,0.0,0.006265885697240653,1.5788272060517476e-243,0.003828987381639476,1.0174611450617634e-92,0.006028316696930158,2.398482948951284e-226,0.17847422236152954,0.0,0.11048651959406822,0.0,0.11625218909915985,0.0,0.00018177827482210307,0.16548667207315365,171.6625781059265
CPI_bt,0.3,0.16865344351423978,0.0,0.029828567619647306,0.0,0.006883913210246451,4.409744799087678e-293,0.0035765492767912133,3.7151668824015837e-81,-7.393706176417325e-06,0.5157785966480994,0.2070170034222738,0.0,0.11276798521264578,0.0,0.11895779103422385,0.0,-3.496873264674516e-06,0.5074640749037969,168.3404176235199
CPI_bt,0.6,0.16948774490225865,0.0,0.030142107634917065,0.0,0.006797641246029551,4.415609407922561e-286,0.0036992346385494312,1.1097149802356558e-86,-1.7577542728408613e-05,0.5374665421580411,0.20147122891597308,0.0,0.11120134988328087,0.0,0.11744624198080433,0.0,2.3259881330089938e-05,0.45047618830313385,162.39176201820374
CPI_bt,0.9,0.16914449194031875,0.0,0.02988220145253137,0.0,0.00680418339671357,1.652006536721646e-286,0.0038874658002062135,1.8632348086661928e-95,-4.308029786043166e-06,0.5091953640674269,0.20170889236923087,0.0,0.1115517390460748,0.0,0.1171091794545957,0.0,2.4655670144008157e-05,0.44752087887633596,166.84844779968262
CPI_sqd,0.0,0.17035445603905125,0.0,0.030273290208748832,0.0,0.006265885697240625,0.0,0.003828987381639476,0.0,0.0060283166969301305,0.0,0.17847422236152954,0.0,0.11048651959406822,0.0,0.11625218909915985,0.0,0.00018177827482210307,0.0,173.96105790138245
CPI_sqd,0.3,0.1686534435142397,0.0,0.029828567619647278,0.0,0.006883913210246423,0.0,0.0035765492767911855,0.0,-7.393706176472836e-06,1.0,0.20701700342227383,0.0,0.11276798521264575,0.0,0.11895779103422383,0.0,-3.4968732647022716e-06,1.0,168.82380962371826
CPI_sqd,0.6,0.16948774490225865,0.0,0.030142107634917065,0.0,0.006797641246029551,0.0,0.0036992346385494312,0.0,-1.7577542728380857e-05,1.0,0.20147122891597308,0.0,0.1112013498832809,0.0,0.11744624198080433,0.0,2.3259881330089938e-05,0.0,162.66648936271667
CPI_sqd,0.9,0.16914449194031872,0.0,0.029882201452531343,0.0,0.006804183396713542,0.0,0.0038874658002061857,0.0,-4.3080297860709216e-06,1.0,0.20170889236923084,0.0,0.11155173904607477,0.0,0.11710917945459567,0.0,2.46556701439804e-05,0.0,167.76013827323914
S-CPI,0.0,0.12493060296383206,1.963312605791175e-68,0.03792467207084194,3.510067776879696e-23,0.006801953961510106,1.4985153959769158e-05,0.004768189277846169,0.0004219568058907441,0.005524426237071884,9.339982593918596e-06,0.17511223707786264,4.4336937925052193e-107,0.11974476717545066,1.4085943942778799e-112,0.1225388191486351,1.146591888743308e-122,-0.0007853732497585909,0.9668845008074277,116.88500761985779
S-CPI,0.3,0.12398824860408512,3.9475752643207044e-70,0.037377431365319784,3.4499965566719184e-23,0.00772645625870074,4.040756046624293e-06,0.0043390389712970705,0.0013862721743388184,0.00024163045787804128,0.04351451930037748,0.19820915249833113,5.4370487183971884e-117,0.12216689833729957,4.3955353561519015e-112,0.1249957975419194,8.64846517751769e-124,2.0027916061654043e-05,0.40040055668783564,108.94769406318665
S-CPI,0.6,0.12453437205194096,9.993649696762619e-70,0.03757258686198795,4.291460802632099e-23,0.007600473982778108,5.961142670158339e-06,0.004394686029334844,0.0012840750528684422,0.00010396876610948872,0.048609938536009534,0.19193115022067797,5.272536851271696e-113,0.12083756092664116,1.825278806545122e-111,0.12383446653153408,4.6306073865523435e-123,6.133399921736217e-06,0.4584166641724362,108.18922185897827
S-CPI,0.9,0.1245076355994167,5.718091652717635e-71,0.03753193931588623,1.894113282176536e-23,0.007582090810821557,4.884725211364891e-06,0.004688325386444672,0.0006250254842950755,8.858447378614429e-06,0.35000968564191315,0.1928081547060377,1.2916620704084471e-114,0.1211729758837353,5.333952642576713e-112,0.1235942937934591,5.9972291673879666e-123,3.918824817756244e-05,0.1740119430481744,107.48149013519287
S-CPI_sqrt,0.0,0.12493060296383206,5.556011112183718e-09,0.037924672070841894,0.02049338277418168,0.006801953961510106,0.3385643920555274,0.004768189277846169,0.38379548767344746,0.005524426237071884,0.36491689664877625,0.17511223707786264,5.836305145418476e-15,0.11974476717545066,1.1151912004795463e-09,0.1225388191486351,3.79961070098462e-10,-0.0007853732497585909,0.5206942168014255,115.82826828956604
S-CPI_sqrt,0.3,0.12398824860408512,5.745040756480229e-09,0.037377431365319784,0.021676284779256226,0.00772645625870074,0.3191569596450907,0.0043390389712970705,0.39413171381367557,0.00024163045787809175,0.49350772402862014,0.19820915249833113,1.0058740386057006e-17,0.12216689833729957,6.607497220574518e-10,0.1249957975419194,2.0340753245384952e-10,2.0027916061654043e-05,0.49945960394250905,109.50252199172974
S-CPI_sqrt,0.6,0.12453437205194096,5.370488346484663e-09,0.03757258686198795,0.021293416472999555,0.007600473982778108,0.3219445215183674,0.004394686029334844,0.3928538178467067,0.00010396876610948872,0.4971915523621519,0.19193115022067797,6.803668802059643e-17,0.12083756092664116,9.168663552325674e-10,0.12383446653153408,2.7582838963413955e-10,6.1333999216857516e-06,0.49983427632182315,107.80052971839905
S-CPI_sqrt,0.9,0.12450763559941674,4.885725087157796e-09,0.037531939315886276,0.021205601393578508,0.0075820908108216074,0.32213278486031505,0.004688325386444672,0.38585421679542165,8.858447378664893e-06,0.49976006503131754,0.19280815470603774,4.6259604813196267e-17,0.12117297588373534,8.29797316990032e-10,0.12359429379345915,2.9322243311477617e-10,3.9188248177612905e-05,0.4989399209100011,105.6407539844513
