method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.47312114051265197,0.004207335335337947,0.04969242525420603,0.0016517102011736364,0.24162888032448016,-0.0004692059696332493,0.5724887188084192,0.0019308321886976525,0.21338794409513628,0.0027447405155757556,0.13970886768996427,0.00223635010728364,0.185530921598962,-0.0013967008069677457,0.7151094018482795,-0.0011414899980929983,0.674246023842137,0.0036952990615535097,0.0751947845044123,0.00043208839321637305,0.4295814262393546,0.002468147122413984,0.16364494320777467,-0.0031899804391044935,0.8904088115852635,99.69926404953003
LOCO-W,0.3,0.48082319562384523,-0.001246326198450928,0.6814759807726031,0.0013278588079783569,0.29829076375373564,0.0016244288496634197,0.26835340471671965,-0.0004268135797200686,0.5673366250680031,0.0053933411476379985,0.016436144963376198,0.0029024207754285002,0.13416227434877848,0.00254116182705256,0.17436748654216827,-0.0004310222026999133,0.5662045885053266,0.0034451017541547338,0.10225158520581945,-0.0001236787241496555,0.5191260970169704,0.004894247239151277,0.027233471533048226,-0.0043779800776359715,0.9586197335082148,103.48910713195801
LOCO-W,0.6,0.48269806655330716,0.0015237255875916662,0.2719288794689554,0.004588241486332488,0.034721970931157364,-0.00022370290739804087,0.5360241614318082,0.0006350818460074405,0.40475178893486263,0.0025622372657482725,0.15608039632972104,0.004641523524198236,0.031508702880790884,0.001274737681840149,0.29761724799134737,-0.003492924870159305,0.9136190711424244,0.0037434601720354546,0.07843123620327985,0.0008653596213684714,0.3681045968870451,0.0008649709510442006,0.3630265557446063,-0.001454544677428685,0.720505263782058,103.223956823349
LOCO-W,0.9,0.4841969941762003,0.0024537729212314747,0.17492622024961157,-0.001076467627507897,0.6607563567863283,-0.0032953944268370294,0.8987038650526298,0.002183334931012582,0.19625199500520152,-0.0009819800563193263,0.6433887741224837,0.0008130197212188543,0.3803044665275924,-0.002372896589583424,0.8239026977964777,-0.002543288586329204,0.8351130964156299,0.000681350738814037,0.3969129389384043,0.000475983573308303,0.4250012149994319,-0.0034715625533472,0.9094175478234325,0.000293409485200313,0.4561474772372166,103.78875231742859
CPI,0.0,0.47312114051265197,0.010036318027210916,1.5016637567300913e-08,0.07073454081632657,1.1579528701578745e-16,0.011601377551020392,2.6897453422296384e-10,0.01090102040816332,1.3820302379991715e-10,0.010859098639455778,1.0448820321617294e-08,0.04122245748299325,5.382801169157283e-13,0.012701156462585017,4.75346508078139e-10,0.0060239625850340706,3.0500604956479103e-05,0.018195204081632693,1.521468752308377e-11,0.011711318027210899,1.2286652258778816e-09,0.11169784863945575,1.6171306377024494e-30,0.0009124404761904625,0.18823294836571508,28.394479751586914
CPI,0.3,0.48082319562384523,0.009709183673469346,5.917948860407045e-08,0.07440926870748299,2.414684269579667e-17,0.01247386054421773,1.138455245285214e-10,0.011803945578231334,3.478696391781354e-11,0.011819217687074807,7.038992295364321e-10,0.00894947278911562,0.0019160736672678741,0.007445272108843548,2.669420834368482e-10,0.006537227891156461,2.196249053083864e-05,0.01817799319727892,7.149211830493221e-11,0.011975340136054419,1.3854883703549876e-10,0.11225641156462585,1.7814048932668883e-30,0.0015319557823128827,0.049392019227622846,18.170691967010498
CPI,0.6,0.48269806655330716,0.008379260204081612,4.363166151773932e-07,0.07304114795918368,2.5888640215240595e-17,0.011235484693877529,1.389921424626545e-10,0.010885493197278912,1.9167829825117886e-09,0.01205791666666664,1.948886488613991e-10,0.0008526785714285667,0.344110953217854,0.003876836734693856,2.716629918064671e-07,0.006230629251700648,1.4471983442191116e-05,0.017495833333333294,9.059689593531181e-11,0.012292321428571396,1.2331628473936313e-10,0.11136967687074831,1.955946142934035e-30,0.0008199914965986432,0.09919359227193242,18.32326650619507
CPI,0.9,0.4841969941762003,0.00780774659863942,9.390354554345849e-08,0.07389794217687076,1.8742486347318087e-17,0.011016760204081627,1.2759704428249568e-09,0.010444149659863927,3.975781255830383e-09,0.011395977891156456,3.7831544792669065e-10,-0.0001239370748299662,0.5605868664996239,0.0011762499999999898,0.0035868243489159783,0.006824804421768665,1.6976799839199885e-06,0.017788537414965944,1.3384628275634114e-10,0.011265297619047598,5.4949757932548205e-09,0.11148700680272108,1.307169643331135e-29,0.0011503656462585055,0.005951897239018148,17.89163088798523
CPI_sqrt,0.0,0.47312114051265197,0.010036318027210916,0.34577336854852403,0.07073454081632657,0.013792194037478864,0.011601377551020392,0.32362587651495,0.01090102040816332,0.33273384234366127,0.010859098639455778,0.33463548225251316,0.04122245748299325,0.07954246547857485,0.012701156462585017,0.30963049387364305,0.0060239625850340706,0.40474629245195987,0.018195204081632693,0.2438843077201337,0.011711318027210899,0.3226859586505694,0.11169784863945575,0.0003925969119053595,0.0009124404761904625,0.4851557456292726,24.71345853805542
CPI_sqrt,0.3,0.48082319562384523,0.009709183673469346,0.3506783952343389,0.07440926870748299,0.01072574293390487,0.01247386054421773,0.312032065037043,0.011803945578231334,0.3203724896488769,0.011819217687074807,0.3210909037147418,0.00894947278911562,0.36816986668533497,0.007445272108843548,0.3814687968035822,0.006537227891156461,0.3971979953798308,0.01817799319727892,0.24488662771776865,0.011975340136054419,0.31853448844008436,0.11225641156462585,0.00037711433478152304,0.0015319557823128827,0.4749818361590708,18.372326612472534
