method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,-1.998447900846557,0.018771314587979485,0.1304096460240628,-0.25009933148930724,0.9999999999977385,-0.1155015134238907,0.9999996656429087,0.26152680008352125,5.6459174976319915e-06,0.09984170784074461,0.03969636897317197,0.03775607345493736,0.23537453190190338,0.31988954807476094,5.214863581515239e-06,0.0840037617907641,0.3353924231884754,0.16789034449742407,0.005752540916647786,-0.02456854874891108,0.713828802880302,0.008031136547879705,0.4715869620854086,0.22302666306624766,3.0766283042327203e-06,0.3486473938625569,1.3958880220599212e-06,0.288064903553852,3.046030094822072e-11,0.06794777093364894,0.14755442036571953,0.3718394891026943,4.0283372652938354e-05,0.07803892928348846,0.01930061396629268,0.279781768205971,3.9745186286577194e-05,0.25517210228648163,0.0002729347765417778,0.10666918773372738,0.04313651833748089,0.4469377596980552,1.2070742769099141e-05,0.322421015320803,1.637205704341227e-09,0.2433045361097826,1.156855612971519e-06,-0.031652593959298495,0.934348000466622,0.46246114218997186,7.766713938650582e-10,0.3369501828558623,1.5092238569991423e-10,0.06312633094821218,0.18053388053368402,0.15654123168787093,0.002071239955083737,0.32075813840925,2.6363355942748967e-12,0.20882038030422173,3.3791622366941e-07,0.018663680011237804,0.38906028920029234,42.99985647201538
LOCO-W,0.3,-2.314417209634218,-0.009707699001099693,0.64609202033904,-0.1427278239369097,0.9953972056877968,-0.06341759926444389,0.9861720813659515,-0.391297005519203,0.9999985697511116,0.29009399817090614,0.0003820541215044937,0.14182127920264337,1.3576377188018185e-05,0.21933763671915685,0.00010922284808934091,0.16448701856670717,9.832410552412796e-09,0.06432211207108768,0.098683958792667,0.03320840917031687,0.4048310536958887,0.23842448452084145,2.3827981587842828e-08,0.13224794431288828,0.00013935556189259568,0.21428791462987723,2.2920920716984483e-10,0.13056405223456333,0.03963874573816739,0.41930389285451575,0.004572125049336351,0.42777933042647354,1.599421617370922e-08,-0.0023817239660086425,0.5159913079386773,-0.10207142941699342,0.8846118980405197,0.22788212592370582,0.00021932690847270564,0.3740298687604546,5.899714916046683e-06,0.1406888539864357,0.004095443628676643,0.256198177913539,1.7109530782155602e-06,-0.04650219097295931,0.6549929827440902,-0.16413306298628158,0.8832922097494176,0.15286259941051014,0.003951616427055771,0.11293683664904777,0.0636647295260736,0.09432944646425744,0.045948563341578263,0.15175081057607384,0.00016360279142191292,0.12420743087219355,0.0055385676069574785,0.24981125361211204,2.0317081350640365e-14,0.125281222741601,0.0010632937964315525,45.03628969192505
LOCO-W,0.6,-1.9152749591344156,-0.1892769792464913,0.9996931727002301,0.07791854283430365,0.02946595146969455,-0.028758934980969635,0.9880131085775075,0.5982457634384941,2.1554480422736333e-10,0.16837878530996958,1.117002683737045e-05,0.2856863419743442,1.9101882897665234e-07,0.10018738100056739,0.08006492831320577,-0.510048184297862,0.9999994782557718,-0.0209284738193083,0.6578107471391925,0.14163485322521063,0.015565993888240204,-0.2271201735954609,0.9996917406556459,0.07491596180519991,0.08668683592811632,0.21291877987572685,0.012469744951998263,0.3400159866686277,1.1620186476379857e-05,0.15619161215152516,0.07858881593702627,0.16642135878474398,0.0003719823630574659,0.2919348582852006,6.091672873909104e-07,0.16222263846519874,0.054811286833064465,0.30451084949540586,5.4375799418693305e-08,0.31303837926340655,4.642473716565121e-08,0.15210631251311374,0.11207364357790683,-0.05934658239869652,0.6172788803033666,0.2284549339789934,2.078337502098293e-13,0.022122398842469845,0.08508827888067072,0.2217308982202829,5.265117786201756e-09,0.15161374835239505,2.7906439032721053e-05,0.003686324229855597,0.4549416423215418,0.18372286269971014,3.928322256374628e-08,0.24309161297971682,0.0016830674335208684,0.10697010480975798,0.03896916118106564,0.08945135874824083,0.04986576715770086,44.087584018707275
LOCO-W,0.9,-1.682723927815307,-0.22342553026746736,0.960683378267424,-0.24990250160289101,0.999994371028774,-0.04172175992692009,0.9034144515955986,0.046971657207618915,0.001852774698074433,0.10182194169418367,0.0002351860960871921,0.03289201337231111,0.39744255095353276,0.2935429694449478,1.397994942031744e-09,0.0836360692404989,0.03833561930036056,0.08129353785974915,0.043848744644986226,0.1426564960008512,0.0006350924421850701,-0.09157769475738073,0.7866101467813416,0.08850912582148704,0.030722574910276967,0.0877005347373824,0.004732763472466539,0.25325048756350976,8.685141494879645e-11,-0.2698035419755026,0.8368555410281273,0.07220578520761582,0.35480079121319286,0.16520888042230727,1.6830490757291372e-05,0.39522222714118893,4.026644573329463e-10,0.2608502685866435,1.7416819991789012e-06,0.23463239294025656,0.00277258131941438,0.5335911893247196,3.1129706590249384e-09,-0.017996912255977784,0.5460348310842219,0.047829321141294644,0.33395750032654015,-0.3203695846293485,0.8988289947355671,0.26961045863703903,0.000512697653942018,0.21371366408154216,6.272760089132134e-13,0.053119810442732576,0.35396265408906935,0.0988456981289601,0.28122787774028835,0.17639464300566837,2.2244606157073576e-10,0.10104245912448002,0.030389621484371854,0.300197805219933,0.0014177364350261845,41.97948479652405
CPI,0.0,-1.998447900846557,0.0002883022976446492,0.19077369483898593,-0.03399416089095375,0.8969366593345736,-0.016696635129881066,0.8283558716836901,-0.12870778136605504,0.7999967803040273,-8.30000040086265e-07,0.5064640559898252,0.00017970827436941672,0.23365823547862424,0.0007530608894426027,0.14403955317131262,4.96923937636784e-05,0.269240138937044,0.0005588452544354472,0.11233351943579273,7.746087074728125e-05,0.17869565039751528,0.0003027506508460065,0.1143669818923343,-0.017236122372715768,0.8513621340425248,0.002697239231451598,0.1332692875025434,-0.07785698123499946,0.8090349479797566,2.6722901404263588e-05,0.060370871022573776,7.566474843467841e-05,0.14448031860791993,0.0011254198624250367,0.11555160285492916,7.97351922056655e-05,0.0611976081690864,0.00011015489773741338,0.0655601527257825,7.037968398360128e-05,0.011966700922393535,-0.0077426092029425075,0.7874766245685692,-0.05099123325594995,0.8817136622220881,0.05382934150716484,0.1595933677292512,-0.08171943291919737,0.6686943388425832,-0.00045480792251700874,0.7775875430245882,0.00010052130745608068,0.18559959438699258,-7.266877721057163e-05,0.7452514628037793,1.7582582765018895e-05,0.4303344778507495,-0.0004878036268813335,0.8734434934893578,-0.0001071724357447068,0.8303261525328774,-0.00017566973999599833,0.5845795180619118,16.17050313949585
CPI,0.3,-2.314417209634218,0.00031873318303310416,0.18493475862300496,-0.034069161069610776,0.8879824324760928,-0.017387459899930235,0.8271405738856938,-0.15368561565532887,0.7940430801584799,5.068863282997604e-06,0.4606912775704694,0.00018917280592400942,0.2322898460465493,0.0007430757641216368,0.1518947229810796,3.754471080291699e-05,0.3106477369094611,0.0005682096512780177,0.11843985102198329,7.769193233286842e-05,0.1823881090911647,0.00028841211277630396,0.11760492118668786,-0.01767872919400726,0.8538731779237076,0.0030497643080009684,0.12575381830040921,-0.06743697476940697,0.8041692660622783,2.768546851428244e-05,0.0625209273620702,8.547808618758479e-05,0.14162051478501192,0.0011332406961415686,0.12031003945527119,6.588134917095978e-05,0.059045572728742335,0.00010950236865964191,0.0678196796146541,7.269250267644134e-05,0.01545622121394009,-0.008364663594252864,0.7883218867058666,-0.05366916938530081,0.8781382922096013,0.0593184583215719,0.15982896621383202,-0.11351639064565544,0.707009760401256,-0.00047692592140036183,0.7767432820668005,0.0001230674085546668,0.16756225922742773,-5.2734811006760474e-05,0.735070174106179,4.256284679227118e-05,0.3376333716041578,-0.0004925709108464793,0.8633095293074666,-0.00010848181563144488,0.8293933824062584,-0.00436145997490206,0.9633375705682481,4.458714008331299
CPI,0.6,-1.9152749591344156,0.00010006083911073826,0.35268847555999705,-0.0260620817932658,0.8810829401866185,-0.0130624578519688,0.8316819082687653,-0.14698284782242507,0.8236847555373097,1.1261105037130292e-05,0.4168895382574393,0.00016676806181736836,0.21864907264390127,0.0004720669628407448,0.16190743181371642,3.751845509941676e-05,0.27294703313062707,0.0004949484769807833,0.10184071469194095,8.110130047944697e-05,0.16342837486842254,0.0002909149168334735,0.08880929486128725,-0.017732243697203276,0.855952821319822,0.003513608785316702,0.14164008804864608,-0.04468685204156575,0.8031775653250721,5.638028568122344e-06,0.029374521983569362,-0.0001348663738124367,0.8742223893245111,0.0008494621615728337,0.11384620669210554,9.760752053783461e-05,0.09349702791341763,9.793330206886441e-05,0.04542876754187453,5.505613727369019e-05,0.014068693661734535,-0.009741085708134645,0.7872439912803035,-0.03338069034666474,0.8780482794962445,0.040720795040122326,0.15092102677461583,-0.09925710141874733,0.7726611820946548,-0.000362359738344864,0.7653958742113867,-3.1433716211393126e-05,0.6363015779403401,-0.0002079069559302038,0.8300556168885436,2.1834477667848073e-05,0.36235241165221566,-0.0003265581170349696,0.8862566480420592,-7.871655523716825e-05,0.8077620688075833,-0.0017362094592112132,0.8136391345154688,4.861022233963013
CPI,0.9,-1.682723927815307,8.083132491276679e-05,0.3901264655920463,-0.0251790572938011,0.8869000691861942,-0.007741904519156628,0.8242205427667795,-0.12370887615646206,0.851940826455997,-1.0277659394930527e-05,0.5787309286288738,0.00011302088975251312,0.28085404841029477,0.0003753912204544907,0.17046613873047656,1.852466533902586e-05,0.3311034779053854,0.00041594441230080603,0.10510901050116334,6.993841751523622e-05,0.1916535948723787,5.9035295267906296e-05,0.07373698674132037,-0.014299955742627046,0.8525680369231838,0.003313544039982186,0.13573100829803508,-0.017457317088941215,0.7972120228279524,1.6419462442074373e-05,0.04014176153748007,-5.5514097019815356e-05,0.8488805835633547,0.0008533611352150028,0.11102560843442932,4.247594024126e-05,0.04532533933772076,8.44424609087735e-05,0.044584946171147256,5.8479329074823116e-05,0.017148360974810914,-0.008214960554626283,0.7804196571358768,-0.02055960468378376,0.8853967120391697,0.04236435834961294,0.1492396171841861,-0.04341319061032628,0.8515507661386312,-0.00032091273811596377,0.7489513932959667,-4.2168826568933504e-05,0.7191016155659526,-9.830895504298054e-05,0.7625714198210638,6.294726358435643e-06,0.4721795365343734,-0.0003728262230037749,0.8849508344463588,-7.765187488761871e-05,0.8422726621935768,-0.00022059010925801203,0.579642635024937,5.244955539703369
CPI_sqrt,0.0,-1.998447900846557,0.0002883022976446492,0.496888297103273,-0.03399416089095375,0.7037331749192005,-0.016696635129881066,0.6208703316767367,-0.12870778136605504,0.7514218544831548,-8.30000040086265e-07,0.5000090263930257,0.00017970827436941672,0.4980560369025959,0.0007530608894426027,0.49195511228274164,4.96923937636784e-05,0.49946002200671935,0.0005588452544354472,0.49398970763851174,7.746087074728125e-05,0.4991583561422822,0.0003027506508460065,0.49672545207274194,-0.017236122372715768,0.6270970307356348,0.002697239231451598,0.4724735271707427,-0.07785698123499946,0.7322041750298631,2.6722901404263588e-05,0.4997091142707976,7.566474843467841e-05,0.49917758477882596,0.0011254198624250367,0.4880521019732285,7.97351922056655e-05,0.49913287604508505,0.00011015489773741338,0.4988027579489167,7.037968398360128e-05,0.499234190615444,-0.0077426092029425075,0.5663492477833872,-0.05099123325594995,0.7388084317643265,0.05382934150716484,0.27636385765008625,-0.08171943291919737,0.6424198943048194,-0.00045480792251700874,0.5048737141018792,0.00010052130745608068,0.49890863526291185,-7.266877721057163e-05,0.5007890171047257,1.7582582765018895e-05,0.49980904120935304,-0.0004878036268813335,0.5052510278168246,-0.0001071724357447068,0.5011635838289149,-0.00017566973999599833,0.5018711000967793,16.105243921279907
CPI_sqrt,0.3,-2.314417209634218,0.00031873318303310416,0.49656227410536413,-0.034069161069610776,0.700887299208317,-0.017387459899930235,0.6238923861883393,-0.15368561565532887,0.7537386919537282,5.068863282997604e-06,0.4999448754475804,0.00018917280592400942,0.4979542908028785,0.0007430757641216368,0.49206468572560746,3.754471080291699e-05,0.4995919704743357,0.0005682096512780177,0.4938923173536447,7.769193233286842e-05,0.4991558814166549,0.00028841211277630396,0.496879809724479,-0.01767872919400726,0.6296581801037988,0.0030497643080009684,0.46906610719404374,-0.06743697476940697,0.7205876088575336,2.768546851428244e-05,0.49969864327489094,8.547808618758479e-05,0.49907113196517205,0.0011332406961415686,0.4879774001173566,6.588134917095978e-05,0.4992833522461631,0.00010950236865964191,0.49880986359935475,7.269250267644134e-05,0.4992090788730952,-0.008364663594252864,0.5705080290829935,-0.05366916938530081,0.7418905405908034,0.0593184583215719,0.2688273804498106,-0.11351639064565544,0.6784059149289635,-0.00047692592140036183,0.5051064287655913,0.0001230674085546668,0.4986644071089011,-5.2734811006760474e-05,0.5005729888514527,4.256284679227118e-05,0.4995377566069621,-0.0004925709108464793,0.5052990732834872,-0.00010848181563144488,0.5011777418691599,-0.00436145997490206,0.5444446186291231,4.6284754276275635
