method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.26700682490633343,-0.004976555862974318,0.6159175276995623,0.03423435547040784,0.02777391179974764,-0.002162215200704294,0.5516600970283065,0.036319394949389176,0.01660897870625111,-0.014900686759785644,0.8035643057065048,-0.013371625300570922,0.7863058377601693,-0.02559062935271364,0.9327967129816482,0.014428916342447286,0.2023177020368785,0.008935433886176946,0.30365740957788667,0.014148424422808214,0.20208720255075263,0.11017629553238253,2.9964919434632975e-13,-0.021813519474784892,0.9014627924855401,0.5941238403320312
LOCO-W,0.3,0.26699369320380273,0.014831166476706193,0.19473965969691398,0.012517581811466333,0.23970303532861448,0.034140785897389295,0.023613987477486997,0.010659419014832918,0.2790808984998189,-0.00271694551095583,0.562131365731289,-0.007038798400372041,0.6606950792973073,-0.022451678475044774,0.9068404355713123,-0.0037447215128690735,0.5854379425113969,0.0008781887356863602,0.4797171909300949,-0.02828832890009487,0.9513794943306616,0.11716214270570273,7.549516567451064e-15,-0.015205392189546398,0.8110884411138317,0.8128390312194824
LOCO-W,0.6,0.26702874979635227,0.008097547044587787,0.320499819722459,0.051801848523587365,0.0011881596897139746,0.014671823404458592,0.19374259745218558,0.03232942971610177,0.028603726089591164,-0.019539763862732668,0.8719099353169196,0.009585160627097404,0.28723295868181564,0.013491439987107284,0.21606169911755901,0.009490084562689927,0.28913929606882527,-0.005535927505434916,0.6259340630590158,0.0021810822966524357,0.449468204007065,0.10090258982319616,5.358846699721198e-11,-0.0028879935859761627,0.5661195903104537,1.6412477493286133
LOCO-W,0.9,0.2679083094976006,-0.029257784428127712,0.9534404039106863,0.03701117543914999,0.02059206759481591,-0.02399594883263361,0.9193351132830717,0.007779291037799846,0.3268793432317102,0.008125156039507156,0.3129585412197988,-0.010985630863715965,0.7427819662909844,-0.033641292746417015,0.9750804256598183,0.004274983703140106,0.4025607897591863,0.025213285383391577,0.07328814326518918,-0.002746764725470451,0.563905993699087,0.12303182401348159,2.220446049250313e-16,-0.07191906115781861,0.9999885359835462,1.8774034976959229
CPI,0.0,0.26700682490633343,0.002057001912412759,0.05774563245674071,0.03142953096705725,8.235093705581133e-10,-0.00023591873593492574,0.962584162956273,0.005008907696896492,8.773909804460593e-08,0.0,1.0,0.003512431182973952,0.03222887020377023,0.000497637022895514,0.2347637752089341,0.0,1.0,0.000534789233146149,0.0025432270803456294,0.003085489246454687,0.0018956139484515057,0.10956562682337756,5.8964230585573066e-33,-0.00124759555600501,0.9424110582848334,21.00422501564026
CPI,0.3,0.26699369320380273,0.002072623583517119,0.04119799440731663,0.03138952185414107,8.432535010358787e-10,-0.00022537598982036444,0.9632956125753215,0.00484179511964189,1.5176746429043491e-06,0.0,1.0,0.0016364131116021752,0.007946453418907356,-0.0012196675254078082,0.8932281161221727,0.0,1.0,0.0005560205713373567,0.002562034743321968,0.003058289811681325,0.001949446406647055,0.10960025316433664,5.280491873551971e-33,-0.0013468929478133163,0.9538596248675191,9.492788314819336
CPI,0.6,0.26702874979635227,0.0019421827524761515,0.027102882050856574,0.031323881580618884,8.739140971698578e-10,-0.00021080676990620217,0.9641174082678805,0.004135372238735391,0.00018521822502381695,0.0,1.0,-0.00013046615731171496,0.9893949860291212,-0.0013587622429000468,0.9391209481781835,0.0,1.0,0.0005857235111834114,0.002689177665985672,0.0030392774276933876,0.001924860965882798,0.10957916082484476,4.9148396545160744e-33,-0.0012903964408236268,0.9488254767617272,9.658102750778198
CPI,0.9,0.2679083094976006,0.0012191392866929274,0.027681384647760716,0.0312000960155015,9.734502757497266e-10,-0.00018066135390076843,0.9625458820654268,0.0014459658025204325,0.1220352533689551,0.0,1.0,-0.000545145452651441,0.9773578700270324,-0.0009608020075608237,0.9519030600255713,0.0,1.0,0.000656581777292442,0.0029956380168543444,0.0029910276124210933,0.0019627996350421602,0.109649411964725,3.9218853739864464e-33,-0.0009527503836913032,0.9600360643546347,9.644339323043823
CPI_sqrt,0.0,0.26700682490633343,0.002057001912412759,0.4660218843026067,0.03142953096705725,0.13106936279422077,-0.00023591873593492574,0.5041013054759881,0.005008907696896492,0.4165664332233136,0.0,0.5,0.003512431182973952,0.44349386736000906,0.000497637022895514,0.49155387706985837,0.0,0.5,0.000534789233146149,0.4907273086487732,0.003085489246454687,0.44859917121382115,0.10956562682337756,0.00031135179109570855,-0.00124759555600501,0.5210733388805127,16.884886026382446
CPI_sqrt,0.3,0.26699369320380273,0.002072623583517119,0.46560285393969447,0.03138952185414107,0.13134497197497658,-0.00022537598982036444,0.5039191488898157,0.00484179511964189,0.41957214897945194,0.0,0.5,0.0016364131116021752,0.47223527242019986,-0.0012196675254078082,0.5204389000573955,0.0,0.5,0.0005560205713373567,0.49036249424215883,0.003058289811681325,0.4490366977773227,0.10960025316433664,0.0003096033278444914,-0.0013468929478133163,0.5227410330763462,9.510135650634766
CPI_sqrt,0.6,0.26702874979635227,0.0019421827524761515,0.46751376326887273,0.031323881580618884,0.13179434879742868,-0.00021080676990620217,0.5036672153037288,0.004135372238735391,0.43153301399392485,0.0,0.5,-0.00013046615731171496,0.5022756207890323,-0.0013587622429000468,0.5228657628712401,0.0,0.5,0.0005857235111834114,0.48985295856701544,0.0030392774276933876,0.449334833686354,0.10957916082484476,0.0003095754728038534,-0.0012903964408236268,0.5217974594335046,9.64183521270752
CPI_sqrt,0.9,0.2679083094976006,0.0012191392866929274,0.4792703207800217,0.0312000960155015,0.13269354465942113,-0.00018066135390076843,0.5031449590964198,0.0014459658025204325,0.47603544599001774,0.0,0.5,-0.000545145452651441,0.5094189022681738,-0.0009608020075608237,0.5163808267597714,0.0,0.5,0.000656581777292442,0.48863977485797294,0.0029910276124210933,0.45010479360739386,0.109649411964725,0.00030604702819652714,-0.0009527503836913032,0.5162668850129414,9.695051431655884
CPI_n,0.0,0.26700682490633343,0.002057001912412759,0.13973234076880808,0.03142953096705725,3.12468743788605e-08,-0.00023591873593492574,0.6271394422553525,0.005008907696896492,0.000633633530667099,0.0,0.5,0.003512431182973952,0.07957278907297444,0.000497637022895514,0.3490709512350828,0.0,0.5,0.000534789233146149,0.24811861532357027,0.003085489246454687,0.03160128112656374,0.10956562682337756,2.617459588617006e-29,-0.00124759555600501,0.8158001372445347,16.91150450706482
CPI_n,0.3,0.26699369320380273,0.002072623583517119,0.12323363213505445,0.03138952185414107,3.1915487077542754e-08,-0.00022537598982036444,0.6227094195629855,0.00484179511964189,0.0015065446487809962,0.0,0.5,0.0016364131116021752,0.09943585662181503,-0.0012196675254078082,0.7805621396784177,0.0,0.5,0.0005560205713373567,0.24179815953041295,0.003058289811681325,0.03228254797649755,0.10960025316433664,2.382805659579775e-29,-0.0013468929478133163,0.8328331340403773,9.481718301773071
CPI_n,0.6,0.26702874979635227,0.0019421827524761515,0.11296455052274862,0.031323881580618884,3.2967745874453444e-08,-0.00021080676990620217,0.616390679443291,0.004135372238735391,0.009281469249893365,0.0,0.5,-0.00013046615731171496,0.5793361427545648,-0.0013587622429000468,0.8218279377750204,0.0,0.5,0.0005857235111834114,0.23356653703525543,0.0030392774276933876,0.03246515160488215,0.10957916082484476,2.248449184212468e-29,-0.0012903964408236268,0.8242531631151403,9.608476161956787
CPI_n,0.9,0.2679083094976006,0.0012191392866929274,0.16106889634967864,0.0312000960155015,3.609417800914538e-08,-0.00018066135390076843,0.6023292760668546,0.0014459658025204325,0.2155240201881326,0.0,0.5,-0.000545145452651441,0.7351622824275352,-0.0009608020075608237,0.7937104826855039,0.0,0.5,0.000656581777292442,0.21555736958811023,0.0029910276124210933,0.033433823312178756,0.109649411964725,1.8555335705500358e-29,-0.0009527503836913032,0.7985246705295321,9.670058250427246
CPI_bt,0.0,0.26700682490633343,0.002057001912412759,0.00028387864562541727,0.03142953096705725,0.0,-0.00023591873593492574,0.6541100678579944,0.005008907696896492,2.148246907018801e-17,0.0,0.5,0.003512431182973952,2.2362535950963777e-09,0.000497637022895514,0.20169998323690413,0.0,0.5,0.000534789233146149,0.18442219490602774,0.003085489246454687,1.1410733660982135e-07,0.10956562682337756,0.0,-0.00124759555600501,0.9818879719437125,22.04857563972473
CPI_bt,0.3,0.26699369320380273,0.002072623583517119,0.00025615785549628755,0.03138952185414107,0.0,-0.00022537598982036444,0.6475542573193371,0.00484179511964189,2.323735425473365e-16,0.0,0.5,0.0016364131116021752,0.002999667682413387,-0.0012196675254078082,0.979639481282116,0.0,0.5,0.0005560205713373567,0.17507093935551304,0.003058289811681325,1.4516093381028266e-07,0.10960025316433664,0.0,-0.0013468929478133163,0.9881189129528871,14.555696487426758
CPI_bt,0.6,0.26702874979635227,0.0019421827524761515,0.0005603058248121028,0.031323881580618884,0.0,-0.00021080676990620217,0.6384223383563519,0.004135372238735391,2.0549583393284276e-12,0.0,0.5,-0.00013046615731171496,0.5867694744360515,-0.0013587622429000468,0.9887044239592173,0.0,0.5,0.0005857235111834114,0.16250557276201183,0.0030392774276933876,1.7125655237275164e-07,0.10957916082484476,0.0,-0.0012903964408236268,0.9848556322176313,14.829067707061768
CPI_bt,0.9,0.2679083094976006,0.0012191392866929274,0.02031631001394432,0.0312000960155015,0.0,-0.00018066135390076843,0.6192798462512953,0.0014459658025204325,0.007679049288259098,0.0,0.5,-0.000545145452651441,0.8201596346498994,-0.0009608020075608237,0.9466981974890625,0.0,0.5,0.000656581777292442,0.134958276234608,0.0029910276124210933,2.621842915588923e-07,0.109649411964725,0.0,-0.0009527503836913032,0.9452282944710639,14.622161865234375
CPI_sqd,0.0,0.26700682490633343,0.002057001912412759,0.0,0.03142953096705725,0.0,-0.00023591873593492574,1.0,0.005008907696896492,0.0,0.0,0.5,0.003512431182973952,0.0,0.000497637022895514,0.0,0.0,0.5,0.000534789233146149,0.0,0.003085489246454687,0.0,0.10956562682337756,0.0,-0.00124759555600501,1.0,22.0465886592865
CPI_sqd,0.3,0.26699369320380273,0.002072623583517119,0.0,0.03138952185414107,0.0,-0.00022537598982036444,1.0,0.00484179511964189,0.0,0.0,0.5,0.0016364131116021752,0.0,-0.0012196675254078082,1.0,0.0,0.5,0.0005560205713373567,0.0,0.003058289811681325,0.0,0.10960025316433664,0.0,-0.0013468929478133163,1.0,14.504605531692505
CPI_sqd,0.6,0.26702874979635227,0.0019421827524761515,0.0,0.031323881580618884,0.0,-0.00021080676990620217,1.0,0.004135372238735391,0.0,0.0,0.5,-0.00013046615731171496,1.0,-0.0013587622429000468,1.0,0.0,0.5,0.0005857235111834114,0.0,0.0030392774276933876,0.0,0.10957916082484476,0.0,-0.0012903964408236268,1.0,14.676171064376831
CPI_sqd,0.9,0.2679083094976006,0.0012191392866929274,0.0,0.0312000960155015,0.0,-0.00018066135390076843,1.0,0.0014459658025204325,0.0,0.0,0.5,-0.000545145452651441,1.0,-0.0009608020075608237,1.0,0.0,0.5,0.000656581777292442,0.0,0.0029910276124210933,0.0,0.109649411964725,0.0,-0.0009527503836913032,1.0,14.570994853973389
S-CPI,0.0,0.26700682490633343,0.0007980104891762304,0.3157812092085982,0.03809388538992093,5.567344065048694e-08,-0.00027501780982138027,0.9381352872774754,0.0075259469332839505,4.812512447812106e-09,0.0,0.5,0.0031820436585079785,0.12655831274034984,0.0002456182337506885,0.40258810580750265,0.0,0.5,0.0006076328061406636,0.010836105219133954,0.002895108053588734,0.0234713078840908,0.1065237541467523,2.1145298287785454e-18,-0.0014535284538717199,0.9083840033280952,16.868373155593872
S-CPI,0.3,0.26699369320380273,0.0009601438706057836,0.2626111691511043,0.038048724865862305,5.653902234764527e-08,-0.000262608896860876,0.9389719087878095,0.007480163752707567,7.783810602391744e-08,0.0,0.5,0.0016710860989427817,0.04260502266550065,-0.0014795356255622753,0.8580904863625194,0.0,0.5,0.0006317814309340288,0.010909915606648215,0.002869722466377622,0.023801129303826548,0.1065593978207397,1.9678821641225488e-18,-0.0015712304292048174,0.9234601903628287,9.509318113327026
S-CPI,0.6,0.26702874979635227,0.0010586749664521675,0.20276735407689667,0.03797778423766556,5.78159184194528e-08,-0.00024553940027165086,0.9399532991832227,0.00662178939074488,1.9719749503255028e-05,-1.0092936587501423e-16,0.998413370207947,-0.00013974566365679034,0.9621905470958413,-0.0015579584532297221,0.899234307343483,-1.0092936587501423e-16,0.998413370207947,0.0006653058196985514,0.011352282553479013,0.0028542259818226615,0.0235060638284118,0.10654992851441407,1.8675564555030954e-18,-0.0015009201409804157,0.9163210246394193,9.655821084976196
S-CPI,0.9,0.2679083094976006,0.0006611623533707297,0.20572921875818023,0.037771683865053356,6.671664965117012e-08,-0.0002107391762391901,0.9378953624861545,0.0027610704927416574,0.05686418408506527,0.0,0.5,-0.0005357033325430068,0.9244186390262367,-0.0009408112537081313,0.881448166052855,0.0,0.5,0.0007410862605771274,0.012799432464051203,0.002804314916229042,0.023970297908788216,0.10658823498325648,1.7610885516608425e-18,-0.0009294761038537335,0.8933265740165522,9.69523024559021
S-CPI_sqrt,0.0,0.26700682490633343,0.0007980104891762304,0.48699719211743553,0.03809388538992093,0.10202802780755077,-0.00027501780982138027,0.5047713761221226,0.0075259469332839505,0.3775478530534521,0.0,0.5,0.0031820436585079785,0.4505391647172966,0.0002456182337506885,0.49588489861783763,0.0,0.5,0.0006076328061406636,0.48949820862077814,0.002895108053588734,0.4525288855799079,0.1065237541467523,0.0012026870791710294,-0.0014535284538717199,0.5242398356464896,16.884677410125732
S-CPI_sqrt,0.3,0.26699369320380273,0.0009601438706057836,0.4842583734443229,0.038048724865862305,0.10226090942879001,-0.000262608896860876,0.5045578479137882,0.007480163752707567,0.3788244866801559,0.0,0.5,0.0016710860989427817,0.4719957277201823,-0.0014795356255622753,0.524379398077612,0.0,0.5,0.0006317814309340288,0.4890860654221337,0.002869722466377622,0.4529268511822972,0.1065593978207397,0.0011960784844853806,-0.0015712304292048174,0.5261916998068137,9.554880857467651
S-CPI_sqrt,0.6,0.26702874979635227,0.0010586749664521675,0.482472188039517,0.03797778423766556,0.10262406656958789,-0.00024553940027165086,0.5042638037104572,0.00662178939074488,0.3931599560674857,-1.0092936587501423e-16,0.5000000000000018,-0.00013974566365679034,0.5024351282005372,-0.0015579584532297221,0.5258411982866906,-1.0092936587501423e-16,0.5000000000000018,0.0006653058196985514,0.48851531789101876,0.0028542259818226615,0.45315746671830776,0.10654992851441407,0.001193889628128176,-0.0015009201409804157,0.5250345052714306,9.665357112884521
