method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,3.880372161311263e-05,0.4887578954041597,-0.00045234084020142435,0.6223581450990034,-0.00048089435243317725,0.6292070211718986,-0.001676031014125964,0.8738161230043222,-0.0003633832609706973,0.5993720703717562,0.0003156363959201148,0.41065787203159254,0.013368484019107276,0.0,0.011910056579318852,1.7763568394002505e-14,-0.0005299672031214467,0.6474993841993181,436.153746843338
LOCO-W,0.3,-0.004148342751416027,0.9986208787180371,0.001554557994043086,0.1373411719743035,-0.00287182235011908,0.9767139857268505,0.0025429959185813106,0.03647854110376125,0.002262720187993617,0.07125011739748977,0.000817411707474513,0.28874133821758274,0.00864912740618481,1.1373570307782188e-08,0.014083383070933162,0.0,0.0009028445636976778,0.26476588356801267,425.9632844924927
LOCO-W,0.6,-0.0030185293344296045,0.985916255393515,0.002540571174677911,0.03839048873597439,0.0005849958615383929,0.34204412514472005,0.001223793006168358,0.19873631763382438,-0.0017354917189884556,0.8836304604469531,0.0014658067424424648,0.1569874154777927,0.0108980749582273,7.437050975056536e-12,0.010848233727494242,7.147504810234295e-12,0.0019513511033973953,0.08910275597441741,432.3550820350647
LOCO-W,0.9,-0.00248474584570621,0.9618969352780233,-0.0005360402522427708,0.6462456314853713,-0.0023999869347677612,0.955760234563171,0.0014497592655942299,0.15149376993162278,0.0012632991285423765,0.1887705772355015,0.006100349279869464,1.3940015218372181e-05,0.013418600086840246,0.0,0.01283536424965312,4.440892098500626e-16,0.00022914472416629564,0.4353235828475732,438.1216480731964
CPI,0.0,0.16832324030345588,8.176670173933225e-99,0.03252376060603854,1.0593791094328564e-26,0.008391506165327384,1.847544558689343e-15,0.005774441129556468,5.590786309058176e-09,0.010452218994951273,2.520621685585157e-08,0.1726135538710105,5.88898390976894e-136,0.10701135086229172,2.1736344700856657e-127,0.11309700197783587,3.2782062881189997e-155,0.00039548602438682634,0.21720610729617912,82.07535362243652
CPI,0.3,0.16504808518267136,1.5146680136467864e-98,0.029681719264235212,6.8279950920501825e-25,0.008413078863448054,8.075164357121334e-16,0.005512206602557745,7.068264553874882e-09,0.013952309125474238,3.972594914729013e-11,0.17375784207799264,6.802520551546303e-135,0.10681092094412833,2.847531609267514e-129,0.11297666221379948,3.135041996191665e-156,0.0001363845897738858,0.3904990996362457,82.37481164932251
CPI,0.6,0.14069296050628424,6.291637733619569e-92,0.021685151509366618,7.665427014165547e-20,0.008322653129116342,4.370418110799829e-16,0.006061600869754297,3.306227334189239e-10,0.010463081708115801,2.277990594870246e-08,0.2887638591175158,2.9176765063261374e-240,0.10702677908187308,2.849568055040098e-129,0.11295658378352616,4.449728753079028e-157,-4.5560471560707194e-05,0.5439662843523411,81.48578667640686
CPI,0.9,0.06539634152725035,9.682542600327428e-52,0.007371765546368841,4.360148512739308e-08,0.008465542713044588,4.069996364978244e-16,0.005905467094267064,1.3734653123909815e-10,0.002894843291667587,0.002448283287945514,0.2725756489029787,9.043486801005676e-224,0.10700224676214751,2.0661092229245533e-126,0.11168810632827098,2.63005673997572e-156,0.0005106383819379889,0.05878555386014293,83.59511518478394
CPI_sqrt,0.0,0.16832324030345588,5.554271628123847e-14,0.03252376060603854,0.03331673343227019,0.008391506165327384,0.2969746734245602,0.005774441129556468,0.35637466027964926,0.010452218994951273,0.26435258370405235,0.1726135538710105,7.446708741986118e-16,0.10701135086229172,1.1206711693371572e-08,0.11309700197783587,1.1739046163096743e-09,0.00039548602438682634,0.4896070229794643,78.51132464408875
CPI_sqrt,0.3,0.16504808518267136,1.1572096680029676e-13,0.029681719264235212,0.045605179271236765,0.008413078863448054,0.2963703252446298,0.005512206602557745,0.3622972734834432,0.013952309125474238,0.20339939190487888,0.17375784207799264,6.057990346351671e-16,0.10681092094412833,1.1100197999741951e-08,0.11297666221379948,1.177266067265952e-09,0.0001363845897738858,0.4964119533189248,78.4777181148529
CPI_sqrt,0.6,0.14069296050628424,3.6966804743072693e-11,0.021685151509366618,0.1019973634671828,0.008322653129116342,0.29811401788825387,0.006061600869754297,0.3493042451680147,0.010463081708115801,0.2640847687236303,0.2887638591175158,2.7955818079608954e-35,0.10702677908187308,1.0558112726061497e-08,0.11295658378352616,1.1568338007980907e-09,-4.5560471560707194e-05,0.5012048295241704,77.13685894012451
CPI_sqrt,0.9,0.06539634152725035,0.0002902866665549279,0.007371765546368841,0.32301818586101816,0.008465542713044588,0.2951645032692296,0.005905467094267064,0.3525890152634635,0.002894843291667587,0.42686576557759637,0.2725756489029787,3.9059248857858097e-32,0.10700224676214751,1.156644641006013e-08,0.11168810632827098,1.6233202487484325e-09,0.0005106383819379889,0.486421275956203,78.96820092201233
CPI_n,0.0,0.16832324030345588,1.8518017158597795e-94,0.03252376060603854,6.1625673091833885e-24,0.008391506165327384,1.079739871221084e-11,0.005774441129556468,7.095806565315903e-07,0.010452218994951273,3.4011145972458263e-07,0.1726135538710105,4.4766314333945254e-129,0.10701135086229172,1.4883304491285227e-117,0.11309700197783587,1.1350581916726616e-142,0.00039548602438682634,0.2839456961962844,77.70528817176819
CPI_n,0.3,0.16504808518267136,3.9861621677810413e-94,0.029681719264235212,3.367153356301534e-22,0.008413078863448054,6.355952721041203e-12,0.005512206602557745,9.742926882027395e-07,0.013952309125474238,1.1031065960065663e-09,0.17375784207799264,3.888379039804054e-128,0.10681092094412833,3.355935510235604e-119,0.11297666221379948,1.483021034454249e-143,0.0001363845897738858,0.4201753490349286,79.36265873908997
CPI_n,0.6,0.14069296050628424,2.74514940021544e-87,0.021685151509366618,2.4307308365504802e-17,0.008322653129116342,4.7076990786871355e-12,0.006061600869754297,1.0553577701153647e-07,0.010463081708115801,3.141471788758349e-07,0.2887638591175158,2.0398930008206653e-230,0.10702677908187308,3.2136340678300195e-119,0.11295658378352616,2.678919321302168e-144,-4.5560471560707194e-05,0.530312594648721,76.68631863594055
CPI_n,0.9,0.06539634152725035,9.957816074025562e-48,0.007371765546368841,1.2175629017759717e-06,0.008465542713044588,3.985484453248498e-12,0.005905467094267064,7.073553354939598e-08,0.002894843291667587,0.008608953155936499,0.2725756489029787,2.06113482648563e-214,0.10700224676214751,1.0933192068459399e-116,0.11168810632827098,1.7424721581576137e-143,0.0005106383819379889,0.15965294317856427,78.94452714920044
CPI_bt,0.0,0.16832324030345588,0.0,0.03252376060603854,0.0,0.008391506165327384,0.0,0.005774441129556468,1.6602055930457054e-208,0.010452218994951273,0.0,0.1726135538710105,0.0,0.10701135086229172,0.0,0.11309700197783587,0.0,0.00039548602438682634,0.017088334616057566,141.67922377586365
CPI_bt,0.3,0.16504808518267136,0.0,0.029681719264235212,0.0,0.008413078863448054,0.0,0.005512206602557745,2.1049005621683305e-190,0.013952309125474238,0.0,0.17375784207799264,0.0,0.10681092094412833,0.0,0.11297666221379948,0.0,0.0001363845897738858,0.2325581885524704,142.90996527671814
CPI_bt,0.6,0.14069296050628424,0.0,0.021685151509366618,0.0,0.008322653129116342,0.0,0.006061600869754297,1.1279864120336562e-229,0.010463081708115801,0.0,0.2887638591175158,0.0,0.10702677908187308,0.0,0.11295658378352616,0.0,-4.5560471560707194e-05,0.596425221472741,140.60292553901672
CPI_bt,0.9,0.06539634152725035,0.0,0.007371765546368841,0.0,0.008465542713044588,0.0,0.005905467094267064,2.0921831246450738e-218,0.002894843291667587,4.7085695360951997e-54,0.2725756489029787,0.0,0.10700224676214751,0.0,0.11168810632827098,0.0,0.0005106383819379889,0.0031011292800874326,143.36250805854797
CPI_sqd,0.0,0.16832324030345588,0.0,0.03252376060603854,0.0,0.008391506165327384,0.0,0.005774441129556468,0.0,0.010452218994951273,0.0,0.1726135538710105,0.0,0.10701135086229172,0.0,0.11309700197783587,0.0,0.00039548602438682634,0.0,140.36892938613892
CPI_sqd,0.3,0.16504808518267136,0.0,0.029681719264235212,0.0,0.008413078863448054,0.0,0.005512206602557745,0.0,0.013952309125474238,0.0,0.17375784207799264,0.0,0.10681092094412833,0.0,0.11297666221379948,0.0,0.0001363845897738858,0.0,139.7936851978302
CPI_sqd,0.6,0.14069296050628424,0.0,0.021685151509366618,0.0,0.008322653129116342,0.0,0.006061600869754297,0.0,0.010463081708115801,0.0,0.2887638591175158,0.0,0.10702677908187308,0.0,0.11295658378352616,0.0,-4.5560471560707194e-05,1.0,137.58126068115234
CPI_sqd,0.9,0.06539634152725035,0.0,0.007371765546368841,0.0,0.008465542713044588,0.0,0.005905467094267064,0.0,0.002894843291667587,0.0,0.2725756489029787,0.0,0.10700224676214751,0.0,0.11168810632827098,0.0,0.0005106383819379889,0.0,143.61776852607727
S-CPI,0.0,0.12617194999214468,1.2182422236404464e-60,0.03374631704824897,3.6066415128237714e-17,0.010063981617155947,2.4965440716210634e-11,0.008141994543894405,1.1115718464178955e-08,0.005315429644616631,0.00047816818226401205,0.16084809081379103,2.7060146799105412e-104,0.1245522125502695,3.4921769097144657e-106,0.12336619506549412,1.687166711613914e-120,-0.0009109366480207367,0.9256012432242762,84.07038736343384
