method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.40971651335246817,0.024294636814908985,0.027707244243347917,0.013946438616705567,0.12926454497855266,-0.008872052060224771,0.7645294814957486,0.01668316558043186,0.09661781440157591,0.028720082590842685,0.013296633203199848,0.027862367146553223,0.014360542287436884,0.011528042698609037,0.18328243273535016,-0.007991484954549802,0.7398778116275881,0.002019992890411591,0.43775941983135025,0.006003918544318067,0.3167226189394925,0.030930215724565644,0.006475173506327314,-0.017836107607996643,0.9166134272080879,30.548503398895264
LOCO-W,0.3,0.4100215613174203,-0.0033183913893659366,0.6034549070783853,0.009972302675039587,0.21531317493494617,0.028808218702824514,0.011626948452550856,0.012245536383169114,0.1671253969395593,0.013191473942736431,0.15090455740048747,0.025122472932866357,0.022226408861788838,0.006139785767788801,0.31122564589038326,0.006399700915229721,0.30999362529965546,0.013157007652405957,0.15343337144669222,0.002923615249369429,0.41037554775574825,0.007875643831048895,0.2675799581502044,0.013152101116197074,0.15008040960208513,30.71198582649231
LOCO-W,0.6,0.4193536076624127,0.020665042315405772,0.049381367509865104,0.01196373535052567,0.17857761084767332,0.007107352487878826,0.29029387704990994,0.0024155402640084604,0.42503242576529543,0.027541017957862998,0.014927577771526312,0.00852201961559709,0.2523118645946745,-0.025304451811116537,0.9778406822430759,0.004541962542773282,0.3583022364598367,-0.009291533949901879,0.7618675620716917,0.0056620113848272645,0.32659891614528536,0.006497466824681762,0.2978927606304438,0.02480947525988188,0.025586360967891797,30.346419095993042
LOCO-W,0.9,0.4196400991693786,0.004624746762662925,0.35698127160046833,0.005148950918096358,0.33782014681271444,-0.0024148258604619137,0.5750121008686497,0.012802139133328568,0.15622257315043697,0.015183834092954323,0.11386752069266515,0.005522400373752223,0.32848049216121544,0.020322543417788528,0.05502552397164173,0.012484417123577798,0.16177973432555204,-0.0007786018041303767,0.524938024391438,0.01711743222738721,0.09093199564740873,-0.006049975233955016,0.6850263069951378,0.0040970354702747494,0.3760461902167609,30.63645029067993
CPI,0.0,0.40971651335246817,0.0048306193732294,0.0007761518403738067,0.035792563218551315,2.889879973007057e-09,0.00680603351064038,0.00010135551294540484,0.04370954812766539,3.348448323115927e-13,0.004792468179455639,0.009552705685100823,0.029784837349477816,6.021767967228922e-08,0.007462713969612983,0.00023131562130946026,0.006591061787007552,0.0003468059194381174,0.012182982307176987,1.478584878279373e-08,0.004959035223404407,0.00452813173177433,0.07378769088688333,1.0491046736865187e-24,0.00020464647094389776,0.4383236244164799,22.618727684020996
CPI,0.3,0.4100215613174203,0.006309042121422831,0.0003164851965363665,0.0372460448619876,1.8017085948553524e-09,0.005137458574553555,0.002139808523186382,0.0748591214008952,4.0355202592232656e-16,0.005130637058010035,0.0046810031725723865,0.018417091775754152,2.2077833327005147e-05,0.0035637750441700478,0.029651546410843294,0.007408911886362446,0.00023586829509901133,0.01163280987782822,2.463071588869254e-07,0.002159781460542076,0.102867802024242,0.06997343385965513,1.0749080219503216e-23,0.00037834382963972124,0.3900698469443442,11.746891260147095
CPI,0.6,0.4193536076624127,0.00891985094778211,7.950830233231171e-06,0.037927069876979774,4.1866498988402564e-10,0.0059383733059579225,0.00043414065452522565,0.059589899378412,1.145027748614948e-16,0.005855585184663864,0.0014048380329655837,0.006598787030295289,0.027003922573588343,0.0026690852748744442,0.007088552228653554,0.009533134345730054,1.5009828854316455e-05,0.012081570046302836,2.3139266184838645e-07,0.002748120863972109,0.05314008541778193,0.06557187415656615,2.23414252564351e-22,0.000156898212461426,0.4149691848721415,11.935726165771484
CPI,0.9,0.4196400991693786,0.0046770008605620805,0.0008741456273846611,0.03594657614113064,1.1998659362550482e-09,0.005313972370584702,0.0024081595598667853,0.0751941096287688,7.580301904415185e-18,0.005041838774131058,0.007477041746206975,0.001913575180843008,0.13335644540076957,0.0009721578577898682,0.09163350014574351,0.007534102507518015,0.0002617569338156081,0.01070143262160081,8.549928089041244e-07,0.00338184319506446,0.05171807861164882,0.0597548509651076,5.986640299553242e-20,-4.813796642522128e-05,0.5203282619888132,12.352918148040771
CPI_sqrt,0.0,0.40971651335246817,0.0048306193732294,0.42114277791189114,0.035792563218551315,0.10775304636750904,0.00680603351064038,0.39094565251710894,0.04370954812766539,0.06477635856487203,0.004792468179455639,0.42337349317181405,0.029784837349477816,0.1469654789582604,0.007462713969612983,0.38212170062187956,0.006591061787007552,0.3947723495258204,0.012182982307176987,0.31266429921764805,0.004959035223404407,0.42028516340068445,0.07378769088688333,0.00693832158127505,0.00020464647094389776,0.4966081858837056,18.62388038635254
CPI_sqrt,0.3,0.4100215613174203,0.006309042121422831,0.3987876332281422,0.0372460448619876,0.09999796072435918,0.005137458574553555,0.4171205420489922,0.0748591214008952,0.009748361968078195,0.005130637058010035,0.4178100156964656,0.018417091775754152,0.24964896259690467,0.0035637750441700478,0.4425030142651992,0.007408911886362446,0.3828907957630203,0.01163280987782822,0.3212840138561779,0.002159781460542076,0.46481750042761544,0.06997343385965513,0.009380753167033323,0.00037834382963972124,0.4937391246499554,11.84107255935669
CPI_sqrt,0.6,0.4193536076624127,0.00891985094778211,0.35964624072494134,0.037927069876979774,0.0949375420898389,0.0059383733059579225,0.40437542075072275,0.059589899378412,0.02354807434618387,0.005855585184663864,0.4063445198004888,0.006598787030295289,0.40048613367540187,0.0026690852748744442,0.4554279381624056,0.009533134345730054,0.3516839918691787,0.012081570046302836,0.3154664036354178,0.002748120863972109,0.4552597458545109,0.06557187415656615,0.013216745826940265,0.000156898212461426,0.4973344475657309,11.944082498550415
CPI_sqrt,0.9,0.4196400991693786,0.0046770008605620805,0.42351917734857375,0.03594657614113064,0.10578828750006791,0.005313972370584702,0.4146131921271597,0.0751941096287688,0.008615574398608767,0.005041838774131058,0.41952546850844963,0.001913575180843008,0.4688399088433666,0.0009721578577898682,0.48348856565215104,0.007534102507518015,0.38121735319722705,0.01070143262160081,0.33423044598188256,0.00338184319506446,0.4458281560831663,0.0597548509651076,0.020844368761258336,-4.813796642522128e-05,0.5008104453609791,11.938072443008423
CPI_n,0.0,0.40971651335246817,0.0048306193732294,0.011339338925571447,0.035792563218551315,5.470856825211116e-08,0.00680603351064038,0.002504602446076236,0.04370954812766539,2.938515605158209e-11,0.004792468179455639,0.03465441952297292,0.029784837349477816,8.424904166840795e-07,0.007462713969612983,0.0030820828675281113,0.006591061787007552,0.004681442289889498,0.012182982307176987,6.3503822534822354e-06,0.004959035223404407,0.023361517445512965,0.07378769088688333,2.21220169797196e-21,0.00020464647094389776,0.4573777618520012,18.410059452056885
CPI_n,0.3,0.4100215613174203,0.006309042121422831,0.004855497362262536,0.0372460448619876,3.4403508031345483e-08,0.005137458574553555,0.015857118660371424,0.0748591214008952,1.8678509004071364e-14,0.005130637058010035,0.022856217673240885,0.018417091775754152,0.00015336903362496765,0.0035637750441700478,0.07561034073407964,0.007408911886362446,0.00315307545615474,0.01163280987782822,3.135502218540686e-05,0.002159781460542076,0.17388088734620533,0.06997343385965513,1.978161366142686e-20,0.00037834382963972124,0.4230329219906752,11.786141872406006
CPI_n,0.6,0.4193536076624127,0.00891985094778211,0.00039958050905890047,0.037927069876979774,1.0722461399202781e-08,0.0059383733059579225,0.006234118956216691,0.059589899378412,1.6504138863401e-14,0.005855585184663864,0.010912201800187125,0.006598787030295289,0.05027149500884231,0.0026690852748744442,0.05623163819102764,0.009533134345730054,0.00046192654611591403,0.012081570046302836,2.665171635692468e-05,0.002748120863972109,0.11555599018628243,0.06557187415656615,3.247598704410893e-19,0.000156898212461426,0.4528314092596396,11.682440519332886
CPI_n,0.9,0.4196400991693786,0.0046770008605620805,0.012536047834422092,0.03594657614113064,2.7725946441160708e-08,0.005313972370584702,0.016012512897732114,0.0751941096287688,6.833776618657705e-16,0.005041838774131058,0.029266535167543167,0.001913575180843008,0.2043658626707211,0.0009721578577898682,0.2313847638427357,0.007534102507518015,0.0032227189850740114,0.01070143262160081,7.791174600341717e-05,0.00338184319506446,0.10266251508070351,0.0597548509651076,4.398005570514348e-17,-4.813796642522128e-05,0.5124868565740771,12.238564729690552
CPI_bt,0.0,0.40971651335246817,0.0048306193732294,2.536274467172615e-16,0.035792563218551315,0.0,0.00680603351064038,1.9813875352111856e-30,0.04370954812766539,0.0,0.004792468179455639,5.256019221349081e-16,0.029784837349477816,0.0,0.007462713969612983,4.518682500214262e-36,0.006591061787007552,1.2268129042213717e-28,0.012182982307176987,1.70135074964872e-92,0.004959035223404407,4.888087502560278e-17,0.07378769088688333,0.0,0.00020464647094389776,0.36547533895300316,23.706928730010986
