method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-374.33275970097225,0.9752421360028559,1035.073187317051,1.646587906134478e-05,741.192114416792,0.0029283347697192097,-100.36894572609363,0.6691475563626681,1056.8953481462934,6.357814434787556e-05,-1185.3513984691265,0.999999913915598,-1736.3099969166083,0.9999999990334524,917.4112003626472,0.0001980109562405019,808.3894570512853,0.00039006739800540036,-55.95148365894909,0.593875233655957,918.5526536355011,0.000710343275356462,58.60962271690369
LOCO-W,0.3,677.4203835950049,0.0018392696190577817,310.73041886406725,0.12187140381833839,916.4495515309293,0.0007253172027813504,1049.9678693871183,0.0006229336306571298,835.657982879197,0.0002444093703991568,-33.98946891571891,0.5687875269294007,-926.5205528487014,0.9999935898849026,-262.4349151898688,0.833177666661867,-1199.444731684189,0.9999968931695139,-287.10419608916885,0.8758948806537854,-723.1746133942337,0.998254920393781,58.10401701927185
LOCO-W,0.6,-329.4814069371272,0.902331663215435,-794.1982708458014,0.9976127213407465,-173.98389967478974,0.7762032834606516,447.44799134770136,0.08266909452345217,821.2622992727235,0.0002541380830834994,1668.3167611121278,7.142442193242005e-11,324.99536435516166,0.0729546511904321,-627.4461612520831,0.988690445138288,-779.7575310659272,0.9997525427249065,-156.38683666367746,0.7589000729352071,-270.8479339820664,0.8116563223548728,57.60104179382324
LOCO-W,0.9,-35.663950204986676,0.5588546737137805,-759.0792442945473,0.9993577068821733,1206.6159928241982,4.6348141369279006e-07,-2593.2133220344967,0.999999999999989,671.1809779752421,0.0009607117631579287,-40.79754516901016,0.5799741382149373,-586.4899188698291,0.9644090836072717,-1813.3596824196507,0.9999999999999999,-1095.922208417515,0.9999982950766731,-413.24618103916623,0.8929061137249178,-424.12261482677553,0.9582472078273754,58.47852611541748
CPI,0.0,11.684148197562081,0.08537113878439162,23.982117659240657,0.3152844066416233,743.6836167251549,3.6198792388180944e-05,212.1779395419669,0.008446919584207301,0.5031917231024181,0.46889089359865177,-3.878857568277681,0.6883793432285814,110.96718599346877,0.06133676220734554,-5.820283267048808,0.948033429167717,657.9130920507832,1.2730149754805695e-05,6.671540814055788,0.27702749139914534,-4.6870558556702235,0.5876168858616013,17.60020089149475
CPI,0.3,1.96119328089776,0.3865454912934867,26.003274744398595,0.3021938062602405,741.3457556890178,4.6741497527828843e-05,214.0052298952712,0.008906292885662083,-6.230545760111909,0.8255062770713313,-5.069963565877515,0.7578824315598405,107.86200708801562,0.06628159340972341,-2.3466847725169373,0.9539245594829339,671.9508278299425,1.2302416466813435e-05,17.364139751199446,0.0309252012299026,-10.38607312820136,0.6880187830088896,5.600292444229126
CPI,0.6,1.7943665650373077,0.39580930760091554,21.011118264376137,0.333879551338634,735.691473584051,4.958191964157099e-05,209.9352087757843,0.008580619450171151,-2.916334437976502,0.6841104153348012,-4.140313748955805,0.6853996271335596,101.68806535173348,0.07075245715410101,2.5081459093210015,0.3197074923261507,663.1520490680318,1.1428811407754039e-05,15.063394742850505,0.04643700872315978,-15.134136702364003,0.7578788356992316,5.533585071563721
CPI,0.9,2.4157153986593585,0.07347852366442903,18.746007314320195,0.3402428668211649,761.2260148479593,3.67937454109135e-05,206.50401339342602,0.008106030710503356,-0.6807329412984018,0.6864606222862123,-1.3735760226350067,0.7629870178722038,104.3873058851184,0.06311168436941342,0.8452848844397067,0.23537240189758224,655.439886672397,6.665891940635081e-06,8.120391802564427,0.004273478080088499,-15.072242557170512,0.7678109918877241,7.0402538776397705
CPI_sqrt,0.0,11.684148197562081,0.22590778817769108,23.982117659240657,0.33661138019272124,743.6836167251549,6.528320236625023e-05,212.1779395419669,0.013397842872529464,0.5031917231024181,0.4850738424577952,-3.878857568277681,0.6027250645452908,110.96718599346877,0.07976139799377518,-5.820283267048808,0.7088996860087653,657.9130920507832,2.7872162295288618e-05,6.671540814055788,0.3575316814548837,-4.6870558556702235,0.5660776846246882,15.06334400177002
CPI_sqrt,0.3,1.96119328089776,0.44350038943852743,26.003274744398595,0.3246667252851525,741.3457556890178,8.230676197942127e-05,214.0052298952712,0.013936779096763493,-6.230545760111909,0.6759394212601072,-5.069963565877515,0.6390226317263814,107.86200708801562,0.08529365379851706,-2.3466847725169373,0.6101072429059855,671.9508278299425,2.6631265114785644e-05,17.364139751199446,0.1433498363767376,-10.38607312820136,0.6437472233924997,5.6754677295684814
CPI_sqrt,0.6,1.7943665650373077,0.448239592474687,21.011118264376137,0.35363397580481803,735.691473584051,8.715301587143326e-05,209.9352087757843,0.013629140927179,-2.916334437976502,0.5881827455444366,-4.140313748955805,0.6048193727361926,101.68806535173348,0.09092241857591798,2.5081459093210015,0.419552351403517,663.1520490680318,2.5199462566666784e-05,15.063394742850505,0.1726860621582439,-15.134136702364003,0.7014274926344155,5.506046533584595
CPI_sqrt,0.9,2.4157153986593585,0.39020615860034086,18.746007314320195,0.3605762106799615,761.2260148479593,6.540043524195647e-05,206.50401339342602,0.013109309690971668,-0.6807329412984018,0.5322917052381408,-1.3735760226350067,0.5612026780278353,104.3873058851184,0.08272838173263952,0.8452848844397067,0.458806211718539,655.439886672397,1.583730529688008e-05,8.120391802564427,0.21041485685555944,-15.072242557170512,0.7075011945980993,6.732685327529907
CPI_n,0.0,11.684148197562081,0.10047933395586894,23.982117659240657,0.31734245077014445,743.6836167251549,3.819450217504239e-05,212.1779395419669,0.008827038830498868,0.5031917231024181,0.4715631237402693,-3.878857568277681,0.6758747091261366,110.96718599346877,0.06291877515989136,-5.820283267048808,0.9177843102643427,657.9130920507832,1.3680521632950338e-05,6.671540814055788,0.28723827669151536,-4.6870558556702235,0.5852127341884703,15.121927499771118
CPI_n,0.3,1.96119328089776,0.3956153116965772,26.003274744398595,0.3043567614184149,741.3457556890178,4.920976825392004e-05,214.0052298952712,0.009294455207235947,-6.230545760111909,0.8046235928751726,-5.069963565877515,0.7406841279484842,107.86200708801562,0.06792199496489511,-2.3466847725169373,0.8796314304544665,671.9508278299425,1.3206056140598803e-05,17.364139751199446,0.039805464017335944,-10.38607312820136,0.6831724127023682,5.595485687255859
CPI_n,0.6,1.7943665650373077,0.4041831204159665,21.011118264376137,0.33579430835875834,735.691473584051,5.2192198901846e-05,209.9352087757843,0.00896825248400398,-2.916334437976502,0.6684955949866537,-4.140313748955805,0.6739812424548064,101.68806535173348,0.0725001524711835,2.5081459093210015,0.3369479464070991,663.1520490680318,1.2289872673317746e-05,15.063394742850505,0.05775955435293865,-15.134136702364003,0.7518769809072177,5.772453308105469
CPI_n,0.9,2.4157153986593585,0.14389047759348045,18.746007314320195,0.3422309415335638,761.2260148479593,3.876872976665356e-05,206.50401339342602,0.00848775127347811,-0.6807329412984018,0.6326935540394623,-1.3735760226350067,0.7067389153475847,104.3873058851184,0.06479894461915559,0.8452848844397067,0.3173310637809693,655.439886672397,7.218802760892498e-06,8.120391802564427,0.013985138699106215,-15.072242557170512,0.7613701406670316,6.711756944656372
CPI_bt,0.0,11.684148197562081,0.44042704835936086,23.982117659240657,0.495954685953684,743.6836167251549,0.49072005249418243,212.1779395419669,0.49024536193905444,0.5031917231024181,0.4959181821930216,-3.878857568277681,0.5299472044683541,110.96718599346877,0.4894825963712925,-5.820283267048808,0.6766406257592552,657.9130920507832,0.4890130742694076,6.671540814055788,0.4707598911269974,-4.6870558556702235,0.5034581356735705,15.177642583847046
CPI_bt,0.3,1.96119328089776,0.48361193565918886,26.003274744398595,0.49580687567814413,741.3457556890178,0.4927346333522723,214.0052298952712,0.4897584057971289,-6.230545760111909,0.558706853725444,-5.069963565877515,0.5332746634468892,107.86200708801562,0.4905347492425,-2.3466847725169373,0.8243584658459675,671.9508278299425,0.486317311601874,17.364139751199446,0.39973601107475837,-10.38607312820136,0.5098555844707677,5.684254884719849
CPI_bt,0.6,1.7943665650373077,0.48387980499697886,21.011118264376137,0.4958902249721817,735.691473584051,0.4909251399377992,209.9352087757843,0.49091722968629786,-2.916334437976502,0.5335598866373711,-4.140313748955805,0.5227287646114723,101.68806535173348,0.4905036143404549,2.5081459093210015,0.46298816983509605,663.1520490680318,0.4896086249827499,15.063394742850505,0.42839148838040475,-15.134136702364003,0.5115408455018969,5.625039339065552
CPI_bt,0.9,2.4157153986593585,0.2413880830919381,18.746007314320195,0.4964014402419626,761.2260148479593,0.4914879083825555,206.50401339342602,0.48795050136232954,-0.6807329412984018,0.5960974364582198,-1.3735760226350067,0.6198614021765447,104.3873058851184,0.4907670146427997,0.8452848844397067,0.3533921367118042,655.439886672397,0.4880248954180181,8.120391802564427,0.1865711527479006,-15.072242557170512,0.5122660310509081,6.79996132850647
