method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.4296166975664477,1510.9482415265045,4.8259174434406304e-12,-818.9622952968031,0.9955912356983586,12.643626246971218,0.47766396721321347,1048.0005714865815,1.399295298409875e-05,-171.9409472320998,0.8171578853350027,80.52068034189236,0.33562549179419554,-304.8580112434119,0.8732564989237233,426.555054942139,0.033400799592867236,-459.57228279784147,0.970269097686807,1151.5559945455393,5.854400280280725e-05,349.00330373627776,0.09433664002259823,58.28220057487488
LOCO-W,0.3,0.42889796675574143,831.0621166141561,2.4759629131398952e-05,-721.4363061792644,0.9968736433076735,-538.827758030223,0.9578463040250693,-685.1245430986696,0.9934050600620478,357.4389257063811,0.09109603490152951,-583.4021346654786,0.9932768671266287,-206.16550472907858,0.7904785918749478,-755.1383802002553,0.9977499042896253,196.6572221146309,0.19956640946271498,677.1296164424789,0.002311364909149849,1009.3684352194298,7.016923890124094e-05,56.629387855529785
LOCO-W,0.6,0.429573945387299,2495.788434089875,3.1164104630221345e-10,1981.059257942708,1.7832132215289676e-08,1907.8917244795412,2.946654031887874e-11,-310.0661377185267,0.9210364841731736,-1198.6769929936672,0.9999978108859162,-521.2410119386034,0.9879218700595682,30.345809858501333,0.448198292813893,970.4505423661703,5.958328341826302e-06,53.23026969801336,0.401557588910066,634.0369134238827,0.020259918985956693,1210.8035961127603,2.3912536259995676e-06,56.88860845565796
LOCO-W,0.9,0.42998155591841314,48.17632482945408,0.42454858841759613,-1417.5436304337086,0.9999999019812275,493.74915798184014,0.03499668191515404,241.35528194637024,0.13880126287568184,1168.0118248872197,1.6784454211715705e-05,46.27346190065464,0.4452669172296604,193.72043805066178,0.21160411941519397,-1349.2525496824835,0.9999929098373115,-111.44730432648315,0.6728471708773015,45.431910141354614,0.42200297374001816,-2.4939511505903855,0.5042945256075428,56.74642753601074
CPI,0.0,0.4296166975664477,-8.986925870574396,0.9595966652098843,153.79775335560407,0.020716016659247872,775.7819977248416,1.0866173069730873e-05,274.9997187063839,0.00227095699157169,67.47401340227248,0.002238942885898014,-4.460509099318642,0.8709729039770839,50.247984370177164,0.060869956326815376,-40.08778679352804,0.8229124719711709,617.427048416848,4.0498091819504966e-05,1.7766539596539133,0.25884746169621253,-56.013915358028726,0.9056802476668495,17.617866039276123
CPI,0.3,0.42889796675574143,-12.866709883056274,0.9662216690916005,159.66818405185654,0.018228012258267215,773.4033325799403,1.1599382656355883e-05,279.20375113226396,0.002019562108553397,68.5851552902302,0.0026304133930154885,-7.096626917962567,0.9152909600566614,46.67582760900132,0.07558040371010069,-44.562739899052985,0.837145448772596,611.3439459650551,4.362332153879355e-05,1.7959942883487656,0.28529364219310566,-60.555655213881664,0.9164889443300244,6.01131010055542
CPI,0.6,0.429573945387299,-9.496776117207673,0.9019715306359207,152.51813470252978,0.019540523685208252,773.4385661035569,1.1558656375600445e-05,275.0252334473046,0.0021645233870929716,61.53471715974115,0.0036075695637928324,-7.538659222655497,0.916222009009936,48.77556017108009,0.06888910960490784,-42.19332108591834,0.8373862823965235,623.8216430907671,3.940878037376953e-05,3.0377753601787845,0.15308001849675457,-54.25819785888666,0.8993261720149898,7.633463621139526
CPI,0.9,0.42998155591841314,-12.667713423151099,0.9407468239924374,155.13087317431177,0.019034275838044713,790.0486154016603,1.1058250659590531e-05,275.90687000666776,0.0022386883802339727,62.20559088921209,0.005111552419346529,-8.465828885743804,0.901522463598828,46.475542472265715,0.0780883528700836,-44.02797231895693,0.8425769421071012,620.5112095915711,4.551262386783496e-05,2.682598162174372,0.2485760656503846,-52.6108210869927,0.8830398501519611,5.660760402679443
CPI_sqrt,0.0,0.4296166975664477,-8.986925870574396,0.7692175300458872,153.79775335560407,0.031114444885228264,775.7819977248416,2.1723264229115915e-05,274.9997187063839,0.004082595876289565,67.47401340227248,0.014229807342091757,-4.460509099318642,0.657407961793826,50.247984370177164,0.1018349846464014,-40.08778679352804,0.787147854279721,617.427048416848,8.113962344034577e-05,1.7766539596539133,0.4281079674777577,-56.013915358028726,0.8702930365226489,15.090479612350464
CPI_sqrt,0.3,0.42889796675574143,-12.866709883056274,0.8192938516666757,159.66818405185654,0.0277632762527256,773.4033325799403,2.3077810296897627e-05,279.20375113226396,0.0036781969925438526,68.5851552902302,0.015081354400280684,-7.096626917962567,0.7192347878568769,46.67582760900132,0.11911742253231117,-44.562739899052985,0.8024497903644677,611.3439459650551,8.718386670625663e-05,1.7959942883487656,0.430288170038056,-60.555655213881664,0.8830025065552392,6.045271396636963
