method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.25173740035225145,-0.018493970437263405,0.843179832264916,0.007271385352734012,0.37392170321170803,-0.07963479163507915,0.9999719341370349,-0.01245477772183865,0.7353867674393304,0.004108027399403344,0.4143647257129065,-0.04608680511854504,0.964753920736667,-0.18580844405058802,0.9999999999999973,-0.041790243074751064,0.9794941401272803,-0.010002723581130649,0.6821108153915524,-0.036464650364284645,0.9512722180079541,0.12854269689670794,5.437401662256036e-08,-0.08207834047774892,0.9998892233578115,27.00754714012146
LOCO-W,0.3,-0.005014382065930301,-0.020315245301506694,0.838476143102026,0.010771673007432665,0.28948486374121774,-0.011630882706877312,0.7190793437979651,-0.024712332008418266,0.8985582737540339,-0.21050292968765041,1.0,-0.03348348225240384,0.9633083201370024,-0.04871926037637175,0.9932719495480974,-0.21716908580554156,1.0,-0.04426552680011667,0.9804467152475983,0.09260914224821513,2.12979098597188e-05,0.03832411008043149,0.04434412352587358,0.37505665192593235,0.0,26.988080501556396
LOCO-W,0.6,0.1811399461691534,-0.03812235441243192,0.9751683756855977,-0.02638677094930412,0.9031743909911739,-0.06906379758110355,0.9995274855663165,-0.06226021486399231,0.9992431225474951,-0.3870566781114785,1.0,-0.0016824033591657348,0.5348267127820562,-0.04977989827322595,0.9974481127926991,-0.08716110157200135,0.9999560453873609,-0.0615016208299567,0.997616864292957,-0.11084732764643493,0.9999996817750425,0.09649086006041512,1.4588294972028848e-07,0.05146076990210185,0.0036730390093885346,29.58460235595703
LOCO-W,0.9,0.2312660973699161,-0.010748974982973386,0.7147234283641474,-0.03554399192886069,0.9609813913868518,-0.009618873708281059,0.6873847474085665,-0.11058740346924247,0.9999999545267368,-0.030784762903778087,0.9414204569930216,0.059285331019475605,0.001959974536752007,-0.13432342660084157,0.9999999990050589,0.03273805808961504,0.06942662243615416,-0.06436335087705185,0.9962533082945273,0.07359710748918705,0.00018753648549363344,0.02460962258724938,0.11139064103332008,-0.030685987501558862,0.9354806131276674,32.11966848373413
CPI,0.0,0.25173740035225145,-0.0015363740886966126,0.8898223642665996,0.0031875129460920415,4.0978372474515507e-07,0.00018464306178817003,0.2792786288694925,0.0074198597515824916,2.0626083818783056e-06,0.000430633825177551,0.04550723872799456,0.041576966249388725,5.542476140691089e-09,0.004491502670611158,0.16960003522301031,2.8346425512415507e-06,0.06219308614676216,-0.00020799299733942345,0.5864023904838314,0.0004888547845891544,0.02122578195647728,0.10315818090457485,3.964384037396314e-27,0.0006202610826446797,0.12104976631824022,21.425644159317017
CPI,0.3,-0.005014382065930301,0.0007968689066598089,0.05168250854674011,0.013262142106167385,2.028347474066151e-07,0.000299662095354869,0.2862916294633141,0.005763120162041502,0.00012703748094947375,0.00027302236587023465,0.1821070061677159,0.013182184947929665,0.0001023738134732199,0.00874833025988414,0.022489642122722198,2.8180252583109855e-06,0.0418584775583743,1.3583181290854895e-06,0.4996868903250519,0.001066585266171538,0.07684744707932568,0.10246973217849265,2.2946107365623996e-21,0.0004920933522080118,0.36313524252258533,11.49618935585022
CPI,0.6,0.1811399461691534,0.0001901060209252292,0.40576931734279414,0.006572982576762421,3.209464443257565e-07,0.00035163172379126806,0.24509324451355918,0.011107978493952453,6.848499691791487e-06,0.0004420369079870534,0.04493388766460628,0.000834441859329349,0.3824299409905127,0.0010760776480410184,0.3788191524275458,6.2550151100349005e-06,0.017082743222283904,-0.00030697275141305935,0.5760823701020596,0.0002843954692954842,0.20309994883080934,0.10456053739725324,1.1935555694243715e-24,-0.0003546310531352126,0.5479543270987768,10.976854801177979
CPI,0.9,0.2312660973699161,0.00014988066203508454,0.42590086112422026,0.006482963504088668,1.4785658647137404e-06,0.00011188255864069685,0.4265751886940595,0.0052728039675718485,0.00625495689119607,0.0006390942651284259,0.034007756931490114,-8.166434043621607e-05,0.5282773298516071,-0.00033676658250353375,0.5925040775558673,7.926985413964083e-06,0.027005080267655992,-7.230178305900337e-05,0.5182010683171656,0.0002522891794642934,0.26231884038900277,0.09953566053445179,5.68528162246491e-25,-0.0002423277332659346,0.5721197670607845,10.981606245040894
CPI_sqrt,0.0,0.25173740035225145,-0.0015363740886966126,0.5251974488300322,0.0031875129460920415,0.4465094041174302,0.00018464306178817003,0.4968481451955386,0.0074198597515824916,0.38178016070788623,0.000430633825177551,0.49263024389271926,0.041576966249388725,0.0852325114242648,0.004491502670611158,0.43572012674059735,2.8346425512415507e-06,0.4999509536519104,-0.00020799299733942345,0.50345620522585,0.0004888547845891544,0.49162902031667116,0.10315818090457485,0.0007968088671402964,0.0006202610826446797,0.4895095937836397,17.483790636062622
CPI_sqrt,0.3,-0.005014382065930301,0.0007968689066598089,0.4865001982647214,0.013262142106167385,0.30272368355530976,0.000299662095354869,0.49493157920596514,0.005763120162041502,0.40749916878266956,0.00027302236587023465,0.49533662783894933,0.013182184947929665,0.3101333975140271,0.00874833025988414,0.3748387793461436,2.8180252583109855e-06,0.4999512407168882,1.3583181290854895e-06,0.49997813703009836,0.001066585266171538,0.4821296348018636,0.10246973217849265,0.0012656201896154712,0.0004920933522080118,0.4919747389386969,11.49206018447876
