method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.010910489046963128,0.2646623321202727,0.023242653640304513,0.0962946664447547,0.02592800597988002,0.06686873696003737,0.021498310597907598,0.10642354795211717,0.025039230900984435,0.07361219543719477,0.002485643368310027,0.4417320252112569,0.012560153525942808,0.227544062981897,-0.005013160457778057,0.6132314405127874,-0.005491925332306222,0.6229251087405878,0.022642676628723348,0.08775381767012214,0.13471724708194924,0.0,-0.024349613834757134,0.9234533590129494,0.6342563629150391
LOCO-W,0.3,0.009726724632435244,0.28576883931431907,0.03663248510293494,0.017893028275779876,-0.014277564053919972,0.7981218127200964,-0.004914626588759749,0.6132151315173691,0.02655731453285998,0.05948173878393803,-0.025848489091166976,0.9315771315976072,-0.023447943861187728,0.9135243798045656,-0.01713923153184019,0.8346442472240799,0.004049081461181707,0.40695478369354166,0.018849845863197434,0.1397790696236394,0.12282441760798313,0.0,0.02620129618728586,0.06478320151723971,0.6616442203521729
LOCO-W,0.6,-0.01883443058771723,0.8664984059795078,0.022162556351130607,0.10485523878244996,-0.03663177370176773,0.9836475055813948,0.001325001347530624,0.46939221145469134,0.004366035650549264,0.4002896889462344,-0.009472482923785195,0.7105911180938742,0.008251427863648355,0.3150149508723561,0.018412813708328417,0.1441600708810411,-0.029498186794844495,0.9561872811378651,-0.0021281992513191234,0.549768271703219,0.11742299340161566,1.5543122344752192e-15,-0.004350969870296944,0.600417049578549,0.8671255111694336
LOCO-W,0.9,0.030548586573695014,0.03721773144509655,0.04815027283329822,0.002724007419042218,-0.005974364455982091,0.6365007545188927,0.005722489241062137,0.36732263113502184,-0.032784055105552885,0.9726251009846578,-0.0013227546601412199,0.5302476527479143,-0.0008979825143564298,0.5213011509006622,0.00918093112352604,0.29778042327486454,0.008671547654221361,0.30506725950286784,-0.037097040095499745,0.9843857812429037,0.08341435987347512,1.1916022291114103e-07,0.020998557163343753,0.10530051695689768,1.6419110298156738
CPI,0.0,0.0011734845844303954,0.09570119921678677,0.028652095177037873,2.2339048339692394e-08,0.0,1.0,0.002444507571586152,0.004973505843961757,0.0,1.0,0.004580055925034965,0.04511296016753359,0.0011311384089591758,0.10019291996655988,0.0,1.0,0.00040634145346396533,0.2149255454209601,3.814867148121959e-05,0.48832298834210797,0.12132712142953955,3.1211570733924076e-29,3.180734507335359e-05,0.4151323612863713,20.54317855834961
CPI,0.3,0.0011660950708531903,0.09631832586992106,0.02866055581026411,2.2472903949308444e-08,0.0,1.0,0.00237428826756253,0.005499945462474639,0.0,1.0,0.0006302953679667711,0.23182794489383302,0.0004284186614327279,0.18118472614375192,0.0,1.0,0.0004085061533962153,0.21459493344071384,3.660939036148614e-05,0.48879800834684206,0.12359050945358485,9.581789594362484e-30,3.272440062090931e-05,0.4092687410976064,9.563438653945923
CPI,0.6,0.0011541925867072922,0.09726644453592853,0.02867133821717366,2.239995677083772e-08,0.0,1.0,0.0022249136663317626,0.008025941428509261,0.0,1.0,7.05948682220292e-05,0.4067818546421581,9.178437645201987e-05,0.3046122871804777,0.0,1.0,0.000411644237067299,0.2138596660747838,3.665391335622159e-05,0.48878794108889195,0.12648852233714925,1.349266286532512e-30,2.680120464249036e-05,0.4186755897340205,9.638555526733398
CPI,0.9,0.001108233987623497,0.10240013778952328,0.028688059923645703,2.233003208979027e-08,0.0,1.0,0.001549139256711074,0.05183615557089133,0.0,1.0,-3.624365788157391e-06,0.5192582088254449,2.810595818358852e-06,0.4681395637804082,0.0,1.0,0.00041808243942587087,0.21220565232983196,3.689781662802316e-05,0.4887089710450844,0.10260918619486431,2.1720347168528087e-27,1.8752942341992984e-05,0.40876888685023016,9.795469045639038
CPI_sqrt,0.0,0.0011734845844303954,0.47976118519698396,0.028652095177037873,0.1483794463253466,0.0,0.5,0.002444507571586152,0.4579911999969981,0.0,0.5,0.004580055925034965,0.4271081341481091,0.0011311384089591758,0.48047840662126584,0.0,0.5,0.00040634145346396533,0.49287104122323594,3.814867148121959e-05,0.49935310557543783,0.12132712142953955,0.0001230533341216102,3.180734507335359e-05,0.49943279593813034,16.835127592086792
CPI_sqrt,0.3,0.0011660950708531903,0.47988576312875625,0.02866055581026411,0.14833065540209783,0.0,0.5,0.00237428826756253,0.4591680423008644,0.0,0.5,0.0006302953679667711,0.4891081521550916,0.0004284186614327279,0.49246906338876445,0.0,0.5,0.0004085061533962153,0.4928336978215073,3.660939036148614e-05,0.49937921967680626,0.12359050945358485,9.827441280600974e-05,3.272440062090931e-05,0.4994162926551122,9.875409603118896
