method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.799132786991398,0.02818731017172236,4.419266408628442e-05,-0.006040102702816912,0.7998653372590898,-0.0028780794093226747,0.6539855544798704,0.004538147137809339,0.2613170079598568,0.007984556624890747,0.13363315486455662,0.03669676683686281,4.026926430089617e-07,0.08349617724282252,0.0,0.08848845899164086,0.0,-0.00720066094707951,0.8433655487618184,128.43179512023926
LOCO-W,0.3,0.8006169672594001,0.030242667998770217,1.9319159196284907e-05,0.003997284739259337,0.2862132483614619,0.004408789900399,0.26525773106689654,0.0013774390449537133,0.4224344645429645,-0.0011871552685580572,0.5663413178567618,0.028537444989871895,5.3384575639303655e-05,0.088036783093993,0.0,0.08618506181428628,0.0,-0.00021407643358186608,0.5117775564814031,129.11727476119995
LOCO-W,0.6,0.8007009387627128,0.032151512407567216,4.912762588293873e-06,0.013930874914498606,0.02500896886576176,-0.003992605773274783,0.7103699552090122,0.01210968827173739,0.043248569433160355,-0.017062592828697973,0.9921304215224759,0.04407494220759996,2.4036630463797337e-09,0.07736335341761282,0.0,0.08343128897009501,0.0,0.0014105302048396144,0.42057205402015174,129.4447751045227
LOCO-W,0.9,0.8016209788513048,0.03280810617264194,1.2861237819183913e-06,0.00739260198294379,0.15068527163981615,0.0014078597514967145,0.4221334722404009,0.007160330895145885,0.16014510560435014,-0.0046371516622244445,0.7411769808488545,0.035652429486691,8.152149955087395e-07,0.09625407175768828,0.0,0.0935269117423509,0.0,-0.017013171612394924,0.9920054066478566,132.82248783111572
CPI,0.0,0.799132786991398,0.14350378785205226,1.769243640295417e-127,0.012650135723985712,6.466173308558202e-22,0.011095508968678724,3.087262143231332e-23,0.00841320659302558,1.7541749441064767e-14,0.004827398380541803,4.377013574344413e-08,0.09699739444101169,2.9872916605704516e-121,0.15648459680737903,6.657964192307625e-198,0.1700368570367155,5.979255574498499e-215,-0.00014970414134896082,0.756356967798077,50.17881155014038
CPI,0.3,0.8006169672594001,0.14472706682846326,3.277161654343153e-126,0.013704779205405498,8.985873407808488e-24,0.010367549260241415,5.070542157062402e-19,0.008444198893212157,7.984222149816457e-12,0.00013688296648359244,0.03222138083805205,0.09419022431309526,9.152751756095084e-122,0.16741740381035825,1.62973670259882e-207,0.17211550043121304,6.64127817759003e-217,-0.001054184850213108,0.9674521489707483,40.96890091896057
CPI,0.6,0.8007009387627128,0.14335865089570995,8.422685610447777e-125,0.014094214273948774,3.299117534752393e-23,0.010741162209216365,1.4801458613628585e-22,0.010613834461936589,1.780898309251582e-17,4.431167265325775e-05,0.20793111740536468,0.09715465484512817,8.005922283426564e-125,0.159510275087577,1.946237096597197e-203,0.17322778938600927,1.3443701220972172e-215,-9.323180794412744e-06,0.5622529411600476,42.003612995147705
CPI,0.9,0.8016209788513048,0.14348268747007975,5.592923527694006e-125,0.01397049962561242,2.261754541043166e-22,0.011166656578144835,2.059960668865021e-23,0.008315602685037532,8.28984586384199e-16,-3.047401609887479e-05,0.741138683118449,0.09715517825117106,1.4498545213085616e-124,0.1593259122800756,5.786312651532064e-198,0.17137225321094213,5.62290251092414e-215,-8.647517670437588e-05,0.9660152451877341,41.350486040115356
CPI_sqrt,0.0,0.799132786991398,0.14350378785205226,2.314759177469912e-12,0.012650135723985712,0.21588344639557244,0.011095508968678724,0.24252444771700382,0.00841320659302558,0.2980844340486173,0.004827398380541803,0.3790039730710466,0.09699739444101169,1.4614404396585156e-07,0.15648459680737903,2.430883421380668e-15,0.1700368570367155,1.9473266543360163e-17,-0.00014970414134896082,0.5039863404094537,47.41587042808533
CPI_sqrt,0.3,0.8006169672594001,0.14472706682846326,1.8515659258948806e-12,0.013704779205405498,0.19789213821358942,0.010367549260241415,0.2577118692111594,0.008444198893212157,0.29905277108266637,0.00013688296648359244,0.49632030299283125,0.09419022431309526,2.6647426741128754e-07,0.16741740381035825,6.092353710783884e-17,0.17211550043121304,9.356608698382185e-18,-0.001054184850213108,0.5273983326539678,42.96731495857239
