method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,235.14585113426776,0.1569418633503844,439.60128688590015,0.028019647735300635,157.1455295246031,0.24136527136704522,-112.85934859155333,0.6525969297592447,-931.0722274877297,0.9999678718299225,1076.3262020516709,6.820307336674603e-07,916.3900370534726,9.756609484767864e-07,859.9131507535055,3.357442568518998e-06,-372.271374072756,0.9686527642044402,1047.8033211095346,9.953917073257657e-06,3114.478090651653,0.0,56.70413279533386
LOCO-W,0.3,1586.916140047064,1.7812085140178624e-11,-96.83578872017773,0.6841044572425596,619.2044108044977,0.004042719996460664,-346.1052791604312,0.9364504351186246,-1313.7183792240414,0.9999999999998598,-38.71730332891398,0.5646830314504233,-345.7100275462139,0.9481130689182236,588.2319511591774,0.02532473887326625,78.5768231921296,0.3482900281831425,1092.5484121144732,1.3531407471290002e-05,-717.4998946319473,0.9964629312699065,58.2389612197876
LOCO-W,0.6,1444.6930592672593,7.366984823287126e-07,-58.436622782957045,0.5831457057873493,-287.1927240913336,0.8998475541885519,177.43993353533875,0.09988867532623791,262.3231255388582,0.05733751385675101,299.70527082721344,0.12314130433076642,-747.889035329626,0.9995050431995535,69.79215418024992,0.3722537609016179,-456.8279876754144,0.9534099441327625,-61.49031189884296,0.5812753129100827,-86.22040701149592,0.6435064220628346,58.507102966308594
LOCO-W,0.9,-689.1966575800016,0.9887333099140427,-549.7282050552853,0.9859923904329241,-203.79338099289274,0.8251180731406305,-170.37151558046708,0.737911113439287,255.3602328507862,0.138672147980476,-711.4897236941724,0.9995586564524053,954.2021165920996,0.00029110071798099657,-1539.0232914136548,0.9999999884507134,-327.69477356056996,0.9363774189204815,0.5461339828463843,0.4991006664632015,1945.2175701563706,4.2100600783356867e-10,58.68603181838989
CPI,0.0,-55.25745822367935,0.9300577410687022,99.41196048242796,0.060760911428579666,759.5361591583139,6.610645560753309e-05,171.72701678051635,0.021526504571169745,6.934363552995592,0.3438678988714482,16.339406199455425,0.3030448137442731,73.17716121759895,0.1268508624654982,12.000503252556655,0.2190007036071549,551.9012918524106,4.407572510050708e-05,34.92369342670577,0.28446026194843665,-5.064227791800704,0.5598113798336234,17.573760509490967
CPI,0.3,-47.341913307120194,0.9149672243311198,89.02147451842802,0.06463287395232804,742.7745592762897,8.095709686450995e-05,184.33995193631904,0.01343322663824378,6.671132611053736,0.28509839402107195,13.677027601800773,0.30522929087813533,76.85737286867197,0.10521253770727756,6.766844509775183,0.34605964383196375,567.6914955759996,3.3507413119418194e-05,29.60079745304688,0.3035000451633202,17.50009293314065,0.2993343291192704,5.438480377197266
CPI,0.6,-58.17225410176047,0.9463322766262041,87.02713052337162,0.06228392697602163,729.4590161365929,8.141951480173304e-05,202.21785816052875,0.006791564097687934,5.493029108026349,0.3016890370623222,5.152643598093164,0.4046017270703405,63.836508788718675,0.13119220858592384,5.425347090622836,0.3510419259189266,598.488662855457,4.513005634236555e-05,32.1723607223073,0.2870280174490862,8.02047464002544,0.3908196748303817,6.08030891418457
CPI,0.9,-72.98778882611191,0.9726282374699475,85.38934067731998,0.06906991083626995,740.7654326199136,5.8984583727486645e-05,195.00049202902233,0.00832863424333847,0.17542143386822318,0.4938971596293723,11.897937957951854,0.29851580872374395,55.79908364540552,0.15377453470281005,8.963283656743442,0.26524582148259995,616.5561782327891,2.2833860889633343e-05,13.604597425797692,0.40903813301534075,-12.19688962164446,0.6776546403034495,5.562962055206299
CPI_sqrt,0.0,-55.25745822367935,0.894391909982773,99.41196048242796,0.08063845832760025,759.5361591583139,0.00010932419727163246,171.72701678051635,0.0304774688571177,6.934363552995592,0.3864036975975191,16.339406199455425,0.3354454780878324,73.17716121759895,0.1509324722598655,12.000503252556655,0.29473365211551483,551.9012918524106,9.15585631030863e-05,34.92369342670577,0.30396767428811533,-5.064227791800704,0.549856059514742,15.035301923751831
CPI_sqrt,0.3,-47.341913307120194,0.8743230398165356,89.02147451842802,0.08688759072950675,742.7745592762897,0.00013279376261901313,184.33995193631904,0.02032248413989326,6.671132611053736,0.359315696265741,13.677027601800773,0.34204846764356434,76.85737286867197,0.12965447589975332,6.766844509775183,0.3883334355474254,567.6914955759996,7.067157640883832e-05,29.60079745304688,0.32266930284350603,17.50009293314065,0.330938416508889,5.447610378265381
CPI_sqrt,0.6,-58.17225410176047,0.9124920019067491,87.02713052337162,0.08502522559406728,729.4590161365929,0.00013463249332704174,202.21785816052875,0.011308928743826994,5.493029108026349,0.37569620859402075,5.152643598093164,0.4272706963152599,63.836508788718675,0.15822752672101675,5.425347090622836,0.3978295326503852,598.488662855457,8.862350610079252e-05,32.1723607223073,0.3075994908384947,8.02047464002544,0.4111251601213527,6.076614618301392
CPI_sqrt,0.9,-72.98778882611191,0.9485071104178386,85.38934067731998,0.09227784900814517,740.7654326199136,9.980977135941152e-05,195.00049202902233,0.013533619315159078,0.17542143386822318,0.49616180673669985,11.897937957951854,0.342198997083405,55.79908364540552,0.18193196530388717,8.963283656743442,0.335166802564565,616.5561782327891,4.766526370219991e-05,13.604597425797692,0.4182364829501159,-12.19688962164446,0.6432687626721019,5.563660383224487
CPI_n,0.0,-55.25745822367935,0.9269491854196414,99.41196048242796,0.062466182557994764,759.5361591583139,6.918962881615918e-05,171.72701678051635,0.022252315805919378,6.934363552995592,0.348744996784573,16.339406199455425,0.30632697528807773,73.17716121759895,0.1290162538260906,12.000503252556655,0.227459664604526,551.9012918524106,4.715018814524772e-05,34.92369342670577,0.2862946037731817,-5.064227791800704,0.5587939685020935,15.032978773117065
CPI_n,0.3,-47.341913307120194,0.9113403870143808,89.02147451842802,0.06655024436817811,742.7745592762897,8.467152741037965e-05,184.33995193631904,0.013975680065403367,6.671132611053736,0.2943364915747109,13.677027601800773,0.30905705559553204,76.85737286867197,0.10738834120077367,6.766844509775183,0.35092035905189073,567.6914955759996,3.589343072566249e-05,29.60079745304688,0.3053167472693472,17.50009293314065,0.3025117260787207,5.425377607345581
CPI_n,0.6,-58.17225410176047,0.9434658776766701,87.02713052337162,0.0642379198596463,729.4590161365929,8.522038260738642e-05,202.21785816052875,0.007131811089947012,5.493029108026349,0.3112771108940999,5.152643598093164,0.4071070535682665,63.836508788718675,0.13364044748196452,5.425347090622836,0.3566920309738706,598.488662855457,4.8014179078208417e-05,32.1723607223073,0.2889738875006196,8.02047464002544,0.3929360444187655,6.084953546524048
CPI_n,0.9,-72.98778882611191,0.9707342915564451,85.38934067731998,0.0710792718660972,740.7654326199136,6.186828612286784e-05,195.00049202902233,0.008725539953055505,0.17542143386822318,0.4941941928482257,11.897937957951854,0.30319202598190653,55.79908364540552,0.1563561767403881,8.963283656743442,0.27341483055984805,616.5561782327891,2.4430946781366257e-05,13.604597425797692,0.40991616671276443,-12.19688962164446,0.6740567024171917,5.552628993988037
CPI_bt,0.0,-55.25745822367935,0.5165387735172527,99.41196048242796,0.4914214535981137,759.5361591583139,0.4921825651599717,171.72701678051635,0.4904719964090942,6.934363552995592,0.49075716682112897,16.339406199455425,0.49294716639880454,73.17716121759895,0.4923260058541148,12.000503252556655,0.478260989459762,551.9012918524106,0.4893919535455758,34.92369342670577,0.49611843873357725,-5.064227791800704,0.501451598930388,15.145220518112183
CPI_bt,0.3,-47.341913307120194,0.5158799085377243,89.02147451842802,0.4885988822917202,742.7745592762897,0.492401006552401,184.33995193631904,0.4890404386289449,6.671132611053736,0.48221330493838666,13.677027601800773,0.4926424321537007,76.85737286867197,0.48961650198882395,6.766844509775183,0.49127793126169267,567.6914955759996,0.4863327091074411,29.60079745304688,0.4968666679923273,17.50009293314065,0.49330344719936947,5.533616542816162
CPI_bt,0.6,-58.17225410176047,0.5148481738029715,87.02713052337162,0.48921189176052715,729.4590161365929,0.49288549370605655,202.21785816052875,0.48611803168996554,5.493029108026349,0.479116103722937,5.152643598093164,0.4936508554253232,63.836508788718675,0.49213539568098835,5.425347090622836,0.4903155823414042,598.488662855457,0.49036951074999197,32.1723607223073,0.4949179439525734,8.02047464002544,0.49553881169152764,6.146430730819702
CPI_bt,0.9,-72.98778882611191,0.5155428144841745,85.38934067731998,0.48855028975952974,740.7654326199136,0.4935191400936328,195.00049202902233,0.48990019025459886,0.17542143386822318,0.4992806660796561,11.897937957951854,0.4905164096269858,55.79908364540552,0.4911793040374481,8.963283656743442,0.4794052932755088,616.5561782327891,0.4902538060707356,13.604597425797692,0.4985797062919611,-12.19688962164446,0.506723359706968,5.616574764251709
CPI_sqd,0.0,-55.25745822367935,0.5146035666304356,99.41196048242796,0.4897261552931212,759.5361591583139,0.49310585796928286,171.72701678051635,0.4913367936306681,6.934363552995592,0.4913345823811255,16.339406199455425,0.49509011278025566,73.17716121759895,0.4932238344813251,12.000503252556655,0.47800425356976306,551.9012918524106,0.48542796629521456,34.92369342670577,0.496854896785676,-5.064227791800704,0.5019674211029671,15.112718105316162
CPI_sqd,0.3,-47.341913307120194,0.5154198173168978,89.02147451842802,0.4907104695062295,742.7745592762897,0.49139207390336376,184.33995193631904,0.48999282830188046,6.671132611053736,0.48228477248268153,13.677027601800773,0.4944014731200607,76.85737286867197,0.49400098518071783,6.766844509775183,0.4906652417209471,567.6914955759996,0.4874600869607711,29.60079745304688,0.496517822005691,17.50009293314065,0.4918439660269237,5.5354650020599365
CPI_sqd,0.6,-58.17225410176047,0.5165233407982244,87.02713052337162,0.4854688624369405,729.4590161365929,0.4940827321872038,202.21785816052875,0.4862238341866449,5.493029108026349,0.48188713980748454,5.152643598093164,0.4954215706738591,63.836508788718675,0.4902927266037132,5.425347090622836,0.48746387156875115,598.488662855457,0.4876631698510132,32.1723607223073,0.4962058241392517,8.02047464002544,0.4965577917300771,6.136701345443726
