method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.011382958260639746,0.041129986449321976,-0.013071069058606737,0.9810761013112558,0.007505333212041452,0.12371068402036733,-0.002083252674173038,0.6259682310661128,-0.0007587779102478978,0.5476561505776341,0.005838368509918207,0.18458216853492582,-0.013920465394582103,0.9834284133407359,0.011092028019329233,0.04085922943286824,-0.004866102834683914,0.7774189310034303,-0.0018058413961524631,0.6187937964672839,-0.00702388863383676,0.8696768978195784,-0.0017469119683370048,0.6115061398616469,-0.0003892974008250065,0.5244314126008522,-0.01075574908302757,0.959244043137772,-0.011226153234819377,0.9560200913077083,-2.2249751135857377e-05,0.5014660929804197,0.0018077494570337886,0.3867935736450191,0.004008068154975452,0.2571462589722531,0.0034838068253890166,0.2973311565440472,0.0067180567047245565,0.11036139369395226,0.009310888483105156,0.08088907584535354,-0.004322845768245776,0.7461722624161355,-0.0029343335463072667,0.672582117021643,-0.0009350244963209318,0.5598389268722235,0.011829015497203303,0.030723010261588857,0.0022292413763200045,0.36246344637190475,0.0018827477108719405,0.38663312588146426,-0.002790069544536891,0.6689211976864741,0.005452540556894809,0.2010694661871426,0.006616605534571423,0.14819682440002901,0.006673201527916795,0.14870204580899848,3.100435256958008
LOCO-W,0.3,0.006812221912177983,0.13351466556407432,0.012437401833240522,0.02744594274613177,0.002716048914283847,0.33892008229712356,0.0002563290024818757,0.48410654549168897,0.003287546769054381,0.2984363073105202,-0.0027444840556775725,0.6636865748146493,0.00479154418501317,0.2189932942507502,-0.00808285262779191,0.8899644002324635,0.004350577754255027,0.2446209603881555,0.010466839163980593,0.04333514879769529,0.00555756316541277,0.1911287337293004,0.006004400266347644,0.1652009583398082,0.005926532721727891,0.18215158901737705,0.013258046110846534,0.021348246707450835,0.0005748018319200613,0.46415237491516814,0.0019788366451334205,0.3778761191224742,-0.0018357143845395684,0.6109731309266853,-0.004713602157047507,0.7767780576712798,-3.608875208679732e-05,0.5021861151651583,-0.005678661235368781,0.8123951727859136,0.008975022557647845,0.07660611373207815,0.005961627181370827,0.1630038896563034,0.010006736709885358,0.06183175720938161,-0.0066286854365668,0.8551240492919177,0.00025100425376967073,0.4847715688116675,0.00641723903989753,0.1549705465189638,0.008494533565039819,0.0881020429096745,-0.004724219687200068,0.7573693936135593,0.006545844072799594,0.15932977858370356,0.0048125144110812606,0.2122733695155078,0.011946737226421662,0.029008891546116633,3.1701819896698
LOCO-W,0.6,-0.005086361637963546,0.781959701529614,-0.0006410651158103706,0.5400805997136975,-0.001141688627329903,0.5734892463044704,0.0031742490206894632,0.30878815719422514,-0.0022425755982622597,0.6398212105991765,-0.0007045264768145369,0.5458582430213519,-0.0030638716447511875,0.6807499335315305,0.0027684094681684488,0.32911172165778524,0.0031822022850275336,0.31229124327726365,-0.00017045342396370137,0.5107985696176769,-0.007952271286978412,0.8817390095892474,-0.003919456230764801,0.7347440888732786,-0.0014544809855224522,0.5900562082742213,0.008520934076274541,0.10072828462417815,0.0012731959130586597,0.42262583749732885,0.004373610144810486,0.2438194561393957,-0.012068644657480651,0.9743583604818221,0.011807355085380717,0.03221102878887583,-0.008369853990303013,0.8936650576308285,0.009627187442572875,0.06796645495831599,0.0075515445303647385,0.11250340435724182,-0.0011997699061265317,0.5728086242930276,-0.002304174769024297,0.6452799630930983,-0.012149579316641467,0.9699099280346459,-0.0006189868474031855,0.5368982277693369,0.0033965867219826608,0.3012677904550163,-0.0014358867530995234,0.5896711923997562,-0.0019195876084714758,0.6180139250705192,0.003636407164348853,0.2858700485138086,0.0067301117940129175,0.13439668836779295,-0.014678604348645482,0.989398147771299,3.027775287628174
LOCO-W,0.9,0.005337214627086914,0.20923858636101755,0.003248359071738633,0.30311599469541795,-0.004470326834480895,0.756801053136654,0.004688199711934263,0.23047415756773204,-0.005083003546244743,0.7915621700463567,0.003674609211462306,0.26995063726059365,0.0014707234568319776,0.4072840838862336,-0.0014538658062488636,0.5892397460737191,-0.0047133291568719985,0.7680120829694671,-0.009484034373349918,0.9396721380918189,-0.013423745493835295,0.9813917499436109,0.006225073903355795,0.16486679570206753,-0.002846830509598543,0.6676920752094502,-0.003589289010931399,0.7047441201808741,0.008711769724175266,0.09232463492868237,0.0023010748005324166,0.3655056252585511,-0.0059717006991624735,0.8319920839600305,0.005608583771815829,0.19887436538682646,-0.006733581927353815,0.8438988962668079,-0.0024792417109745215,0.6515101524942454,0.0015725190157911328,0.4025553159754838,-0.00013718423764354196,0.5084650795624586,0.0019804043614846723,0.3794770500710192,-0.010320919816587318,0.9440697300413406,0.005847507562046645,0.17623718499759122,-0.007163989912594076,0.867375857753798,0.005322641937088276,0.20362812295903976,0.0033579106497677084,0.3010774223090803,-0.008618642342386344,0.9323103584393223,-0.00242570998204419,0.6436603666068899,0.006694922854333413,0.14818488887050274,3.082275629043579
CPI,0.0,0.0006588704363702444,0.08103623356289558,-4.646581046027776e-06,0.6507105795700949,1.3294706583732996e-05,0.2535893965752219,0.00012201797904258516,0.4450257447069028,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.00011036009775346883,0.8013322418325808,5.117197847070987e-06,0.14812320141874885,-0.00014691448078924668,0.7559576677896994,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0016269364166854802,0.13993227032527955,2.5484791530389073e-05,0.4784965414965781,0.00026029949141387343,0.13402277022868048,0.0006853618510209228,0.36342367930155883,0.0,1.0,0.0,1.0,0.00013413432739591002,0.2892594548886489,0.0018829351971259775,0.006594469712797742,0.000946259535039691,0.03306278271919049,0.0,1.0,-9.8851463913259e-05,0.5818922220939972,16.696707725524902
CPI,0.3,0.000792466483139867,0.08167918682946262,-4.880062978024347e-07,0.6750191869066128,1.6890793851587205e-05,0.2487591202561889,0.00012726215550491055,0.3801845045598432,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.00013605946409315367,0.8032105004371672,3.4368175746563034e-05,0.17992522059680532,-0.00014362643830958394,0.7572639722690551,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0018072759967854637,0.10974010232767173,2.5626873062220556e-05,0.47684929284294164,0.00020903428476910096,0.13810219802407397,0.0008062720484964883,0.3118849392576035,0.0,1.0,0.0,1.0,0.00014842514269226142,0.265200589595239,0.001837586229350173,0.005988591807064787,0.0008416460825033806,0.0331544501193869,0.0,1.0,-4.7071711595077226e-05,0.5631378608198605,3.56577205657959
CPI,0.6,0.0007360772302723168,0.0785256985207144,-1.78811188945166e-05,0.7460068980659952,2.1264452362515507e-05,0.28522085834551764,7.753491917818212e-05,0.418335822643345,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.000113414675258737,0.794745201873077,6.9032422683051875e-06,0.14096965724130067,-0.00013142302756511542,0.7500705645459245,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0022635577016002772,0.0752879201107967,-3.4515613700665526e-05,0.5277188288665118,0.0002824308118622304,0.14212582123619621,0.001148249294982591,0.1652339767665726,0.0,1.0,0.0,1.0,0.00013842535707210557,0.27924671228171555,0.0018879232213725103,0.0046545872977006904,0.0008771697179252372,0.02546377958115054,0.0,1.0,6.593441334763056e-05,0.2602073829548849,3.607924222946167
CPI,0.9,0.0006186099693552272,0.07255278497668935,-2.2820349690824693e-05,0.7796280851406496,2.454167375983557e-05,0.28808165633424004,2.5093305764098406e-05,0.4484142314903258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.00010807598062259616,0.7824293607771445,0.0,1.0,-0.00017023131099003913,0.7412982274011386,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0016577666317574638,0.1312371129361235,-6.543303669052924e-05,0.549580726996302,0.0003409932979865568,0.13278873109615613,0.00038096253019453963,0.2586125006030487,0.0,1.0,0.0,1.0,0.00012178988819547265,0.306433426327404,0.0019455547597244105,0.004415974873911895,0.000981125075541954,0.023539546601094984,0.0,1.0,0.0002984758218813263,0.15133918430820137,3.498265027999878
CPI_sqrt,0.0,0.0006588704363702444,0.492862396412496,-4.646581046027776e-06,0.5000509752545833,1.3294706583732996e-05,0.4998541828666488,0.00012201797904258516,0.498692705337592,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,-0.00011036009775346883,0.5012067733479335,5.117197847070987e-06,0.49994385088729587,-0.00014691448078924668,0.5016029082348683,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0016269364166854802,0.4828611212971429,2.5484791530389073e-05,0.4997239161698613,0.00026029949141387343,0.4971618179318735,0.0006853618510209228,0.4928642814071459,0.0,0.5,0.0,0.5,0.00013413432739591002,0.49853771077589587,0.0018829351971259775,0.4797681133764366,0.000946259535039691,0.489761812832932,0.0,0.5,-9.8851463913259e-05,0.5010707220911128,16.6541907787323
CPI_sqrt,0.3,0.000792466483139867,0.49143796015826313,-4.880062978024347e-07,0.5000053552752117,1.6890793851587205e-05,0.499814765483466,0.00012726215550491055,0.49861926222417385,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,-0.00013605946409315367,0.5014866060405987,3.4368175746563034e-05,0.49962322900975104,-0.00014362643830958394,0.5015672906308861,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0018072759967854637,0.48094575350886215,2.5626873062220556e-05,0.4997221414574177,0.00020903428476910096,0.49771809789766736,0.0008062720484964883,0.4915352854268941,0.0,0.5,0.0,0.5,0.00014842514269226142,0.4983817023496514,0.001837586229350173,0.4802398791354517,0.0008416460825033806,0.49087947932679254,0.0,0.5,-4.7071711595077226e-05,0.5005123952442414,3.5714993476867676
