method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,904.424830841058,7.593576169018235e-05,872.9355275616532,0.00041135020573812575,191.57696305654318,0.2582033890560127,249.5499531047406,0.1792930217048192,-278.35768111738537,0.8825609977243367,-979.6989801227234,0.9997185713753243,-228.0786556903571,0.8126998375333896,150.72705919204245,0.2579598601737014,-1472.7881409918564,0.9999999893958051,-287.0855135811131,0.8644262787770851,-517.5661988136072,0.9625985181219625,54.50245022773743
LOCO-W,0.3,209.00510197975512,0.24197382275590762,730.3857439406053,0.0018884369178946425,-1299.185690035924,0.9999797390305265,1126.6070510330007,2.1371420792171136e-05,316.6808831362444,0.08100253671345337,482.71705249086403,0.04014970544511054,17.06201270485443,0.4753036759013992,1677.8642267569758,1.7551601283471996e-09,1542.071533494852,1.1910550323790403e-10,-736.2277586906598,0.9988075420273057,-105.15290668391303,0.6623267062867857,55.68195819854736
LOCO-W,0.6,192.1803527739191,0.21451686382409418,-313.9172841683955,0.9064557321665769,-732.5385776592198,0.9940181334924207,651.8701370518446,0.003808735944353825,1580.6961009738275,5.055067475723263e-12,868.0065982376847,0.0006822616609836185,-1368.2710228703065,0.9999999206262616,952.3007382564041,1.2630933240553865e-05,-49.78491160897214,0.5818101692235388,-1378.5607653070726,0.9999937818739483,-1110.4482373909998,0.9999982000708509,54.12979793548584
LOCO-W,0.9,741.2144949762286,0.001010836038084162,320.0850683338386,0.13697362969991755,-123.59897132314595,0.7219839705796054,-794.001175899627,0.9997243280219167,944.3485554766826,0.00039138091159462984,-210.47172927779008,0.7905327851768357,-27.53818919839417,0.5518710483084747,-2402.453783851822,0.9999999999998991,-750.0743986862899,0.9956247355921913,1547.5067262327927,2.2712039138284013e-08,-1531.21674458103,0.9999999959855661,56.362289905548096
CPI,0.0,26.76969415960116,0.04117410232871045,54.56377109734376,0.15121526676119756,712.8578371427418,0.00012974980302948527,169.05129979373055,0.04341629720518189,143.3516061800558,0.09883652002888638,112.18164229982676,0.02260848064445918,2.4614955350186847,0.3969924560042247,5.7323699141406905,0.13244340425860934,1117.626009980653,1.8282490408601063e-07,44.80973304622171,0.018029244338686752,-32.16569193622627,0.9823530362032692,16.846189975738525
CPI,0.3,16.68951859302024,0.08895290683068402,58.275178859207244,0.1412879798828942,695.5043677947324,0.0001488728464233614,170.86792904518916,0.04165413705030839,133.69274987649305,0.11126290877429734,113.11846353573378,0.021682364651368163,1.2355717702455422,0.44787968395863825,4.545047307431105,0.14973883307487246,1117.850391035302,2.1613006869408683e-07,42.21875774413206,0.017929912935996713,-33.025252295837845,0.9932640656625527,8.396118402481079
CPI,0.6,13.03335002453673,0.13872524940440062,72.41061811247255,0.09814660442467693,683.0316166400714,0.00016409636962718153,175.50929107169804,0.03940194599410799,137.43692226591065,0.1059691780458416,113.32675506171358,0.020878028604938745,-0.6355147789997773,0.5286698641789894,2.952009279059439,0.21627751895086766,1133.441211475348,2.482183402165848e-07,45.12636104639455,0.015725629214797723,-29.95525782779987,0.9918421471955832,5.471255779266357
CPI,0.9,4.5889027460011675,0.3461868273189227,81.7206533476758,0.08129021661761898,689.5710954121525,0.00017511432956126018,188.1793952744231,0.031039706248382117,119.63307897228128,0.13082350865047737,113.19939009243762,0.017705636706012873,-5.393622982458282,0.6877137534354887,0.4619276834757784,0.44129051687099097,1120.4594693440406,4.122918773055831e-07,43.13642134808015,0.013549780880706274,-40.715841916375666,0.997159274117961,5.201130628585815
CPI_sqrt,0.0,26.76969415960116,0.11140271197844054,54.56377109734376,0.1794002227210177,712.8578371427418,0.00020458121467348462,169.05129979373055,0.05415635138778,143.3516061800558,0.11187639951009964,112.18164229982676,0.036485851499288686,2.4614955350186847,0.4387717250869669,5.7323699141406905,0.31194616334538483,1117.626009980653,3.929610407877967e-07,44.80973304622171,0.05428590318849725,-32.16569193622627,0.9296880296189407,14.39866042137146
CPI_sqrt,0.3,16.68951859302024,0.18907353229804874,58.275178859207244,0.16883726903136037,695.5043677947324,0.0002342885310254803,170.86792904518916,0.05218697989838535,133.69274987649305,0.1248541687013302,113.11846353573378,0.035253267633901075,1.2355717702455422,0.46918344504700876,4.545047307431105,0.3387604757037708,1117.850391035302,4.58128351206709e-07,42.21875774413206,0.056692861269946423,-33.025252295837845,0.9513815862990407,5.531277179718018
