method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.44600575400342,568.691821786524,0.04490358861014043,434.2414984459791,0.10493452631001432,-100.76379016999829,0.6171672889390468,517.8830264608688,0.07579004309897175,-315.54786637715836,0.8349870736255496,258.25195736533675,0.21750977267428317,-73.76483902646393,0.5868823032055961,-525.7463982515966,0.9456630366843701,-130.64309144942547,0.6514269769665876,-133.90068182513738,0.6614966303916614,-278.44185731698815,0.7958816610597517,0.4918649196624756
LOCO-W,0.3,0.4459991266480062,-87.30688744373097,0.5997292239203524,524.788762574094,0.059738287672095436,743.5081032045666,0.016098898020484476,306.424458576245,0.1817757286080961,153.40594209103006,0.3209526456840227,38.072766331770424,0.45641668767040333,62.09808184183448,0.4252725698592009,243.71546466477554,0.23224705539316137,-23.91581594113121,0.528073767836267,380.2147187933763,0.13485416335348133,298.36200883034877,0.18754278480388153,0.49448585510253906
LOCO-W,0.6,0.44599003752716304,-16.118310101860125,0.5209024087364056,809.7932491009908,0.007950954172426528,727.4866387767937,0.020111433613624996,235.5399915003701,0.2537221375076968,-73.29065566879294,0.588508505984167,-216.31147431970152,0.7336772372759327,184.31618388947683,0.300186068311902,-78.92280889558067,0.5879480186373691,-270.11162358594265,0.7776398179326013,104.68867684886142,0.37829585047725267,-595.0192281322109,0.9782084766115452,0.4985008239746094
LOCO-W,0.9,0.44597621651797237,269.69197926407355,0.21421239049679297,635.8330601446879,0.03441360782192915,332.1122528235431,0.17817735429241233,130.4093655514845,0.3531633461075663,-383.07821448553074,0.8836419830695844,208.5765396421226,0.26840041198241904,-208.47957332024052,0.7402883238121892,195.60788183052128,0.2840852313029055,-330.09085937238274,0.8295806308668294,-198.81530721188784,0.7256701680974071,503.4519566517712,0.07512035613717694,0.4939911365509033
CPI,0.0,0.44600575400342,-13.606207457653227,0.7642796857514227,91.98892223755706,0.1565665713080629,289.0065031297065,0.054051773103423635,172.3117400576407,0.0032398082196164143,915.903291464323,0.0006812444317686573,410.9163959664538,0.0016749392717434891,0.0,1.0,-8.555524762892674,0.7983359204948264,1147.3400266464782,8.47844144100501e-05,-42.49932840671795,0.7570823290237175,-31.49330457500855,0.7274131524217999,12.079440832138062
CPI,0.3,0.4459991266480062,-13.63788463210767,0.763702101286553,91.5324047521533,0.15749897412279446,290.9492878340909,0.053012954791233954,172.1711022001723,0.003096672897795454,913.0220856225862,0.0007079548250129688,410.75074209747095,0.001651163713587114,0.0,1.0,-8.580097380479174,0.7943146258284572,1145.0342096264205,8.312480346843211e-05,-41.729305981154766,0.7549707101570662,-30.447007125590062,0.7203922511990803,0.9636292457580566
CPI,0.6,0.44599003752716304,-13.681657475873635,0.7629066823723346,91.49368937437248,0.15748775638578538,293.95886327142193,0.051366947351344165,172.18984204834783,0.002867402341062476,907.8545409619026,0.0007597402023279093,411.65715163437676,0.0015740265229277238,0.0,1.0,-8.529926702038665,0.7868701773836024,1141.1494374626416,8.051899817963817e-05,-40.44472609859736,0.7509610577156961,-47.53756482489234,0.818118430224,0.9527750015258789
CPI,0.9,0.44597621651797237,-13.810416209891173,0.7605028252685921,93.41456640507886,0.15305559507652322,304.44255166267953,0.04581733195092281,167.75992959972564,0.002956565120876928,904.6750277582632,0.0007763932544369017,409.69276629318574,0.0015509904753992791,0.0,1.0,-8.82179407265835,0.7762200596846283,1126.2175944291089,7.389124584239949e-05,-38.15870766789203,0.7454543444782226,-38.76534832950142,0.7692167391148126,0.961247444152832
CPI_sqrt,0.0,0.44600575400342,-13.606207457653227,0.7022495618664646,91.98892223755706,0.17378919752570943,289.0065031297065,0.06071751300574407,172.3117400576407,0.006935016395347336,915.903291464323,0.0008776221238158895,410.9163959664538,0.002562551262117302,0.0,0.5,-8.555524762892674,0.6928906871654119,1147.3400266464782,0.00011694547656552027,-42.49932840671795,0.734874523326388,-31.49330457500855,0.703914405095933,7.685057163238525
CPI_sqrt,0.3,0.4459991266480062,-13.63788463210767,0.7020081009708187,91.5324047521533,0.17473652225724118,290.9492878340909,0.059614449414426535,172.1711022001723,0.006707101506582815,913.0220856225862,0.0009104761786601675,410.75074209747095,0.002531099889780238,0.0,0.5,-8.580097380479174,0.6912576556577299,1145.0342096264205,0.00011486746714500322,-41.729305981154766,0.7327094446311704,-30.447007125590062,0.6974878283836644,0.9684185981750488
