method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.004968981253591724,0.3421510506155606,-0.00929687372264163,0.6950816970639684,-0.006419270429306879,0.70676538983773,-0.0013633097097565318,0.5432131803216542,0.021041102037773273,0.15488332692323925,0.03666280306842748,0.03636809300917876,0.8532551672755605,0.0,0.04102440005534574,0.060841731382816566,-0.009291709389572585,0.7757104537212315,9.157761335372925
LOCO-W,0.3,-0.013474424058198759,0.6974014773578947,-0.027599702398362038,0.9260851415767642,0.008749511854430635,0.3606848909360112,0.0044382620316102935,0.38810870757018834,-0.013393202033249044,0.8207989431258369,-0.022293431635410248,0.91403947182106,0.9225996021550785,0.0,-0.006226634157232559,0.6214420455774958,0.006040959826074777,0.38504298363660694,9.394103050231934
LOCO-W,0.6,-0.0012784660145649615,0.5235268916232956,0.014017590778016755,0.12968507176419175,-0.02086597851589093,0.8961990888844271,-0.005970703805819763,0.6760405834948147,0.010994445177071236,0.2859052560562967,-0.013615730926480081,0.8175462487244889,1.0222435450107261,0.0,0.05483861640345247,0.007653195535392343,0.01724600106163902,0.28925722687911926,9.355226278305054
LOCO-W,0.9,-0.007397047509761601,0.6091653959454194,-0.008552559121007225,0.7278139079259525,0.017174950880538328,0.07150423684431961,-0.02810465290700037,0.875376575883976,-0.0009381064123420672,0.5165226368336105,-0.035446780374280916,0.9321046671976908,0.8731797993076561,0.0,-0.008800039447878041,0.7573546225485684,-0.007696339254840063,0.747289191292816,9.334315299987793
CPI,0.0,2.730698461647839,0.003402817044340437,2.655870670995042e-05,0.3621285862328199,-6.985113636392981e-06,0.5251311100473771,0.0,1.0,0.0,1.0,-0.001819749808440907,0.6166536474255039,6.47350853483289,1.0558271848505697e-13,0.47796977839848287,1.4601111883939946e-05,0.010076486875540636,0.22585754712850037,13.20845341682434
CPI,0.3,2.6671055440233715,0.005279704547251312,-3.349729653678857e-05,0.6622735831431786,5.317295995668769e-05,0.32090563795534266,0.0,1.0,0.0,1.0,-0.005844154413635616,0.844223103499,6.474716755873588,2.0557749429219166e-13,0.3061967868448038,8.688256511132442e-05,0.022402602851732706,0.12065563986846967,17.77125906944275
CPI,0.6,2.4905807520419874,0.0057078914823782256,0.00010239612445883672,0.1368624029377289,0.000159062886363609,0.22460268988250626,0.0,1.0,0.0,1.0,0.0003722666290048582,0.4695452537241669,6.634984613234408,1.2362349493919232e-13,0.23027640041363343,7.427491052005446e-05,0.017343326145455445,0.15363562167453337,6.521213531494141
CPI,0.9,3.0422939605376573,0.005362347733174629,6.920558441556035e-05,0.25991937782270236,6.0281082251062434e-05,0.3546995722543691,0.0,1.0,0.0,1.0,0.0015663148246754799,0.40148800146594044,6.481775350360825,1.0241273423051763e-13,0.23862863429328882,0.0001468215128164269,0.04106652923917917,0.08075182299469941,6.442686557769775
CPI_sqrt,0.0,2.730698461647839,0.05127234842991076,2.655870670995042e-05,0.4999840332671824,-6.985113636392981e-06,0.5000041991303953,0.0,0.5,0.0,0.5,-0.001819749808440907,0.5010841105995844,6.47350853483289,1.3996446273016442e-05,0.47796977839848287,0.2694568815001642,0.010076486875540636,0.4940615269600744,10.534257650375366
CPI_sqrt,0.3,2.6671055440233715,0.05904733833883928,-3.349729653678857e-05,0.5000201379752196,5.317295995668769e-05,0.49996803502034465,0.0,0.5,0.0,0.5,-0.005844154413635616,0.503483461067427,6.474716755873588,1.589975612738182e-05,0.3061967868448038,0.3405502376725624,0.022402602851732706,0.486909944670201,3.1509673595428467
