method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-532.6509883645052,0.953540369586744,191.2461206864479,0.28738745187728976,243.25549858949176,0.2440596108507781,668.2683875828833,0.019323780863515494,-1070.834586576527,0.9997690895108112,-112.92445341149866,0.64078964617404,6.401346918253006,0.4923090666553376,427.6774754801587,0.10979410108657639,767.5434325712044,0.006427711610337505,-430.7323899866328,0.8922524267881538,-186.27225329680684,0.7114624301831384,31.120331525802612
LOCO-W,0.3,-173.7453559116675,0.6975640924668447,431.1167901488279,0.11119961284297397,-65.36206685714951,0.5815588877251819,535.4052539301582,0.05775791438382083,-503.7945832300993,0.9424117376374355,-266.1279032084802,0.794271875095677,235.26423741366042,0.24174374414737887,218.12033181292333,0.265735309861592,224.36048278543163,0.2570082371311748,366.4021745399011,0.13999562343707117,65.44124505672643,0.41838338177985823,32.416998863220215
LOCO-W,0.6,781.9732369675189,0.010033525107736807,158.73947288020423,0.31881266282818166,-1139.8476622853698,0.9999570812293658,107.81099210661723,0.3698621059102256,502.1229317528742,0.05389638795594731,326.6295057032606,0.160078908365188,82.06591241819616,0.4026631525737129,-375.85080664567556,0.8683623398672615,-1477.277951555725,0.9999996964787848,-578.183901421109,0.95270098424921,-2.9869961063906727,0.5035659777839113,31.574130535125732
LOCO-W,0.9,121.33102917073387,0.354973686665473,441.8628397045417,0.07448161227334449,227.22907564957944,0.2431197561790882,899.7345435679363,0.0019425784831852422,-159.55388771702076,0.6862358736222586,-24.64880559458187,0.5305591092807599,601.7564512045129,0.033612044552454035,185.85157797831025,0.29247765281607674,418.78856362557315,0.1164651025673431,-41.33757353349391,0.5528724945007109,29.13446749784695,0.46359894560295933,29.241787672042847
CPI,0.0,3.2850081718117963,0.2040232266754718,89.01703893174158,0.10779215117661034,612.2122776932035,0.0001859517942928038,234.64092761227744,0.017255501956118583,-3.3991389787952357,0.8042693170189918,-11.572161417826237,0.7519654158015967,77.76596187956329,0.09045603743679437,30.798885024717265,0.06674828043011086,456.35457124979825,0.00014390838799939405,65.97646177592492,0.011802463212256219,-48.49070698472633,0.839188543841069,14.536315441131592
CPI,0.3,3.60610448238981,0.19509964923519452,89.8137872512641,0.10532901751753726,619.1816589222201,0.00018402429519836927,233.8947797657222,0.017636922579924517,-3.572718208071592,0.8105698728459507,-11.261343655267865,0.7488356308858415,77.32824616851508,0.09234975847902976,29.547029183744144,0.06880419391590438,462.3506012996536,0.00013519370154038024,63.82334646974596,0.011774124297089933,-47.86705157304527,0.8350664241885882,3.115145683288574
CPI,0.6,3.6852995302870113,0.17684622226908753,102.04042092047507,0.08259134220087011,617.6821684644888,0.00018550725622961645,235.75137287597613,0.01702305480565157,-4.186154211950679,0.8325570015101693,-9.403650764801341,0.7126739181451798,73.78434952324005,0.10269077193991377,31.117079119958134,0.06251857595254506,471.96156481559774,0.00013052717218185544,64.75692418116728,0.012094697195512805,-43.868698208158776,0.8417362643477613,2.956763505935669
CPI,0.9,4.221808308104073,0.2632760702778098,105.81393453017881,0.08055129867937899,616.3883112792528,0.00020986941141487,258.50416525648166,0.0100968134013972,-3.4658842875971914,0.7976197787199907,-7.948182311990422,0.6810968535937678,67.0716990776109,0.1319756067974917,29.87852178802109,0.061498285484252534,473.32254665420874,0.0001384199959362094,64.16677139004105,0.012967154431305977,-57.772132426765666,0.9384696205900849,2.981318473815918
CPI_sqrt,0.0,3.2850081718117963,0.3774160118919555,89.01703893174158,0.12819736185182523,612.2122776932035,0.0003032267826249001,234.64092761227744,0.02295278648182024,-3.3991389787952357,0.6267471790186049,-11.572161417826237,0.6884255678698408,77.76596187956329,0.11459188498884842,30.798885024717265,0.1276599038767664,456.35457124979825,0.00028376681731180875,65.97646177592492,0.03228425820802538,-48.49070698472633,0.808973345476885,10.037553310394287
CPI_sqrt,0.3,3.60610448238981,0.36859294926545005,89.8137872512641,0.12567852104934207,619.1816589222201,0.0002988361336203467,233.8947797657222,0.023404954728115705,-3.572718208071592,0.6318527599877,-11.261343655267865,0.6852992585601977,77.32824616851508,0.11653934416628459,29.547029183744144,0.1319715509465585,462.3506012996536,0.0002666422633816621,63.82334646974596,0.03307012611296983,-47.86705157304527,0.8050405421397281,3.1107211112976074
CPI_sqrt,0.6,3.6852995302870113,0.3630843527048565,102.04042092047507,0.10127141022894803,617.6821684644888,0.00030133566764163264,235.75137287597613,0.022660196580573683,-4.186154211950679,0.6496591877261877,-9.403650764801341,0.65671129229804,73.78434952324005,0.1274749919164621,31.117079119958134,0.1231062684787314,471.96156481559774,0.0002553309900289724,64.75692418116728,0.033204968054078486,-43.868698208158776,0.8082130580395258,2.9753782749176025
CPI_sqrt,0.9,4.221808308104073,0.3746905273779285,105.81393453017881,0.09860741886150765,616.3883112792528,0.00033701499928078785,258.50416525648166,0.014130442186308274,-3.4658842875971914,0.626895335128054,-7.948182311990422,0.6327686744365499,67.0716990776109,0.15691085932532534,29.87852178802109,0.12452646481887913,473.32254665420874,0.00026819494859281506,64.16677139004105,0.03478575947672121,-57.772132426765666,0.90534131448093,2.98706316947937
CPI_n,0.0,3.2850081718117963,0.23458934250274588,89.01703893174158,0.10960168673105891,612.2122776932035,0.0001944188057058521,234.64092761227744,0.01772027092687029,-3.3991389787952357,0.773265565896877,-11.572161417826237,0.74495114984184,77.76596187956329,0.09258450207146524,30.798885024717265,0.07213656754474135,456.35457124979825,0.00015325315929381631,65.97646177592492,0.01320111845908057,-48.49070698472633,0.8363967703092674,10.045233011245728
CPI_n,0.3,3.60610448238981,0.22457113675651436,89.8137872512641,0.10713143621044946,619.1816589222201,0.0001923263313865341,233.8947797657222,0.018107943848948555,-3.572718208071592,0.7799469656989879,-11.261343655267865,0.741792013390275,77.32824616851508,0.09448579298303594,29.547029183744144,0.07443099619245287,462.3506012996536,0.00014397072657518044,63.82334646974596,0.013219618800297402,-47.86705157304527,0.8322881382116756,3.12060546875
CPI_n,0.6,3.6852995302870113,0.20854493241870953,102.04042092047507,0.08422319597808697,617.6821684644888,0.00019388227237256158,235.75137287597613,0.017482696851157907,-4.186154211950679,0.8031051013657002,-9.403650764801341,0.7063719976060776,73.78434952324005,0.10489483156512613,31.117079119958134,0.0678238169398098,471.96156481559774,0.00013888568040956,64.75692418116728,0.01353820477890629,-43.868698208158776,0.838619197862519,3.0129852294921875
CPI_n,0.9,4.221808308104073,0.2797553405426041,105.81393453017881,0.08212603470593882,616.3883112792528,0.0002191116196794427,258.50416525648166,0.010418110011617679,-3.4658842875971914,0.7682445398349956,-7.948182311990422,0.6756069322945378,67.0716990776109,0.1342260664941714,29.87852178802109,0.06701545608801343,473.32254665420874,0.00014714967545308353,64.16677139004105,0.014475860457316886,-57.772132426765666,0.9356222620846169,2.9886746406555176
CPI_bt,0.0,3.2850081718117963,0.4044376573342443,89.01703893174158,0.49339355202554813,612.2122776932035,0.49051359940852823,234.64092761227744,0.4916587522468453,-3.3991389787952357,0.5860247150994068,-11.572161417826237,0.5154794680596063,77.76596187956329,0.49090950312735315,30.798885024717265,0.4651643624300072,456.35457124979825,0.4894161623099106,65.97646177592492,0.47511715200638954,-48.49070698472633,0.5072826799312876,10.097553968429565
CPI_bt,0.3,3.60610448238981,0.4024012447023884,89.8137872512641,0.4933615809534094,619.1816589222201,0.49325410261724145,233.8947797657222,0.49385658566000074,-3.572718208071592,0.5746147135535603,-11.261343655267865,0.5161969722968701,77.32824616851508,0.48997042595533613,29.547029183744144,0.4720128180998616,462.3506012996536,0.4892349398316736,63.82334646974596,0.46976757423256893,-47.86705157304527,0.5073212196652231,3.169590711593628
CPI_bt,0.6,3.6852995302870113,0.41028281839464215,102.04042092047507,0.49306590218744756,617.6821684644888,0.4914376444935015,235.75137287597613,0.4910571224685863,-4.186154211950679,0.6018657011822242,-9.403650764801341,0.5125604027341182,73.78434952324005,0.4910357025969323,31.117079119958134,0.4712760888617622,471.96156481559774,0.488312620528573,64.75692418116728,0.46453588876081303,-43.868698208158776,0.5092503012130125,3.072664976119995
CPI_bt,0.9,4.221808308104073,0.4633670090544268,105.81393453017881,0.4937733330630527,616.3883112792528,0.49324300599551474,258.50416525648166,0.4899677664731034,-3.4658842875971914,0.5779863884289227,-7.948182311990422,0.5110300923256045,67.0716990776109,0.49286371418991554,29.87852178802109,0.46339530513089355,473.32254665420874,0.4824592210652533,64.16677139004105,0.4614147000477387,-57.772132426765666,0.5132114051995357,3.07403564453125
CPI_sqd,0.0,3.2850081718117963,0.43959667819803183,89.01703893174158,0.4934496470125852,612.2122776932035,0.4917236266619391,234.64092761227744,0.4922252218912717,-3.3991389787952357,0.5991303537617775,-11.572161417826237,0.5159120706611211,77.76596187956329,0.49031909524843825,30.798885024717265,0.46969477145401933,456.35457124979825,0.4883446549833914,65.97646177592492,0.46724575221828785,-48.49070698472633,0.5089192581717562,10.10507345199585
CPI_sqd,0.3,3.60610448238981,0.4184856259772407,89.8137872512641,0.49281501199945243,619.1816589222201,0.4909861358411004,233.8947797657222,0.492537978768044,-3.572718208071592,0.5734866012105143,-11.261343655267865,0.5141809588994344,77.32824616851508,0.49175180514516653,29.547029183744144,0.46886111993346624,462.3506012996536,0.4837584104660479,63.82334646974596,0.47167540871141006,-47.86705157304527,0.5088439457497898,3.1473309993743896
CPI_sqd,0.6,3.6852995302870113,0.4151843284957978,102.04042092047507,0.49202865438674104,617.6821684644888,0.4914198486647769,235.75137287597613,0.4927958850763616,-4.186154211950679,0.5732985357012914,-9.403650764801341,0.5135404857413041,73.78434952324005,0.491604257281233,31.117079119958134,0.46733901597243466,471.96156481559774,0.48763755313518864,64.75692418116728,0.47327431501570455,-43.868698208158776,0.5102118536439643,3.0487239360809326
CPI_sqd,0.9,4.221808308104073,0.46054430942744673,105.81393453017881,0.4915271775718449,616.3883112792528,0.491751977900528,258.50416525648166,0.490380461399523,-3.4658842875971914,0.5650975332744964,-7.948182311990422,0.5092860815336182,67.0716990776109,0.4928566783703728,29.87852178802109,0.4651431324880629,473.32254665420874,0.4892595380329334,64.16677139004105,0.4728300251812574,-57.772132426765666,0.5179406861468642,3.0724985599517822
S-CPI,0.0,0.3704557645592517,0.4695742597432091,83.29271068821444,0.19563485753329435,738.252921202332,0.00019408712218981273,251.07591030241153,0.027514633624025092,3.5917348293758717,0.26559691774725613,-11.1130965610999,0.6824662020765666,88.0498646899026,0.12091812760039922,23.558315926467333,0.20521207518442686,431.9721619796118,0.003499778257284818,45.32231454052346,0.1082913438126874,-87.85936364382823,0.8947020277631013,10.009599924087524
S-CPI,0.3,0.8595982639657119,0.43348055362285864,83.50836936416023,0.19464947226683782,743.6036342819542,0.00020044610420710297,249.38084739936048,0.028399119583324726,3.823976463537623,0.2576097263529184,-10.607156845200569,0.677275613549667,86.91560391251063,0.12451111271580145,22.768611910874743,0.206140279650238,436.8135503167952,0.003426833481139365,44.563539207292294,0.10393168106777961,-88.78633666751325,0.8962188998230374,3.070568799972534
S-CPI,0.6,0.2988751021501395,0.4765128296970109,97.11311033131675,0.16393828969469681,735.4110525653431,0.00023578513766000839,246.5282402905078,0.029867383055595293,3.966336277169582,0.2726995935878661,-7.479460154752567,0.6274432311921869,79.81360326075652,0.14725239118866917,22.74616624567774,0.20421117064947153,437.1847681758845,0.0034865337176064153,44.64901798871531,0.10731295664038537,-76.29246912747931,0.899012318227247,2.980107307434082
S-CPI,0.9,-4.187978287828958,0.6742422932531918,99.37558733873381,0.1654350069412815,733.6020086144555,0.00025764056800716144,272.40641167626563,0.017200133046975707,2.5156273426467703,0.34232432234141386,-8.690892634868677,0.6450793072688318,76.04560250067566,0.1607149956844116,23.747735782009673,0.18528626170848528,438.6966701880167,0.003523546583052935,43.35934003128511,0.11504153449692095,-90.59953982753045,0.9694128610293102,3.0093963146209717
S-CPI_sqrt,0.0,0.3704557645592517,0.48704018246247904,83.29271068821444,0.2109363859991057,738.252921202332,0.0002911442871651632,251.07591030241153,0.03383474481078387,3.5917348293758717,0.3850022948189816,-11.1130965610999,0.6446351280988346,88.0498646899026,0.14081151163534106,23.558315926467333,0.2514724553311663,431.9721619796118,0.004785834115746121,45.32231454052346,0.14721322262822023,-87.85936364382823,0.8739102819924938,10.032322645187378
