method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.2514209995719991,0.0,-0.19449314183563135,1.0,0.19113168269652353,0.0,-0.18717082733807758,1.0,0.18877503552202388,0.0,-0.003596665054761772,0.6026838902246139,0.14647733980796152,0.0,0.07598240483022356,9.593343253122555e-08,-0.19436799712249894,1.0,1.0367727279663086
LOCO-W,0.3,0.060955580936900663,1.446560816642517e-05,0.018548539546508366,0.0886682095199437,-0.005708020970470126,0.6580583112537141,0.19147275512799591,0.0,-0.19413499246765842,1.0,-0.003297162058352978,0.5950109704184376,0.205873057214411,0.0,0.11270325376279702,1.6653345369377348e-15,0.0011439895414703113,0.46674351546010706,2.6388728618621826
LOCO-W,0.6,0.8023182110481343,0.0,-0.17618831261425308,1.0,-0.0032255264608968587,0.5910051428115626,0.04794534957440395,0.00020601682263332588,0.19196058592670368,0.0,-0.013034038947650482,0.829040394214907,0.08521520263871617,1.934299864725375e-08,-0.09559706324636921,0.99999999904863,-0.005898818464193197,0.6636744251656956,2.7887778282165527
LOCO-W,0.9,0.27897432512655923,0.0,0.053010500464487055,0.0002364143574996591,-0.20127288810920055,1.0,-0.0027898563882267817,0.5777175421981084,-0.22027414803240045,1.0,-0.012378093848123443,0.8117729127094923,-0.04667122185557472,0.9995258649665735,0.07424079285756797,3.82735004911261e-07,0.0023785569407303014,0.43298924554411133,2.2371110916137695
CPI,0.0,0.2837005724829101,6.488612488388163e-126,0.011869299580245851,9.251939501999252e-15,0.009066022409862484,5.010180874832384e-09,0.01383944459350206,1.3207890373096728e-13,5.092068188494725e-06,0.4241371624153536,0.003573653573848312,0.04042348209899319,0.08453443249379983,6.743835151506462e-89,0.08259216175946305,2.5157688215800935e-89,0.00010847117591938904,0.12297350239098037,40.82055330276489
CPI,0.3,0.28367356516374015,1.1460933922613706e-124,0.01182034709426616,1.0159435436204123e-14,0.009029641284836243,5.375214532507292e-09,0.013800293661436258,1.4372911929382842e-13,9.0036660148618e-06,0.1167185309268372,0.0029393105065843583,0.036830295814580034,0.08458102779024956,6.305989718409254e-89,0.08248348378885872,3.6668324235900416e-89,9.338442305883987e-06,0.11613781468220208,30.814512014389038
CPI,0.6,0.2836852396269029,1.124371553798244e-124,0.011793758409875232,1.1385676121742272e-14,0.009031143472794378,5.335911502706587e-09,0.013800005748564714,1.4353303905591482e-13,1.8673186862883107e-06,0.11771197341917161,0.002806166606277527,0.03786775008814382,0.08458277099151557,6.250934150350697e-89,0.08251530086724612,3.300680437711437e-89,2.012996361655528e-06,0.11553315291285043,30.41506576538086
CPI,0.9,0.2836954297442059,1.1084807534029237e-124,0.011781881460499355,1.199904617489829e-14,0.00903269437083537,5.306032598084434e-09,0.013801085287416082,1.4290790816058625e-13,3.3281466937928883e-07,0.11664449610806898,0.002749338355640729,0.03837532253315549,0.08458281695636333,6.22907844147856e-89,0.08253130982921991,3.1295439679918473e-89,3.839965618812613e-07,0.11336625655978422,30.15937829017639
CPI_sqrt,0.0,0.2837005724829101,6.487828125738843e-27,0.011869299580245851,0.2321411737571638,0.009066022409862484,0.2884734636098162,0.01383944459350206,0.20169246123277412,5.092068188494725e-06,0.4998617713978241,0.003573653573848312,0.41535999235781934,0.08453443249379983,3.886483914998692e-06,0.08259216175946305,5.574550204225947e-06,0.00010847117591938904,0.4970688205038701,37.919748067855835
CPI_sqrt,0.3,0.28367356516374015,8.472200579375364e-27,0.01182034709426616,0.23300891839256554,0.009029641284836243,0.28920256910799313,0.013800293661436258,0.20232398138624985,9.0036660148618e-06,0.49975527031443895,0.0029393105065843583,0.4285042887965967,0.08458102779024956,3.848839928400099e-06,0.08248348378885872,5.715221740370061e-06,9.338442305883987e-06,0.49974617524496623,30.786865949630737
CPI_sqrt,0.6,0.2836852396269029,8.43550737032648e-27,0.011793758409875232,0.23350369721935949,0.009031143472794378,0.28917000996305153,0.013800005748564714,0.20232764844934292,1.8673186862883107e-06,0.49994922349551996,0.002806166606277527,0.4314473728101812,0.08458277099151557,3.847155667260729e-06,0.08251530086724612,5.6740083118290415e-06,2.012996361655528e-06,0.49994526259829747,30.65090012550354
CPI_sqrt,0.9,0.2836954297442059,8.405500841168388e-27,0.011781881460499355,0.23372548764925377,0.00903269437083537,0.28913747335348705,0.013801085287416082,0.20230921192620366,3.3281466937928883e-07,0.49999094923805876,0.002749338355640729,0.43271304936315635,0.08458281695636333,3.846963431278489e-06,0.08253130982921991,5.653360467893597e-06,3.839965618812613e-07,0.49998955739430717,30.413434505462646
CPI_n,0.0,0.2837005724829101,3.9486547322698483e-122,0.011869299580245851,4.018765507192305e-12,0.009066022409862484,1.4772372166933616e-07,0.01383944459350206,1.4072476068564086e-11,5.092068188494725e-06,0.4904654214296268,0.003573653573848312,0.05479137054676248,0.08453443249379983,9.63401498542337e-82,0.08259216175946305,5.835054511112673e-82,0.00010847117591938904,0.3491872257545007,35.55792570114136
CPI_n,0.3,0.28367356516374015,6.127039876753835e-121,0.01182034709426616,4.3882169890074e-12,0.009029641284836243,1.5720148634365148e-07,0.013800293661436258,1.517563082955859e-11,9.0036660148618e-06,0.4814896660168477,0.0029393105065843583,0.05408594220801248,0.08458102779024956,9.005030251643159e-82,0.08248348378885872,8.288177793457134e-82,9.338442305883987e-06,0.480827758315819,30.557283639907837
