method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,-0.6950307263294346,1.0,-0.7848217055739951,1.0,19.79585153213123,0.0,-0.4848978796954836,1.0,-6.185266490781526,0.9999884102853818,1.914424721923707,0.0,-30.44176624520733,1.0,-1.4699580236142997,1.0,-0.3345819650176469,1.0,48.59818196296692
LOCO-W,0.3,0.9572271280342494,0.0,0.25177737376548526,0.0,0.10301940524931631,2.2599147997404145e-08,-0.6285819797768661,1.0,-1.1644168548124254,1.0,0.09221929356615688,0.0011038957395649307,-2.7597158148509817,1.0,-0.08089786654889097,0.7411229827653352,-0.19855030527152392,0.9999999999989974,43.63623285293579
LOCO-W,0.6,-0.9662854733871554,1.0,0.12440648300929676,0.010608447867939241,-8.999091510384574,1.0,-2.233528913645741,1.0,-0.011279945785684191,0.7762059353767219,-63.974453149389376,1.0,-1.245806103749655,1.0,0.03960101103626638,0.011760390392474895,-0.010177915993157425,0.6273891868995307,40.234623670578
LOCO-W,0.9,-2.700216372034865,1.0,-82.32412792820303,1.0,-18.80669049129877,1.0,-8.321557134731647,1.0,-0.6884307527961238,1.0,-48.248362210090995,1.0,0.894207730779783,0.0,0.27929896154176626,0.0,-33.276754922427294,1.0,43.2450168132782
CPI,0.0,0.22275854173159598,9.469826243059118e-118,0.021978512963110874,9.205610299228978e-15,-0.0010376136697731186,0.9998344865300307,-0.0014185136222889527,0.9999999999944724,1.9832131020954928,3.601507824041905e-19,0.005418863579066513,9.853175898271934e-14,0.009554725969749212,3.0598202233892003e-81,0.0033559380099953406,2.06018998573497e-59,0.00014246431078868138,0.35039635014273984,40.43002414703369
CPI,0.3,0.22323595565675197,4.365002963556651e-134,0.043137011832571126,4.740834535958704e-30,0.00021581579878532375,0.2584170842234765,-0.0012413986188163362,0.9999999999999973,-0.0005072034813450865,0.6889871385788991,0.009506332038258458,2.9955177674517293e-09,0.01169844320946195,1.6209567511518422e-66,0.0034126376497167765,1.89109067288038e-54,-0.0010846149263907812,0.8652093530928658,30.4170241355896
CPI,0.6,0.19346409959602323,2.5752679289364205e-144,0.03016801473687808,5.017341653007289e-21,0.000988803431610119,0.005115997405363686,-0.0009102844571467483,0.9999999999999999,0.00020331975600434982,0.31845064785511934,0.0038810200306552134,4.063677322095136e-07,0.010604216994794136,4.727507134517241e-69,0.0034762536158009505,2.6566828926667065e-50,-0.00011612805245897473,0.6148711490859807,30.331581115722656
CPI,0.9,0.18995897266778028,2.794284127686549e-90,0.0417792842564122,9.143647748404173e-19,-0.003140135187810311,0.9999885483000356,-0.00052573012928403,0.9990908486912439,-0.00023630610075819902,0.7039622791320933,-0.022589505802601217,0.9999999999999863,0.002741266920558094,4.872240932771185e-11,0.0006229638518511216,0.0070329062419607815,-0.0003156570832005823,0.7635432012037877,30.198458194732666
CPI_sqrt,0.0,0.22275854173159598,3.1546458833787764e-20,0.021978512963110874,0.10554602645597189,-0.0010376136697731186,0.5275835562059727,-0.0014185136222889527,0.5378851752134306,1.9832131020954928,4.248523690545088e-17,0.005418863579066513,0.362835627622745,0.009554725969749212,0.2649068607348052,0.0033559380099953406,0.4109764625121273,0.00014246431078868138,0.49623035348161204,37.86754846572876
CPI_sqrt,0.3,0.22323595565675197,3.0151955463532926e-21,0.043137011832571126,0.009903506687047392,0.00021581579878532375,0.49427519885867766,-0.0012413986188163362,0.5332780142325977,-0.0005072034813450865,0.5128574096609152,0.009506332038258458,0.2803596833012896,0.01169844320946195,0.22353796843644202,0.0034126376497167765,0.4095771895115631,-0.0010846149263907812,0.5275587585523631,30.421268224716187
CPI_sqrt,0.6,0.19346409959602323,1.904248562739957e-18,0.03016801473687808,0.046299996515224394,0.000988803431610119,0.47387908292588576,-0.0009102844571467483,0.5244930821659668,0.00020331975600434982,0.4946414971109527,0.0038810200306552134,0.4010991255172697,0.010604216994794136,0.24428650344475666,0.0034762536158009505,0.4080036320271346,-0.00011612805245897473,0.5030673266479108,30.384490966796875
