method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,134.90778626663763,0.013034578558448806,-50.04188477334035,0.8061338992535674,45.54070733851021,0.24232313320339482,34.67431083239891,0.28278074604705583,29.50291706802224,0.30517597741210434,-39.15033002693385,0.7382544622569617,-68.68793604088005,0.8719834799242279,84.32149599482092,0.08647080742812308,-83.97949387290858,0.8810997535324416,25.592147055156058,0.3288686336682465,25.95445197066396,0.3358944964034738,13.740589380264282
LOCO-W,0.3,3.230443836847994,0.4775795493386925,-145.86946529188285,0.9906342292090934,30.275435931963788,0.30992678395852336,-26.97029305871667,0.6660566661021484,-38.35015318072663,0.7565301017780178,100.4292135053179,0.050450647418662786,62.62147491245456,0.1475906155678839,-21.814062036438084,0.6368107901488635,-21.883814834143777,0.6249311288005049,-135.66834533700802,0.9883299980941309,32.31211284152953,0.30320787439498753,13.789241552352905
LOCO-W,0.6,57.65740502409609,0.1660728272928087,13.643886392087532,0.40934033548326343,12.421950202462531,0.41310167019803834,-64.02699278497526,0.8347108610567768,12.590736307568672,0.4181763018380704,47.72887722789639,0.22816549372885264,12.36518891401529,0.4250106127382598,-30.06000820574254,0.683920376958605,69.7254936670026,0.09978147749349886,101.68153184698683,0.043951929598319284,-26.32129108793125,0.6654767810548108,13.80133056640625
LOCO-W,0.9,-16.002354682724818,0.6035115191672703,-232.095200973611,0.999967777486149,71.53106724311459,0.13898540508095247,85.50834555686464,0.08270978092141923,21.50598168282595,0.3550445916342242,-28.009215385254027,0.6694070406027001,133.52452886810025,0.004578582339216486,-11.023491519015824,0.5735019126693548,18.371516234931615,0.3850594106691495,-33.94158998599143,0.7075479355742396,-25.757237668884635,0.6627126418105924,13.487576246261597
CPI,0.0,-34.75925300751874,0.8873087560706645,35.205413627819325,0.020693367280382437,685.8694940789469,0.00029211655867757114,183.79642951127767,0.026422202324089244,-5.094634774436599,0.5976046669677806,6.459231390977493,0.33794438317064424,-13.000057706766938,0.6338577313213889,33.40905545112764,0.026586264373412546,1138.3622315789476,9.346928258259531e-09,37.34446879699249,0.2946232236296913,31.268524060150412,0.23198245820951863,14.356397151947021
CPI,0.3,-36.80179022556399,0.8988819963414885,30.808069548872254,0.03450435282030232,683.8076214285713,0.0002651026944228654,190.13185780075196,0.023626714460009114,-11.83107481203001,0.7138778866644737,6.623057894736803,0.3378688514468296,-10.281491353383444,0.6092099896994944,30.81964652255624,0.032169808838746324,1134.9851328947364,7.1043727013708095e-09,43.66175469924815,0.26997856858776675,27.682840037593905,0.2710656760747441,3.046271324157715
CPI,0.6,-31.714158834586215,0.8616896491375272,26.934971992481223,0.05815504417000321,667.3616078947366,0.00031958422407207587,187.15727161654104,0.022875795081867333,-9.126125751879727,0.6652588239391577,1.3816101503762184,0.46701895219332057,-10.621859398496099,0.611866499980392,24.29973552631577,0.057843876335785985,1166.7528370300752,4.2159431826088755e-09,38.63383562030094,0.295491993852826,15.780079041353247,0.35128489999402246,3.110887289047241
CPI,0.9,-47.17310347744342,0.9411454029375914,28.737759116541838,0.044446170522427796,638.6841012218044,0.00044589577538343603,190.67350018796992,0.022924139292851677,-9.065454887217811,0.6656549149007426,3.827227067669355,0.4099796623048309,-11.530030733082413,0.6198766514569183,36.60568674812043,0.0035537842049344565,1148.6661536654135,8.776180487970195e-09,29.544791541353334,0.3368242851733647,49.57980883458663,0.15140310111931238,3.018052816390991
CPI_sqrt,0.0,-34.75925300751874,0.8364876909453108,35.205413627819325,0.07164793896903066,685.8694940789469,0.0004411945244229603,183.79642951127767,0.03538967580582809,-5.094634774436599,0.5737356831107967,6.459231390977493,0.38575571239362055,-13.000057706766938,0.6141731641993707,33.40905545112764,0.08258496382254693,1138.3622315789476,2.6478880295967446e-08,37.34446879699249,0.311485839912206,31.268524060150412,0.2637538553602355,9.837289333343506
CPI_sqrt,0.3,-36.80179022556399,0.8490201439276577,30.808069548872254,0.09714944992521246,683.8076214285713,0.0004044778568186914,190.13185780075196,0.03196299231950884,-11.83107481203001,0.6651157746088725,6.623057894736803,0.38487187039441967,-10.281491353383444,0.5926372901976535,30.81964652255624,0.09441330633769801,1134.9851328947364,2.070827467747577e-08,43.66175469924815,0.2879013445825176,27.682840037593905,0.29796134621660353,3.1147453784942627
CPI_sqrt,0.6,-31.714158834586215,0.8112018579663496,26.934971992481223,0.1303123998470846,667.3616078947366,0.000483865677429591,187.15727161654104,0.03125742131488128,-9.126125751879727,0.627006686984451,1.3816101503762184,0.4765449020366621,-10.621859398496099,0.595021392278853,24.29973552631577,0.13727729821083018,1166.7528370300752,1.2539529124255734e-08,38.63383562030094,0.31170829033430897,15.780079041353247,0.3714759801142144,3.1892406940460205
CPI_sqrt,0.9,-47.17310347744342,0.8991667921233946,28.737759116541838,0.11249997450377075,638.6841012218044,0.0006655182187658574,190.67350018796992,0.031148541154177898,-9.065454887217811,0.6270453675947489,3.827227067669355,0.43560921204855235,-11.530030733082413,0.6020493431387549,36.60568674812043,0.036319198160483845,1148.6661536654135,2.478478254932464e-08,29.544791541353334,0.3505015742710482,49.57980883458663,0.18327467544943732,2.9687769412994385
CPI_n,0.0,-34.75925300751874,0.8825704108209282,35.205413627819325,0.024286032009198422,685.8694940789469,0.0003032345817794786,183.79642951127767,0.027161607042913687,-5.094634774436599,0.5949456626800609,6.459231390977493,0.34357491327376355,-13.000057706766938,0.6318913643714689,33.40905545112764,0.030757296241015166,1138.3622315789476,1.027196680848302e-08,37.34446879699249,0.29619732260802356,31.268524060150412,0.23503399864308994,9.865172624588013
