method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-53.15862519925194,0.6079284822739378,1208.4880178185153,4.1588954502458364e-13,1052.4983704920114,5.703094041464851e-08,1250.657466304729,1.4432899320127035e-15,1192.6380678281112,2.6645352591003757e-15,935.5514661510716,1.4504253353919694e-10,-68.18795811381638,0.6338313887763889,361.5754787343383,0.020495331821056006,343.97238731931367,0.04000296498061273,1182.0863420516532,6.104006189389111e-13,791.1376307625533,7.115886113684411e-08,19.345940351486206
LOCO-W,0.3,-812.6212404389354,0.9999998726819014,-249.2415689911484,0.9005183983747203,-1178.473484333632,0.9999999999939051,262.2731553060406,0.07467225293005453,1368.0271499277878,3.3306690738754696e-16,-479.569459027772,0.996853147870095,-1122.0995159446318,0.9999999999998728,-1112.643921269754,0.999999999998116,957.3029954509068,4.874120997921949e-07,-1046.321729179797,0.9999999999475564,-967.8088253260204,0.9999999999429585,19.03425931930542
LOCO-W,0.6,1017.5646178611917,9.303848802488801e-10,691.3158049055122,5.123461420075692e-05,387.26798580038064,0.015605480506988845,-939.8843101274193,0.9999999936022737,-49.95045348785036,0.6479365899277164,47.3142968680765,0.34015780343607127,282.32853276782174,0.06696638227197771,-23.575688436532342,0.5459436206935498,-530.2751840664342,0.9991807396908383,879.2735829023114,5.606036199701236e-07,43.937308577239826,0.41025081478237246,19.336645126342773
LOCO-W,0.9,77.12271586154326,0.3460710009787875,-40.558109190120994,0.644235465391497,240.3131286997162,0.12441626602542044,-7.546937660709585,0.5145326323693518,1241.7923090711035,1.1102230246251565e-16,-6.6252907583659875,0.5130296001823491,125.73559273855267,0.26050523091027455,-193.10399555200533,0.8353017833667619,1242.890928625615,2.6201263381153694e-14,550.5368250991133,3.12708928196237e-05,294.0980878726276,0.06015301798795569,19.559957027435303
CPI,0.0,-0.5084484904828059,0.5217206433463106,34.471697888888684,0.2971014031242639,748.1498601565295,5.738656524757536e-05,241.48701856735875,0.006487315331762634,8.707477190955842,0.2152709835938073,0.0,1.0,103.18214366899383,0.08649897559085445,-3.1599978357860437,0.6722531201604723,682.1595647597164,1.2255346676336622e-05,0.0,1.0,-14.078876780312157,0.7482959133021432,13.186834812164307
CPI,0.3,-0.5045108259641893,0.5214813136752682,34.42945629804967,0.29724178094674636,746.5445355043785,5.800988294315906e-05,241.59842688855474,0.006479963386274474,8.751963440684676,0.2164782410088738,0.0,1.0,103.06907331291586,0.08591200287477974,-3.0973960937219545,0.6681970512372732,682.5559470307717,1.2219002050369292e-05,0.0,1.0,-14.124343872430472,0.7483408758381155,1.0276970863342285
CPI,0.6,-0.4983458780163801,0.5211172203823665,34.367608347484975,0.2974514310706645,745.7454183011141,5.7852566829154476e-05,241.75344112194466,0.006470168623456053,8.881267550041912,0.216452189826857,0.0,1.0,103.04406433548525,0.08459077557893879,-2.985064387381726,0.6611609235983655,683.1062739846634,1.2171783088822976e-05,0.0,1.0,-14.165480056208935,0.7482237137512702,0.8422322273254395
CPI,0.9,-0.4769872997035236,0.5199075208592776,34.169799915373915,0.298140735131479,740.1897644393455,5.8573901693556365e-05,242.2205847806813,0.006441371847189549,9.454457091442691,0.21137316354762903,0.0,1.0,103.19239222377632,0.08040662072687493,-3.0265096254809123,0.6591101077685759,684.7351431472323,1.2041584623977262e-05,0.0,1.0,-14.195076825796605,0.7466755569655678,0.9816575050354004
CPI_sqrt,0.0,-0.5084484904828059,0.5124165871949559,34.471697888888684,0.3153475592904894,748.1498601565295,9.855497648476637e-05,241.48701856735875,0.010236410736105438,8.707477190955842,0.31472035025835143,0.0,0.5,103.18214366899383,0.10613779546263757,-3.1599978357860437,0.5887732525443837,682.1595647597164,2.6254350192977128e-05,0.0,0.5,-14.078876780312157,0.6922012046420556,7.8551130294799805
CPI_sqrt,0.3,-0.5045108259641893,0.5122971247768766,34.42945629804967,0.31548536248495174,746.5445355043785,9.963038536501882e-05,241.59842688855474,0.010224907584726639,8.751963440684676,0.3149336397570104,0.0,0.5,103.06907331291586,0.1055871272507038,-3.0973960937219545,0.5868094684143356,682.5559470307717,2.6174610906516082e-05,0.0,0.5,-14.124343872430472,0.6923711613283325,0.9974985122680664
CPI_sqrt,0.6,-0.4983458780163801,0.5121134498835764,34.367608347484975,0.31569057942331297,745.7454183011141,9.944129513790976e-05,241.75344112194466,0.010209470912694373,8.881267550041912,0.31395625411498473,0.0,0.5,103.04406433548525,0.10430303635421234,-2.985064387381726,0.5833566576599463,683.1062739846634,2.607010978668612e-05,0.0,0.5,-14.165480056208935,0.6924261126756,0.8457956314086914
CPI_sqrt,0.9,-0.4769872997035236,0.5114932531718533,34.169799915373915,0.3163627040644982,740.1897644393455,0.00010094740652185911,242.2205847806813,0.01016391622753142,9.454457091442691,0.3074543002185099,0.0,0.5,103.19239222377632,0.1001786890812632,-3.0265096254809123,0.5833439410562887,684.7351431472323,2.5779372297876628e-05,0.0,0.5,-14.195076825796605,0.6915520712034653,0.9715261459350586
CPI_n,0.0,-0.5084484904828059,0.5203956811136994,34.471697888888684,0.2988174867273965,748.1498601565295,6.0276560883258793e-05,241.48701856735875,0.006773667995813756,8.707477190955842,0.22746873422404507,0.0,0.5,103.18214366899383,0.08821988033129985,-3.1599978357860437,0.659438056096348,682.1595647597164,1.3142203893719825e-05,0.0,0.5,-14.078876780312157,0.7422751779062039,7.854273080825806
CPI_n,0.3,-0.5045108259641893,0.5201749989606025,34.42945629804967,0.2989577162505421,746.5445355043785,6.0931737316192764e-05,241.59842688855474,0.006765990666967334,8.751963440684676,0.22852900385354474,0.0,0.5,103.06907331291586,0.08763551239259437,-3.0973960937219545,0.6557097258102791,682.5559470307717,1.3103122293510415e-05,0.0,0.5,-14.124343872430472,0.7423371448485604,1.0038657188415527
CPI_n,0.6,-0.4983458780163801,0.5198388051662337,34.367608347484975,0.29916708502550876,745.7454183011141,6.077117327897076e-05,241.75344112194466,0.006755754797452422,8.881267550041912,0.2283357560424945,0.0,0.5,103.04406433548525,0.08631615221577565,-2.985064387381726,0.6492311228977143,683.1062739846634,1.3052303645215198e-05,0.0,0.5,-14.165480056208935,0.7422421043703096,0.8379337787628174
CPI_n,0.9,-0.4769872997035236,0.518719365777085,34.169799915373915,0.299855199389013,740.1897644393455,6.154459200357323e-05,242.2205847806813,0.00672564961309197,9.454457091442691,0.2229023702238646,0.0,0.5,103.19239222377632,0.08213249435356118,-3.0265096254809123,0.647611620374565,684.7351431472323,1.2912054173682272e-05,0.0,0.5,-14.195076825796605,0.7407728778601119,0.9731206893920898
CPI_bt,0.0,-0.5084484904828059,0.502760215018682,34.471697888888684,0.4968607812017811,748.1498601565295,0.4928858002525717,241.48701856735875,0.48926548498444955,8.707477190955842,0.4678981196470818,0.0,0.5,103.18214366899383,0.49217962739024007,-3.1599978357860437,0.5270490230005025,682.1595647597164,0.4877002870733578,0.0,0.5,-14.078876780312157,0.5144083016002464,7.920818567276001
CPI_bt,0.3,-0.5045108259641893,0.5019543202857707,34.42945629804967,0.49628555490862253,746.5445355043785,0.49225231656266216,241.59842688855474,0.4864812056117014,8.751963440684676,0.4697984557013115,0.0,0.5,103.06907331291586,0.49088387073059875,-3.0973960937219545,0.5245441454609429,682.5559470307717,0.49028818605150243,0.0,0.5,-14.124343872430472,0.517461645821551,1.0466444492340088
CPI_bt,0.6,-0.4983458780163801,0.5023961154799781,34.367608347484975,0.49655037326609963,745.7454183011141,0.4907520079594089,241.75344112194466,0.4889793490373473,8.881267550041912,0.46931194118920466,0.0,0.5,103.04406433548525,0.4927085236046379,-2.985064387381726,0.5212955715597944,683.1062739846634,0.4917120864204364,0.0,0.5,-14.165480056208935,0.5123240582915638,0.9119975566864014
CPI_bt,0.9,-0.4769872997035236,0.5021741040557866,34.169799915373915,0.49763030060342306,740.1897644393455,0.49246991541332913,242.2205847806813,0.492001283432205,9.454457091442691,0.4739691797537845,0.0,0.5,103.19239222377632,0.49327557540820016,-3.0265096254809123,0.51853611680274,684.7351431472323,0.49048538835296773,0.0,0.5,-14.195076825796605,0.5152764268532233,1.0175535678863525
CPI_sqd,0.0,-0.5084484904828059,0.5025072155397564,34.471697888888684,0.49709430400709576,748.1498601565295,0.4917057949731119,241.48701856735875,0.48848423433929034,8.707477190955842,0.4736250813830832,0.0,0.5,103.18214366899383,0.4939185747599204,-3.1599978357860437,0.5282359525328381,682.1595647597164,0.4906654017891634,0.0,0.5,-14.078876780312157,0.5143224861321767,7.912749290466309
CPI_sqd,0.3,-0.5045108259641893,0.502227672216034,34.42945629804967,0.4962453745514006,746.5445355043785,0.48950393719938623,241.59842688855474,0.4911223324956929,8.751963440684676,0.4744983120963201,0.0,0.5,103.06907331291586,0.49286387937630644,-3.0973960937219545,0.5237747666778261,682.5559470307717,0.4890233549957204,0.0,0.5,-14.124343872430472,0.5124821361549899,1.0634918212890625
