method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.7408741018417409,0.0066065505760743385,0.1586349572290887,-0.0025115062807802026,0.6514367950758679,0.007738102636869273,0.0950747732803402,0.002458984735906457,0.34556663807450194,0.0015340962425836604,0.4088419906236185,-0.003653122251724275,0.7161451736773838,-0.003822592721717704,0.7299133289683506,0.008164283563279152,0.10747663253054551,-0.004049185210530315,0.7487029674388135,-0.0005713945724939883,0.5372183521992971,0.00957896903672094,0.05836415686333085,0.009479303831280213,0.07430894201548288,0.006170281672722677,0.1616301488238574,0.008040329412585737,0.09357465096205297,-0.008506923593958273,0.9177076538725094,-0.0007183428955055761,0.5425449833325249,0.0047151532545104255,0.2217186495493052,0.0038987563219983518,0.2668519605248554,-0.00726691386996908,0.8647539760698439,0.0030546933291178066,0.3176090082243921,-0.006717981312646887,0.8568860352997425,-0.011909206415000996,0.964301036146128,0.0025436260478098748,0.3467286725292986,-0.01375841455250282,0.9884241984787409,-0.0027327202942500294,0.6693619946404554,0.004816221171857096,0.23041461233059335,0.0029733160704849848,0.3237672457372037,-0.006565227779634028,0.8524504825160889,-0.015606907567112997,0.9957760677982054,0.002961038151976857,0.32578940120970823,0.010322252605084962,0.045375909176971096,3.0579328536987305
LOCO-W,0.3,0.7403106811867843,-0.003564723443878496,0.7123812031741674,-0.006187453980485023,0.8428196794522648,0.004476731294531544,0.2416691427089035,0.0014331881273213362,0.4114929612668333,0.011555606938621135,0.03535185999029955,-0.003223851998175101,0.682057422593552,0.01819312780369849,0.0028345664491603584,-0.013222366728141616,0.9853568807311168,0.0034503091008644907,0.2976707649779149,-0.008931706931386056,0.9105576904857293,-0.002043953650618405,0.6233965063879272,-0.017000903543689775,0.9954663769903882,0.005316352888551816,0.2138421370255268,-0.012531870844574603,0.977951379365223,0.005932027864205719,0.1821972565165858,-0.0019285788711163076,0.611111146249063,-0.00035643885291301896,0.5220582244840924,0.003987960385865362,0.2703413887894254,0.013692795922435748,0.013456412274627239,0.00044603124307110225,0.4700477344432755,-0.003193125206525561,0.6909071791757841,-0.008794880813477278,0.9122247610587118,-0.004219255215410172,0.7435324098219178,-0.0010469913028731583,0.566151250218464,-0.01374687753891963,0.9785199590366398,0.010409328003390518,0.053044948967327143,-0.0012103736451647246,0.5763604018663946,-0.0040432339509008375,0.7352276694705999,-0.0060535963312334205,0.8396890563719107,-0.009277893921175081,0.9385342118039675,-0.0018323371056487012,0.6163407904202116,3.1264262199401855
LOCO-W,0.6,0.7401854545753331,0.0019547410692452778,0.3777435049432515,0.01205261701346715,0.036920882663968535,0.0027366349063785776,0.324953806521322,-0.0028005927283965095,0.6733811691352585,-0.002486829783916821,0.657248781242278,-0.004367675934016995,0.7533143493880465,0.0012742203213359712,0.41751061636425424,-0.004602089475965801,0.7714000800120211,0.004616127281811776,0.2223572541327028,0.004523316916116504,0.23898551760466802,0.009605434241821535,0.06337343674725737,0.003071822294869729,0.3177663060419026,-0.004689493977909203,0.7848492588845537,-0.002690700720665592,0.6624244878110448,-0.001709813193086975,0.6147773528480116,-0.002921833527406071,0.6685593845186247,0.006419436831749929,0.16353153246568297,0.000911305966530445,0.445883568135486,-0.004353503087639054,0.760354720046773,0.00011450037844929538,0.49285293691265486,0.0013357112808161985,0.4170694876972657,-0.004840437256468732,0.7836974571039406,0.007195512565076441,0.12050370693398649,0.003354469410568768,0.2961123086650371,0.001429558852708118,0.410307749892147,0.0012660563100729734,0.4219916729179618,0.0015009849751729987,0.4026466836964141,0.005662916635773984,0.18814941496053805,0.0005805520910469507,0.46292172084840644,-0.0009593985860922643,0.5609875042803995,0.006294155963862815,0.15347983457269487,3.1100940704345703
LOCO-W,0.9,0.7402938606479017,-0.01041777515305108,0.9596371406837308,0.0021008129796526967,0.3574272801949234,0.002794633815807492,0.33429331968325415,-0.002779889103411872,0.6860525708185362,0.006692820762153094,0.1526072071198239,-0.0055737509288995134,0.7997266839470121,-0.0092125338833849,0.9335087666929675,0.007241307877632598,0.13490879937048006,0.011120232288778065,0.04419439542436476,0.009090843981508574,0.07087918103826962,0.015385206151545183,0.006649680246915257,0.00035116406205806263,0.4778435577809552,0.005953608571186631,0.1626938353297479,0.013351229687702177,0.02180977614294366,-0.005627305118367559,0.817723782778322,-0.005366840643812822,0.7978632785962804,-0.005848524649125794,0.8132198950273803,0.0032603678897336246,0.30467892516248096,0.0016264405187096645,0.3997636981585342,-0.007352419767155076,0.8798269564632103,0.014237755062908638,0.015557632309998848,0.0070012115022814935,0.14455110043578068,-0.0026206016592454813,0.6534522494302764,-0.011953163388224301,0.968567122579822,-0.009317316790941286,0.9293073568272979,-0.008169384442102181,0.89621102496361,-0.00392243568925588,0.7404708582092709,0.014250160349313994,0.019656759483609454,-0.011746293444979974,0.9707380262404394,0.002013041100000748,0.371172036167593,0.0006382828923156859,0.46003214071984333,3.114675283432007
CPI,0.0,0.7408741018417409,-0.00011278601291725421,0.6469035520965644,-4.337145408975576e-05,0.6493770926388709,-0.00012281106882853707,0.9425244894131044,0.0005928021799768458,0.03951534056192374,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0001233721403266705,0.30753334006566857,-7.0309030337223355e-06,0.9093471401935131,-7.567441914663534e-05,0.8331368462562061,-0.00027860350550748883,0.861101061889894,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0029284897924452685,0.04822390712588399,-8.019634791468083e-05,0.560136052869894,-0.00023518108955039932,0.8254125423646763,0.002414367605754468,0.0047845107512305175,0.0,1.0,0.0,1.0,0.00020471441306195437,0.24416826929733682,0.001358827605273047,0.019656409529918054,0.0008767659153570938,0.032206741698716505,0.0,1.0,-0.00013716827525329586,0.7818660970851276,15.235918760299683
CPI,0.3,0.7403106811867843,-0.0001106107483468434,0.6449177488946882,-2.7178888641156418e-05,0.6099092830313789,-0.00011284766945029653,0.9393698653294458,0.0005294598826687015,0.04912119380597124,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00011497872705198628,0.3179132580277085,0.0,1.0,-7.128352794158119e-05,0.8230911856500136,-0.0002624377473005243,0.8508713416174126,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.002984180518617697,0.049115152259796166,-1.731688258926542e-05,0.5133878905135828,-0.00020536201139285948,0.8010489308522724,0.000288437303382752,0.29396676173792613,0.0,1.0,0.0,1.0,0.0002201186347458202,0.21806633148170323,0.0013591096359636921,0.022123388316249184,0.0008936998923095539,0.03328951263295246,0.0,1.0,1.0127149721723266e-05,0.24228753452786905,3.6814470291137695
CPI,0.6,0.7401854545753331,-0.00010844262817078301,0.6405702515466098,-2.4751278645825103e-05,0.6012434537594522,-0.00011283332503293428,0.9363476238317535,0.00040345623456837856,0.0484015792729712,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00011783492252596603,0.3124178850124787,0.0,1.0,-6.84656691176469e-05,0.8207012319283946,-0.00024957555095403774,0.8515309705862888,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0030089839133724573,0.04758590031267702,-9.320112588098728e-06,0.507085632392489,-0.00020942394421658364,0.8080631327285959,0.00033977526783747145,0.11483038420898256,0.0,1.0,0.0,1.0,0.000230607285153301,0.2023331722322842,0.001341918663989878,0.02267876905691144,0.0008918480196686562,0.03336501845365485,0.0,1.0,3.572885213563859e-05,0.22711708269218955,3.7152185440063477
CPI,0.9,0.7402938606479017,-0.00010772959273940008,0.6391138658187734,-2.5411267707782514e-05,0.6021059066980796,-0.00011349568534595178,0.9353262153399273,0.00039336826207996695,0.05959527537723152,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00012033169128098514,0.30845512678614084,0.0,1.0,-6.799437353484025e-05,0.8210412607263693,-0.000246446642281517,0.8530824356388689,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0030074841966804024,0.04653951743217198,-1.3037248620170055e-05,0.5098205609643837,-0.00021578113422674253,0.8148424667040566,0.0004886249983676837,0.03460265309047343,0.0,1.0,0.0,1.0,0.0002349882842181232,0.197257631692141,0.0013374251602758756,0.022452697143904677,0.0008883973770426046,0.03323258131442133,0.0,1.0,1.9566494386030753e-05,0.2059830010741922,3.7301783561706543
CPI_sqrt,0.0,0.7408741018417409,-0.00011278601291725421,0.5012099528681372,-4.337145408975576e-05,0.5004676242236353,-0.00012281106882853707,0.5013253863922482,0.0005928021799768458,0.49364730713839483,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0001233721403266705,0.4986745619005615,-7.0309030337223355e-06,0.5000760275972128,-7.567441914663534e-05,0.5008166766958027,-0.00027860350550748883,0.5029922145163923,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0029284897924452685,0.4698011993583944,-8.019634791468083e-05,0.500855029166215,-0.00023518108955039932,0.5025262366675776,0.002414367605754468,0.4745495007663956,0.0,0.5,0.0,0.5,0.00020471441306195437,0.4978036371583099,0.001358827605273047,0.48556563574224393,0.0008767659153570938,0.4906390551425588,0.0,0.5,-0.00013716827525329586,0.5014764044260798,15.215946674346924
CPI_sqrt,0.3,0.7403106811867843,-0.0001106107483468434,0.5011866666223455,-2.7178888641156418e-05,0.5002931626838675,-0.00011284766945029653,0.5012180284138428,0.0005294598826687015,0.4943234202546538,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.00011497872705198628,0.49876465109240775,0.0,0.5,-7.128352794158119e-05,0.5007693196305498,-0.0002624377473005243,0.5028189312065492,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.002984180518617697,0.4692622415676755,-1.731688258926542e-05,0.5001846969628229,-0.00020536201139285948,0.5022064258641814,0.000288437303382752,0.49692498901801235,0.0,0.5,0.0,0.5,0.0002201186347458202,0.4976375576921035,0.0013591096359636921,0.48556888377063523,0.0008936998923095539,0.4904616232447851,0.0,0.5,1.0127149721723266e-05,0.4998905189995882,3.685725450515747
