method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.508729526268711,0.00012190388435101836,0.4810894777379374,0.0018063267057766186,0.23860254971041672,0.0027869537316220208,0.13356143826573186,0.0027997355570926474,0.14149789589214967,0.00010718075444838434,0.48330800716213296,0.002035387991364587,0.2063880011767001,0.0028239266717461024,0.13145102344756343,0.0015668351227433265,0.2696895640100597,0.0036545726521689183,0.07687084046821702,-0.0036623949654740933,0.914464735930691,-0.0036014775989819635,0.9156086565816479,-0.0010915333488087692,0.6648753884256472,102.88388442993164
LOCO-W,0.3,0.5175291683846036,0.004251982986201658,0.0560778147086044,0.004204404801603282,0.048224274735271355,0.004822185443834748,0.02726239463499236,0.005579871059313248,0.013670863204423567,0.006170258898960252,0.009357170287562111,0.0058636550912824475,0.011275016129330795,0.001532411151099507,0.27311745388334274,-0.0005257210932952206,0.5812744635832736,-0.0009007623121436135,0.6406507960104432,-0.0006731230071373892,0.6053366519470389,-0.0016419210770267426,0.7561720466961208,0.0013532164533514406,0.2936708318586406,102.94676375389099
LOCO-W,0.6,0.5237170029455339,0.0005100164856926528,0.4213666500808898,0.0016340561717197758,0.26512394584804555,0.003172576830035724,0.1116576386200756,0.0009598634554202979,0.35258594796703624,-0.0035550937703217695,0.9100925433210553,0.00289931635134303,0.133222552465324,0.004071211839104583,0.04762687828885348,-0.002615007477507442,0.8558834689565809,0.007033702749248742,0.0028616066145857877,-5.485240546853391e-05,0.5083696209012646,0.0007131464788002848,0.3913530592351375,0.001890081463159354,0.22453956303321054,102.86129856109619
LOCO-W,0.9,0.5279856440166879,-0.0027435181943459186,0.8670256825748972,-0.00150529927302883,0.7297109608152668,0.0015566977989761538,0.2702851976256836,-0.0004790418229698628,0.5791166921059989,-0.006034924178270036,0.991232738097716,0.00823712879157,0.0008321487483390344,-0.003163968779137975,0.9014493628777471,-0.0011615679624310796,0.6766840475376033,0.0021235933000064997,0.19861482239412398,-0.0034885482090123905,0.9084833951359863,-0.0009502333544613732,0.6403001906197934,-0.0021459573696934143,0.7931888488635819,101.39444780349731
CPI,0.0,0.508729526268711,0.009760255102040816,1.1645086111837263e-08,0.07687971938775509,8.355459765269719e-23,0.01059300170068031,9.119601194476672e-11,0.011277993197278957,3.1111684871620895e-10,0.013166743197278924,4.742739340429912e-10,0.04413972789115647,1.962832725991836e-14,0.010635187074829966,9.564261102412611e-11,0.010125357142857144,2.8389872409102556e-14,0.014560459183673463,2.8238102008713082e-11,0.014032500000000031,2.1930860322409498e-10,0.10014060374149661,7.05517395471338e-27,9.454931972788239e-05,0.4671786654217089,29.039804935455322
CPI,0.3,0.5175291683846036,0.00940572278911564,1.194049081423337e-09,0.07721822278911566,1.4265020722717135e-23,0.010450051020408163,5.338307451575569e-12,0.011491777210884346,1.843030295665525e-10,0.014104574829931993,1.3236293705211254e-10,0.024639022108843556,1.5572607056772968e-10,0.001891326530612275,0.0030887749591811476,0.011499056122448975,3.791392260306434e-15,0.014356760204081637,8.103734068836806e-11,0.01303494047619047,1.469262983521195e-09,0.10195022959183675,5.6146408254285755e-28,-0.0006147704081632677,0.7789263894987262,18.534003496170044
CPI,0.6,0.5237170029455339,0.009215994897959184,4.215407064983205e-09,0.0780843282312925,3.1683466803406364e-24,0.010617380952380961,1.3181051507799337e-12,0.011234141156462568,8.041364989730408e-09,0.014185297619047632,1.1323608706371249e-09,0.008673571428571447,6.458088260993467e-06,0.000881232993197284,0.0067615004122066865,0.010686258503401352,5.462655107647927e-15,0.013748010204081645,2.1185937487688144e-10,0.014142465986394542,1.5467116798183992e-10,0.09950667517006803,1.540507903079344e-26,0.00043205782312927266,0.20775192090180294,18.14392614364624
CPI,0.9,0.5279856440166879,0.008598537414965995,4.319625470149056e-08,0.07833385204081633,1.0256776471238012e-23,0.010634005102040794,1.46612400489098e-11,0.011174974489795958,4.899635518721753e-10,0.014120314625850339,2.4250854739580245e-10,0.0021571003401360256,0.014801138082724177,0.0003104761904761666,0.06262269033861853,0.011250042517006814,3.6785077100497483e-16,0.01416085034013606,9.039732928558883e-11,0.013814812925170089,1.3198457051105367e-10,0.10031960884353741,1.9446144941139084e-27,0.0006182397959183794,0.018140839092407938,18.162586450576782
CPI_sqrt,0.0,0.508729526268711,0.009760255102040816,0.3481042077897325,0.07687971938775509,0.006758736585152417,0.01059300170068031,0.3353391499823596,0.011277993197278957,0.3264314329051514,0.013166743197278924,0.302116880811517,0.04413972789115647,0.06456534163098811,0.010635187074829966,0.33477542090398066,0.010125357142857144,0.3403025639980658,0.014560459183673463,0.28379131829271953,0.014032500000000031,0.2910542772847986,0.10014060374149661,0.0010760009015234344,9.454931972788239e-05,0.4984540121565097,25.226203680038452
CPI_sqrt,0.3,0.5175291683846036,0.00940572278911564,0.352395067160569,0.07721822278911566,0.006400637562546059,0.010450051020408163,0.3366661868337982,0.011491777210884346,0.3234303007207755,0.014104574829931993,0.28996295481062706,0.024639022108843556,0.18220669498994735,0.001891326530612275,0.468516741393335,0.011499056122448975,0.3209684119897662,0.014356760204081637,0.28668357844872233,0.01303494047619047,0.30424009521829604,0.10195022959183675,0.0008825512052984142,-0.0006147704081632677,0.5101965801482725,18.029775381088257
CPI_sqrt,0.6,0.5237170029455339,0.009215994897959184,0.3553721569433188,0.0780843282312925,0.005875947245878968,0.010617380952380961,0.3340812219077927,0.011234141156462568,0.32811959891867476,0.014185297619047632,0.2899248584096841,0.008673571428571447,0.3655525043575185,0.000881232993197284,0.4851113894157411,0.010686258503401352,0.3322116151451887,0.013748010204081645,0.2945444266607102,0.014142465986394542,0.2895627203281685,0.09950667517006803,0.0011497378381172263,0.00043205782312927266,0.49275236084500984,18.066715478897095
CPI_sqrt,0.9,0.5279856440166879,0.008598537414965995,0.3646996971056789,0.07833385204081633,0.005897695295685275,0.010634005102040794,0.33434913672645716,0.011174974489795958,0.32794398263651486,0.014120314625850339,0.29002162877829596,0.0021571003401360256,0.46454820627389937,0.0003104761904761666,0.49471885685285844,0.011250042517006814,0.3240241985345085,0.01416085034013606,0.2891201286841424,0.013814812925170089,0.2935295199611651,0.10031960884353741,0.001027682092614064,0.0006182397959183794,0.4895261834200808,18.31732678413391
CPI_n,0.0,0.508729526268711,0.009760255102040816,1.6874963375713196e-05,0.07687971938775509,6.383301853500838e-20,0.01059300170068031,1.500463623145658e-06,0.011277993197278957,1.7316147292945526e-06,0.013166743197278924,9.076656155119118e-07,0.04413972789115647,3.654295151439837e-12,0.010635187074829966,1.4929447508615721e-06,0.010125357142857144,1.0940103770271845e-07,0.014560459183673463,1.3173521308004396e-07,0.014032500000000031,4.4514656034638486e-07,0.10014060374149661,6.0921781075415045e-24,9.454931972788239e-05,0.47850990359940426,25.316380739212036
CPI_n,0.3,0.5175291683846036,0.00940572278911564,8.155161031645067e-06,0.07721822278911566,1.5094901851425565e-20,0.010450051020408163,5.456283057024852e-07,0.011491777210884346,1.2422742237639502e-06,0.014104574829931993,3.3740100265229343e-07,0.024639022108843556,2.532583467457108e-08,0.001891326530612275,0.0724094846339447,0.011499056122448975,1.7561962065778425e-08,0.014356760204081637,2.4009946618791146e-07,0.01303494047619047,1.6528863048049788e-06,0.10195022959183675,6.670106415455877e-25,-0.0006147704081632677,0.6689997826139664,18.2437264919281
CPI_n,0.6,0.5237170029455339,0.009215994897959184,1.4788520959562622e-05,0.0780843282312925,4.227202759567278e-21,0.010617380952380961,2.88784222587937e-07,0.011234141156462568,7.478976945796663e-06,0.014185297619047632,9.633534223691028e-07,0.008673571428571447,0.0004154091559815658,0.000881232993197284,0.1801312113312819,0.010686258503401352,3.8914067324903295e-08,0.013748010204081645,4.883527116853077e-07,0.014142465986394542,3.590949742646493e-07,0.09950667517006803,1.2107049230494203e-23,0.00043205782312927266,0.3519786145571784,17.98733615875244
