method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.34055552207929063,-71.5380730273835,0.9988497015741812,-20.71838005398177,0.7688347024864352,132.29974818696027,0.0001660458946336485,33.02592787179619,0.1349187430034393,-13.127753389330746,0.7134350254172965,54.62032314645503,0.01771368224126524,21.870537976647014,0.11568287241484398,-8.21787725480792,0.6475541153047919,2.7592622352315503,0.45060722752519866,-133.02225900384133,0.9999989386398783,48.40413202914522,0.008387491705001304,6.37114953994751
LOCO-W,0.3,0.32454940626004736,133.1800160916391,9.562617879765867e-06,22.391732107230222,0.20852923931556888,69.01098089569737,0.004563870214517318,20.619088677578198,0.14712443379634066,31.804345212998925,0.11442348628628807,21.467562212007515,0.21402023738863707,-91.54469489478679,0.9996969167383287,21.051539490324924,0.18762454828457864,14.102603808097706,0.3001468568835288,31.892899717080386,0.10740409082419444,-36.17596981339649,0.9108358134001646,6.458785533905029
LOCO-W,0.6,0.3122027662938103,-25.564960245763146,0.8474698442341233,62.86778737089284,0.014634034794984374,-18.867090625769322,0.7386059236331747,-21.692931309826182,0.802612985521133,-70.6803944375131,0.9977634367203361,-10.011017540194924,0.6507002982038084,17.06717194315995,0.21208509263961017,63.73370331971556,6.844428379149115e-05,-14.196965832509399,0.7634976507601748,-93.46482537479085,0.9999572329302024,26.864796521754155,0.16215044045827443,6.538556814193726
LOCO-W,0.9,0.34135618066275775,22.33446065396835,0.16118334545767543,-2.416314866030711,0.5348590836880189,86.18613607341511,0.0030252131485003497,3.089118619425496,0.4336975631337032,-53.24375855665557,0.9754971905550599,101.2789167807127,1.5487518571610792e-05,-45.94501915203936,0.9682834370047153,65.64519818560332,0.00490813143897062,-56.68859719528416,0.9728870656775244,34.99658516182155,0.048868828233238015,-23.745388166194267,0.8453168646859766,6.475724458694458
CPI,0.0,0.34055552207929063,19.864195770792094,0.3985642891249142,134.51071393110033,0.0006623851610930433,528.9444658841073,0.00018608155615052095,198.52062528179886,0.08692847293042244,26.56651256606483,0.22584027636997422,-119.21375284376313,0.9761088780508396,-21.022588578301793,0.6121819169654268,180.36750303849203,0.014774849986801366,654.5014656287115,4.1014329515751515e-05,68.42228640393705,0.16436911697492979,-50.28576867142442,0.7559716555785851,12.733355283737183
CPI,0.3,0.32454940626004736,7.269702440464243,0.4629744151806929,102.57502146174829,0.0007750435562931753,543.2409624771835,0.0003023976563700339,195.8289097795905,0.08562474685619098,17.63868196234307,0.3389466001514144,-48.48740094076766,0.8016697725475888,16.172706631396068,0.39981699253903347,175.14147461161292,0.013525171025851506,585.9105218096197,0.00021403030748701408,21.14103380863685,0.37538153948006636,-48.131524232915126,0.7686810009718661,1.6417381763458252
CPI,0.6,0.3122027662938103,15.981852740040722,0.4200918441145839,118.25633639106309,0.00035138323881856636,571.5015892662964,0.00034126857678394725,171.33354146811917,0.10814980746946806,47.82087320429832,0.10183242535608295,-71.1695266363738,0.8722409929185344,-57.06791214739451,0.8083180700766368,108.04382638574111,0.0342475772240709,674.5996557482135,4.4709415180338394e-05,13.210274784173407,0.42522707681334193,-45.90226729498022,0.7487087416696215,1.5820684432983398
CPI,0.9,0.34135618066275775,54.49971181466685,0.24173903285984505,111.36167989002547,0.0019336475939605532,530.1422674678265,0.0002091212023010022,182.2779128979555,0.10454193218165186,70.74849009523791,0.02673136235534458,-67.48450390334278,0.9179493735947364,-11.525927383680028,0.5683099822249023,121.25121768540157,0.04204348389771041,743.0210859054487,6.003374281383864e-06,43.79541120171302,0.2597513981428743,-26.886304248564784,0.6583698928378967,1.604050874710083
CPI_sqrt,0.0,0.34055552207929063,19.864195770792094,0.40626699826968815,134.51071393110033,0.002716692378442371,528.9444658841073,0.00032452728994678893,198.52062528179886,0.09644769327349534,26.56651256606483,0.2624568081313735,-119.21375284376313,0.9630209008825386,-21.022588578301793,0.6033291117773136,180.36750303849203,0.021787987723247526,654.5014656287115,7.51863498533525e-05,68.42228640393705,0.18568821825019566,-50.28576867142442,0.7377671165567878,8.377949714660645
CPI_sqrt,0.3,0.32454940626004736,7.269702440464243,0.46580243341644884,102.57502146174829,0.004178429335385513,543.2409624771835,0.0004928924546833809,195.8289097795905,0.09528664943543375,17.63868196234307,0.3593079021181229,-48.48740094076766,0.7767560259069052,16.172706631396068,0.40890217609343277,175.14147461161292,0.02050239081243595,585.9105218096197,0.0003494991191665997,21.14103380863685,0.3861269081519868,-48.131524232915126,0.7480463740564713,1.6419777870178223
