method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,-0.014237146898322341,0.7203340629520854,-0.04258162239158415,0.9611024331729938,0.003662995277410806,0.44041773244200255,0.022565331296747204,0.17552737975030341,-0.00930169674766629,0.64925795533123,-0.006359706239837523,0.6048032363243899,0.021709891631596003,0.18706996685381216,-0.009582610963420281,0.6526143840793404,-0.0033068750963944154,0.5545277934240938,0.019397632062743256,0.2136002316924368,0.10573598553901689,2.4065644695925315e-06,0.013342898101032724,0.2901329667479491,0.5690631866455078
LOCO-W,0.3,-0.03328213519757629,0.9215628287334201,0.020723891075788127,0.19254817029546778,0.02506186186928155,0.15072230733088032,-0.015288572737014283,0.7383628499040569,0.004834981113885207,0.4213433360802554,0.04033803134097747,0.05115707654520851,0.011810074143742381,0.31537775449053385,-0.009379131592772474,0.6492455603037927,-0.016226416613691248,0.7511465831310622,0.0638263602840402,0.004673642856934723,0.09743569903443107,1.5312336228645584e-05,-0.05725758532346678,0.9939960268575472,0.5653634071350098
LOCO-W,0.6,0.021478070599477976,0.19194051028805825,0.020357805666662974,0.20843920743540556,0.002445519323218151,0.46031020457160665,0.031917129020341474,0.09132527572922466,0.0003812966359843617,0.493813120612115,0.004158105048181293,0.4341592001628496,0.006852992678610837,0.38585392236933125,0.022636857383061662,0.17327913612819335,0.008825834408381984,0.35754479694920205,-0.03274476759928207,0.9013030260858779,0.05549958685168236,0.01120797555388986,0.01918597570097628,0.21364980729841332,0.6137733459472656
LOCO-W,0.9,-0.01038747854468394,0.6676548370033178,0.019222479999392438,0.2050305932323936,0.007783720082741582,0.37485995572229336,-0.03573045205978838,0.9323864698218071,0.02064754505978657,0.1977555796215138,-0.02479475606383134,0.8508266227321639,-0.00661231569618418,0.6102792981827467,-0.0062512644604899095,0.604743173203117,-0.008613986407920906,0.6370887341971286,0.05235538259383336,0.015639898241914918,0.060074796062097834,0.007685925993554998,-0.005219132820609045,0.5857087193291657,0.9468910694122314
CPI,0.0,-0.0014276691973507394,0.8614263662530085,0.021128840444034125,0.00185192108381652,-0.0019580023554097437,0.89000622530618,0.0001479150014792041,0.35142139687719237,0.0029887115859402458,0.056187695600998656,0.00037332676422641153,0.3676785704932327,0.006124823818523473,0.012723466150821016,0.0,1.0,0.002957521521445905,0.0633139803096644,0.012388485199749555,0.0179526661822896,0.0685779675322612,3.57691717852968e-06,0.00021711142633909497,0.24588636144420828,14.919820308685303
CPI,0.3,-0.0014312283267643444,0.8634829643633269,0.021183209314889734,0.0018239794032978986,-0.00196476899225026,0.8909798683022451,0.00017409847878113727,0.33927456704082526,0.0029887050011933036,0.055974927756973526,0.00042429195997620295,0.3566296557252208,0.0013629602675592212,0.16657622840752767,0.0,1.0,0.002932436158633478,0.06420101093871916,0.012383267397986175,0.018037678899265122,0.06939668947259234,2.9957543215129894e-06,0.00028042563456165404,0.1921349631936653,3.395672082901001
CPI,0.6,-0.0014335928065767334,0.8659323003970743,0.02124753716655392,0.0017899076758704489,-0.001973811651204971,0.8923262182463557,0.0002116352553491463,0.3229121181138968,0.002991564779049133,0.055515665994727306,0.0005395621796187577,0.32355101353531046,8.959841870667673e-05,0.43172834075760785,0.0,1.0,0.0028878635617587967,0.0659588584443198,0.012364526879350968,0.018202360452244288,0.06892640405053985,2.8834631479613738e-06,0.0002146712669098827,0.2527661003196785,3.352036952972412
CPI,0.9,-0.0014301484039583312,0.8718442098878363,0.021357820052163495,0.0017162975647029661,-0.0019866158719202276,0.8951418891857403,0.00031040214062710847,0.2806712160291401,0.0029853206619980255,0.055429681683503006,0.0006366352221696403,0.2740382830448873,0.0,1.0,0.0,1.0,0.002739612470549685,0.07199289061803561,0.012254740297197197,0.01887899757087022,0.05865223533371697,8.75832160805127e-06,0.00021258221701767055,0.24748376382576426,3.47247314453125
CPI_sqrt,0.0,-0.0014276691973507394,0.5153156051195904,0.021128840444034125,0.3121676581205065,-0.0019580023554097437,0.5208420211769463,0.0001479150014792041,0.4983722873379786,0.0029887115859402458,0.46844635527318756,0.00037332676422641153,0.49597147730807584,0.006124823818523473,0.43697279394360244,0.0,0.5,0.002957521521445905,0.4688191662286048,0.012388485199749555,0.3833908309071722,0.0685779675322612,0.08997078686746984,0.00021711142633909497,0.4976060814672736,10.857481956481934
CPI_sqrt,0.3,-0.0014312283267643444,0.51535705453061,0.021183209314889734,0.31174918271850965,-0.00196476899225026,0.5209146739362253,0.00017409847878113727,0.498085864197007,0.0029887050011933036,0.4684445602932067,0.00042429195997620295,0.49542773690525455,0.0013629602675592212,0.48541535820881093,0.0,0.5,0.002932436158633478,0.46907701949316066,0.012383267397986175,0.38344643937705813,0.06939668947259234,0.08762663107890734,0.00028042563456165404,0.4969085332785732,3.4013671875
