method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-45.368167228329426,0.9651979702559528,19.885796857528966,0.1924308440782596,-3.919608784738667,0.5686643714088234,29.09660415204949,0.12813290531346466,17.888241506633186,0.23348378991454832,-27.68153262485581,0.8911616527932367,32.91449743014555,0.08023386082809014,29.782764710487726,0.10851121847456435,-38.464144589207606,0.9132783423259752,64.1864287857529,0.0011654013266504393,-21.92438868106178,0.7495685510573227,6.41538143157959
LOCO-W,0.3,101.35517440906796,1.5116222640276789e-07,-49.59052732181024,0.9773851811089277,77.79580222492577,0.0011256495988460902,89.62991709999876,0.00011475074699340837,-9.841962713486861,0.649647655724104,36.0097378497918,0.09630281853347444,72.93032771997197,0.002347332494198495,-6.456983825793028,0.6003936015436185,-24.384835144487255,0.8510605758417435,-17.323439961091633,0.7814138287019197,1.4126331926223272,0.4761569134016137,6.438415288925171
LOCO-W,0.6,59.3595745157105,0.011611646822244248,-30.91994129064008,0.9118830717208111,131.4365168516677,2.147437629684834e-05,40.40765918373821,0.03847465163897923,50.53614995190009,0.026972826916030868,-5.601682888233895,0.5811766118100742,37.220241403105945,0.05857933182121,9.258645706892622,0.3005359550925645,77.93035492523217,0.0012491316717855305,71.52232842062296,0.0003786949841855236,31.94906120351027,0.12444022822516554,6.445932865142822
LOCO-W,0.9,-23.90957047043238,0.8831066301994374,18.803047321550817,0.23585303927928392,84.2956546622824,0.000507630336638587,-40.717787976322654,0.9383457000675581,128.37775815693055,1.3510009062578376e-06,-26.046734021987106,0.8375122786884075,-4.952004452725719,0.5833956976977316,-27.434235220463467,0.8852710193710291,98.91878985181556,0.0003485552995015073,-13.207596513342812,0.7230901017813925,129.82963053260696,2.937609388753426e-05,6.1829750537872314
CPI,0.0,-73.59592535483284,0.9028184537089835,178.8378803593355,0.0031551941185828727,291.8048387021813,0.12397705493277605,1.804751474158138,0.4919065162085408,-71.43536818467601,0.9373307095460928,-20.81881184752183,0.6730933637595095,-72.46874689015249,0.8769555037584775,-26.80332331565228,0.796687321515626,267.0250018587544,0.1431259065611845,11.621820575090169,0.4524485073441021,-99.55797208099648,0.9259573478714381,12.660259008407593
CPI,0.3,-6.663619294484079,0.548270558843193,166.34170586883488,0.0005886124196266084,323.9111914620132,0.10293227586397069,-29.66908757504507,0.6351604896837684,-59.99299259941267,0.9394807561140877,8.556529186623038,0.39878434860896705,-85.38061852886858,0.9293659448595009,-35.19043091405342,0.8311828546509488,280.49325283220037,0.11733384459488316,56.17926422189771,0.26621905508589794,-19.941142762994332,0.6155506160299461,1.5604889392852783
CPI,0.6,-17.19856671380944,0.621402597627132,186.86734147656512,0.0018744261153543539,332.2556900875659,0.09307516720765374,1.5560150738656375,0.49253232903043165,-59.34174336840306,0.9351798881631525,-13.11941962156584,0.6381435616618548,-61.916515093121234,0.8391743374634133,-69.60840998962249,0.9191056492652657,221.39606820171525,0.1680463652132358,28.96605943633608,0.3797093902748152,-38.391556430068476,0.7291181133461804,1.51656174659729
CPI,0.9,-68.82970468534108,0.891899152654636,181.9544778699576,0.002917479276653688,311.35853922151114,0.09127710312884224,43.28604272945654,0.31071666668795794,-42.94297119033399,0.8170230982369381,13.805350184895588,0.34772815463180895,-50.56570814265319,0.7799747017731193,-40.96327341854317,0.868307182936827,234.36080605092616,0.14718885173323576,66.84334797006318,0.2373239605078083,-56.990289977983366,0.8512364363277919,1.616408109664917
CPI_sqrt,0.0,-73.59592535483284,0.8762592452353273,178.8378803593355,0.006758146634633223,291.8048387021813,0.1304032145112316,1.804751474158138,0.49249127121609426,-71.43536818467601,0.9089604972249302,-20.81881184752183,0.6518168871634314,-72.46874689015249,0.8517845405742261,-26.80332331565228,0.7527850956630255,267.0250018587544,0.14971201522563538,11.621820575090169,0.45559666445805747,-99.55797208099648,0.9055879642859974,8.287634372711182
CPI_sqrt,0.3,-6.663619294484079,0.54288702040953,166.34170586883488,0.0021307775470100257,323.9111914620132,0.10903215463248361,-29.66908757504507,0.6254213821604172,-59.99299259941267,0.9057416739101602,8.556529186623038,0.41590320551269067,-85.38061852886858,0.9056113347216794,-35.19043091405342,0.790046921749173,280.49325283220037,0.1241414594974396,56.17926422189771,0.2810718691631233,-19.941142762994332,0.605111568553087,1.563627004623413
CPI_sqrt,0.6,-17.19856671380944,0.6083134008099115,186.86734147656512,0.004431625372888323,332.2556900875659,0.09911947817367683,1.5560150738656375,0.4931068217730659,-59.34174336840306,0.9010710778324469,-13.11941962156584,0.6171065070292168,-61.916515093121234,0.8138394379773914,-69.60840998962249,0.8902891730613979,221.39606820171525,0.1752022781093044,28.96605943633608,0.3876907395622558,-38.391556430068476,0.7087128733438444,1.5355818271636963
CPI_sqrt,0.9,-68.82970468534108,0.8642872915085387,181.9544778699576,0.006297842231378457,311.35853922151114,0.09774025124060565,43.28604272945654,0.3236028813301339,-42.94297119033399,0.7849423635533017,13.805350184895588,0.3717645076246391,-50.56570814265319,0.7574865062738934,-40.96327341854317,0.8265228056311065,234.36080605092616,0.15456721852728955,66.84334797006318,0.2528292320169647,-56.990289977983366,0.8224255722843585,1.5432476997375488
