method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.7978666465744777,-0.0041316184203385965,0.9982058971463238,-0.0003324395218270243,0.5930428990638081,0.0011499122515160381,0.2112011548239796,-0.0009795091553626138,0.7594167471582621,0.004327534279306311,0.0014348227922778012,-0.002435589180749591,0.9508176268499009,0.012785940397266096,4.440892098500626e-16,0.012795014686911603,2.7755575615628914e-15,-0.0007484769826570258,0.6984095484363682,456.1913878917694
LOCO-W,0.3,0.8004832806773822,0.0007849302377475059,0.2867204124780782,0.0012061155091627918,0.20258748976451857,-0.0024452331540576085,0.9516543626479229,4.22792853364926e-05,0.48787887755457704,0.003104173406500197,0.015600378767215317,-0.0030263565692237996,0.9833226445419201,0.013264471219887008,0.0,0.01419650276298,0.0,-0.0009875044171084339,0.7573795208656501,452.9945032596588
LOCO-W,0.6,0.8005086175492421,3.851769564338468e-05,0.488690706886055,-0.0008236655958221325,0.7224542479751757,-9.310278937048524e-05,0.5258350100432931,-0.002220959294471699,0.9402873651685734,-0.0017867874621538117,0.8918427794064507,0.0003352012498927947,0.4071198750287245,0.014059735204004432,0.0,0.01200150352105058,2.0761170560490427e-14,-0.0016956182335516636,0.8791540650731922,451.1482639312744
LOCO-W,0.9,0.8005194169225222,-0.0018497407540352822,0.9082202979406621,0.0006180794882486595,0.3380806967585793,-0.0030232815821724253,0.9811551898875949,0.0016038485709261399,0.12549954079319292,0.001968413792786222,0.0895738188293197,0.0002851277615366231,0.42056051307812914,0.013741541766863725,0.0,0.012799525158910823,6.661338147750939e-16,0.001684003075737324,0.12287773457241546,448.96957206726074
CPI,0.0,0.7978666465744777,0.1784074857630867,4.736365867105709e-118,0.03590749217420508,1.4644087004779044e-25,0.007233545339352082,7.513862506970045e-09,0.006158140944320711,1.1236717978887627e-08,0.009756744822173286,6.720920660827069e-12,0.19177828663965216,1.046322850399239e-146,0.10424365114538237,9.437025404915487e-133,0.11478867822896274,5.02298995749386e-154,0.00014156505388238094,0.3729455766296498,86.4989423751831
CPI,0.3,0.8004832806773822,0.17730914513449253,1.1235717700830678e-118,0.03507860044427877,4.685407022822653e-25,0.007767654416087871,3.303707326241804e-09,0.006127028856692501,3.353070638527918e-08,-5.147179081371744e-06,0.5217385447306682,0.22771349367833682,6.627807593222204e-166,0.10682983569203189,2.175566373178477e-136,0.11704419973875085,3.0576952202393496e-155,-2.9440814404063653e-05,0.6354078955709571,87.22235298156738
CPI,0.6,0.8005086175492421,0.1775739904467545,3.2558601155725356e-118,0.03541689660518205,2.481347198614405e-25,0.0077895606881666635,3.0701623118807955e-09,0.006272059586666434,1.4964903502421633e-08,-4.003337659266859e-05,0.7105848038676883,0.22396249799907877,6.563246565870017e-164,0.10635173818904711,1.9816825760054587e-137,0.11695022544897712,5.690266887416957e-156,1.9952640095743934e-05,0.308902145650702,86.62932205200195
CPI,0.9,0.8005194169225222,0.17770873230119136,1.414629458249672e-118,0.035350091738306,2.3677913024184976e-25,0.007844503458833085,2.4952071988620704e-09,0.006420102457127791,6.858252107785113e-09,-1.0493847849069038e-05,0.6165872592007333,0.22317781334247447,1.9009713576449768e-163,0.10642262063863653,2.7167464294292444e-137,0.11660163462345377,2.4911088426528043e-155,1.6543659974971314e-05,0.29798054414713004,86.41744089126587
CPI_sqrt,0.0,0.7978666465744777,0.1784074857630867,9.284974938075455e-16,0.03590749217420508,0.024029102393867442,0.007233545339352082,0.3254343435826548,0.006158140944320711,0.34842530969860325,0.009756744822173286,0.2728594155962071,0.19177828663965216,2.3881126030682916e-18,0.10424365114538237,1.927983588714895e-08,0.11478867822896274,8.457105410392294e-10,0.00014156505388238094,0.49627049462055833,83.20507287979126
CPI_sqrt,0.3,0.8004832806773822,0.17730914513449253,1.1342648871388915e-15,0.03507860044427877,0.02644510450450545,0.007767654416087871,0.3141530557217783,0.006127028856692501,0.34945762665459235,-5.147179081371744e-06,0.5001387408657169,0.22771349367833682,2.1483229371720416e-23,0.10682983569203189,9.544251126603586e-09,0.11704419973875085,4.6323829285709867e-10,-2.9440814404063653e-05,0.5007940719943986,83.29539227485657
CPI_sqrt,0.6,0.8005086175492421,0.1775739904467545,1.1128749952873516e-15,0.03541689660518205,0.02540186531459921,0.0077895606881666635,0.31367885183151334,0.006272059586666434,0.3460457466696251,-4.003337659266859e-05,0.5010807157425384,0.22396249799907877,7.532828153342634e-23,0.10635173818904711,1.0384826949937035e-08,0.11695022544897712,4.644636078178549e-10,1.9952640095743934e-05,0.4994601969537333,83.12603950500488
CPI_sqrt,0.9,0.8005194169225222,0.17770873230119136,1.0417798638628585e-15,0.035350091738306,0.02556989132492469,0.007844503458833085,0.31248151222454623,0.006420102457127791,0.3425963837226952,-1.0493847849069038e-05,0.5002839914710939,0.22317781334247447,9.828017874478996e-23,0.10642262063863653,1.0250454874270178e-08,0.11660163462345377,5.166577069097053e-10,1.6543659974971314e-05,0.49955215734995495,82.95124459266663
CPI_n,0.0,0.7978666465744777,0.1784074857630867,1.1881577554989752e-112,0.03590749217420508,3.370794732430123e-23,0.007233545339352082,3.9289732837360344e-07,0.006158140944320711,8.74135078756563e-07,0.009756744822173286,1.0621636850996047e-09,0.19177828663965216,1.0154259847350656e-139,0.10424365114538237,5.227052393562039e-122,0.11478867822896274,8.953252717689765e-142,0.00014156505388238094,0.41022581688423315,82.05471801757812
CPI_n,0.3,0.8004832806773822,0.17730914513449253,3.355399446239967e-113,0.03507860044427877,1.0227395314918775e-22,0.007767654416087871,1.7882919017724225e-07,0.006127028856692501,1.780299778555364e-06,-5.147179081371744e-06,0.5072993465961513,0.22771349367833682,8.777017858362045e-159,0.10682983569203189,1.8587120642968354e-125,0.11704419973875085,4.532645669616559e-143,-2.9440814404063653e-05,0.5431085522639142,82.72226095199585
CPI_n,0.6,0.8005086175492421,0.1775739904467545,8.868192208244447e-113,0.03541689660518205,5.667146698585904e-23,0.0077895606881666635,1.6854902076934854e-07,0.006272059586666434,9.852737651637136e-07,-4.003337659266859e-05,0.5614176960075427,0.22396249799907877,8.392757445916006e-157,0.10635173818904711,2.5117524616803132e-126,0.11695022544897712,1.04901704877989e-143,1.9952640095743934e-05,0.46496007330359357,82.19049096107483
CPI_n,0.9,0.8005194169225222,0.17770873230119136,4.0454011646079664e-113,0.035350091738306,5.496933181861206e-23,0.007844503458833085,1.4297300382381668e-07,0.006420102457127791,5.529009987598662e-07,-1.0493847849069038e-05,0.5188273995956543,0.22317781334247447,2.397325233980609e-156,0.10642262063863653,3.26253062863939e-126,0.11660163462345377,4.18005906658549e-143,1.6543659974971314e-05,0.46976629847122287,82.11124777793884
CPI_bt,0.0,0.7978666465744777,0.1784074857630867,0.0,0.03590749217420508,0.0,0.007233545339352082,0.0,0.006158140944320711,2.1095501833329676e-235,0.009756744822173286,0.0,0.19177828663965216,0.0,0.10424365114538237,0.0,0.11478867822896274,0.0,0.00014156505388238094,0.2246120358432745,140.45489835739136
CPI_bt,0.3,0.8004832806773822,0.17730914513449253,0.0,0.03507860044427877,0.0,0.007767654416087871,0.0,0.006127028856692501,7.227404692653418e-233,-5.147179081371744e-06,0.5109856137843984,0.22771349367833682,0.0,0.10682983569203189,0.0,0.11704419973875085,0.0,-2.9440814404063653e-05,0.5625848623817377,142.05782866477966
CPI_bt,0.6,0.8005086175492421,0.1775739904467545,0.0,0.03541689660518205,0.0,0.0077895606881666635,0.0,0.006272059586666434,5.8134943790241286e-244,-4.003337659266859e-05,0.5848064811391298,0.22396249799907877,0.0,0.10635173818904711,0.0,0.11695022544897712,0.0,1.9952640095743934e-05,0.4574889221559056,142.5220708847046
CPI_bt,0.9,0.8005194169225222,0.17770873230119136,0.0,0.035350091738306,0.0,0.007844503458833085,0.0,0.006420102457127791,2.111717062318556e-255,-1.0493847849069038e-05,0.5223889430855805,0.22317781334247447,0.0,0.10642262063863653,0.0,0.11660163462345377,0.0,1.6543659974971314e-05,0.4647310714921209,143.14929342269897
CPI_sqd,0.0,0.7978666465744777,0.1784074857630867,0.0,0.03590749217420508,0.0,0.007233545339352082,0.0,0.006158140944320711,0.0,0.009756744822173286,0.0,0.19177828663965216,0.0,0.10424365114538237,0.0,0.11478867822896274,0.0,0.00014156505388238094,0.0,141.45004105567932
CPI_sqd,0.3,0.8004832806773822,0.17730914513449253,0.0,0.03507860044427877,0.0,0.007767654416087871,0.0,0.006127028856692501,0.0,-5.147179081371744e-06,1.0,0.22771349367833682,0.0,0.10682983569203189,0.0,0.11704419973875085,0.0,-2.9440814404063653e-05,1.0,143.30407738685608
CPI_sqd,0.6,0.8005086175492421,0.1775739904467545,0.0,0.03541689660518205,0.0,0.0077895606881666635,0.0,0.006272059586666434,0.0,-4.003337659266859e-05,1.0,0.22396249799907877,0.0,0.10635173818904711,0.0,0.11695022544897712,0.0,1.9952640095743934e-05,0.0,144.42635202407837
