method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.7839718643337129,-7.748006451982612e-06,0.9911167719605534,1.6938813906167922e-05,0.0016924976253894775,3.7954579783484797e-06,0.2865844973852185,5.5224593048740757e-05,2.883991934155006e-10,-1.5199888419748279e-05,0.9993750978328432,3.265402256615444e-05,3.1612912287926065e-10,3.322313293351589e-05,5.924458161721269e-06,6.740356307700494e-05,1.551161421531333e-10,-2.2085072862530604e-05,0.9999962325391114,-3.0844282285269736e-05,0.9999997080905175,-7.186692652571959e-06,0.9958966214143354,2.3102907559379824e-05,5.4777182789678136e-11,-1.680186460266093e-05,0.9925377905793872,5.1878515571123304e-05,9.680368395770245e-09,-1.0641046595755752e-06,0.6105523296079194,1.1199228527938746e-05,0.0027958629160614867,-2.9357824059450435e-05,0.9999933327833803,1.2346357602390437e-05,0.008187342682517418,-4.885538430964611e-06,0.9304052574985833,1.6062966552906908e-05,9.493399555360327e-06,-7.635549006446289e-06,0.8135088141428924,-2.6161351473106068e-05,0.9999999999986405,-3.6160039775121543e-05,0.9999994061916362,6.573855078973716e-07,0.47197123879693315,-3.656922532860427e-06,0.8124470676819998,-3.096524742118918e-05,0.999999999916788,3.793160104807308e-05,1.2357438405885546e-09,-2.9436814769322496e-06,0.7403690856479377,-2.217609442390389e-05,0.9996799778696205,3.235943222507992e-05,4.473788960401848e-06,2.3527957612712983e-05,1.1588654147409727e-08,59.26242995262146
LOCO-W,0.3,0.7821350641748833,1.58282828959509e-05,1.228430406285952e-07,-1.2432266184507235e-05,0.9942618409667997,-1.6477868295215498e-05,0.9983254945666115,4.0227582652332834e-05,1.7747027736270127e-08,1.4247550842070934e-06,0.29347840222586186,-3.4538922696369566e-05,0.9999754100768017,8.206727487651231e-05,3.4772185131259903e-13,4.531420766611808e-05,1.1546319456101628e-14,-4.270254367038224e-06,0.824690012557238,-2.701098360418744e-07,0.5207116425506455,-2.2677538707688406e-05,0.9988716112859982,-5.816691884418129e-06,0.8625513254917082,-1.3598339646922764e-05,0.9999994707365503,-8.401065582990549e-06,0.9725533461403025,1.7264715644025664e-05,2.5320299742448427e-06,3.363815395717137e-05,1.4668947168061663e-09,-3.657925528094175e-05,0.9999999951020352,-3.8565963257993126e-05,0.9999991184984623,7.991603289549383e-06,0.053082535823375965,-4.2742197134367205e-05,0.999999999999979,-4.506440012464948e-05,0.9999999999954674,3.602513177583385e-07,0.4711946536509526,6.484744379899434e-06,0.0372799965149726,-1.1802236143488981e-05,0.9843592925239457,-3.3392959548409264e-05,0.9999999999904694,8.45953792159667e-06,0.029211875177754476,6.33473290761452e-05,2.0260459976384482e-11,3.599243785049733e-05,7.468284879408316e-10,1.3884732355165223e-05,0.017485082891513737,4.0918960087209004e-05,0.0,2.9881063105774774e-05,3.698654715833527e-10,59.317052602767944
LOCO-W,0.6,0.78178436243815,2.2549812372015412e-05,4.832961138401259e-06,-2.0879837047426866e-05,0.9999999233779794,3.773930943897598e-05,1.1380549835848797e-08,5.962237031935875e-06,0.005868613149116353,-1.0625432471789958e-05,0.9999995767961266,5.194656328403366e-06,0.06593290725150336,-3.786114715581003e-05,0.9999999997243497,-5.259046086747432e-05,0.9999999999833991,4.2069469872344365e-06,0.17534815354622424,-1.1837662706239996e-05,0.9587422897204785,7.021698790048788e-05,5.3036916414228585e-08,-3.666231798758774e-05,0.9999999993817189,4.315387306580654e-05,1.4988010832439613e-14,-3.7862331345624154e-05,0.9999999037567947,2.6732008097052587e-05,3.373057388955658e-11,-2.7721499072843454e-05,0.999992913157436,9.764216294147833e-08,0.4923177784066478,-1.729793974048581e-05,0.9999987796031279,2.856153712179857e-05,1.433859948551941e-07,-2.7878706828531568e-06,0.9848219039568472,-1.7365522896150126e-05,0.9997483727207439,-1.434361613066118e-05,0.9999917625543172,-3.4742018231403157e-05,0.9999999319858517,-1.8813361888318538e-05,0.994374625151389,-1.1894886620485507e-05,0.9874009421882542,1.4570883068225663e-05,0.001359594460607183,-5.636673317089089e-06,0.8171863119814367,4.1858688757980484e-05,3.955393901300397e-09,1.0617087491037708e-05,5.2232397296236854e-09,5.6785341670432086e-05,1.2889689315898067e-13,-1.6588067476732634e-05,0.9999608699397109,59.62607455253601
LOCO-W,0.9,0.7845733810675037,3.930423650073404e-05,9.45499234461522e-12,-9.814013339873866e-06,0.9930136263100041,4.611441231397602e-05,3.3297686830024986e-10,8.310173738796351e-06,0.02461731576586046,1.156236095864344e-05,0.003426797665417758,-7.237530189565619e-06,0.9835762153428018,-7.974629692027861e-07,0.5433540073098154,3.9779664287598085e-06,0.23169968355847648,-1.5415219525469987e-05,0.9970738263767025,3.818923078862388e-05,2.5501485256818057e-08,-3.674035270644934e-05,0.9999999899162062,1.19330402050421e-05,0.005626415330613144,2.724601974126867e-05,0.0002569599976186554,3.2305512972171634e-05,2.465218029712446e-10,2.7286082665843317e-05,2.5979218776228663e-14,4.926303520785327e-05,3.5083047578154947e-14,4.6359159973389266e-05,2.188706993422329e-10,-2.6548521240637455e-05,0.9999999999996346,-5.007777416993359e-05,0.9999999998667962,-5.681398498899502e-07,0.5313923977615911,5.9658303503906515e-06,0.19900388830813232,-1.0578298095210311e-05,0.9835374334573497,-1.866117512817393e-05,0.9997582550634833,-2.984719343151694e-05,0.999997142941925,-7.816522954043716e-05,0.9999999999999607,4.1470429471665e-05,1.7430501486614958e-14,1.7394503433695993e-05,9.112377519215897e-12,5.1204239637316934e-05,2.2104540420286867e-13,1.4414741350303411e-05,0.00031238184895432397,2.3727630628306257e-05,1.1014794676356132e-07,-2.004539120700643e-05,0.9999999267450866,59.52717900276184
CPI,0.0,0.7839718643337129,-2.8614354769126993e-05,0.7673740770140309,-8.489575502139413e-06,0.5260721287433111,3.4302712447052686e-05,0.16889290649841232,1.743631481966601e-05,0.2770193253153321,0.00014292760406144772,0.13906485087652187,-2.730591840610641e-05,0.7067074220759854,0.00013507895080704102,0.2321977848176522,0.007239812484499269,0.010505813179651128,-5.811566150239894e-05,0.7642501560103537,0.0003904096820707935,0.042503571846737184,-0.00032012605786638573,0.9076376378364304,7.802167150251782e-05,0.3948589836591665,0.0003535606283230179,0.218865073711086,0.003355036358811809,0.09705073191059305,0.00014352885363124596,0.08336295977081587,-1.2728257350602679e-06,0.5234234901423084,6.0327695485792865e-05,0.137530950753395,-6.530402716274641e-06,0.5052042326256241,-2.5515981756318862e-05,0.7443461409331493,0.00020861844411829839,0.22050626941482515,0.0015057294398339409,0.16224419574961674,0.0006236327668122273,0.15037696941923995,-3.3115678371602175e-05,0.7699372632808157,0.0007607927145013363,0.27736629101908405,-0.00017892184130803568,0.847674721086704,-0.0003798912679844474,0.9085759675694651,-8.120930582517644e-05,0.534618907468419,-0.0005963852658375825,0.6531059406647031,2.8869730633873658e-08,0.46649699284728907,-4.119154891568666e-06,0.5067814518992485,-6.532833330224336e-05,0.9143551064150006,16.962883949279785
CPI,0.3,0.7821350641748833,1.9726028122751815e-07,0.09207439649258325,0.00011019069906578749,0.21698777580503764,2.4731632934898995e-05,0.16538740537030372,-4.234877909231258e-05,0.7653600492999486,3.499446871666617e-05,0.4037883539605948,-2.2589603664940894e-05,0.6840586432865172,0.00021080976103207347,0.12124956447185148,0.007058135139013523,0.011514660159313591,-7.206435702832026e-05,0.8108610885480809,0.00033879647898162404,0.06924929001228775,-0.0002304021034997862,0.8756271715610944,-5.34133861999804e-05,0.5833871066946201,0.0002934546160519372,0.2814422086659423,0.0030478685417886647,0.13108491705080427,0.00010105692620299492,0.11514842855443302,7.827353647058e-06,0.40081573308949137,7.044915783587652e-05,0.13508758587239938,1.4155270084338645e-05,0.4890495112865545,5.288209359630841e-05,0.3189899890320467,0.00024756748104879517,0.19845778898291266,0.0014855281864035452,0.1620372359250678,0.00046106980410697343,0.2045956701310644,-6.015460411163895e-05,0.88590822571296,2.1768331441570504e-05,0.11812329874021782,-0.0001876843209035646,0.8659047189584421,-0.0004055237941661266,0.9294876781545975,-0.0001408278648903985,0.5606950225864143,-0.0006526936918112049,0.6672579422118009,3.308328890044149e-05,0.055594570253956636,-0.00018531134361879364,0.6872899109169772,-8.133671540972581e-06,0.8676700749025356,5.46001124382019
CPI,0.6,0.78178436243815,7.61605664402476e-08,0.04512540554210526,0.0001028851274322215,0.2282659083614051,2.486792560092016e-05,0.16569829711859702,-3.661097001782243e-05,0.7340419685942678,1.4886124997472855e-05,0.457917404416426,-3.800597464620817e-05,0.7786716621294774,0.0002320952265239644,0.10411455443406831,0.007005944434520305,0.01163812622346698,-6.719612073128114e-05,0.8000385661917073,0.0003500983714581664,0.06699744204094403,-0.0002455283646683494,0.8905437464000251,-4.572144892240823e-05,0.5716259331576806,0.0002876972601647543,0.28487835599939976,0.00307824124611061,0.12965428050134997,0.00010069150333071389,0.11533378036953029,-1.0747963989851672e-05,0.641205805899546,7.306142635269547e-05,0.12039192956305178,4.255657767533033e-06,0.49666715085243934,6.389519666976165e-05,0.2803193000101145,0.00022644209970000204,0.20289123572960627,0.0014873288354253222,0.16218029927405897,0.0004682012692849673,0.2003783162558176,-6.0840910034175993e-05,0.88986998610688,0.00014507970693551642,0.12381501169531994,-0.00020159949344755387,0.8844608168966956,-0.00039797550178367544,0.9262384385174953,-0.00016863427048153037,0.5717219199745636,-0.0006664661497519618,0.6710508636234559,2.4568398793493873e-05,0.08535992512614171,-0.00019183879969237455,0.6934377941203206,-8.136458659602219e-10,0.8420543381626695,5.563198566436768
CPI,0.9,0.7845733810675037,6.109099275376784e-07,0.10930320464591126,1.3655851117934381e-05,0.4585764476495393,-1.936762455880675e-06,0.8420543376323577,-1.1651526135487283e-05,0.7694108664714094,0.00013936186134159284,0.20045720958107666,1.3634194186786658e-05,0.32416124041601035,0.00015609191902584904,0.19706272021393234,0.007029794896480163,0.011236308552217886,-8.191689028169691e-05,0.8092084220537192,0.0003928060678077584,0.0486009264242412,-0.00022282462104308495,0.8670446156932481,5.0164339538708025e-05,0.40727895901138067,0.000312770412686892,0.2620989102494833,0.0030703943071134533,0.13170644385269703,0.00010319970801429476,0.19288086864420217,7.717626609185513e-06,0.4374235352152661,5.226706644620438e-05,0.16604923245678826,7.552235434727175e-05,0.4426498667826505,8.128522698291202e-05,0.23673669285289356,0.00021767482085267506,0.196943725603258,0.0014915029409675422,0.16109227206042737,0.00047117615380456307,0.20371568353764918,-4.2648955013060985e-05,0.891573789322281,0.00018510630655173277,0.0788262789092829,-0.00017474351470118943,0.8555649575443327,-0.0003712110063613175,0.9132418323964608,-0.00021910873389581129,0.5960610071578291,-0.000688473030024412,0.6706144974826924,9.096391365116113e-05,0.019397343101928834,-0.00017857955431249684,0.6755476590815289,1.005938177967014e-05,0.1579456623669666,5.5817551612854
CPI_sqrt,0.0,0.7839718643337129,-2.8614354769126993e-05,0.500313678855902,-8.489575502139413e-06,0.5000928340197126,3.4302712447052686e-05,0.4996239286042299,1.743631481966601e-05,0.49980880699033364,0.00014292760406144772,0.49843716670893373,-2.730591840610641e-05,0.5002992447160447,0.00013507895080704102,0.49852512296028756,0.007239812484499269,0.4272687916548461,-5.811566150239894e-05,0.5006363544087113,0.0003904096820707935,0.4957422320820642,-0.00032012605786638573,0.5034898825860199,7.802167150251782e-05,0.499150618269655,0.0003535606283230179,0.496168071562581,0.003355036358811809,0.4656670999017312,0.00014352885363124596,0.49842938742033427,-1.2728257350602679e-06,0.5000139598067113,6.0327695485792865e-05,0.4993389627278018,-6.530402716274641e-06,0.5000706919003242,-2.5515981756318862e-05,0.500279716187123,0.00020861844411829839,0.4977275367553336,0.0015057294398339409,0.4841467609876876,0.0006236327668122273,0.493268110914938,-3.3115678371602175e-05,0.5003629673292582,0.0007607927145013363,0.4919372116235196,-0.00017892184130803568,0.5019541302780746,-0.0003798912679844474,0.5041364418746466,-8.120930582517644e-05,0.5008688598779815,-0.0005963852658375825,0.5062827385324156,2.8869730633873658e-08,0.49999968318346194,-4.119154891568666e-06,0.5000449047357157,-6.532833330224336e-05,0.5007159792880738,16.87913179397583
CPI_sqrt,0.3,0.7821350641748833,1.9726028122751815e-07,0.49999783525329244,0.00011019069906578749,0.49879542390422427,2.4731632934898995e-05,0.49972878214125405,-4.234877909231258e-05,0.5004639930199231,3.499446871666617e-05,0.49961747888201347,-2.2589603664940894e-05,0.5002475795991623,0.00021080976103207347,0.4976979855552407,0.007058135139013523,0.4290176605107535,-7.206435702832026e-05,0.5007890661560488,0.00033879647898162404,0.4963053076799775,-0.0002304021034997862,0.5025146229623009,-5.34133861999804e-05,0.5005821022273301,0.0002934546160519372,0.49682394516451656,0.0030478685417886647,0.46891086892676226,0.00010105692620299492,0.4988935558526676,7.827353647058e-06,0.49991417533308663,7.044915783587652e-05,0.49922824020602974,1.4155270084338645e-05,0.49984683109747874,5.288209359630841e-05,0.4994214550548781,0.00024756748104879517,0.4973048544722315,0.0014855281864035452,0.48435034402025107,0.00046106980410697343,0.49501688029653446,-6.015460411163895e-05,0.5006592375564258,2.1768331441570504e-05,0.4997612327154127,-0.0001876843209035646,0.5020500996865727,-0.0004055237941661266,0.5044166997655674,-0.0001408278648903985,0.5015072270579299,-0.0006526936918112049,0.5068768040277577,3.308328890044149e-05,0.4996371477862196,-0.00018531134361879364,0.5020126026558702,-8.133671540972581e-06,0.50008924188541,5.486708164215088
