method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.2767938205285817,0.07002792715987707,0.0002363752774111605,-0.01579993303742439,0.7834433828839927,0.013994306207062875,0.24489409382796046,-0.03137954014258873,0.9312155178328599,0.007360945276000296,0.357268103947477,0.015779912984903024,0.20419177198789706,-0.027160461916966316,0.9273815660948413,0.029270835502014855,0.06900641286728892,0.05332621935274277,0.0036616617175664334,0.03207790410058639,0.051993457355621886,0.2227743163462108,0.0,0.055890087677074214,0.0016580521107857349,33.78022623062134
LOCO-W,0.3,0.26455410977676097,0.042240291989740886,0.02087546362468662,0.004875226173863791,0.4066743900871569,0.029615842096998198,0.0842267096024455,0.07328094048276575,0.00018422485951619105,0.007966540247632641,0.33405085437071214,0.005786572053860408,0.38261542409607996,-0.01181582580144201,0.7330044353318295,0.02772455426373387,0.08032848661092518,0.061331136821121277,0.0016062745037757065,0.10912376910432667,3.073329160274696e-06,-0.008573151266701403,0.6675721576177659,-0.014181405375525999,0.7608089319364977,34.10080051422119
LOCO-W,0.6,-0.06894798280310788,0.05885491542230483,0.0019194491373858424,0.04244133791676783,0.01685392601595248,-0.06697694054519109,0.9992282415368791,0.04173290801321122,0.02046397504228148,0.04557657368075977,0.014648879232797563,0.0807980903302115,0.00015697704644845878,-0.09244927469871528,0.9999934530641408,-0.01982119138162902,0.84121758432567,0.041391476159174,0.03337178078710823,-0.053447793733096875,0.9968719204457717,0.07956865524570941,2.0266390986622973e-05,-0.04921837197989483,0.994379901041006,31.052213191986084
LOCO-W,0.9,0.2797372733979505,0.02084782291404202,0.14412789179810648,0.1432824367577117,3.3724367742848926e-10,-0.021534309645661612,0.8610915425915153,0.1520480407002727,4.05243616441453e-11,0.03998319875674257,0.024919285296265636,0.021170915443392106,0.13573065729265776,-0.08131098027008861,0.9999904720062888,-0.0063887698359144695,0.6218120595794308,0.043603277676078335,0.02093814662591853,0.001919181515674213,0.46063633194641485,0.13555800125360803,2.128375253818149e-11,-0.04395679980831203,0.9881195976272141,31.19447612762451
CPI,0.0,0.2767938205285817,-0.0030516476942127335,0.9507853816579651,0.0050485927984069146,6.0636479426753e-08,3.850931805021718e-05,0.31120949338553633,0.00684567816312992,9.8366326607327e-06,4.232612676435821e-05,0.10319505304436222,0.04389886428243295,4.8943957838241454e-08,0.011767738302534803,0.004929836525908365,-6.258399109060342e-06,0.7038124660153487,-4.454794165420495e-05,0.5241007032651259,0.001332751577548863,0.05707857077158072,0.12635607284656203,5.187826719146084e-31,-0.0012191993505279441,0.8089454011794897,22.95285701751709
CPI,0.3,0.26455410977676097,-0.002987146988409961,0.9565158006055552,0.004686027057878961,4.914517745764393e-08,-2.2450028588805182e-05,0.6298832926062423,0.005106900413429483,0.0005271142238280612,3.559360678900836e-05,0.21100274106684214,0.006148971667441383,0.01841975041402553,0.00895711618460543,0.05322505222024958,-6.041686629876253e-07,0.520929833284928,-0.00015284182848229744,0.5804955094308077,0.0013626841651697696,0.06323063343352414,0.12456419587051282,4.709227758596452e-30,-0.0004446208296334797,0.6455153481209044,11.625109910964966
CPI,0.6,-0.06894798280310788,-0.003363065926619113,0.9726565936877708,0.008991298495877986,3.7723484682354725e-06,4.41275497122251e-05,0.29556040147389184,0.004604138362105881,0.0012700269458527198,6.070526707580015e-05,0.19507121093187962,0.0013969133519108334,0.1210003153326562,-0.001324003362360604,0.6753747612911938,-5.1544621746946184e-06,0.636976360060004,-0.0003603042912639909,0.6336826007411835,0.0014617995627834723,0.10580103940399732,0.128035442998499,1.5749244046064814e-21,-0.0005662334033682548,0.825041631806174,12.506032466888428
CPI,0.9,0.2797372733979505,-0.0022162358795200787,0.94956486343787,0.006890585898191914,9.210643741803423e-09,5.5231681506173746e-05,0.27533586191213777,0.004836602374208687,0.0007422935190898961,5.84847565887614e-05,0.1098072030575139,0.0004613211911372872,0.15937946469055453,0.0016546731151304006,0.08121400795965228,-7.042850146021795e-06,0.7680208242127695,-9.912358860225678e-05,0.5498566128582537,0.001598697020822215,0.03654814417005043,0.130062560373158,2.3988441802387936e-33,0.0001314485362368112,0.33571401717128435,12.04876708984375
CPI_sqrt,0.0,0.2767938205285817,-0.0030516476942127335,0.5487178015781531,0.0050485927984069146,0.4168122604270731,3.850931805021718e-05,0.4993366216194672,0.00684567816312992,0.39076343419760795,4.232612676435821e-05,0.49926946143489703,0.04389886428243295,0.08048544570040206,0.011767738302534803,0.33514707729053084,-6.258399109060342e-06,0.5001081205057964,-4.454794165420495e-05,0.5007461770478575,0.001332751577548863,0.47778745151162627,0.12635607284656203,0.00010318464045943014,-0.0012191993505279441,0.5198643611053485,19.008816480636597
CPI_sqrt,0.3,0.26455410977676097,-0.002987146988409961,0.5478870008562599,0.004686027057878961,0.42246967250942385,-2.2450028588805182e-05,0.5003869093971103,0.005106900413429483,0.417901743695438,3.559360678900836e-05,0.49938595071621744,0.006148971667441383,0.40661467589890493,0.00895711618460543,0.3771899007745539,-6.041686629876253e-07,0.500010437737525,-0.00015284182848229744,0.5025584314625716,0.0013626841651697696,0.4773345878887188,0.12456419587051282,0.00012832764629292341,-0.0004446208296334797,0.5073075948843146,11.619693994522095
