method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.018734888804196784,0.00010179274528887561,0.05005625803382048,0.0,-0.005561616460177914,0.8687767344260315,-0.005283399432604582,0.8727120587172246,0.0462904995276368,0.0,0.09887960778614681,0.0,0.0005165659447048705,0.4533881927280602,0.02940509135372202,9.44966105365097e-10,-0.026083478576732523,0.9999997489003405,755.9474337100983
LOCO-W,0.3,0.010310259900483317,0.01070810416975565,0.008606883407717253,0.03207494821257029,0.017565869994079532,4.4696124987253505e-05,0.04707035657392148,0.0,-0.03375382506787343,0.9999999999739625,0.017143439796361723,0.0007864603676374093,0.02190227944538556,1.0700499930571539e-07,0.04530853104543303,0.0,-0.014485732483086261,0.9991538881185632,756.6076543331146
LOCO-W,0.6,0.034238617608480036,2.353672812205332e-14,0.05266184960170583,0.0,0.04551619606915995,0.0,-0.030549368252264838,0.9999999995327999,0.026024347160654406,5.199883856832344e-10,0.08939785845184209,0.0,0.008379163914793694,0.037905211416105256,0.059768799569041596,0.0,0.005620882796906259,0.13568200975964784,755.515319108963
LOCO-W,0.9,-0.007935134634488753,0.9591681705749432,0.055153478270092905,0.0,0.0174101160081223,0.0006589025601126952,-0.004909659206987886,0.8283500216201272,0.06587128089305441,0.0,0.00034743178433563956,0.4730517633918393,0.03566281114782089,1.6986412276764895e-14,0.033274330441777154,9.147238522189127e-12,0.02819793369852547,1.6556200854722647e-11,757.6323943138123
CPI,0.0,0.1682492336655437,3.9380444144089686e-120,0.028796758185280907,2.203877430459808e-25,0.006778461877628483,4.4321876246023254e-12,0.005445972047355474,1.889835803474627e-08,0.006585889636559206,6.848314000610232e-13,0.158814145524002,4.36615053052852e-141,0.10570222483541056,5.764080097284066e-159,0.11520357268836481,3.8494368612843714e-188,-9.911558636002682e-05,0.6427553077963315,112.84494471549988
CPI,0.3,0.1680648380197151,6.815929354567511e-120,0.028626107323573874,1.9092033725383486e-24,0.007078806852927194,2.137602485831722e-11,0.005877181053565633,9.703587266365445e-09,-2.551832841410362e-05,0.9072802852227089,0.199656553863296,8.765788835538843e-167,0.10538530123757645,4.1595927298505617e-162,0.11491341825025797,8.007167612939552e-188,4.260400605382575e-05,0.14224832020757772,103.99959254264832
CPI,0.6,0.16707510955636626,1.313942221707065e-119,0.02821235114845283,1.73807361745143e-24,0.006697619238379804,7.6795718003909e-11,0.0059806855876358145,3.518339564563582e-09,-5.029549982835113e-05,0.9956621713637199,0.193208679938719,7.094415809339913e-167,0.10479880786496526,4.534327895642207e-161,0.11563001454745439,1.7363176640236756e-190,1.4857858603695151e-05,0.11408798395129188,108.3389961719513
CPI,0.9,0.16730779418356315,1.9886063031460796e-119,0.02833564447136258,1.2115078068913614e-24,0.006988710563517492,3.108943768709227e-11,0.005925246501333331,5.669046498528805e-09,-1.6469850972283817e-05,0.8787889510234295,0.1971277813145915,9.056562988599732e-168,0.10446387003238725,2.0404904221798725e-159,0.11610714075976888,1.5375784189262584e-189,-1.224437501162745e-05,0.6736670617364278,102.69906330108643
CPI_sqrt,0.0,0.1682492336655437,7.923009455716448e-15,0.028796758185280907,0.04955287117834353,0.0067784618776284555,0.33266870962762285,0.005445972047355474,0.36407061440110766,0.006585889636559178,0.336515210177872,0.158814145524002,1.7902109575379487e-14,0.10570222483541056,6.810758353475024e-09,0.11520357268836487,3.05418536075264e-10,-9.911558636002682e-05,0.5026451913757649,109.55453252792358
CPI_sqrt,0.3,0.1680648380197151,8.446694679489904e-15,0.028626107323573874,0.05095800433298666,0.007078806852927194,0.32656303181780333,0.005877181053565633,0.35428410629339246,-2.5518328414075864e-05,0.5006926982360838,0.199656553863296,4.470439351913005e-20,0.10538530123757647,6.874448371221414e-09,0.11491341825025794,3.324994965752234e-10,4.260400605382575e-05,0.4988451236530717,106.27080988883972
CPI_sqrt,0.6,0.16707510955636626,1.0952243701127732e-14,0.02821235114845283,0.053047668842597526,0.006697619238379776,0.3350684384524283,0.0059806855876358145,0.3517181921093404,-5.029549982835113e-05,0.5013652856887851,0.193208679938719,2.714210213767345e-19,0.10479880786496526,8.133232279888508e-09,0.11563001454745436,2.5842460682118325e-10,1.4857858603695151e-05,0.49959649084161556,106.14485216140747
CPI_sqrt,0.9,0.16730779418356315,1.0518346543127726e-14,0.02833564447136258,0.05231341840678398,0.006988710563517492,0.32858142140728097,0.005925246501333331,0.3530720023111851,-1.6469850972283817e-05,0.5004472339861934,0.1971277813145915,8.388668242990594e-20,0.10446387003238725,9.158124381430242e-09,0.11610714075976888,2.3207291688352349e-10,-1.224437501162745e-05,0.500332195867621,104.85876655578613
CPI_n,0.0,0.1682492336655437,2.8188103652413178e-114,0.028796758185280907,1.5774325491939785e-22,0.006778461877628483,4.594128163082252e-09,0.005445972047355474,1.839172660189431e-06,0.006585889636559206,1.7915431017718057e-09,0.158814145524002,3.3279983296918594e-133,0.10570222483541056,4.03700499675263e-145,0.11520357268836481,9.913437503556861e-172,-9.911558636002682e-05,0.5857663985155539,111.13148832321167
CPI_n,0.3,0.1680648380197151,4.753066028161669e-114,0.028626107323573846,9.701334386919963e-22,0.007078806852927194,9.656148271752497e-09,0.005877181053565633,9.334499238921014e-07,-2.5518328414075864e-05,0.5493421181955522,0.19965655386329606,1.1947932436020204e-158,0.10538530123757647,8.184955371638608e-148,0.11491341825025797,2.0497540644908368e-171,4.260400605382575e-05,0.4253448081882945,105.355642080307
CPI_n,0.6,0.16707510955636626,9.424926024964924e-114,0.02821235114845283,9.755076437126859e-22,0.006697619238379804,2.7687626602635615e-08,0.0059806855876358145,4.685217190700775e-07,-5.029549982835113e-05,0.5965879420778231,0.193208679938719,1.792065157103491e-158,0.10479880786496529,7.736941140139901e-147,0.11563001454745436,7.897018898956708e-174,1.4857858603667395e-05,0.47021955835212276,105.94441747665405
CPI_n,0.9,0.16730779418356315,1.3587795024429644e-113,0.02833564447136258,7.065467724915513e-22,0.006988710563517492,1.2962197075641657e-08,0.005925246501333331,6.505617096610245e-07,-1.6469850972283817e-05,0.5327155389012802,0.1971277813145915,1.8408788221095286e-159,0.10446387003238719,2.328646447654502e-145,0.11610714075976888,4.555339535981184e-173,-1.224437501162745e-05,0.5228425984605457,104.342111825943
CPI_bt,0.0,0.16824923366554376,0.0,0.028796758185280935,0.0,0.0067784618776284555,2.1672715323577486e-286,0.005445972047355474,9.189893458856215e-186,0.00658588963655915,6.658006646923869e-271,0.158814145524002,0.0,0.10570222483541056,0.0,0.11520357268836481,0.0,-9.911558636002682e-05,0.7023514212998286,170.48656702041626
CPI_bt,0.3,0.1680648380197151,0.0,0.028626107323573846,0.0,0.007078806852927194,0.0,0.005877181053565633,9.981127405015163e-216,-2.5518328414075864e-05,0.5544096165920323,0.19965655386329606,0.0,0.10538530123757645,0.0,0.11491341825025797,0.0,4.260400605382575e-05,0.4096640097751391,163.64817452430725
CPI_bt,0.6,0.16707510955636626,0.0,0.02821235114845283,0.0,0.006697619238379804,2.6245259540897945e-279,0.0059806855876358145,2.184272887578407e-223,-5.029549982835113e-05,0.6062840806957096,0.193208679938719,0.0,0.10479880786496526,0.0,0.11563001454745436,0.0,1.4857858603695151e-05,0.468255084497981,164.03201055526733
CPI_bt,0.9,0.1673077941835632,0.0,0.02833564447136258,0.0,0.006988710563517492,9.440025134636366e-304,0.005925246501333331,3.2185281326884144e-219,-1.6469850972283817e-05,0.5351805443530532,0.1971277813145915,0.0,0.10446387003238725,0.0,0.11610714075976888,0.0,-1.224437501162745e-05,0.5261698036446735,161.5815658569336
CPI_sqd,0.0,0.1682492336655437,0.0,0.028796758185280935,0.0,0.0067784618776284555,0.0,0.005445972047355474,0.0,0.006585889636559206,0.0,0.15881414552400205,0.0,0.10570222483541056,0.0,0.11520357268836481,0.0,-9.911558636002682e-05,1.0,168.4481201171875
CPI_sqd,0.3,0.1680648380197151,0.0,0.028626107323573874,0.0,0.007078806852927194,0.0,0.005877181053565633,0.0,-2.5518328414075864e-05,1.0,0.19965655386329606,0.0,0.10538530123757645,0.0,0.11491341825025797,0.0,4.260400605382575e-05,0.0,162.25652551651
CPI_sqd,0.6,0.16707510955636626,0.0,0.02821235114845283,0.0,0.006697619238379804,0.0,0.0059806855876358145,0.0,-5.029549982835113e-05,1.0,0.193208679938719,0.0,0.10479880786496526,0.0,0.11563001454745436,0.0,1.4857858603695151e-05,0.0,163.06537985801697
