method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-93.61955624287063,0.6066722394889491,-308.3387592131223,0.8208988529595581,99.70056666957716,0.3848845754769852,476.0462773013633,0.08375494713630238,412.31606618357296,0.11490296159829538,673.8972671284017,0.021651538515167656,-0.5795829865388634,0.5006910119287838,152.18956516263705,0.330444325204981,8.482935476346405,0.48964675185081563,-29.423757351519924,0.5337938143124965,352.2155318454877,0.15475365339744385,0.5219652652740479
LOCO-W,0.3,-25.285135359058373,0.5286948499666544,-769.8612682680294,0.992044468811996,53.81700121490019,0.43951539175504417,316.4539380026688,0.16729731371699508,881.2257063614877,0.00222489032213935,-267.19151254240705,0.7963502313615857,-65.25572892113686,0.5765044436545844,-318.90990697467777,0.8398178187306673,493.1403513501711,0.07855304606099367,-138.257368966939,0.6568260589717827,162.22037376975248,0.32234460601512405,0.5179119110107422
LOCO-W,0.6,-54.49817724088602,0.5652060895805693,-425.2938650602183,0.8899322602990565,489.7880669219393,0.08074001139240095,1797.3714197385577,2.0076609597019512e-08,52.18577434372659,0.43756304024837356,711.7125194028883,0.021731397308278666,-104.37192848004226,0.6216634354848869,62.41013833442617,0.4261852707090563,527.9001720070097,0.06020497951317716,-161.64080428092038,0.6835393349857755,-270.40267850119517,0.7977295422477289,0.521737813949585
LOCO-W,0.9,-97.83225780833928,0.6116182560943025,-132.37527805415385,0.6469159179647637,648.62401961584,0.027347139656576536,-161.250797579457,0.6838599306097224,-38.36761306102098,0.5497205151959755,-31.8996566801503,0.5392958360467683,-830.5564202927869,0.9942983392996984,-969.8581989630759,0.9978555606646935,-547.0933187671994,0.9416593267793446,298.8928182067593,0.19855842983874372,764.4261381750194,0.011156929855631659,0.5210144519805908
CPI,0.0,-62.43976483302163,0.9600019084535372,116.48086136795087,0.013530151949235254,725.9682396017365,2.720319075841239e-07,159.08620921838224,0.06673164197837277,677.0217509816398,0.0008948024475594336,287.3633968434724,0.0045042145319721125,90.21438909685094,0.03951691845236656,74.1635561127357,0.07721195079477997,1247.6251298343923,5.1975798422576337e-08,-5.750515068983077,0.9511165250994944,-20.09991695866438,0.6796891381395185,12.425724029541016
CPI,0.3,-62.14658183838742,0.9604925191673251,116.32892569732826,0.013571871930613237,726.4904267059319,2.6669592686203604e-07,160.38956960102087,0.06455993967666235,674.1412211740972,0.0009197266716867557,287.0327302493499,0.004570718044954707,89.72428803840307,0.03988692777655499,74.50090533832008,0.07685721549024863,1249.5452639723162,5.164317388746956e-08,-6.103041336152046,0.9518060051188183,-20.463702490098967,0.6828182522784026,0.9703762531280518
CPI,0.6,-61.734589603191125,0.9611635051695603,115.91530067364465,0.013701208802708535,726.5820871724823,2.626446528839322e-07,160.87086649051685,0.06304684067764513,670.3749317228144,0.0009469613857131801,285.9872671072087,0.004789495082908135,88.87399621439499,0.040621697581887994,74.68728280396567,0.07738517584221193,1249.7868876343214,5.177771306452942e-08,-6.582749476514209,0.9524867283577871,-21.442317497829436,0.6911113216792273,0.9859325885772705
CPI,0.9,-59.6445693671983,0.9619576638248003,113.99357264264972,0.014398414400631675,724.696328432424,2.607453063744369e-07,159.99822036053342,0.061124814399781756,661.8025366764398,0.0009861806686189782,280.71438935654146,0.006005702646358926,85.89724015068691,0.04372372818760903,75.69786744874068,0.07727984457445501,1242.4663435599757,5.4281043643134904e-08,-8.002310556047178,0.9537354866995155,-22.151533385137782,0.6979656591090844,0.9842171669006348
CPI_sqrt,0.0,-62.43976483302163,0.9307384600797718,116.48086136795087,0.024514152497948166,725.9682396017365,8.116435188004912e-07,159.08620921838224,0.07867077857345567,677.0217509816398,0.0012132336225801515,287.3633968434724,0.006825045511069562,90.21438909685094,0.059450197798383335,74.1635561127357,0.10269263220460023,1247.6251298343923,1.1303452690053243e-07,-5.750515068983077,0.7181679900865461,-20.09991695866438,0.6575226707580418,7.930081605911255
CPI_sqrt,0.3,-62.14658183838742,0.9311389593548769,116.32892569732826,0.024585227390406375,726.4904267059319,7.970354029248307e-07,160.38956960102087,0.07638275893692555,674.1412211740972,0.0012458102317532728,287.0327302493499,0.006913788693965725,89.72428803840307,0.059967213783820014,74.50090533832008,0.10223199313276138,1249.5452639723162,1.1223782085098965e-07,-6.103041336152046,0.7260383823050649,-20.463702490098967,0.6603038547069628,0.9665694236755371
CPI_sqrt,0.6,-61.734589603191125,0.9316819026163622,115.91530067364465,0.024799619117375535,726.5820871724823,7.862746526876848e-07,160.87086649051685,0.07481706537006563,670.3749317228144,0.0012817598792737022,285.9872671072087,0.007204598818398027,88.87399621439499,0.06096708721104369,74.68728280396567,0.10268601142731776,1249.7868876343214,1.1249148491650354e-07,-6.582749476514209,0.7360393368730358,-21.442317497829436,0.6676956297606935,0.9843707084655762
CPI_sqrt,0.9,-59.6445693671983,0.9314950352710096,113.99357264264972,0.025924751749259463,724.696328432424,7.833658316221288e-07,159.99822036053342,0.07293301960471307,661.8025366764398,0.0013354257513853774,280.71438935654146,0.008797665179484326,85.89724015068691,0.06505365404907289,75.69786744874068,0.10225018630602795,1242.4663435599757,1.180177942675382e-07,-8.002310556047178,0.7616886474894908,-22.151533385137782,0.6737170337497222,0.9809541702270508
CPI_n,0.0,-62.43976483302163,0.9576035577894244,116.48086136795087,0.014360333571527488,725.9682396017365,3.007847887725578e-07,159.08620921838224,0.06776245702157979,677.0217509816398,0.0009196859262874049,287.3633968434724,0.00468226082962671,90.21438909685094,0.04116735684317752,74.1635561127357,0.0794378652447168,1247.6251298343923,5.573720555541701e-08,-5.750515068983077,0.922922648703252,-20.09991695866438,0.6775326589545111,7.968261957168579
CPI_n,0.3,-62.14658183838742,0.958090763392244,116.32892569732826,0.0144044293266031,726.4904267059319,2.949296072018971e-07,160.38956960102087,0.06557932983508313,674.1412211740972,0.0009452215231296184,287.0327302493499,0.004750610696110531,89.72428803840307,0.041550679871458746,74.50090533832008,0.07907301314958348,1249.5452639723162,5.537707525334273e-08,-6.103041336152046,0.925309852031744,-20.463702490098967,0.6806287892603621,0.9786279201507568
CPI_n,0.6,-61.734589603191125,0.9587568966536915,115.91530067364465,0.014540729345032049,726.5820871724823,2.9049601825200577e-07,160.87086649051685,0.06406069149735044,670.3749317228144,0.0009731494636504197,285.9872671072087,0.004975379487969772,88.87399621439499,0.042309758138289515,74.68728280396567,0.07959549060554061,1249.7868876343214,5.551958337812892e-08,-6.582749476514209,0.92800018495168,-21.442317497829436,0.6888368203952425,0.9861624240875244
CPI_n,0.9,-59.6445693671983,0.9594802940144603,113.99357264264972,0.015273432375190323,724.696328432424,2.884942057797658e-07,159.99822036053342,0.062140556657090264,661.8025366764398,0.0010135021974894875,280.71438935654146,0.006223146466298545,85.89724015068691,0.045503790762513124,75.69786744874068,0.07946064673959619,1242.4663435599757,5.820832380221387e-08,-8.002310556047178,0.9337539158867062,-22.151533385137782,0.6956114272475692,0.9882996082305908
CPI_bt,0.0,-62.43976483302163,0.5191056503999061,116.48086136795087,0.48198692297719475,725.9682396017365,0.4875240950957218,159.08620921838224,0.4937164260328574,677.0217509816398,0.49436540201536916,287.3633968434724,0.4903582974851774,90.21438909685094,0.484472537987395,74.1635561127357,0.4895276539566294,1247.6251298343923,0.49151906248387867,-5.750515068983077,0.694809339224689,-20.09991695866438,0.5044524726063858,8.030074834823608
CPI_bt,0.3,-62.14658183838742,0.5172104415998203,116.32892569732826,0.4814200530758303,726.4904267059319,0.4881510838569703,160.38956960102087,0.49437714681736206,674.1412211740972,0.4941194156244983,287.0327302493499,0.4892451986144883,89.72428803840307,0.48413499571217317,74.50090533832008,0.48840289875923615,1249.5452639723162,0.48871188968148993,-6.103041336152046,0.6882189356204648,-20.463702490098967,0.5043551170602647,1.0521905422210693
CPI_bt,0.6,-61.734589603191125,0.5223964829982988,115.91530067364465,0.48600189873200444,726.5820871724823,0.4877211721616527,160.87086649051685,0.49381443782986856,670.3749317228144,0.49501430358288995,285.9872671072087,0.4889506985927078,88.87399621439499,0.48564730127899497,74.68728280396567,0.49072499043801915,1249.7868876343214,0.4894120233067307,-6.582749476514209,0.6569500640653124,-21.442317497829436,0.5045356742105929,1.05621337890625
CPI_bt,0.9,-59.6445693671983,0.5220551669700484,113.99357264264972,0.48504177931692427,724.696328432424,0.48575253039586475,159.99822036053342,0.494769180806079,661.8025366764398,0.49504864552337635,280.71438935654146,0.49064433133135266,85.89724015068691,0.4844890016303747,75.69786744874068,0.48936560783355876,1242.4663435599757,0.4912958247124477,-8.002310556047178,0.6285976226217498,-22.151533385137782,0.505206321278793,1.049795150756836
CPI_sqd,0.0,-62.43976483302163,0.5203502182326576,116.48086136795087,0.4823851515694014,725.9682396017365,0.4847398642451861,159.08620921838224,0.4943491988248343,677.0217509816398,0.49471942395047874,287.3633968434724,0.4915621195450028,90.21438909685094,0.482914490237083,74.1635561127357,0.4875877932040966,1247.6251298343923,0.49153640773348506,-5.750515068983077,0.6801590921809261,-20.09991695866438,0.5049773675691972,8.036219120025635
CPI_sqd,0.3,-62.14658183838742,0.5198929032947369,116.32892569732826,0.4822296250899666,726.4904267059319,0.488247157668621,160.38956960102087,0.49456871312344325,674.1412211740972,0.49454997189411337,287.0327302493499,0.49048509160684556,89.72428803840307,0.4864779759313356,74.50090533832008,0.4862549268587925,1249.5452639723162,0.4896026547383181,-6.103041336152046,0.6377399230643522,-20.463702490098967,0.505165569572101,1.0560901165008545
CPI_sqd,0.6,-61.734589603191125,0.5173122066348937,115.91530067364465,0.48118254350755874,726.5820871724823,0.48562092209098373,160.87086649051685,0.4952941064779356,670.3749317228144,0.494970536834104,285.9872671072087,0.4888461409833787,88.87399621439499,0.4877296380180247,74.68728280396567,0.48942384591063687,1249.7868876343214,0.48966905552598844,-6.582749476514209,0.6513698895272928,-21.442317497829436,0.504511082534238,1.0584399700164795
CPI_sqd,0.9,-59.6445693671983,0.5196628882274524,113.99357264264972,0.4843188567840741,724.696328432424,0.4846175653853496,159.99822036053342,0.49282049352880347,661.8025366764398,0.4940663895820403,280.71438935654146,0.4902360767739676,85.89724015068691,0.4859917585690098,75.69786744874068,0.4864912564323867,1242.4663435599757,0.49204099159547227,-8.002310556047178,0.6487560652272372,-22.151533385137782,0.505492680638782,1.0486714839935303
S-CPI,0.0,-116.08323631903122,0.9868594308995963,242.10109000437527,0.000512807513717748,644.0039756571655,0.0006259581397903693,68.05656808611192,0.3162406183045062,745.7456123262617,0.0022771200419212795,346.17171976257936,0.010762184207161244,89.69660170393581,0.08818941039051426,71.08009891377151,0.17872096185630648,1011.6099573621614,0.0004315463112633517,-7.075024017956986,0.9212136985805484,-63.6350613939943,0.8820180647959373,7.956669092178345
S-CPI,0.3,-115.37367590670866,0.9870021569477904,241.92525569250557,0.0005177377486845381,645.4344090915588,0.0006152694193926303,70.8460010990881,0.30922340799737535,742.2252187584771,0.002345973256554929,345.5857604909406,0.010867079212331977,89.15004023284796,0.08902292274439155,71.41256532212373,0.17824958526002188,1014.5267505789525,0.0004210968488968734,-7.538551409970338,0.9228847610826362,-64.37722732472594,0.8851649669985038,1.0008604526519775
S-CPI,0.6,-114.38436284018445,0.987197505056325,241.33898101178104,0.0005317223179557659,646.3938214901654,0.0006064917913693112,73.12523243545498,0.3032819718092833,738.2481614797499,0.0023922283384804365,343.63922881845116,0.011250101012647276,88.0308816595611,0.09114292441711364,71.42285766365272,0.17905539911380658,1015.9083137107311,0.00041398124539659655,-8.169666399197592,0.9246772624977795,-66.18428485506766,0.8924675427563797,0.9932384490966797
S-CPI,0.9,-109.75204220833389,0.9867219093216436,238.29896889294312,0.0006076951165778819,645.8459408309235,0.0005995641513699885,76.72884534754758,0.29284758377418896,731.5390981875081,0.002325253505996656,333.547486791855,0.013488221840622582,83.47077269694968,0.10149763164614495,72.17659014715827,0.17912475024515118,1011.1724438575405,0.0004165483629380654,-10.04990612987802,0.9284798832816605,-68.27464855459642,0.901744455966081,0.979398250579834
S-CPI_sqrt,0.0,-116.08323631903122,0.9759577610888586,242.10109000437527,0.0012725484521754684,644.0039756571655,0.0008883798063667198,68.05656808611192,0.32369533863984856,745.7456123262617,0.002814332995092584,346.17171976257936,0.013771202313569304,89.69660170393581,0.10905255888329923,71.08009891377151,0.19795194217305218,1011.6099573621614,0.0005530649621355706,-7.075024017956986,0.7309314650582563,-63.6350613939943,0.854836124974921,7.962612152099609
S-CPI_sqrt,0.3,-115.37367590670866,0.9760713030234199,241.92525569250557,0.0012829021956361863,645.4344090915588,0.0008738764035499157,70.8460010990881,0.3169186537138675,742.2252187584771,0.002896463252289813,345.5857604909406,0.01389598107112404,89.15004023284796,0.10998563146570706,71.41256532212373,0.1974392372276227,1014.5267505789525,0.0005400766554606538,-7.538551409970338,0.7389427099061117,-64.37722732472594,0.8580337946670484,0.9796009063720703
S-CPI_sqrt,0.6,-114.38436284018445,0.9762245920056264,241.33898101178104,0.0013126072444469485,646.3938214901654,0.0008620620333061436,73.12523243545498,0.31118719823000607,738.2481614797499,0.0029529425857176264,343.63922881845116,0.014349456572579833,88.0308816595611,0.11229602573061653,71.42285766365272,0.1981673993438377,1015.9083137107311,0.0005313080402059671,-8.169666399197592,0.7489767291835141,-66.18428485506766,0.8655171372671586,0.9987852573394775
S-CPI_sqrt,0.9,-109.75204220833389,0.9750570478695905,238.29896889294312,0.0014725648264727175,645.8459408309235,0.0008533153379126436,76.72884534754758,0.3011573762546206,731.5390981875081,0.0028811611441239594,333.547486791855,0.016975829766772574,83.47077269694968,0.12333750617705597,72.17659014715827,0.19804030528533406,1011.1724438575405,0.0005350137169402422,-10.04990612987802,0.774245299900929,-68.27464855459642,0.8750107674373533,0.9542782306671143
S-CPI_n,0.0,-116.08323631903122,0.9860384470470734,242.10109000437527,0.0005599175483927434,644.0039756571655,0.0006460863050220042,68.05656808611192,0.3169108258987443,745.7456123262617,0.002320691427371892,346.17171976257936,0.01100760659892736,89.69660170393581,0.09002126822361672,71.08009891377151,0.1804640545835074,1011.6099573621614,0.00044119652073078974,-7.075024017956986,0.8980538611424582,-63.6350613939943,0.8795721051014432,7.96927285194397
S-CPI_n,0.3,-115.37367590670866,0.986180570063933,241.92525569250557,0.0005652198359037101,645.4344090915588,0.0006350971941663761,70.8460010990881,0.30991498857011407,742.2252187584771,0.00239064463747079,345.5857604909406,0.011114202209434421,89.15004023284796,0.09086462911422333,71.41256532212373,0.17998852467155846,1014.5267505789525,0.00043054189760858555,-7.538551409970338,0.9011015804422826,-64.37722732472594,0.8827278892732178,0.9829025268554688
S-CPI_n,0.6,-114.38436284018445,0.9863750088820382,241.33898101178104,0.0005802756098944871,646.3938214901654,0.0006260794546185388,73.12523243545498,0.3039922289593576,738.2481614797499,0.002437738232552761,343.63922881845116,0.011503266618176303,88.0308816595611,0.09300407094389035,71.42285766365272,0.18078737324788757,1015.9083137107311,0.00042329212742092453,-8.169666399197592,0.9045379257759986,-66.18428485506766,0.890057313969919,0.9683675765991211
S-CPI_n,0.9,-109.75204220833389,0.9858482516029692,238.29896889294312,0.0006619973932883048,645.8459408309235,0.000619001816849428,76.72884534754758,0.29359394661571225,731.5390981875081,0.0023703104939022815,333.547486791855,0.013774843790957968,83.47077269694968,0.10343178060402575,72.17659014715827,0.18083814002071785,1011.1724438575405,0.00042594722993539416,-10.04990612987802,0.9120708945759091,-68.27464855459642,0.8993680358276203,0.9436259269714355
S-CPI_bt,0.0,-116.08323631903122,0.517109259208129,242.10109000437527,0.4834267044749452,644.0039756571655,0.4941832830480807,68.05656808611192,0.49837271895405183,745.7456123262617,0.4952564263524554,346.17171976257936,0.4930532830620313,89.69660170393581,0.4923502710553967,71.08009891377151,0.4952295163840691,1011.6099573621614,0.49492124513616637,-7.075024017956986,0.6205572776846602,-63.6350613939943,0.507888453515119,8.03958249092102
S-CPI_bt,0.3,-115.37367590670866,0.5163565458387283,241.92525569250557,0.4823580611488354,645.4344090915588,0.4938286535017326,70.8460010990881,0.49871804027918204,742.2252187584771,0.4959897387057629,345.5857604909406,0.49389599972962045,89.15004023284796,0.4927241747486566,71.41256532212373,0.495576964570566,1014.5267505789525,0.49579699271421385,-7.538551409970338,0.5985938756002769,-64.37722732472594,0.509364956906861,1.0596508979797363
