method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.8497177014663138,0.005023216972520742,0.01576177460711281,-0.005093986701306378,0.9997624674544792,0.0007771866446564677,0.32973716373053397,0.00836693700398471,0.00010261463635397039,-0.0021938308168418714,0.8545096619062038,0.009527650524577103,0.0021441889254597557,0.004548557232828844,9.466808892355516e-09,-0.0011639327062811444,0.707131869212422,0.0023007394778896883,0.08140700787322486,0.0071346607853760725,0.0019226925562474406,-0.0041130723323330445,0.9952108374993508,0.0011782053699370917,0.07575322688013786,0.003381438494346798,0.01955008820810633,-0.0025141462942469654,0.8526561412206246,-0.008421258038317987,0.9999932408936846,0.01619343380124967,1.5851060709559661e-06,0.0035659964006422274,0.00027850160057929507,-0.007422490794715318,0.9999999975702595,-0.00423213894207086,0.987287344158021,0.002481562729402225,0.052912261878679145,0.0014672304747906692,0.27727180866980217,0.0036657776731957308,0.06101065491748603,-0.010548076800769982,0.999999858271552,-0.0006592250323178339,0.6201965696611801,-0.0022539921217662974,0.7846327487426737,0.0004835900442201526,0.3743641788314771,0.0039919152353846766,0.026801812136697634,0.004837656441599435,0.017222989165046387,0.0008276685159641508,0.21135989485054274,0.0013520487637245554,0.16194143504759517,0.003027125005010028,0.023838012339079007,180.5947949886322
LOCO-W,0.3,0.8495049173705792,0.007907007439491152,2.132428534751263e-06,-0.001884533028856385,0.8685797207934286,-0.001914895325921874,0.8570697551772095,0.007877200091501533,2.1268178728606202e-05,0.0012758669051704313,0.1335007250896083,-0.004492544703338244,0.9383931531070776,0.0007406694357884173,0.37988544548479997,0.0014100870337405392,0.1847308584730779,-0.008709848850015463,0.9999989116469102,-0.007809223077562915,0.9999990027452855,-0.007429731420940672,0.9999196192472883,0.004207265102984112,0.005133291856620148,-0.0016932000008811534,0.8277372463188395,0.008547694619893331,5.999167168813102e-06,0.0009106969051213706,0.13993071620021724,0.013841338356402796,1.1008454755545571e-06,-0.006324455660921977,0.9999966764865732,0.001819093255651351,0.2885052023969892,0.0035416185317603275,0.00010181233552486457,8.774210202832023e-05,0.47902339909160563,0.00029641947219389506,0.44294236811071286,0.002459863137317447,0.08312500931620792,-0.012280635705442607,0.9999821031140148,-0.0014787208358979912,0.9920002454454001,-0.005827376714748093,0.9961414959977891,-0.00026778231228024603,0.5575704168689304,-0.00418476521629299,0.9989708379477802,0.016706856524057418,7.815970093361102e-14,-0.004748662666933696,0.9898562473830477,-0.0011592807231363576,0.738257183949812,0.011221064288363397,7.060968476579887e-10,181.56121277809143
LOCO-W,0.6,0.8516271181288373,-0.0049769004031329596,0.9915654334088216,-0.0024273752864568225,0.9924284567243061,-0.007906574424133245,0.999999887791602,-0.0035273012336543034,0.9395203538159463,0.0011577864304760596,0.17443295648177837,-0.000335413528598256,0.5614948407862219,-0.00479597338669857,0.9913691526219608,0.007160454133431877,2.311562317036664e-05,0.0027286467172773577,0.0015304035978084274,0.00224315276825016,0.10065530699176639,0.0075803667285441224,9.203873707619437e-08,0.0008134376073134453,0.3362576825261512,-0.0011392050310345763,0.6812983872594077,-0.0077240387255762735,0.9753656440404401,0.0058769030727340655,0.004363019203475593,0.000916734304367071,0.262575929113528,0.0001672582611926573,0.45638235830381,0.007611938341689041,0.00020461390366299792,0.0012976039639518492,0.2771376000988406,0.00018138004658988302,0.45629967328409604,0.004006537333101204,0.016252140531835213,0.0026576677618580756,0.09692010038261456,0.0065962627385769065,0.0021413503434090098,0.003070832760177237,0.027351852224103967,-0.0017996230027461525,0.821344838009709,-0.0007773357731187016,0.7086274958493919,0.008078469696624322,0.00024141389560072835,-0.002054899222778771,0.7741161777858805,0.0005815607809751141,0.29177495873610115,-0.0012763770120037448,0.7584533291210734,-0.001059525387101617,0.6905428132853787,182.0014944076538
LOCO-W,0.9,0.8363991614370336,-0.005327083329040474,0.9993157344886356,-0.00833855964303394,0.999968402018027,0.003628908400993665,0.0610397494836189,-0.003323015341270507,0.9645446668614063,0.0004903757582853392,0.361698361953791,0.001806906637284814,0.15026296129825956,0.004215215011090025,0.020024316676797382,0.00175797248912811,0.254602865532763,0.00581880269117443,0.002199674619958958,0.004125095440369563,0.0030651704869258944,-0.005403011783085924,0.999930422611471,0.0007534465234269204,0.30299197860921845,-0.0021061975209446223,0.9087514547997122,0.010927603968672537,0.000364402426931254,-0.0050001372440033835,0.9983854864277978,-0.007169203883105148,0.9999996832183883,-0.007936614870005337,0.9998920046077218,-0.004703818262665711,0.997665103655742,0.0037535879004444066,0.0024226868354055853,-0.004188591005446332,0.9880074023714307,0.0029344209306339302,0.03859438557378858,-0.001254524171302469,0.8249045171849921,-0.0005448717189512345,0.6410693589726224,0.0009433082028726315,0.29728948006058986,0.00448130338541287,0.00465266244185103,-0.0012774738445264775,0.7314113867252825,0.005467695287335439,0.0013752986715146465,-0.0036206214198775152,0.9938546570847793,0.0002071997193000784,0.4642166531008144,-0.00471240928520032,0.9993140896945487,-0.002232104382049377,0.9997261220535691,181.70483541488647
CPI,0.0,0.8497177014663138,4.881936683677479e-05,0.2816230003339152,-6.802028447537231e-05,0.6237871882929265,3.950314941252725e-05,0.06898953828250323,-9.225206001460193e-05,0.7067045246831848,3.115215610063546e-05,0.24407434146524626,-1.9871515361653824e-05,0.5637688424296328,9.069373316174939e-05,0.1814528210091278,0.0014615953054049786,0.11341318612862128,1.2295326975740595e-05,0.40208089361720595,-1.2029567576787858e-06,0.5057081630041194,-0.00033493451040805117,0.9106136748276479,-0.0003466870639247943,0.7658058295771033,4.6067642799206554e-05,0.08237854152139434,0.0008931070135010342,0.23662378297994413,5.4752675000525886e-05,0.0627569529736348,5.15894044879478e-05,0.0875436421935476,6.588074949730183e-05,0.06283996958968094,6.814177176829236e-05,0.03061501695748954,0.00011677947998032373,0.06411523918166068,0.00021212930460142929,0.02060828706620013,0.00015282890640316155,0.25748506718895847,-0.0007414713799619686,0.8691492744816248,-0.0009148937766833738,0.9368242019748942,0.00025560811586736523,0.13646974665360656,0.0007087591745267158,0.1029667843327603,-2.434092353313308e-05,0.7582714353324089,-0.0003432207671378029,0.8142962534340792,0.0033405253119795954,0.036808109533443205,7.541575206921475e-05,0.22342100373034784,5.8720243316094656e-05,0.10182494326433944,-0.00017317817928091256,0.824923826972737,22.73524236679077
CPI,0.3,0.8495049173705792,7.08735478978928e-05,0.2542568773598498,-0.00021999799022030114,0.8672451155571186,1.4517046563453095e-05,0.19027656690761918,-0.00014518488199876528,0.9626274678825556,8.273506229477048e-05,0.04653959225526605,3.721186714448002e-05,0.232195707725529,0.0003551802815095033,0.05156696232566992,0.0017552574269061594,0.07747794796620046,7.987031583290768e-05,0.04295326903161623,3.77320423534111e-05,0.32100213898423724,-0.0006991434660773427,0.915517110073671,-0.00023698716607948103,0.7998139897382603,8.845480845385764e-05,0.13964168347717992,-0.00016993413757429923,0.5669622920934335,6.20130758992414e-05,0.08484567213383648,4.401724170277274e-05,0.12230473005909809,0.00010362278291467172,0.039182813306348256,8.63117446734292e-05,0.032078398889985586,6.001235627321397e-05,0.1314394432977688,0.0002574821654086762,0.0033797952515068424,0.00013299762164555376,0.2926194478722638,-0.0008505102670257371,0.9137501250229492,-0.00010654891954388693,0.8768313446618766,0.0002240931457067885,0.08568443984937946,0.0005781801964359796,0.046987093254142256,5.668977816476045e-05,0.21141219500047453,-0.00019545517031575518,0.7226752565660018,0.003345915523170224,0.045547779459216294,4.67169581799369e-05,0.27821323566384293,6.752174288061907e-06,0.43666571766493356,4.875195834259938e-06,0.485845103971142,11.27847671508789
CPI,0.6,0.8516271181288373,-4.156773976173034e-07,0.5016334607913872,-0.00020748542492507807,0.851475418255339,1.2324841647485402e-05,0.2306483286661684,5.434127479161249e-06,0.35546656773029034,7.090473066281508e-05,0.1462924404524839,4.492897640419671e-05,0.31036905453619434,0.00029485638762957733,0.0383973627065558,0.0014368916040129395,0.10658984826876267,4.2111785471459634e-05,0.12606499065008747,1.9567601634642995e-06,0.49204824691567745,-0.0005536983547500228,0.9121583343020685,-0.00018015939572328665,0.7742854735457358,-4.14541615893424e-06,0.5669110011527614,-2.9601039004501645e-05,0.5121058824392796,5.132248744518439e-05,0.18440418103109074,8.029216069722553e-05,0.03659965679545961,0.00014834083015555222,0.012520203675387025,0.0001266502571531762,0.010519876617539966,3.476064083553221e-05,0.26435144018281925,0.0002101167528837898,0.0026822095899941894,0.00015399787430362202,0.24818870205294635,-0.0006965430633175708,0.9079667367539039,-0.00045061026265487067,0.8437695132343707,0.00015780129441946358,0.13361936186469142,0.0005436709014116081,0.053253120631379186,-3.245263764857509e-05,0.8015448987032804,-0.0001652967053756109,0.682751875375569,0.0033240555813593073,0.03641303948353876,3.363108698099457e-05,0.36279560264909233,-3.384503987829274e-05,0.7832337268806847,-5.621217026472239e-05,0.6017669713774104,11.431711673736572
CPI,0.9,0.8363991614370336,3.445588556731313e-05,0.3288067460483349,-0.00042258882344317975,0.9502922689041605,6.103603177229355e-05,0.17416589171218833,-0.00010405387127267185,0.838964774114229,3.2870705408784284e-05,0.2540206376127684,-4.954804728750373e-06,0.5272337006104708,0.00016633888856061943,0.14662729406639813,0.001443573890127059,0.050909065142157824,-6.122419238255988e-06,0.5730119865325932,-3.460669381831136e-05,0.6376008656324559,-0.0006252152210806973,0.8899839971307315,-0.0001198887394485669,0.7244071627365705,1.408164222090405e-05,0.3063750685969856,-0.0004019302030958474,0.614191566631199,9.088191199051882e-05,0.07925934104410115,1.7754494120645475e-05,0.30060527018306604,0.00010802541068051855,0.017928494180525147,0.00010951395856788684,0.027601892805319703,8.788458581260317e-05,0.1020459640055299,0.00023124680962830976,0.08805478453671112,0.00012070341588531902,0.2886541213389537,-0.0008433916319408354,0.9333773343215495,-0.0005795788088352564,0.8438784072836336,3.2973620322219316e-05,0.3284590906818871,0.00031661111302142345,0.19480183844043342,4.219207978272202e-05,0.3556659007509207,-0.0002278448750956466,0.7653581420074855,0.003501988169315958,0.04912557578450889,5.914915718856911e-05,0.23152570638017572,2.155004658273979e-06,0.4973489180050182,-0.0003478164332195513,0.8054451532403759,11.192798614501953
CPI_sqrt,0.0,0.8497177014663138,4.881936683677479e-05,0.49947945208877065,-6.802028447537231e-05,0.5007227480365067,3.950314941252725e-05,0.4995781363644433,-9.225206001460193e-05,0.5009814238194445,3.115215610063546e-05,0.49966748154397483,-1.9871515361653824e-05,0.5002116622469157,9.069373316174939e-05,0.49903335081997674,0.0014615953054049786,0.48487390531696695,1.2295326975740595e-05,0.4998687758548684,-1.2029567576787858e-06,0.5000128269439985,-0.00033493451040805117,0.5035556242682183,-0.0003466870639247943,0.503658092104471,4.6067642799206554e-05,0.4995081185645234,0.0008931070135010342,0.4907644226651973,5.4752675000525886e-05,0.49941542563287744,5.15894044879478e-05,0.49944923268337976,6.588074949730183e-05,0.49929675240786126,6.814177176829236e-05,0.49927248821944775,0.00011677947998032373,0.4987545573010063,0.00021212930460142929,0.4977393088568752,0.00015282890640316155,0.4983769483457021,-0.0007414713799619686,0.5077857161654479,-0.0009148937766833738,0.5096221271306652,0.00025560811586736523,0.49728532758830674,0.0007087591745267158,0.4925380419082149,-2.434092353313308e-05,0.5002598862260529,-0.0003432207671378029,0.5036305574535271,0.0033405253119795954,0.46604202700320096,7.541575206921475e-05,0.49919617767205426,5.8720243316094656e-05,0.4993732407262927,-0.00017317817928091256,0.5018415804662012,22.74407649040222
CPI_sqrt,0.3,0.8495049173705792,7.08735478978928e-05,0.4992447534534765,-0.00021999799022030114,0.5023386962887674,1.4517046563453095e-05,0.4998449271178345,-0.00014518488199876528,0.5015481878896141,8.273506229477048e-05,0.4991169879419649,3.721186714448002e-05,0.4996028631015648,0.0003551802815095033,0.4962263239217213,0.0017552574269061594,0.48184838116789325,7.987031583290768e-05,0.49914749974711814,3.77320423534111e-05,0.4995976377785076,-0.0006991434660773427,0.5073708655974304,-0.00023698716607948103,0.5025136564758224,8.845480845385764e-05,0.4990567624147171,-0.00016993413757429923,0.5017683247652694,6.20130758992414e-05,0.4993380759358844,4.401724170277274e-05,0.49953007019204954,0.00010362278291467172,0.4988943427207584,8.63117446734292e-05,0.4990787498977029,6.001235627321397e-05,0.499359576127075,0.0002574821654086762,0.49725533522229964,0.00013299762164555376,0.4985878943398067,-0.0008505102670257371,0.5089392321993744,-0.00010654891954388693,0.5011358753744677,0.0002240931457067885,0.49761562636429785,0.0005781801964359796,0.4938779272154889,5.668977816476045e-05,0.49939531011716254,-0.00019545517031575518,0.502070444176807,0.003345915523170224,0.4660848819938153,4.67169581799369e-05,0.49950180253208826,6.752174288061907e-06,0.49992792222721055,4.875195834259938e-06,0.499948090485461,11.298956871032715
