method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.8753862671734278,-4.369897675493174e-05,0.9999917279905197,1.3185658932455214e-05,9.990647217295034e-07,1.0026670936708396e-05,0.0010038594871216722,-5.7989795616059766e-05,0.9999999831401507,-3.542742667341975e-05,0.9999999740659024,4.601140510268513e-05,1.0254404425591446e-07,4.5181217642779036e-05,4.109959006459718e-08,2.7074294979865184e-06,0.26985036460071254,4.338847790097279e-05,1.4506448264839378e-09,4.44640819572062e-05,2.16382467499443e-13,3.611951032229026e-05,1.455491283053334e-11,-1.4296020283104081e-05,0.9898424224342693,1.8767194196737357e-05,2.0721899638420638e-06,4.8809704434559695e-05,2.011835142923246e-12,4.779411382994413e-06,0.28404818247769537,-2.721230270597007e-05,0.9997722187333637,-2.0037006789847373e-07,0.5232373881950854,-4.385665946655916e-06,0.767002692074557,5.829258816036478e-05,2.863086434601314e-10,6.158341824896474e-06,0.18702565625890666,-2.0275054460150343e-05,0.9999994202276173,3.381169646669436e-06,0.27910444899320086,2.8312514144571616e-05,2.4209002691399917e-08,9.017521928325942e-05,2.531308496145357e-14,-3.899292932887755e-05,0.9999999999991787,-2.4296030331697466e-05,0.9999999999983203,6.39997718308073e-05,1.819855377505064e-11,-3.036789109523266e-07,0.5332444560217001,-6.1310020460186e-05,0.9999999946550728,2.6957940094401216e-05,0.0005377771754725424,-5.3294184759429725e-06,0.8319088421873139,58.69657778739929
LOCO-W,0.3,0.8865351762239316,2.7931975611269174e-06,0.2470841684727505,-3.876594215270917e-05,0.9999999966044533,3.5050704249080447e-06,0.2857767286989088,-4.444745257433431e-05,0.9999998917733169,9.989016745100743e-05,1.6653345369377348e-15,-5.18714498742253e-07,0.6538152454398206,3.147502120091956e-05,3.774758283725532e-15,-1.4563748736531469e-05,0.9991620152725158,2.665237295352666e-05,9.826708838200915e-06,-2.6278946308973546e-05,0.9999389132764508,3.1685050106707523e-06,0.15773984845546896,1.5351167255821578e-06,0.2455948040725211,-2.2093046270139223e-05,0.9988504386042181,-1.0500317786181396e-05,0.9980262771574904,2.620658849324084e-05,2.198030957245578e-08,-1.585403657796204e-05,0.9992963585270133,-2.446169516685165e-05,0.9999997976090436,3.487263587397152e-06,0.09493147816971881,3.07961749662358e-05,7.593274109485293e-08,5.132534537983055e-05,1.4654943925052066e-14,-2.146760078836354e-05,0.9999772951878113,3.248652164146505e-05,1.4787017095230226e-06,2.0578662491049133e-05,3.2214743095337894e-08,-1.6500238438274463e-05,0.9996399098386195,4.718218985159176e-06,0.055447838336893485,-1.6146444074247732e-05,0.9999957337641727,-1.3072936305888481e-05,0.9965111496224431,-4.817770012462681e-05,0.9999999999959066,-1.043301891344187e-05,0.9905194712299503,-1.3236897400230305e-05,0.9935902721082883,1.0479044587979971e-05,0.0027542733320672363,58.64772152900696
LOCO-W,0.6,0.8866666414702298,1.4719637461662882e-05,0.001527231162262721,-2.313438746743488e-05,0.999822070258248,2.895781137833981e-05,3.189148944926501e-11,-3.137508774301862e-05,0.9999999999143855,2.1635595227272323e-05,8.025990618754086e-05,1.8281635227370782e-05,0.002084697361340093,4.6481595067163686e-07,0.4683891331057849,2.6210622670436173e-05,2.889033042574596e-06,-1.677259592314123e-05,0.9993059959127085,6.159120888631346e-06,0.061124222663137995,-2.268526293232214e-05,0.9996982792655513,2.0439167271077095e-05,5.882307584581525e-06,-6.0261852720884685e-05,0.9999999994134324,5.074504842756059e-05,1.871214294624224e-11,-9.52579099033349e-06,0.9913691482788428,-3.8107106637051456e-05,0.9999999999999668,9.268372766520463e-05,7.891839182150306e-09,-4.2755432820101326e-05,0.9999999999988548,-8.715601899422038e-06,0.9859433807889956,-2.0055506487090722e-05,0.9999999997820201,1.0333260333712943e-05,0.0024625320551032726,3.5059690384723596e-05,4.5951020766210604e-11,4.912825977978462e-06,0.07251451530522501,-5.274094483557521e-06,0.9376473814797438,2.6933088932292633e-05,1.1703401856522078e-06,-5.940966741066574e-05,0.9999999999999398,-2.1650211709888926e-05,0.9998262629942095,-6.022570447983592e-05,0.9999999975887838,-2.5220386807785298e-05,0.9999994944428787,-1.4380888825304172e-05,0.9932109306659231,-3.223376181136443e-05,0.9999999999999947,59.48079061508179
LOCO-W,0.9,0.884373194546318,2.330921037103519e-05,0.000844747924217959,1.6335775958984803e-05,0.011349048914654714,4.789113555863783e-05,3.8601790097736455e-07,7.34357535449629e-06,0.050304300810818936,-1.9321100203206437e-05,0.9917574964247803,5.836100127009244e-05,1.569773200316149e-10,4.0719159451164214e-05,8.14047764752246e-08,1.0683220339027291e-05,0.03328411441019097,-4.00424776085925e-05,0.9999998973772447,4.4566292004788486e-05,6.698558374651498e-10,-1.0719519843259774e-06,0.6627978386281624,-9.776903577461755e-06,0.9998263198217511,-2.6026165222764785e-05,0.9999933513841294,7.97822566186757e-05,8.504308368628699e-14,8.678263836758069e-05,2.653433028854124e-14,1.193228824880849e-05,0.0001531183250671475,5.3847167416635454e-05,3.0487834479231424e-12,2.0736184988361454e-05,2.2487637307833097e-09,-2.3449509364096117e-05,0.9999972860845159,-9.829885742712498e-06,0.9992304031939832,1.1310314283209182e-05,0.0005461792557603928,1.1346395265055612e-05,0.105559211215417,6.146125259141838e-06,0.2083137805428965,6.720805773344611e-06,0.05631545403708382,6.726167734672787e-07,0.4628629063508467,1.0381227056949207e-05,0.001377274034717768,4.4477508008955236e-05,1.1280165690408239e-10,4.106312878683653e-05,1.262634441445698e-11,-5.912243066691726e-06,0.963514355029599,-2.95694940565399e-05,0.9999999982745061,3.09955246488877e-05,4.3298697960381105e-15,59.764689683914185
CPI,0.0,0.8753862671734278,0.0,1.0,0.0002377307412377138,0.1751067076379248,6.148390123883636e-05,0.3658695981003466,-1.5339571306782762e-06,0.5598383578646573,0.0002986401039639739,0.11444697851636454,0.00018229270359993062,0.20065171715486885,0.00041246230453534545,0.11212121761951216,0.002660296003539661,0.07640939316079716,-0.00010985397516423759,0.8414142476074403,0.0001139508292685009,0.20761806806277266,-0.00021889295979768408,0.9329695889606843,2.7443198080130682e-05,0.42927507578526447,-4.719322805078578e-05,0.7848015974964593,0.0015721794693079882,0.054964623831694065,0.0021133633249003046,0.012311502159366912,0.0003029377239378746,0.2978726832552925,0.00012249091171201605,0.15341608076188884,0.0002936567209908675,0.027220173810124298,4.820844828500731e-05,0.07809446251660711,0.0005890380201681797,0.108464214414281,-0.0003550168115435022,0.9543311239265616,-0.0010179136929865315,0.9238707039043795,-0.00038857567014354694,0.9220713176909786,-0.0018413768968239558,0.8444445234412348,0.000591704713394689,0.045924996763342524,-1.4983621486681226e-05,0.5678413746224554,0.0008423673055846237,0.040591253626501934,0.0040009942483921306,0.05688804503307227,-0.00011779511635444731,0.7212323557589129,0.00033925935408505095,0.07250258015324793,-0.00038243199286205724,0.8225682995523833,16.993554830551147
CPI,0.3,0.8865351762239316,0.0,1.0,0.0004545632961081743,0.038925509418576185,6.452121907961697e-06,0.47655087986983363,-1.6365304621873689e-07,0.8420543376312445,-9.640697467556622e-05,0.8291314276591504,0.00018042757787514567,0.16039319635992105,0.00027849126316553327,0.2416075346437167,0.00411977389844834,0.040926519946404304,-4.1442535541251144e-05,0.6219672558608699,0.00010714772861303117,0.2324332251447762,-0.00019032938432496198,0.8947753157902266,7.802740397686893e-05,0.26623499908061954,0.00017724026278642668,0.2190538052178128,-0.0006444938065620649,0.6884783402348903,0.000909366536041201,0.006961120055748792,0.001614480463104695,0.03024185335099282,-8.621393814747282e-05,0.9705245641197296,0.0003565031179305657,0.06559768807405322,-0.0002074563359269338,0.7807366350289823,0.0004206529406331743,0.1262478076913759,-0.0001512061700580606,0.9108362159397289,-0.0008287387201625571,0.9532667407915459,-0.0001433869876582474,0.7500143585660736,0.0006444559272789467,0.1523822775203773,0.0006384002630679623,0.04499999045119901,4.481189921847102e-05,0.14066073212203078,0.0009696274032145753,0.04348130729034609,0.0037483001340130224,0.041101873879672936,0.00011925269549009979,0.035353897524402045,0.00013627101112935816,0.26885709724668716,-1.5943286519156524e-05,0.7426177436042961,5.503094911575317
CPI,0.6,0.8866666414702298,0.0,1.0,0.00042964875061571144,0.04822914597824729,6.8453214829532205e-06,0.4749689519779447,0.0,1.0,-9.659161318090366e-05,0.8336419300144925,0.00020215597835338862,0.13953536928413418,0.00027097864026293973,0.24892295911736628,0.004080074379637118,0.04106006031320898,-2.6335461707700444e-05,0.5789091920028107,0.00012299550413961448,0.22084583521288065,-0.00022052738900789869,0.9303386920647128,4.859072510252603e-05,0.3586134544484868,0.00018527820683659005,0.21084518297481147,0.00036896268808621173,0.2981416407017792,0.0009046865252042759,0.00614303510574194,0.0016526774782979915,0.028431695498816176,-7.741118110267745e-05,0.9529892356788198,0.0003846733164598135,0.05534788272621251,-0.0002090440181943421,0.7826409237450027,0.00041267010214544875,0.13127532798955988,-0.00014655112301118975,0.9043636666934012,-0.0008312464829976218,0.9547881807989396,-0.00017162795259487683,0.7889783706738122,0.0009238564764684088,0.08735044567096834,0.0006302062897557466,0.04690931177932607,7.611883113839597e-05,0.08506440917672475,0.0009724909874808639,0.043852239378056726,0.004821059680140316,0.01334326478649521,0.00012122242324112513,0.0407067464875618,0.00017691385683261084,0.22317144126448535,4.081976877554072e-07,0.15787860604129494,5.530881643295288
CPI,0.9,0.884373194546318,1.8108157522067625e-08,0.15794566233718382,0.0005328100264615707,0.03773187773369582,-8.255351453238455e-06,0.5323839799898157,0.0,1.0,-9.323667678720095e-05,0.8224534563386128,0.0001641295345002087,0.19017860231257694,0.0001246808125043193,0.375882026473237,0.004245871659108126,0.035068981520099955,-3.673010813413577e-05,0.6073498233632562,0.00012017162732390514,0.2287162568131625,-0.0002247179395920111,0.9350797188473559,4.9873939594045555e-05,0.33785857406421943,0.0002197448338076436,0.17138545106170738,0.0005392612114223112,0.23893500711956295,0.0008942110006709379,0.010801435085603715,0.0008046864784934434,0.16606481627725728,-0.00015144764074175032,0.9665529117744398,0.00023868864274881677,0.05890065126316245,-0.00019384723840133906,0.7685245823206251,0.0004245506788096605,0.10536160216549267,-0.0001688674137595974,0.9162191312905299,-0.0008501742949056246,0.953217517519928,-9.170827586295165e-05,0.6654273837106959,-6.484567501056915e-05,0.5755218156626573,0.0007659467343615022,0.030768201279813983,5.929733637622357e-05,0.10382147072220632,0.0007128269193005018,0.08177049943421799,0.005646638410721274,0.004748282437631665,0.0001377330146004746,0.06190439930440547,0.00010576262949118717,0.3134498241775363,0.0,1.0,5.644671678543091
CPI_sqrt,0.0,0.8753862671734278,0.0,0.5,0.0002377307412377138,0.4974697616682034,6.148390123883636e-05,0.4993442903177673,-1.5339571306782762e-06,0.5000164335729842,0.0002986401039639739,0.4968209651007282,0.00018229270359993062,0.4980578678249242,0.00041246230453534545,0.4956200220678704,0.002660296003539661,0.4728699979725809,-0.00010985397516423759,0.5011737442880518,0.0001139508292685009,0.49878346152493014,-0.00021889295979768408,0.50233650083679,2.7443198080130682e-05,0.49970712678527424,-4.719322805078578e-05,0.5005049164713883,0.0015721794693079882,0.48359060393638986,0.0021133633249003046,0.47792221160316656,0.0003029377239378746,0.4968027570833422,0.00012249091171201605,0.4986915877088187,0.0002936567209908675,0.49686602460660967,4.820844828500731e-05,0.4994838639153891,0.0005890380201681797,0.49376791407022513,-0.0003550168115435022,0.503782979340786,-0.0010179136929865315,0.5107023702612548,-0.00038857567014354694,0.5041335475960553,-0.0018413768968239558,0.5188067319819732,0.000591704713394689,0.4937187064496099,-1.4983621486681226e-05,0.5001601890018529,0.0008423673055846237,0.491089457123091,0.0040009942483921306,0.45992082157950775,-0.00011779511635444731,0.5012555312066734,0.00033925935408505095,0.49638709639473283,-0.00038243199286205724,0.5040531145831905,17.038073301315308
CPI_sqrt,0.3,0.8865351762239316,0.0,0.5,0.0004545632961081743,0.49516246225153987,6.452121907961697e-06,0.4999310614345084,-1.6365304621873689e-07,0.5000017537181802,-9.640697467556622e-05,0.5010303013372411,0.00018042757787514567,0.4980759160563871,0.00027849126316553327,0.49704718544919807,0.00411977389844834,0.45856660772936386,-4.1442535541251144e-05,0.5004425174047915,0.00010714772861303117,0.4988562974588875,-0.00019032938432496198,0.5020312914035536,7.802740397686893e-05,0.4991666475222121,0.00017724026278642668,0.4981122696220062,-0.0006444938065620649,0.5066711942271012,0.000909366536041201,0.4903518984770155,0.001614480463104695,0.48309474603548647,-8.621393814747282e-05,0.5009227466747349,0.0003565031179305657,0.4962038112992839,-0.0002074563359269338,0.5022072384889285,0.0004206529406331743,0.49553640129581267,-0.0001512061700580606,0.5016154642084071,-0.0008287387201625571,0.508763843098852,-0.0001433869876582474,0.5015278247587432,0.0006444559272789467,0.49320881830844665,0.0006384002630679623,0.4932276536626433,4.481189921847102e-05,0.4995203263051436,0.0009696274032145753,0.48976621900636863,0.0037483001340130224,0.462089465576271,0.00011925269549009979,0.49872433679064015,0.00013627101112935816,0.4985483289163662,-1.5943286519156524e-05,0.5001707379403744,5.474180698394775
