method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.5916497239676718,0.2652818218871547,0.0,-0.15753084217410895,1.0,-0.008288331925767762,0.7271618751517201,0.044114852303538225,0.0014948845164857172,0.19660634487538417,0.0,-0.17072001533199757,1.0,0.06001885814369995,6.988454773859676e-05,0.09812156769901026,4.917069529319917e-09,-0.15407864813721858,1.0,1.0024993419647217
LOCO-W,0.3,0.5916378720956874,0.26257837354812796,0.0,0.08199755649888733,1.5114026696849692e-09,0.19292551552277717,0.0,0.04676656500980024,0.0006140019105985717,0.02770689742800143,0.05093297651741646,0.010079729591673164,0.2334286060064169,-0.1408006741256532,1.0,-0.06698651874351957,0.9999961415438247,-0.2134995095400683,1.0,2.4088239669799805
LOCO-W,0.6,0.591617222485586,0.27348630259084394,0.0,-0.19046825745761922,1.0,0.006393474636833111,0.3202885697707061,0.013389560151867413,0.16756992138407,-0.028811912135865456,0.9792797405622132,0.02119986842231627,0.061280140312922504,0.18730753278750117,0.0,0.16548630349187649,0.0,0.18058328905536108,0.0,2.8165488243103027
LOCO-W,0.9,0.5916107699884198,0.056383150913744004,1.765074279191925e-05,0.023835030067246545,0.041613222854951726,-0.15990605144938994,1.0,0.005193218765507015,0.38737745882909624,0.07792168919738376,1.7232437143910317e-08,0.036452199247324374,0.008712298509607752,0.17368912838030232,0.0,0.06986981374264346,2.287209931317591e-05,0.010684413033342893,0.21907000650722375,2.426609992980957
CPI,0.0,0.5916497239676718,0.2928736879933256,3.288615854744629e-36,0.009740164615660796,1.475286661576681e-07,0.00656292470853187,0.09351113520556659,0.014890005106877213,0.07021734203432792,-3.562904836496017e-06,0.6077826929458253,0.0006228559126018607,1.6649647441152185e-30,0.08184811243078921,4.1797971774695344e-78,0.07980730828540139,1.1234907574017457e-72,0.00010009859349313643,0.1824285963486183,40.218119382858276
CPI,0.3,0.5916378720956874,0.2788870669428927,1.5978487813600155e-36,0.007006379672995333,1.4162609899467131e-05,0.006422981860356003,0.09758222878299494,0.014868817049522032,0.07079544626685513,3.254119975104608e-05,0.1699688601901666,0.0006203077708978877,1.7758576650775947e-20,0.08186306274764138,4.630993560343834e-78,0.07969927371659064,1.9606309086825998e-72,3.251818296029496e-05,0.16959642110479622,30.887948036193848
CPI,0.6,0.591617222485586,0.2740750406150826,1.323841863470382e-35,0.006473570786799776,3.106001077606419e-05,0.006439207443254158,0.0972745505805116,0.01485142867039485,0.07111185847933964,6.403837846002958e-06,0.17752000546630536,0.0005650190187835302,1.0872513020888942e-09,0.0818316363574289,5.369967576402264e-78,0.07970601491174917,1.9482354857647819e-72,6.702581559547838e-06,0.16704996116898513,30.737728357315063
CPI,0.9,0.5916107699884198,0.2726930266303723,3.18288646364998e-35,0.006440822551328329,2.912849499734351e-05,0.0064603921485367755,0.09668450750297619,0.01484408803892201,0.07121994339313034,8.495063264502001e-07,0.17557412084863033,0.0005570917621050553,2.0604510748802186e-09,0.08181499017664634,5.700851843286756e-78,0.07971859315043056,1.866772304431199e-72,8.997671972488241e-07,0.1590510539675426,30.805079698562622
CPI_sqrt,0.0,0.5916497239676718,0.2928736879933256,6.267653440571384e-15,0.009740164615660796,0.2771634780372083,0.00656292470853187,0.36852842518067697,0.014890005106877213,0.2730934148480184,-3.562904836496017e-06,0.5000974500830854,0.0006228559126018607,0.4830175653535459,0.08184811243078921,7.88219562070124e-06,0.07980730828540139,1.3434370135718415e-05,0.00010009859349313643,0.49728036297463174,37.62005352973938
CPI_sqrt,0.3,0.5916378720956874,0.2788870669428927,1.6522552686306514e-14,0.007006379672995333,0.33314051922361576,0.006422981860356003,0.3711300289519645,0.014868817049522032,0.2735009387049145,3.254119975104608e-05,0.4991112407363158,0.0006203077708978877,0.48310186678396905,0.08186306274764138,7.871015863789155e-06,0.07969927371659064,1.379714268607469e-05,3.251818296029496e-05,0.49911186470600205,31.026981830596924
CPI_sqrt,0.6,0.591617222485586,0.2740750406150826,3.932492942080838e-14,0.006473570786799776,0.3446277490158042,0.006439207443254158,0.37085229701218514,0.01485142867039485,0.2737696461895508,6.403837846002958e-06,0.49982477341468706,0.0005650190187835302,0.4846355541006021,0.0818316363574289,7.931758906225808e-06,0.07970601491174917,1.3779448976969628e-05,6.702581559547838e-06,0.4998165991576926,30.94819164276123
CPI_sqrt,0.9,0.5916107699884198,0.2726930266303723,5.349155237587994e-14,0.006440822551328329,0.3452439454979014,0.0064603921485367755,0.3704628774212202,0.01484408803892201,0.2738725150950879,8.495063264502001e-07,0.49997674558322414,0.0005570917621050553,0.48485136179761446,0.08181499017664634,7.962196360192069e-06,0.07971859315043056,1.3740832669116833e-05,8.997671972488241e-07,0.49997536972362205,30.72292137145996
CPI_n,0.0,0.5916497239676718,0.2928736879933256,1.1265313534297805e-35,0.009740164615660796,1.4968577323750285e-06,0.00656292470853187,0.10167289389934864,0.014890005106877213,0.07386002522620479,-3.562904836496017e-06,0.5071704126494869,0.0006228559126018607,0.004687253233733595,0.08184811243078921,4.4911647011549687e-72,0.07980730828540139,3.888327324762029e-67,0.00010009859349313643,0.36747098333334827,35.49766278266907
CPI_n,0.3,0.5916378720956874,0.2788870669428927,5.9213943945900366e-36,0.007006379672995333,8.181752403867468e-05,0.006422981860356003,0.1058679553276658,0.014868817049522032,0.07444467179855326,3.254119975104608e-05,0.44101738616681896,0.0006203077708978877,0.0070332210552526385,0.08186306274764138,4.905199371781297e-72,0.07969927371659064,6.467950195415609e-67,3.251818296029496e-05,0.44103834585343377,30.91712260246277
