method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.5396257358433065,706.45639314,0.01276855902414975,258.7368446511409,0.09656693325006693,1551.3042140942466,7.899978782255346e-09,324.87191810485484,0.1582919945471004,852.8867740856591,9.027867778277354e-05,110.61323954160778,0.338923069215327,493.8036483311723,0.0415799239599699,-545.8061601364643,0.9668418525684767,-1415.8966849023377,0.9999990529284366,409.70219501478925,0.03934223072257759,2190.3321180738294,6.252920403682083e-09,57.00273823738098
LOCO-W,0.3,0.5391083628995033,285.00334948268215,0.0712990608344064,-139.36857040693795,0.7770267900223184,-1012.9647756907589,0.9988844352985867,211.37940656213723,0.21344089310185033,740.3269361285445,0.001887509271574106,1992.405775056254,6.750155989720952e-14,-759.4538008566399,0.9981030758807867,-320.30454901943926,0.919563076023237,28.412412760765463,0.4582132435776236,1668.8779027674836,2.983879043849669e-08,-1581.8486895990648,0.9999995581869193,56.69545936584473
LOCO-W,0.6,0.5389650342509902,-724.4650539393723,0.9958222792826444,959.4830299582469,0.00011360424127826452,-237.21911649850156,0.9153036319003943,809.9134443791121,0.003204406067186194,2051.7760406574553,1.2175815911064092e-12,-2036.7501146037096,0.9999999999995165,-57.33266380768618,0.5919538529103399,-1302.9365993800675,0.9999992750795688,842.6898064681966,0.000401265756334368,141.32938364049363,0.29365312733792215,-76.81997146149219,0.6131007236427161,58.04195499420166
LOCO-W,0.9,0.5396847952622513,434.38475408374245,0.06526502398935441,-540.9389440714245,0.9766233757920119,-208.7543633714283,0.7722318629332904,739.1213653125441,0.0060445684628126495,792.398358060308,0.0001143772537394172,55.2589668946621,0.41703741548592743,-793.9605960219592,0.9985943092072048,768.3593622765427,0.0012402618280356048,-40.6743252568234,0.5741928705123078,-623.2965898209847,0.9996984903988001,50.171114827342464,0.41728149539017745,56.25111961364746
CPI,0.0,0.5396257358433065,-1.3035752227469857,0.6742648253358148,62.111210082968,0.06821043165201489,957.6039592572183,2.4149492082313503e-06,318.0806285559579,6.695277991718363e-05,-4.940316010404331,0.808830732158615,0.6331473974503297,0.4449627200871909,84.85095380987809,0.011226155915736447,2.4846805428489915,0.07063908576691745,960.3467475715929,7.655066909469676e-09,48.88728761203788,0.08068460214377443,-2.720968070805384,0.5507911926623006,17.78226399421692
CPI,0.3,0.5391083628995033,2.953849778397398,0.28442453035850457,62.3854912698489,0.06876904177667462,971.8196709227616,2.074344496704384e-06,324.94102041866313,5.507265072503957e-05,-4.4642350737144625,0.7641628341236911,2.9184586853909877,0.2901251118217367,89.15233609617303,0.009090336438078116,-0.42961192478151133,0.5908588034568598,950.5173355536419,8.948632023483955e-09,48.288639159329705,0.08168191777598727,-2.317734396739752,0.5414045981811502,5.597083806991577
CPI,0.6,0.5389650342509902,-5.414882157848751,0.8563054824843406,61.653277482706244,0.07266890457714456,953.0401294676781,2.0127116694145922e-06,311.8167058901504,7.568062500515417e-05,-6.291045507220133,0.887106979379005,-0.43140840298929106,0.5323019197567077,85.50923049674111,0.010104595002937013,4.127129107077508,0.020418295369058606,969.2579662931489,5.583548095322152e-09,50.94675247264513,0.07889287672407336,-8.40311484523886,0.6582082952444575,5.396150827407837
CPI,0.9,0.5396847952622513,-2.602659857260278,0.7549315768802236,64.3325244069606,0.06328793775624317,964.7921140129906,2.056939013284664e-06,324.1264939794273,5.622472537225349e-05,-5.416587708173665,0.7986975232658697,2.66461687094602,0.32307403568968324,85.83144843582954,0.011306682493980511,0.9453978966182603,0.29697360941138423,944.2326755507916,1.1281037443629146e-08,47.54901186361599,0.09099344598604053,-3.7681343565514,0.5671906543041072,5.796712398529053
CPI_sqrt,0.0,0.5396257358433065,-1.3035752227469857,0.5535695451051136,62.111210082968,0.10015569703569355,957.6039592572183,4.746306575392896e-06,318.0806285559579,0.0002068740296560947,-4.940316010404331,0.6542701126323837,0.6331473974503297,0.477791585090683,84.85095380987809,0.02680657220290995,2.4846805428489915,0.38478497514065363,960.3467475715929,2.6592269650487082e-08,48.88728761203788,0.12052902554871453,-2.720968070805384,0.5385603866689949,15.230665922164917
CPI_sqrt,0.3,0.5391083628995033,2.953849778397398,0.40260157356860815,62.3854912698489,0.10056828133106627,971.8196709227616,4.093010002600891e-06,324.94102041866313,0.00017321981443811703,-4.4642350737144625,0.6343988504716973,2.9184586853909877,0.40447137684800755,89.15233609617303,0.022659285953250268,-0.42961192478151133,0.5197766084911976,950.5173355536419,3.09305005454041e-08,48.288639159329705,0.12193875964846568,-2.317734396739752,0.5317578598590326,5.43853235244751
CPI_sqrt,0.6,0.5389650342509902,-5.414882157848751,0.6756951149471868,61.653277482706244,0.10476392691811859,953.0401294676781,4.033394341418747e-06,311.8167058901504,0.00023267879598081148,-6.291045507220133,0.7001529302035909,-0.43140840298929106,0.5142029466179291,85.50923049674111,0.0249570024798833,4.127129107077508,0.31974445450547834,969.2579662931489,1.9856922705378944e-08,50.94675247264513,0.11728266155081468,-8.40311484523886,0.6204147436213229,5.382007598876953
CPI_sqrt,0.9,0.5396847952622513,-2.602659857260278,0.5972990443949909,64.3325244069606,0.0941659117626677,964.7921140129906,4.0809457437059086e-06,324.1264939794273,0.00017656042347953993,-5.416587708173665,0.6584924935217594,2.66461687094602,0.4162353478305798,85.83144843582954,0.026716344182158153,0.9453978966182603,0.4560604956370279,944.2326755507916,3.830911042843533e-08,47.54901186361599,0.13115821620559637,-3.7681343565514,0.5515856701935574,5.377711534500122
CPI_n,0.0,0.5396257358433065,-1.3035752227469857,0.6462252067663112,62.111210082968,0.07098249394352103,957.6039592572183,2.567171419786737e-06,318.0806285559579,7.461662434992969e-05,-4.940316010404331,0.7855829915851418,0.6331473974503297,0.4512071933506718,84.85095380987809,0.012319300157309653,2.4846805428489915,0.13770382358936278,960.3467475715929,8.577684015418242e-09,48.88728761203788,0.08421868317285836,-2.720968070805384,0.5494324241447236,15.27001667022705
CPI_n,0.3,0.5391083628995033,2.953849778397398,0.30445806400835096,62.3854912698489,0.07153031326466118,971.8196709227616,2.20584268849883e-06,324.94102041866313,6.147624805035041e-05,-4.4642350737144625,0.7445166451982865,2.9184586853909877,0.3094208925330062,89.15233609617303,0.010019238988646935,-0.42961192478151133,0.5693492978537121,950.5173355536419,1.0022876999177445e-08,48.288639159329705,0.08525842475567807,-2.317734396739752,0.5403424080661965,5.431347608566284
CPI_n,0.6,0.5389650342509902,-5.414882157848751,0.8298368255013571,61.653277482706244,0.07547023482630599,953.0401294676781,2.1434207152351837e-06,311.8167058901504,8.431331051667656e-05,-6.291045507220133,0.8616816193972967,-0.43140840298929106,0.5290892727581424,85.50923049674111,0.01113086656666339,4.127129107077508,0.05669931698768114,969.2579662931489,6.26995551538961e-09,50.94675247264513,0.08228572853207838,-8.40311484523886,0.6540424076500216,5.366998910903931
CPI_n,0.9,0.5396847952622513,-2.602659857260278,0.7247039521705472,64.3325244069606,0.06594763793515801,964.7921140129906,2.1884599745915362e-06,324.1264939794273,6.275338188968364e-05,-5.416587708173665,0.7785052269035262,2.66461687094602,0.33840599394119586,85.83144843582954,0.012391040892393915,0.9453978966182603,0.3445058271659779,944.2326755507916,1.261482239180617e-08,47.54901186361599,0.09459907745960777,-3.7681343565514,0.5654749221929467,5.315006971359253
CPI_bt,0.0,0.5396257358433065,-1.3035752227469857,0.5698161657710481,62.111210082968,0.48839847096137445,957.6039592572183,0.4922710298892513,318.0806285559579,0.48149329118675444,-4.940316010404331,0.5612904644202862,0.6331473974503297,0.4899236333583775,84.85095380987809,0.4785079150821616,2.4846805428489915,0.2665471286438491,960.3467475715929,0.4870895014647569,48.88728761203788,0.4851442102415397,-2.720968070805384,0.5021977997728523,15.350341558456421
CPI_bt,0.3,0.5391083628995033,2.953849778397398,0.45268636305147913,62.3854912698489,0.4837806721066958,971.8196709227616,0.4901569559148586,324.94102041866313,0.4834014023721692,-4.4642350737144625,0.5417398987377242,2.9184586853909877,0.4558678592441898,89.15233609617303,0.4742965479584159,-0.42961192478151133,0.5444206519434901,950.5173355536419,0.4843073237720939,48.288639159329705,0.48407480320613244,-2.317734396739752,0.5019693167195669,5.5233423709869385
CPI_bt,0.6,0.5389650342509902,-5.414882157848751,0.5763157975130493,61.653277482706244,0.4890553021758681,953.0401294676781,0.49032482582875647,311.8167058901504,0.48008997908369666,-6.291045507220133,0.598709320689724,-0.43140840298929106,0.5055598344283112,85.50923049674111,0.4747087360078578,4.127129107077508,0.178750213260936,969.2579662931489,0.4891883764532397,50.94675247264513,0.4867149957988611,-8.40311484523886,0.5056791026132037,5.406106948852539
CPI_bt,0.9,0.5396847952622513,-2.602659857260278,0.5791136140608293,64.3325244069606,0.4864177972784916,964.7921140129906,0.4919232761499144,324.1264939794273,0.4779138856036501,-5.416587708173665,0.5509961300346118,2.66461687094602,0.46537320037750807,85.83144843582954,0.47053045821000655,0.9453978966182603,0.3926937127656463,944.2326755507916,0.4866442651318909,47.54901186361599,0.48283625607672415,-3.7681343565514,0.5034567447886905,5.45322322845459
CPI_sqd,0.0,0.5396257358433065,-1.3035752227469857,0.5557438622496759,62.111210082968,0.4861500414507421,957.6039592572183,0.4912715656103773,318.0806285559579,0.47971327480165527,-4.940316010404331,0.5462541052227251,0.6331473974503297,0.48692423556075504,84.85095380987809,0.4683289973364659,2.4846805428489915,0.18983077646333668,960.3467475715929,0.4856775144013499,48.88728761203788,0.48309774709488373,-2.720968070805384,0.5026109394675871,15.31972074508667
CPI_sqd,0.3,0.5391083628995033,2.953849778397398,0.4543375281438358,62.3854912698489,0.4871543052089087,971.8196709227616,0.491326871761888,324.94102041866313,0.48379520610782495,-4.4642350737144625,0.5542858510622618,2.9184586853909877,0.45848728253622045,89.15233609617303,0.4697863891210502,-0.42961192478151133,0.543282774439934,950.5173355536419,0.4849138600047585,48.288639159329705,0.48148155199348697,-2.317734396739752,0.5018643994903597,5.53815770149231
CPI_sqd,0.6,0.5389650342509902,-5.414882157848751,0.5808976105017578,61.653277482706244,0.48677615401162494,953.0401294676781,0.4895720484872785,311.8167058901504,0.48192059335100246,-6.291045507220133,0.5949536442091701,-0.43140840298929106,0.5069285507670127,85.50923049674111,0.47794551606631497,4.127129107077508,0.11749031133838167,969.2579662931489,0.4868555377448588,50.94675247264513,0.4818847382223534,-8.40311484523886,0.5087993483163018,5.440732002258301
CPI_sqd,0.9,0.5396847952622513,-2.602659857260278,0.5587575681608362,64.3325244069606,0.4870699837551029,964.7921140129906,0.49047300167778246,324.1264939794273,0.48140822465802446,-5.416587708173665,0.5588602234933786,2.66461687094602,0.4631910405786776,85.83144843582954,0.47260927345119047,0.9453978966182603,0.38670827770085947,944.2326755507916,0.48832879265320944,47.54901186361599,0.4851827972142484,-3.7681343565514,0.5024594634315006,5.466896057128906
S-CPI,0.0,0.5396257358433065,0.32502457395366946,0.4680037715518106,60.89997360746235,0.16606121960988313,850.0515187390262,0.0009360310913880506,264.0237527898237,0.0034717393962247415,6.63890560811193,0.20543420928381217,-5.483130168057125,0.8109598947772887,160.96330392860511,0.0012870170278110411,1.2602852974760026,0.2882874311299748,696.8844727461167,0.0001113781519309763,10.471636965177657,0.4063896424946765,5.161697169775255,0.430647399186206,16.67724919319153
S-CPI,0.3,0.5391083628995033,1.4568312561186758,0.40236175395800905,60.489047312484715,0.16942125974181105,850.5198450237876,0.0009905092950776334,263.44249378706286,0.003544733123493646,7.460812996612896,0.20435881205155215,-1.9817938117685943,0.601534461622447,166.85765938526774,0.0009253138186715558,-2.7785882001291444,0.8690686971880277,678.7158446852502,0.00015557626660390298,10.533351288909216,0.40555097715628724,4.856098983996162,0.4358879708562788,6.820891857147217
S-CPI,0.6,0.5389650342509902,-1.445892528142229,0.5870724540500306,58.642744439939634,0.17929304595289658,849.3514145656519,0.0008598396561000347,269.12817954711625,0.003027791858256119,5.635518373434355,0.22570397055006974,-5.081151238937309,0.7517745601718473,160.4613191976746,0.001275537405035119,5.214097837597365,0.040117066229767885,713.565137945615,8.555747159695836e-05,9.839964128220593,0.4134792017406742,-0.22442682380931894,0.5031013867013958,6.9026360511779785
S-CPI,0.9,0.5396847952622513,-1.8604602093004856,0.6667876806811891,65.48744179262857,0.14996229509903541,841.1752763291108,0.0010478205579184806,258.39772675796047,0.0038888068463662643,5.972986148421197,0.2558085938485686,-3.851156441855892,0.68082640790323,163.50159852273052,0.0012775666041183707,-2.8591456189422555,0.8591441412167145,676.270050392248,0.00018399893293186343,10.242593185118743,0.4109017804054316,1.9364334822743827,0.4732531403789957,6.708861827850342
S-CPI_sqrt,0.0,0.5396257358433065,0.32502457395366946,0.48804117707293415,60.89997360746235,0.19073996872929505,850.0515187390262,0.0012050555951480513,264.0237527898237,0.005797707352508989,6.63890560811193,0.3275861022792975,-5.483130168057125,0.6632466070955421,160.96330392860511,0.003744421254655396,1.2602852974760026,0.44462234895811703,696.8844727461167,0.00018299020900708967,10.471636965177657,0.41866880870513234,5.161697169775255,0.4435161563604882,16.65302062034607
S-CPI_sqrt,0.3,0.5391083628995033,1.4568312561186758,0.4542843727870868,60.489047312484715,0.19388002043398428,850.5198450237876,0.0012701646394895696,263.44249378706286,0.005904468147161644,7.460812996612896,0.31864312500303915,-1.9817938117685943,0.5543766829238657,166.85765938526774,0.0028634296543765744,-2.7785882001291444,0.6178201504883866,678.7158446852502,0.0002504861442176157,10.533351288909216,0.41797135981206124,4.856098983996162,0.44762102449010926,6.822968006134033
S-CPI_sqrt,0.6,0.5389650342509902,-1.445892528142229,0.5430770808551156,58.642744439939634,0.2033212371412702,849.3514145656519,0.0011135992007477217,269.12817954711625,0.005130264387280466,5.635518373434355,0.34651489390962353,-5.081151238937309,0.6391605648684316,160.4613191976746,0.003731125604299762,5.214097837597365,0.2968464285855019,713.565137945615,0.0001425792954413452,9.839964128220593,0.4246780018893833,-0.22442682380931894,0.5025106339303816,6.843770503997803
S-CPI_sqrt,0.9,0.5396847952622513,-1.8604602093004856,0.5665017150904939,65.48744179262857,0.1746476289692518,841.1752763291108,0.0013421183080345837,258.39772675796047,0.006431767450993046,5.972986148421197,0.35352872892604836,-3.851156441855892,0.6013999700524664,163.50159852273052,0.003672919439597959,-2.8591456189422555,0.6188989225926755,676.270050392248,0.0002919490402836867,10.242593185118743,0.4223223226523458,1.9364334822743827,0.4783434134946253,6.854479789733887
S-CPI_n,0.0,0.5396257358433065,0.32502457395366946,0.47206079840602266,60.89997360746235,0.16831763017462265,850.0515187390262,0.0009574417986113274,264.0237527898237,0.0036440809564806703,6.63890560811193,0.22170582250534004,-5.483130168057125,0.789646990175104,160.96330392860511,0.0014336876664871338,1.2602852974760026,0.32894535352187737,696.8844727461167,0.00011651594997618904,10.471636965177657,0.40759793907428893,5.161697169775255,0.4319898175599011,16.65392827987671
S-CPI_n,0.3,0.5391083628995033,1.4568312561186758,0.4110790453341887,60.489047312484715,0.17165918838602373,850.5198450237876,0.0010128034686477684,263.44249378706286,0.0037197895743230763,7.460812996612896,0.21900224356119874,-1.9817938117685943,0.5944624274798813,166.85765938526774,0.001037192251388768,-2.7785882001291444,0.8176411550230036,678.7158446852502,0.00016245450823422394,10.533351288909216,0.40677355956390254,4.856098983996162,0.4371086626890757,6.803627252578735
S-CPI_n,0.6,0.5389650342509902,-1.445892528142229,0.5800112316742438,58.642744439939634,0.18149714485366103,849.3514145656519,0.0008799841398535788,269.12817954711625,0.0031824427950814258,5.635518373434355,0.24255085434754026,-5.081151238937309,0.7357792423045741,160.4613191976746,0.0014217654875211799,5.214097837597365,0.07205210524327933,713.565137945615,8.96188772231379e-05,9.839964128220593,0.4145794046142654,-0.22442682380931894,0.5030393740978426,8.86448073387146
S-CPI_n,0.9,0.5396847952622513,-1.8604602093004856,0.6477661324301931,65.48744179262857,0.15220560030819974,841.1752763291108,0.001071298695350575,258.39772675796047,0.004078226459064605,5.972986148421197,0.26880697177181867,-3.851156441855892,0.6694842932007241,163.50159852273052,0.0014211316868545725,-2.8591456189422555,0.8108641623190832,676.270050392248,0.00019187540984312885,10.242593185118743,0.4120222547816589,1.9364334822743827,0.47378731246299155,6.721337080001831
S-CPI_bt,0.0,0.5396257358433065,0.32502457395366946,0.4907435420656861,60.89997360746235,0.49394639750572444,850.0515187390262,0.4954366138543442,264.0237527898237,0.4876749112113596,6.63890560811193,0.46538895833048544,-5.483130168057125,0.5583185913494586,160.96330392860511,0.47773464957333356,1.2602852974760026,0.40966565880380607,696.8844727461167,0.4908754010968434,10.471636965177657,0.49770552095147574,5.161697169775255,0.49776083658476056,16.68136501312256
S-CPI_bt,0.3,0.5391083628995033,1.4568312561186758,0.47978644758674915,60.489047312484715,0.4940712431206657,850.5198450237876,0.49598592562939425,263.44249378706286,0.4903482209690916,7.460812996612896,0.4683447226797109,-1.9817938117685943,0.5121040858179842,166.85765938526774,0.4742072569094654,-2.7785882001291444,0.6532106471416017,678.7158446852502,0.49098019383229297,10.533351288909216,0.49805322919502654,4.856098983996162,0.4977807138809937,7.002549171447754
S-CPI_bt,0.6,0.5389650342509902,-1.445892528142229,0.5108277979239804,58.642744439939634,0.4950824326061855,849.3514145656519,0.4958609061296088,269.12817954711625,0.48760058277745805,5.635518373434355,0.465454019574085,-5.081151238937309,0.5279585963200543,160.4613191976746,0.4736275235506215,5.214097837597365,0.3230070377482629,713.565137945615,0.4929150438367891,9.839964128220593,0.4980489417775712,-0.22442682380931894,0.5001122447919355,6.830792188644409
S-CPI_bt,0.9,0.5396847952622513,-1.8604602093004856,0.5446894354857587,65.48744179262857,0.49254681932828587,841.1752763291108,0.49541667023119673,258.39772675796047,0.49003171023823505,5.972986148421197,0.4653534539271295,-3.851156441855892,0.5295147720596082,163.50159852273052,0.4766896035208916,-2.8591456189422555,0.6510039598115352,676.270050392248,0.4926376356747218,10.242593185118743,0.4978560920721977,1.9364334822743827,0.4991927022211718,6.910996198654175
S-CPI_sqd,0.0,0.5396257358433065,0.32502457395366946,0.4905817581899714,60.89997360746235,0.4924887905559792,850.0515187390262,0.4954876792586986,264.0237527898237,0.4894865576740866,6.63890560811193,0.4540449048248226,-5.483130168057125,0.5529084171066875,160.96330392860511,0.47301692683578234,1.2602852974760026,0.41460380810246034,696.8844727461167,0.49267890601033376,10.471636965177657,0.49781519564687327,5.161697169775255,0.49746888387802535,16.72936987876892
S-CPI_sqd,0.3,0.5391083628995033,1.4568312561186758,0.48510945056770516,60.489047312484715,0.4951192425005927,850.5198450237876,0.4941606839604053,263.44249378706286,0.49065109681555236,7.460812996612896,0.4610172851059815,-1.9817938117685943,0.5147799492013463,166.85765938526774,0.47299309451971183,-2.7785882001291444,0.6740848680138696,678.7158446852502,0.49211429086908737,10.533351288909216,0.49783388462437306,4.856098983996162,0.4975871724930363,6.970829010009766
S-CPI_sqd,0.6,0.5389650342509902,-1.445892528142229,0.5128628052071418,58.642744439939634,0.49409284449823865,849.3514145656519,0.49543653044243674,269.12817954711625,0.4869965798917524,5.635518373434355,0.4647379749451635,-5.081151238937309,0.5415929362192076,160.4613191976746,0.4778718680801658,5.214097837597365,0.2994059349793486,713.565137945615,0.49238698644124274,9.839964128220593,0.4982623524219618,-0.22442682380931894,0.5001008754671297,6.866400480270386
