method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.6114363558482773,-686.3109421170943,0.9861414794446334,-606.046606927343,0.9626553931341171,29.00787288805994,0.46613613933581854,77.19176172448046,0.41079613780225854,116.45188602237727,0.368732823074694,1034.6161525554594,0.0007653405076248898,-167.93473625364643,0.6980261747239389,4.105344796844971,0.49508570344741354,-73.50542309449986,0.584507875805643,-143.8688256332575,0.6749237597794486,-312.94424246050636,0.8317279843823586,32.86333465576172
LOCO-W,0.3,0.611908113012487,320.843489922752,0.1742821099624805,291.2205950080278,0.19501350048915578,-274.9939058371581,0.7862372024543184,49.218879315615695,0.44326315417772877,-632.6394078149973,0.9714042754611137,-152.3859678389026,0.6721700357002148,-512.53814184614,0.9340649186191197,186.71772445481,0.2882706145715339,1118.671571003405,0.0003916317003853642,-9.794689122280536,0.511716692866274,46.49108510460283,0.44634017744008214,31.704784154891968
LOCO-W,0.6,0.6140031316265437,185.74388192641638,0.29479023814386784,-252.29902508896842,0.7631125951163252,650.820222904602,0.029104820461409275,67.25720946172754,0.42589901475688186,529.6289518883287,0.05559218671124466,1010.5717233540644,0.0007538732581509056,-348.89301411803433,0.8400984359765912,718.1266481007747,0.012273982140138417,-382.46608305789675,0.8625053624486834,-226.62877629122403,0.7540100793325066,-110.82486173644025,0.6435411448936973,32.255887508392334
LOCO-W,0.9,0.6129989634200075,352.8399492425251,0.1441801246632648,292.8728645558348,0.18622032883439754,273.852449668396,0.20858186086216057,-188.92068548155942,0.7100583752325558,830.45659193862,0.0032706159051252293,885.489119276483,0.002002561265237124,-438.28636655177047,0.8951698935186706,-33.248457415583324,0.5370191072451498,-3.041195861239778,0.5033717791575713,1133.5114470733101,8.878120034150339e-05,-400.90306572827654,0.8875086277976625,31.362574577331543
CPI,0.0,0.6114363558482773,0.9916308051299438,0.4102983443143375,100.38758192986415,0.07061179479859363,625.0374067894588,0.00012590019288941353,303.95232261020897,0.003255713288282038,0.627324943180156,0.42661679066745184,13.755283798273695,0.16816117151389848,100.67069967739826,0.011157373006864332,-8.606389665843835,0.6341605622932951,187.42921264381675,0.024734174874501455,4.206027560265284,0.44217653530780904,67.93182049493112,0.02576550074709851,14.6795814037323
CPI,0.3,0.611908113012487,0.6920832883458843,0.43937908142380644,99.75575686670277,0.07143392707148198,629.2098144590393,0.00012593274300896697,302.6322312663199,0.003309092783768696,1.1725526458108106,0.36347316520641193,13.21964528943181,0.17089994854715446,101.01546240479797,0.010885149888025041,-8.674627648396608,0.6380697462936825,188.51812815119206,0.024307082082414798,3.5020269396002277,0.4510774921945586,67.50356041868167,0.02735872271854029,3.22432804107666
CPI,0.6,0.6140031316265437,2.067530608474044,0.32976227447670614,98.9202967607398,0.06983860625664863,635.3204198116528,0.0001264521421720226,299.2126982251982,0.003428608636419636,1.2443080157511304,0.35309461259216385,12.25922175136202,0.18404928649675,98.85093381195065,0.01171228423825094,-8.351859553666145,0.6362468663322685,189.356546305675,0.024515438748391852,4.699715900057527,0.4337661947969994,68.75446649455967,0.02229368208658552,3.2319936752319336
CPI,0.9,0.6129989634200075,4.591860822768922,0.06763472180895981,110.06993327688156,0.048788555349499184,629.3203488065333,9.091425831089946e-05,310.3145652075841,0.00235984256880431,-0.005284706311158516,0.5011245996581227,14.895801316775078,0.17523300670861208,100.6001407545375,0.010709108698010884,-6.180477292832393,0.5955467104182028,189.5477495747898,0.020958539386306582,0.09217972856049528,0.49849192665697983,55.81272022641997,0.018099295376604492,3.2947909832000732
CPI_sqrt,0.0,0.6114363558482773,0.9916308051299438,0.463484510395703,100.38758192986415,0.08943265427788266,625.0374067894588,0.00020993584653245008,303.95232261020897,0.005049557900984501,0.627324943180156,0.47457603113418667,13.755283798273695,0.25372329423155393,100.67069967739826,0.02311277050171652,-8.606389665843835,0.6075065313328885,187.42921264381675,0.0328692832366486,4.206027560265284,0.4526615921659393,67.93182049493112,0.050149304383276576,10.088128328323364
CPI_sqrt,0.3,0.611908113012487,0.6920832883458843,0.4748775514657403,99.75575686670277,0.09037144754785881,629.2098144590393,0.00020931066449400237,302.6322312663199,0.0051291711786742465,1.1725526458108106,0.45239984513583176,13.21964528943181,0.2579956943813421,101.01546240479797,0.022677826053585454,-8.674627648396608,0.6101986856548538,188.51812815119206,0.032344933363376606,3.5020269396002277,0.46007159540979303,67.50356041868167,0.052260882866033115,3.224276304244995
