method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.49565112076877127,0.024429824479772152,0.00011701142569975342,-0.000720141986798107,0.553779843504781,0.07638493541372886,0.0,0.01843905501587909,0.0022306159697408345,0.11366905396651394,0.0,0.05112871284640828,3.2571723096452843e-12,-0.01506928274615169,0.9686812102460747,-0.07872579383463593,1.0,-0.008742112279102515,0.9057707657413414,0.037881001229860704,9.785674048856663e-09,0.008607220329453503,0.0872816967493113,0.030097531601587506,2.4517086800179833e-05,177.93749260902405
LOCO-W,0.3,0.5088098873039257,0.08714209603150924,0.0,-0.08727836133704574,1.0,0.07746468711885676,0.0,-0.10048375201694945,1.0,-0.025090625402363904,0.99996860700886,0.015314791644306795,0.012501925671592029,0.006355491406809102,0.16164264567519715,-0.01651919490280154,0.9910617657877743,0.0790137403084054,0.0,-0.029560665648793772,0.9998750042085515,0.04349466343854546,1.8895995879120164e-13,-0.028276085035536122,0.9999727691699536,178.79503679275513
LOCO-W,0.6,0.5143297076641727,-0.05579182106171654,0.9999999999999624,-0.0358937001287737,0.999999112598567,0.09241939041880072,0.0,-0.06256791617413025,1.0,-0.03169139990959496,0.9999219684104206,-0.017558224692458466,0.9980838825755439,-0.017220534714386976,0.9882690961360161,0.04644740523845069,1.8474111129762605e-12,-0.06356291757492813,0.9999999999999974,-0.0582667629679401,0.9999999999999999,-0.04252355577376767,0.9999999994495213,-0.05810366339612313,0.9999999999998904,176.98430275917053
LOCO-W,0.9,0.5162616907794731,0.02463403823206778,0.00012200376986903905,-0.09275778992058203,1.0,0.12107985527848947,0.0,-0.05056511287867766,0.9999999999999892,-0.06055348271379452,1.0,0.03847197913695473,2.491023320949637e-08,0.027190951207900264,0.00025211081267395574,0.053900561301475955,2.7755575615628914e-15,0.0753835329364717,0.0,0.06206182543720098,0.0,0.05483876251404628,0.0,0.0679551843584001,0.0,174.0566210746765
CPI,0.0,0.49565112076877127,0.007125623276867027,3.7816717531510553e-06,0.07238742294118122,4.7004269473139205e-25,0.011103663023748461,4.2076235524168944e-11,0.01403800203285746,1.6904414683330443e-08,0.013993031107658094,3.353353168955392e-11,0.04458852564712534,5.674583820881269e-12,0.010215146439830763,3.7849440876015495e-08,0.007641752020414061,2.5495159878028928e-06,0.015317305912106394,2.526580528891473e-06,0.010120880918306152,6.375407001427551e-07,0.11812622871466855,4.2575426079034364e-35,5.081428236569652e-05,0.48464600502837757,35.496039390563965
CPI,0.3,0.5088098873039257,0.006355585066430636,2.2406718489899716e-05,0.07549423946560677,3.769609130733122e-26,0.010539231981512354,2.161571843922474e-10,0.014560996135126014,7.2782198057314746e-09,0.013239480465036979,5.286866452474677e-09,0.013996851283162248,1.2181705742861252e-05,0.0076379855159975085,2.1492995501802102e-06,0.008428932267251915,4.013750588336318e-06,0.01635842554078437,8.571806059246616e-07,0.011394895618556167,1.1562358311121296e-07,0.12300105706086414,1.650090904488462e-35,-0.0009974861884362862,0.8196579866674389,23.351247549057007
CPI,0.6,0.5143297076641727,0.006607611273902192,1.888541268660493e-05,0.07533966667704925,1.0592755438515847e-26,0.010897210012335568,1.503782840194241e-11,0.014822835504446713,4.1755337352479184e-10,0.014033100842095553,2.2576339673106951e-10,0.00501424307162221,0.009263031019765486,0.004769668292932683,5.7410873461349447e-05,0.008594277246816023,6.073585390269033e-07,0.01646333753541332,1.256988175851118e-06,0.012258973856621946,2.8432641185794085e-08,0.1231440395543428,1.4264611438724011e-35,-0.0014974852112815962,0.9247303896149452,23.577548027038574
CPI,0.9,0.5162616907794731,0.0063553885424567635,7.693237504651929e-06,0.07378108199295066,1.3161323987094974e-25,0.01081721164522978,1.7429897027877787e-11,0.014241512438878529,6.943033092423175e-09,0.014657992304888262,2.099127943698883e-11,0.003070043153314328,0.007320314248446989,0.0023085647721728664,0.0005730567507121823,0.008815336311005367,6.761311856186243e-07,0.015841515450513738,6.085757130014694e-06,0.011570727314582752,1.6291050783965903e-07,0.1263441203066197,3.290486227321023e-36,-0.001077757180103056,0.9771818782969924,23.52634286880493
CPI_sqrt,0.0,0.49565112076877127,0.007125623276867027,0.38636200811885946,0.07238742294118122,0.008137054644560963,0.011103663023748461,0.3271134230569597,0.01403800203285746,0.29189451480078416,0.013993031107658094,0.2895352508377609,0.04458852564712534,0.06630606357523437,0.010215146439830763,0.34129597972101067,0.007641752020414061,0.3787818008746511,0.015317305912106394,0.2811683639538421,0.010120880918306152,0.3438051295875806,0.11812622871466855,0.00015041031515085763,5.081428236569652e-05,0.49916919891556283,33.18177819252014
CPI_sqrt,0.3,0.5088098873039257,0.006355585066430636,0.398218644357165,0.07549423946560677,0.00630289858327395,0.010539231981512354,0.3352356260876596,0.014560996135126014,0.2851266442748587,0.013239480465036979,0.30106135451228533,0.013996851283162248,0.2979700666606663,0.0076379855159975085,0.3787740138759307,0.008428932267251915,0.3678389586144335,0.01635842554078437,0.2685154527746751,0.011394895618556167,0.3261087585742011,0.12300105706086414,9.741868476869411e-05,-0.0009974861884362862,0.5164583076722933,23.282288789749146
