method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.0031353377537367503,0.3174557282792595,-0.013260206854213086,0.9830240874647276,-0.008959839097393741,0.9141702188544142,0.0006831551659150098,0.4510635686791886,-0.007045991196230385,0.8661557396949149,0.0005209446441033202,0.46860901234831576,0.0018740844396149135,0.3850758028799689,0.013495321761045427,0.01826768752846475,0.0021891383373254907,0.3612745160624754,-0.003071464386749431,0.6979565317397987,-0.00871197956059498,0.9199867273278661,0.00503483050709698,0.20707700218694247,-0.002803955222911069,0.6693498247996086,-0.004821512303313309,0.7726203369362059,0.008148993719295726,0.09916395951526691,0.009277138136559584,0.07763471533335697,0.006078484864618995,0.17063900884015415,0.009452736516391997,0.06748154384525495,-0.00827415554987208,0.9036498910032693,0.0009358387298732527,0.4421683530491137,0.0022851661975898667,0.36119427428645823,0.006328654051348173,0.16491425133932713,-0.00456006344438512,0.75424409073787,0.009857395244886262,0.06630763796767236,-0.0036673270477631794,0.7128929882434876,-0.004712239950286716,0.7590448306732185,0.001874106736129067,0.38427239418063,0.011693278571836309,0.03583449060203725,-0.001275274701264005,0.5783893008392307,0.004540045144728711,0.24442166400894494,0.009499865970281088,0.054057659726644225,2.63409423828125
LOCO-W,0.3,-0.004183433843386709,0.7431712828870927,0.0015658852102178043,0.40455736281213717,-0.00030200889377156504,0.519684818584192,-0.007110424064658345,0.8721322006088288,0.0013073981467920754,0.4188904460775178,-0.014439961757984029,0.9893321945238216,-0.008339809362224873,0.9131515626763175,0.008112471073313084,0.09028304853148972,0.0018061608735751183,0.3915861570524676,0.00447161044209175,0.2424114294386851,-0.0090399009702376,0.9149373776392857,0.0025050468061298516,0.35570944066972665,-0.0025964765780989827,0.6606150424275994,-0.015589964372076435,0.9922431348324534,-0.004554147976804178,0.7766567345277411,0.010728344116750919,0.03589489492624709,0.005031167734858758,0.22939900911627942,-0.005440778952133001,0.8028663438972341,-0.006401821310579214,0.8492281567807356,0.006753341551418929,0.14302960085554017,0.008150362846690667,0.10301093625965496,0.002080335119003478,0.36671669320130085,-0.0011739090901742712,0.5718293633275076,-0.0008138318051066701,0.5478583634266332,0.000818499463573323,0.4478566181466638,0.0013663597826771606,0.4192776036562127,0.005697340474140187,0.20170974552978493,0.0023312579563300817,0.3583204643231268,0.003266185526259904,0.29957781859569976,0.008109109884882646,0.09582781966480214,0.006824972565939299,0.1393655933159439,2.7792601585388184
LOCO-W,0.6,-0.010373129783192369,0.9490752349396433,-0.001067239177827496,0.568275167080849,-0.007550571845455577,0.8919189389620217,0.003491477328699298,0.29538166608523864,-0.007558503468892018,0.8724770686451695,-0.0014062665175993035,0.5841852511880976,0.0025460753802324042,0.3448098669296944,-0.007871357039806794,0.8891088818491657,0.0006630885368005333,0.4578737824273491,0.006369864097484277,0.15792217968623845,0.0062042287405584965,0.15940912393013318,-0.007317785431727205,0.8752262144467055,0.0028708676289552755,0.32862057462069794,0.002120324565227432,0.37178830088966297,-0.0003812207511389875,0.5234279163628397,0.0008469189496693993,0.44551032642565813,0.005395788752108165,0.1989633768299257,0.01633903983192839,0.005608732151665907,0.001945741467609988,0.3866504369978505,-0.005546373885545134,0.8163895591654795,0.0012074814848132033,0.4230814846295109,0.0010097492954993107,0.43973077694661344,0.003209990154274134,0.3045956577596123,-0.0027599583393941017,0.6652137718212845,0.00829100079679988,0.10423817548618164,-0.012117134195855007,0.9749102793398423,0.002342017476431484,0.35526057121173094,0.001442451097432734,0.4150082246262665,-0.005255081839125486,0.7900889513129321,0.0009148884111641268,0.44121930095869943,-0.00413567428676647,0.7433553846328282,2.8679332733154297
LOCO-W,0.9,0.009731889675317856,0.06369196914339148,0.004427271710214773,0.2549544770931653,-0.010423493817424242,0.9505175522127922,-0.0007470295974881992,0.5467010494575812,0.0035896979319780353,0.2909393517793346,0.006963186053726012,0.13628949656114708,0.0016142869111368174,0.4012914258273298,0.0007111020690743884,0.4573918529781196,0.01004930425522014,0.061618543350023924,-0.0023595917188351627,0.6423475580757203,0.0025395895258730505,0.34809054767222314,0.003608747899425786,0.28681060971199035,0.00699695747751004,0.15562204458180506,0.004738633606541496,0.23485754371617995,-0.0031750242413617212,0.6864444503856997,-0.01314627387774369,0.9858861861385912,-0.0001374174002968812,0.5083286998069978,0.00013615705668964756,0.4917713233766986,0.009433821684996065,0.07346138652251955,-0.0025528501648672914,0.65070982898847,-0.0006134576593216447,0.537904122250308,0.003477375708094565,0.30141204769831464,-0.0005681553201512419,0.5357825427186272,-0.00748092918978122,0.8730501921278417,-0.009639471036147169,0.9387933537316039,-0.00045561901711100135,0.5275809070868174,0.008143488816044308,0.09016273075765335,-0.00010575838513655275,0.5064337258561364,0.008727463902175686,0.08835771767429024,0.004118246007427415,0.2609177252802396,0.0013140185556442495,0.41701418745264596,2.9655933380126953
CPI,0.0,0.0005810286150058561,0.026530185840662763,-8.369490780941319e-05,0.612148220565527,7.555399067285529e-07,0.1326454499446036,0.0004970332152074569,0.19903751963851868,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.862562475086793e-05,0.10538572157405945,-0.00021958717585138926,0.9595660325758077,-1.5071596950674837e-05,0.5410282304251791,2.204922423828387e-05,0.3003808081254967,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0028075359072733605,0.009605378481967738,0.00036722586798892953,0.08308122026146147,0.00016422640926803261,0.16083480481188317,0.0022325170836466138,0.04256568622997582,3.1282680650349115e-05,0.21423930467309965,0.0,1.0,0.0004508435237820449,0.2214069593020747,0.00038029007012908844,0.1391928625114492,0.00034819842800050405,0.3253715282184757,0.0,1.0,-0.0003070159086960636,0.8578469875190877,16.47337007522583
CPI,0.3,0.0005822472964993747,0.026476413278228784,-5.85394995741631e-05,0.5891571126840077,3.2524328363453536e-06,0.13771453935063704,0.0005024974068663091,0.1565404854624991,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.019880335159019e-05,0.10679426657396951,-0.00022980322497645478,0.9601246570645915,-1.5023498500466026e-05,0.5421761475587012,-4.6817385732124406e-05,0.802624796844588,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0027883185589710063,0.009950734902216915,0.0002959426478934893,0.07299980541510012,0.0001578268134055233,0.1723530476089522,0.0015425981986921383,0.04306440606830282,3.134379823312161e-05,0.21781640292710397,0.0,1.0,0.00045073235151368157,0.2219883794987681,0.000382969446730462,0.13811830496246158,0.0003396003407963519,0.3290164270155592,0.0,1.0,-0.0003254077061299668,0.8538373675781834,3.159365177154541
CPI,0.6,0.0006293390771727261,0.026936246858442495,-3.897372047795972e-05,0.5666147609713151,7.52892928077703e-06,0.13908367509684966,0.0005002501589767908,0.11235853561292591,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.061874513764055e-05,0.11827798183327598,-0.0002739488830849901,0.9626560511838506,-1.7343703630809393e-05,0.5553394733581993,-0.00013212865287659525,0.8069248813058278,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0027097462897315502,0.01312502956997471,0.0001796654695706973,0.07705421878052945,0.00014664211880376782,0.1769057031668953,0.0008006702258196857,0.05463279222854302,1.9451385544877464e-05,0.22741283767283982,0.0,1.0,0.00045623903995260784,0.21978032642307382,0.0003829919757298711,0.1374998206017335,0.00032552941430762095,0.33245256917324184,0.0,1.0,-0.0003049581423155076,0.8747944025680511,3.309518337249756
CPI,0.9,0.0006337312370450765,0.02759209723618454,-3.865079869686677e-05,0.5709353587367777,6.071236146328041e-06,0.1320654614372383,0.0003111464894869215,0.1462810798430345,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.193220595847234e-05,0.12549122411484703,-0.00027597686836812463,0.9634894793733845,-2.4730295498730237e-05,0.5788514134901424,-6.232134361166403e-05,0.7849910129584443,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0025921853075361184,0.017150419988892055,0.00020756357600270475,0.10418343281150177,0.00010800830661619742,0.23471796745087564,0.00032388819664128793,0.08217919242554561,4.197453567174325e-06,0.22880143930459595,0.0,1.0,0.00045482387184939826,0.22098327392470607,0.0003884462442619724,0.1398125612165918,0.00034541660327640916,0.3195455512002757,0.0,1.0,-0.00010967315485600065,0.87322689538989,3.266103982925415
CPI_sqrt,0.0,0.0005810286150058561,0.4938975022451862,-8.369490780941319e-05,0.5008792277305597,7.555399067285529e-07,0.49999200120349013,0.0004970332152074569,0.494818900413078,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,7.862562475086793e-05,0.49916897258466125,-0.00021958717585138926,0.5023170331719564,-1.5071596950674837e-05,0.5001589467090953,2.204922423828387e-05,0.49976682445084725,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0028075359072733605,0.47121814334071654,0.00036722586798892953,0.49613939292643344,0.00016422640926803261,0.49826894444266817,0.0022325170836466138,0.47716301273419104,3.1282680650349115e-05,0.4996691555423685,0.0,0.5,0.0004508435237820449,0.4953002742568857,0.00038029007012908844,0.49601105502085513,0.00034819842800050405,0.49638739037847995,0.0,0.5,-0.0003070159086960636,0.5032258110465769,16.44279384613037
CPI_sqrt,0.3,0.0005822472964993747,0.4938847830155204,-5.85394995741631e-05,0.5006155177750113,3.2524328363453536e-06,0.49996556904844375,0.0005024974068663091,0.49474959311650835,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,8.019880335159019e-05,0.4991523821468639,-0.00022980322497645478,0.502424485122898,-1.5023498500466026e-05,0.5001584580983712,-4.6817385732124406e-05,0.5004949354228173,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0027883185589710063,0.47141375139725344,0.0002959426478934893,0.4968837062275577,0.0001578268134055233,0.4983364579016644,0.0015425981986921383,0.4840531724847023,3.134379823312161e-05,0.4996685152912789,0.0,0.5,0.00045073235151368157,0.4953015994539121,0.000382969446730462,0.49598304592596787,0.0003396003407963519,0.49647642250213264,0.0,0.5,-0.0003254077061299668,0.5034170441535424,3.1492297649383545
