method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.35909623825892045,0.021592475170181993,0.01734733689864687,0.01796796063415953,0.046813220129805266,-0.006209562418237341,0.7226199987049572,-0.007756385348023108,0.7629352823405996,0.013740846803417986,0.10323839520562639,0.0010188336083964634,0.45892796937140035,0.008980626745894237,0.192545600656286,0.0030483532919797192,0.38856291225215334,0.00013745077477945197,0.49437266566217597,0.03796842611753602,0.00020787875666428146,0.003685025441986718,0.3612703826074056,-0.008371127704811108,0.7843027686608801,13.64137864112854
LOCO-W,0.3,0.3536191873518043,0.010339190575388754,0.16384994199423009,-0.0013907096354049337,0.549238660694686,0.0039762151246395035,0.35129694495122255,-0.00410579102527662,0.658664851774424,-0.002997489396558962,0.6171027464520356,0.013569548781687112,0.08962716594381281,0.00491222498500474,0.3120671152584671,0.010836699790526153,0.15019614128667724,-0.004033092324498957,0.6495699207652204,0.04047866832611986,4.474140777099844e-05,0.0055010921625675765,0.295461558504422,-0.008982712132953902,0.8224117847466826,13.402095794677734
LOCO-W,0.6,0.3366171918537426,0.017866473377682393,0.043889072029590026,0.010037971380542278,0.17253645444644017,-0.012131259285676385,0.8717894084417788,0.042507243348785154,2.6055143880321374e-05,-0.005460740834630159,0.7032619318640405,-0.003917353652745454,0.6449004619707188,-0.003002932526368885,0.6207375936693391,0.025816277626411966,0.0072499382288434555,0.010194408731108285,0.163083911184996,0.013067597556217522,0.1358944773205527,0.01211361126910211,0.13482226475811754,0.017441005334866463,0.038983568167968996,13.657137393951416
LOCO-W,0.9,0.3617413166593709,0.00721961654281728,0.24662819981098227,0.020944737286168753,0.02669792327284215,0.01395938056399035,0.09091002503368628,0.009398929312846157,0.1688477532951954,-0.004133512194217709,0.6603001607031109,0.0060239705531928206,0.27869932759605853,0.00876693429031386,0.19780787134652167,0.03546293537104281,0.00021898186465130198,0.018783964954224422,0.03866327156785898,0.01161590209396889,0.12972660252586032,-0.0050295157922721516,0.6924526107764766,-0.022547855597525826,0.981414220656095,13.621716737747192
CPI,0.0,0.35909623825892045,-0.00032156418148185373,0.5275392290177139,0.015209193977196445,0.015038117052272858,0.003077913985262387,0.12358066301262827,0.007406695930523066,0.026285897399302025,0.0064357437836611575,0.0618151371444848,8.265503167151356e-05,0.4850770947188348,0.01520371304299778,0.028323597669700013,-8.133157256162704e-05,0.5089444014719434,0.0023203204190167526,0.18077328555529182,0.03241910263858028,0.0002201495094395714,0.07957268306407494,2.1995153482299477e-08,0.00044661977781601525,0.44845079687987066,15.743086099624634
CPI,0.3,0.3536191873518043,0.0017469453055468376,0.3404219424451769,0.017837376381731107,0.007034051158742812,0.0037271999866213545,0.07323371571773735,0.007996025479809904,0.052781002997617,0.007839174831556106,0.030525644063413033,0.00741673507091084,0.0006863598546712947,-0.006024429677843501,0.9086505690455295,-0.003385539827455236,0.7881868313268195,0.002328767878914867,0.223697296297182,0.04303292944336032,1.0490901519562987e-05,0.07983429621347105,5.252526938599708e-10,0.0028482631759984556,0.28272459817005774,4.698055982589722
CPI,0.6,0.3366171918537426,0.00024104771572802663,0.47547322580735357,0.015219301133566066,0.019060572218101902,0.0026240328057615114,0.19712927914702333,0.0031827240857880967,0.2181900064664858,0.008957603221197458,0.016166998151893496,0.0014986679235713674,0.17227925862367105,-0.0015115489215044298,0.6402697037167153,-0.0026169970538017506,0.7471532058024775,0.003267080852076415,0.1969232983416917,0.042829566323012214,2.76067787108286e-05,0.08851445998564264,1.9310965402867252e-10,0.0027591656775146634,0.2687728853182216,4.442648649215698
CPI,0.9,0.3617413166593709,-0.0038401885264746083,0.8593145422122885,0.014512298250624112,0.02174667296378413,0.0022546300485916937,0.22913269185062496,0.010193045981251009,0.020360238399000894,0.008078499091075969,0.036010411108723744,0.0013761133228902822,0.14887155264711305,0.0018439991747543627,0.19889545748939325,-0.000592171268217534,0.5601466235448124,0.0018180435041830478,0.27926933498292095,0.039842766068812735,2.8533551536268983e-05,0.09304402144756282,3.1483843120331626e-09,0.0027976625039829728,0.054203949550418615,4.439286231994629
CPI_sqrt,0.0,0.35909623825892045,-0.00032156418148185373,0.5031861071716515,0.015209193977196445,0.36060249342764217,0.003077913985262387,0.4679479911154165,0.007406695930523066,0.42549944719112187,0.0064357437836611575,0.435752403257335,8.265503167151356e-05,0.4991280764480135,0.01520371304299778,0.3636109349649903,-8.133157256162704e-05,0.5008269527739201,0.0023203204190167526,0.47575220158593395,0.03241910263858028,0.234806596483996,0.07957268306407494,0.05627460553362159,0.00044661977781601525,0.4954380237960658,11.804540634155273
CPI_sqrt,0.3,0.3536191873518043,0.0017469453055468376,0.48251951294219303,0.017837376381731107,0.33868696223788197,0.0037271999866213545,0.4611120013384289,0.007996025479809904,0.42183880388369177,0.007839174831556106,0.4219163772819792,0.00741673507091084,0.4224791024654839,-0.006024429677843501,0.5596658417420337,-0.003385539827455236,0.5338605653669816,0.002328767878914867,0.47599215538530254,0.04303292944336032,0.17331773158454045,0.07983429621347105,0.05055115313691607,0.0028482631759984556,0.47201103538876804,4.653261184692383
CPI_sqrt,0.6,0.3366171918537426,0.00024104771572802663,0.49756716424082753,0.015219301133566066,0.36153475348640046,0.0026240328057615114,0.4729630911801375,0.0031827240857880967,0.46804986994353875,0.008957603221197458,0.4109517101485546,0.0014986679235713674,0.4839299154329081,-0.0015115489215044298,0.5151410307212717,-0.0026169970538017506,0.5263844452002372,0.003267080852076415,0.46699122603558857,0.042829566323012214,0.17710953562873194,0.08851445998564264,0.03760428592603059,0.0027591656775146634,0.4725608863850598,4.433754920959473
CPI_sqrt,0.9,0.3617413166593709,-0.0038401885264746083,0.5390455154536441,0.014512298250624112,0.3672689615467594,0.0022546300485916937,0.4767403676103222,0.010193045981251009,0.40086004972273026,0.008078499091075969,0.4201691527427478,0.0013761133228902822,0.48513798822719406,0.0018439991747543627,0.4805408494565632,-0.000592171268217534,0.5059772823865081,0.0018180435041830478,0.4812735210936398,0.039842766068812735,0.19065201199084308,0.09304402144756282,0.035754536742153536,0.0027976625039829728,0.4701469228043481,4.463878631591797
CPI_n,0.0,0.35909623825892045,-0.00032156418148185373,0.5204190253618409,0.015209193977196445,0.03912686398191207,0.003077913985262387,0.2362837807175694,0.007406695930523066,0.08692348131718369,0.0064357437836611575,0.13379586323456227,8.265503167151356e-05,0.49140114909981725,0.01520371304299778,0.056666082392960386,-8.133157256162704e-05,0.50617699167305,0.0023203204190167526,0.2888829024951384,0.03241910263858028,0.0014034056555383375,0.07957268306407494,4.249809760338066e-07,0.00044661977781601525,0.4649167313615625,11.787791967391968
CPI_n,0.3,0.3536191873518043,0.0017469453055468376,0.383051878605704,0.017837376381731107,0.022398120320360322,0.0037271999866213545,0.18697141979364873,0.007996025479809904,0.11164493476614828,0.007839174831556106,0.088642487237857,0.00741673507091084,0.029980806447691723,-0.006024429677843501,0.8364914335985514,-0.003385539827455236,0.7183965625155383,0.002328767878914867,0.30977334354585484,0.04303292944336032,0.00012354598807720097,0.07983429621347105,2.8597194685050062e-08,0.0028482631759984556,0.33257575798499284,4.669890880584717
CPI_n,0.6,0.3366171918537426,0.00024104771572802663,0.48265869317790655,0.015219301133566066,0.044789288354934904,0.0026240328057615114,0.28853941941173933,0.0031827240857880967,0.2887802089086525,0.008957603221197458,0.061586286634739154,0.0014986679235713674,0.3203407649731479,-0.0015115489215044298,0.6022241482386019,-0.0026169970538017506,0.6811463636008753,0.003267080852076415,0.2746860284209567,0.042829566323012214,0.0002350602611325104,0.08851445998564264,9.873117291714508e-09,0.0027591656775146634,0.32553572931485497,4.370226860046387
CPI_n,0.9,0.3617413166593709,-0.0038401885264746083,0.770319596671101,0.014512298250624112,0.049818287641722726,0.0022546300485916937,0.31444275496125806,0.010193045981251009,0.06142616050201485,0.008078499091075969,0.09326738852482924,0.0013761133228902822,0.3202593206664225,0.0018439991747543627,0.3140203650008031,-0.000592171268217534,0.5425760800677194,0.0018180435041830478,0.3504450083544519,0.039842766068812735,0.0002730622031876352,0.09304402144756282,6.689388493462229e-08,0.0027976625039829728,0.20308222778211799,4.395019054412842
CPI_bt,0.0,0.35909623825892045,-0.00032156418148185373,0.5775239298773006,0.015209193977196445,4.9264396878851605e-20,0.003077913985262387,0.029632956401599235,0.007406695930523066,3.120643492676126e-06,0.0064357437836611575,4.547910756909476e-05,8.265503167151356e-05,0.47979078685574866,0.01520371304299778,1.0946328314053098e-19,-8.133157256162704e-05,0.519796682988694,0.0023203204190167526,0.0775733141707984,0.03241910263858028,1.4081764080949752e-80,0.07957268306407494,0.0,0.00044661977781601525,0.3924822907151631,12.429655075073242
CPI_bt,0.3,0.3536191873518043,0.0017469453055468376,0.143842725155236,0.017837376381731107,1.332445650929449e-26,0.0037271999866213545,0.011181649629237555,0.007996025479809904,6.41506475747361e-07,0.007839174831556106,9.208435495809165e-07,0.00741673507091084,2.687291823560995e-06,-0.006024429677843501,0.9998737901873497,-0.003385539827455236,0.9802686914878244,0.002328767878914867,0.077138823055731,0.04303292944336032,1.6110082766442085e-138,0.07983429621347105,0.0,0.0028482631759984556,0.04189742165961825,5.304189920425415
CPI_bt,0.6,0.3366171918537426,0.00024104771572802663,0.4416158897851837,0.015219301133566066,6.860944889353999e-20,0.0026240328057615114,0.05421910025084999,0.0031827240857880967,0.02630098524708026,0.008957603221197458,2.430763393976855e-08,0.0014986679235713674,0.17864302204294474,-0.0015115489215044298,0.8212747334884012,-0.0026169970538017506,0.9445718234794029,0.003267080852076415,0.023243821086240134,0.042829566323012214,1.7373236727461873e-135,0.08851445998564264,0.0,0.0027591656775146634,0.04681147100182831,5.058480739593506
CPI_bt,0.9,0.3617413166593709,-0.0038401885264746083,0.9905116287883678,0.014512298250624112,2.9953516652047303e-18,0.0022546300485916937,0.0839986584424629,0.010193045981251009,3.175916564014605e-10,0.008078499091075969,4.489183146623696e-07,0.0013761133228902822,0.1988641625806385,0.0018439991747543627,0.12897556402743265,-0.000592171268217534,0.641035005791175,0.0018180435041830478,0.1330611383622023,0.039842766068812735,5.26898309480061e-120,0.09304402144756282,0.0,0.0027976625039829728,0.04288408075026567,5.035557746887207
CPI_sqd,0.0,0.35909623825892045,-0.00032156418148185373,1.0,0.015209193977196445,0.0,0.003077913985262387,0.0,0.007406695930523066,0.0,0.0064357437836611575,0.0,8.265503167151356e-05,3.801704150620623e-24,0.01520371304299778,0.0,-8.133157256162704e-05,0.9999997736897515,0.0023203204190167526,0.0,0.03241910263858028,0.0,0.07957268306407494,0.0,0.00044661977781601525,1.4923827869196876e-207,12.476143598556519
CPI_sqd,0.3,0.3536191873518043,0.0017469453055468376,0.0,0.017837376381731107,0.0,0.0037271999866213545,0.0,0.007996025479809904,0.0,0.007839174831556106,0.0,0.00741673507091084,0.0,-0.006024429677843501,1.0,-0.003385539827455236,1.0,0.002328767878914867,0.0,0.04303292944336032,0.0,0.07983429621347105,0.0,0.0028482631759984556,0.0,5.2943994998931885
CPI_sqd,0.6,0.3366171918537426,0.00024104771572802663,7.614533947233284e-44,0.015219301133566066,0.0,0.0026240328057615114,0.0,0.0031827240857880967,0.0,0.008957603221197458,0.0,0.0014986679235713674,0.0,-0.0015115489215044298,1.0,-0.0026169970538017506,1.0,0.003267080852076415,0.0,0.042829566323012214,0.0,0.08851445998564264,0.0,0.0027591656775146634,0.0,5.006617546081543
