method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,-1.1606466777948008,0.8619934415456368,-1.0232404610581753,0.832607410635082,0.22063097181327593,0.41243596923974357,1.0218193606475976,0.15711012631297838,2.1497956742188666,0.026313478887362574,1.7925014960894077,0.03640178152125495,12.932011746035359,7.042288974190569e-11,-0.2810567366691441,0.6049446977136125,1.0898019656551474,0.13236847771318483,0.5753037929534912
LOCO-W,0.3,1.9332982994044692,0.028893155571059204,-0.5345883620240803,0.6966089146068812,-1.113788316979313,0.8637308414611418,-0.7154702209765266,0.7575385886612933,0.4421418389467995,0.3354762845919532,0.0060635013731147915,0.4977184269488142,11.40050672930686,3.8024956183768666e-08,-3.407951558069463,0.9992952835070988,0.7784499173184297,0.21765516656306538,0.5627977848052979
LOCO-W,0.6,-0.11833320671567343,0.5447042987489976,1.572221043787589,0.06327846829693462,1.1858101387891653,0.13272790492118003,-0.7433575381742451,0.7527683022608277,1.1249746856631873,0.1596174853663661,-0.33722035240313647,0.6261453293369696,6.092653444355447,9.604733091084228e-06,0.3971073108776692,0.35755117580000706,-0.21091213463602024,0.5800047578472843,0.6486239433288574
LOCO-W,0.9,0.22448602619679425,0.4134961047687521,-0.7789241575905383,0.7716232269168086,1.1616693968212943,0.12948099432669014,-0.1687996456882545,0.5653978856371713,1.738012329554676,0.052555721023944346,1.2696718674278957,0.11526223023706228,6.713019724262161,1.1206199286295515e-06,1.2725361472259467,0.11230210017586306,-1.3353078898983468,0.9050355627160849,0.6751039028167725
CPI,0.0,0.2920390877782948,0.032349112036303716,-1.1022422619078043e-06,0.5891595293580899,-2.6383487341519185e-06,0.5631539542382042,-1.5695133193105448e-08,0.5520118911414458,1.8920437916778008,0.00012788686494684214,0.0022047286060802307,0.01810576270428026,6.394413983106111,4.026400842385932e-16,0.1194775268139594,0.0017422374952920613,-0.02384527132264136,0.8242056943935795,13.282824516296387
CPI,0.3,0.29214372160326363,0.0323299764403305,3.136129209480032e-05,0.05733550229755014,-0.0002256740305908167,0.9274636928470618,1.599747670333329e-06,0.06503600829916659,1.9020243575520919,0.00011565613330216352,0.005237642223608674,0.01732014297855153,6.370951267268055,4.178634718414966e-16,0.12319170054847906,0.0019600810465105452,-0.02320838121902824,0.8168622927282194,1.2862184047698975
CPI,0.6,0.29306229293481056,0.03210499257226935,-0.00013371557514929577,0.9807688627354247,0.0025882325134931605,0.1106709338706594,1.2941787250753123e-05,0.02560158590780225,1.8966355563402386,0.00010736982067471099,0.009448726864341062,0.016321239298111162,6.316728107571803,4.827693982593853e-16,0.12503933493053854,0.002712551740775574,-0.022874316562587538,0.8171199373378975,1.3056976795196533
CPI,0.9,0.30476333301110614,0.03063401347774744,-0.0032208062133252113,0.7849905741842744,0.010968783538712223,0.15745068969767945,9.772699410337538e-05,0.16205177405798826,1.6988409590015179,0.00022337343325589895,0.002257813121450347,0.02302837042050732,6.078379975762489,9.688043372143447e-16,0.09113141613853593,0.004561733059459229,0.0032302389362195427,0.1813501993571186,1.3498868942260742
CPI_sqrt,0.0,0.2920390877782948,0.357920894881526,-1.1022422619078043e-06,0.5000006826259046,-2.6383487341519185e-06,0.5000016339170853,-1.5695133193105448e-08,0.5000000097201716,1.8920437916778008,0.05167949983235051,0.0022047286060802307,0.49863681682548494,6.394413983106111,4.370002272280617e-06,0.1194775268139594,0.4307746018090063,-0.02384527132264136,0.5142002295509429,10.767338037490845
CPI_sqrt,0.3,0.29214372160326363,0.35787796473114103,3.136129209480032e-05,0.4999805781968423,-0.0002256740305908167,0.5001397288803131,1.599747670333329e-06,0.49999900925981755,1.9020243575520919,0.050643496906434146,0.005237642223608674,0.49676874106424296,6.370951267268055,4.550400445233359e-06,0.12319170054847906,0.4288314487160587,-0.02320838121902824,0.5138192587185534,1.2974464893341064
CPI_sqrt,0.6,0.29306229293481056,0.3574896637306634,-0.00013371557514929577,0.5000828032620787,0.0025882325134931605,0.4984023316118315,1.2941787250753123e-05,0.4999919850875136,1.8966355563402386,0.05052462612872039,0.009448726864341062,0.49418840379162815,6.316728107571803,5.0473056771880465e-06,0.12503933493053854,0.4280099563809762,-0.022874316562587538,0.5136284933738005,1.3253154754638672
CPI_sqrt,0.9,0.30476333301110614,0.35284721076188796,-0.0032208062133252113,0.5019821152640738,0.010968783538712223,0.4933203996247773,9.772699410337538e-05,0.49993948587893555,1.6988409590015179,0.0660355183658249,0.002257813121450347,0.49860416615555353,6.078379975762489,8.039961840189618e-06,0.09113141613853593,0.4466261468637086,0.0032302389362195427,0.4980104455017648,1.3482322692871094
CPI_n,0.0,0.2920390877782948,0.07258946190573438,-1.1022422619078043e-06,0.5000103738972626,-2.6383487341519185e-06,0.5000248243088034,-1.5695133193105448e-08,0.5000001477334258,1.8920437916778008,0.00036296054427475684,0.0022047286060802307,0.4797591114294702,6.394413983106111,1.0423360217932664e-14,0.1194775268139594,0.07569487063460294,-0.02384527132264136,0.6371156989446418,8.867655992507935
CPI_n,0.3,0.29214372160326363,0.07255154433536709,3.136129209480032e-05,0.4997049434610744,-0.0002256740305908167,0.5021164620296367,1.599747670333329e-06,0.4999849424036282,1.9020243575520919,0.0003333698381625868,0.005237642223608674,0.45352971229310907,6.370951267268055,1.0879929245494383e-14,0.12319170054847906,0.07384213188730462,-0.02320838121902824,0.6334264285036496,1.3306488990783691
