method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8164839955163998,0.03369452761469271,1.7411443520298775e-06,-0.002576607986751073,0.639339890202716,0.015326021723789348,0.016234190128584958,0.0005694314039520528,0.4682073809127505,-0.002200585493350467,0.6200255475366951,0.04343890746012136,1.2307214136697553e-09,0.0947214983827604,0.0,0.09047350023515117,0.0,0.0018351809292461631,0.3973792394855542,128.8947615623474
LOCO-W,0.3,0.8140684706781169,0.020006422529256686,0.0019595779229214516,0.016772227932381627,0.008276389387352867,-0.0006528226638396401,0.5363963448185292,0.001266507538965571,0.42945108062707793,0.0006460557969419527,0.4636384543124381,0.03251219419686732,5.061963270436287e-06,0.0855344306929381,0.0,0.07627002912408773,0.0,0.001607067172206129,0.4113329000779067,130.9527895450592
LOCO-W,0.6,0.8165329619685948,0.01474168134118163,0.01826344647127376,0.014272583926757438,0.020682749681880663,-0.003419457819988676,0.6866460333905504,0.004505002127927262,0.261604144897414,-0.011140124965669372,0.9455968347554983,0.0486119318183972,4.6535331144070824e-11,0.08123361563713702,0.0,0.08847636180757228,0.0,0.003441920764160061,0.31267763153650474,130.1576006412506
LOCO-W,0.9,0.8154543332735964,0.03983665276932831,4.8632465832199046e-09,0.016695003309810982,0.009116488847421667,0.004738396582112615,0.25169455301862076,0.004416428409628829,0.26718126422072497,0.00836255677132697,0.11833979707259124,0.04212733069524138,4.489945193419942e-09,0.08425496466899586,0.0,0.09518011047296907,0.0,0.01518110798685325,0.016741268839891243,133.57190418243408
CPI,0.0,0.8164839955163998,0.1438674479484039,8.850061735139687e-131,0.014963514486418458,8.946734851270507e-29,0.007639262456472354,5.212359698269408e-21,0.006191749076989869,2.9438139098409777e-11,0.007832214359054415,4.283699838967771e-12,0.09748034020197528,8.947634416493947e-122,0.18005804979701728,1.266615659794597e-240,0.17538824630236183,6.262673775274448e-224,1.9463672916941732e-05,0.38290904657302605,51.596227169036865
CPI,0.3,0.8140684706781169,0.14290261364556786,1.0052803608435203e-132,0.010673110688093707,7.222618094684709e-24,0.0076453266750650395,9.71665129597258e-20,0.005010586866931316,1.2636861760783971e-08,5.944121978990191e-05,0.39807861314162435,0.13500507401485598,2.093184405300233e-181,0.17771786011356763,1.6029782619462606e-243,0.16388566839234067,1.0257643447893479e-217,-6.371845560168565e-06,0.5202383330197103,40.93251895904541
CPI,0.6,0.8165329619685948,0.14190140359304626,2.548750238275222e-132,0.010140242397157231,3.978943721773501e-22,0.007617870416435871,6.45791847524998e-21,0.006688240143705185,5.1607692383649026e-11,-0.00014795561195862783,0.8846471963258633,0.11997744992702576,4.9820191561170517e-157,0.1756817107420992,1.6198465184747857e-233,0.1806617296120811,1.1180241952049446e-218,1.1505243233886353e-05,0.46251371409149566,41.1481568813324
CPI,0.9,0.8154543332735964,0.14203471714261084,3.1305826321188835e-133,0.009598609344032935,1.635948173584477e-21,0.007811808374945647,1.0823443978864239e-21,0.006344814797832929,9.946041115903467e-12,4.778330891214155e-06,0.4328089725459732,0.07178958184299326,3.717427066336544e-91,0.17880806775349162,1.4564282806251113e-237,0.16717678744314063,2.359886459088098e-213,-1.0567816990089685e-05,0.6185652926444609,40.811375856399536
CPI_sqrt,0.0,0.8164839955163998,0.1438674479484039,1.5881894126903386e-12,0.014963514486418458,0.17595430902707065,0.007639262456472354,0.3115175202776712,0.006191749076989869,0.34635546350040247,0.007832214359054415,0.31081454407606,0.09748034020197528,1.2170517798305503e-07,0.18005804979701728,2.1145152318121417e-19,0.17538824630236183,2.0579321236863936e-18,1.9463672916941732e-05,0.4994749119481532,48.15775227546692
CPI_sqrt,0.3,0.8140684706781169,0.14290261364556786,1.8118069852844012e-12,0.010673110688093707,0.24952766325228465,0.0076453266750650395,0.31170679159733106,0.005010586866931316,0.37420220945425775,5.944121978990191e-05,0.49841407684174827,0.13500507401485598,1.8346395868437393e-12,0.17771786011356763,3.9999204568252523e-19,0.16388566839234067,9.906385685049774e-17,-6.371845560168565e-06,0.5001712017663841,42.816561460494995
CPI_sqrt,0.6,0.8165329619685948,0.14190140359304626,2.36993370939195e-12,0.010140242397157231,0.2602236113245966,0.007617870416435871,0.31200099756224897,0.006688240143705185,0.3356186010408058,-0.00014795561195862783,0.5039758389550111,0.11997744992702576,2.158666660184367e-10,0.1756817107420992,1.2082422432791324e-18,0.1806617296120811,5.033614140541748e-19,1.1505243233886353e-05,0.4996908032469543,42.6663384437561
CPI_sqrt,0.9,0.8154543332735964,0.14203471714261084,2.1854377082203807e-12,0.009598609344032935,0.2709607829111725,0.007811808374945647,0.30764776874281063,0.006344814797832929,0.34275999435047844,4.778330891214155e-06,0.4998707665477256,0.07178958184299326,4.27358921946027e-05,0.17880806775349162,3.6570627385176933e-19,0.16717678744314063,4.329379216617373e-17,-1.0567816990089685e-05,0.5002856828186488,42.71096992492676
CPI_n,0.0,0.8164839955163998,0.1438674479484039,5.0103629327402446e-123,0.014963514486418458,1.2067042776051593e-22,0.007639262456472354,1.5308099961425634e-14,0.006191749076989869,2.3091708711110863e-08,0.007832214359054415,2.1656467927702715e-09,0.09748034020197528,1.044348688622295e-111,0.18005804979701728,4.8078733283384645e-225,0.17538824630236183,1.404200149177269e-209,1.9463672916941732e-05,0.4692714987437938,45.96782922744751
CPI_n,0.3,0.8140684706781169,0.14290261364556786,9.54990352380885e-125,0.010673110688093707,8.523640770308649e-18,0.0076453266750650395,7.532649434059969e-14,0.005010586866931316,1.9947418056895493e-06,5.944121978990191e-05,0.4433517216180139,0.13500507401485598,5.692187729843644e-168,0.17771786011356763,1.8312146701972283e-227,0.16388566839234067,4.8750916545175525e-203,-6.371845560168565e-06,0.508130062030303,41.242682218551636
CPI_n,0.6,0.8165329619685948,0.14190140359304626,2.5178647998656957e-124,0.010140242397157231,1.734590709859175e-16,0.007617870416435871,1.772708987659124e-14,0.006688240143705185,2.2144873173708448e-08,-0.00014795561195862783,0.6831207258662517,0.11997744992702576,6.395221270815372e-145,0.1756817107420992,2.8899028115253786e-218,0.1806617296120811,3.2735145440373036e-205,1.1505243233886353e-05,0.48516647579989974,41.74232769012451
CPI_n,0.9,0.8154543332735964,0.14203471714261084,3.679885814910162e-125,0.009598609344032935,7.159098943453843e-16,0.007811808374945647,5.0897125345328105e-15,0.006344814797832929,1.0753800752912333e-08,4.778330891214155e-06,0.49114798037434937,0.07178958184299326,1.7798184397800262e-82,0.17880806775349162,3.5474277938189325e-222,0.16717678744314063,2.2264784922006695e-199,-1.0567816990089685e-05,0.5189732151890502,41.42108392715454
CPI_bt,0.0,0.8164839955163998,0.1438674479484039,0.0,0.014963514486418458,0.0,0.007639262456472354,0.0,0.006191749076989869,3.178142977864128e-238,0.007832214359054415,0.0,0.09748034020197528,0.0,0.18005804979701728,0.0,0.17538824630236183,0.0,1.9463672916941732e-05,0.45857346285259726,108.27567625045776
CPI_bt,0.3,0.8140684706781169,0.14290261364556786,0.0,0.010673110688093707,0.0,0.0076453266750650395,0.0,0.005010586866931316,6.012077091390273e-157,5.944121978990191e-05,0.37538834314507885,0.13500507401485598,0.0,0.17771786011356763,0.0,0.16388566839234067,0.0,-6.371845560168565e-06,0.5135828601172642,99.13432669639587
CPI_bt,0.6,0.8165329619685948,0.14190140359304626,0.0,0.010140242397157231,0.0,0.007617870416435871,0.0,0.006688240143705185,5.542243151755232e-277,-0.00014795561195862783,0.7854520252809335,0.11997744992702576,0.0,0.1756817107420992,0.0,0.1806617296120811,0.0,1.1505243233886353e-05,0.4754849303608592,99.70470023155212
CPI_bt,0.9,0.8154543332735964,0.14203471714261084,0.0,0.009598609344032935,0.0,0.007811808374945647,0.0,0.006344814797832929,4.3588577088839324e-250,4.778330891214155e-06,0.4898123614868535,0.07178958184299326,0.0,0.17880806775349162,0.0,0.16717678744314063,0.0,-1.0567816990089685e-05,0.5225215288912506,101.57200288772583
CPI_sqd,0.0,0.8164839955163998,0.1438674479484039,0.0,0.014963514486418458,0.0,0.007639262456472354,0.0,0.006191749076989869,0.0,0.007832214359054415,0.0,0.09748034020197528,0.0,0.18005804979701728,0.0,0.17538824630236183,0.0,1.9463672916941732e-05,0.0,110.74572682380676
