method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,imp_V12,pval12,imp_V13,pval13,imp_V14,pval14,imp_V15,pval15,imp_V16,pval16,imp_V17,pval17,imp_V18,pval18,imp_V19,pval19,imp_V20,pval20,imp_V21,pval21,imp_V22,pval22,imp_V23,pval23,imp_V24,pval24,imp_V25,pval25,imp_V26,pval26,imp_V27,pval27,imp_V28,pval28,imp_V29,pval29,imp_V30,pval30,tr_time
LOCO-W,0.0,0.8212523478835978,-0.0007125208412375725,0.6732561170643068,7.821995597431413e-05,0.4772525417470822,0.00044923855207623707,0.3836119327936053,-0.002167366168400816,0.9371824896583999,-0.0008164403526935125,0.7181888689160308,-0.0014109562075757945,0.8360191862590682,-0.001085159589806437,0.7816039873846876,0.00026037219375666846,0.4357201302853314,-0.0004204564372987602,0.6076541181104993,-0.00014627463274988534,0.5422064180719068,0.002490803418735398,0.02555128495883008,-0.0027806466564561042,0.9665468304257773,-0.0017349285069312701,0.8846427875097644,-0.00048209628341346793,0.6385206936243524,-0.00032166036431916976,0.5858787063520268,-0.00044500926646028673,0.6267073026721002,-0.0020458467989561122,0.9189454701099121,0.00029636240972847727,0.4287063606701167,3.1794248287813514e-05,0.4909256527909819,-0.0008934586911657046,0.7146733242574704,0.0019404568540456932,0.07587953093697308,0.0011406481569459837,0.22754853164256805,-0.0019725926532819923,0.9084072901014665,-0.00015311841571841937,0.5389709237972895,0.0008307639037143386,0.3111863530430198,-0.000619431194051451,0.6556598803552495,0.0005982674863939934,0.34869423445067904,0.0011464309288899625,0.25092974528550605,-0.0015016650318974143,0.8533413381163908,0.000726492508930998,0.32633087254156856,0.00263307463194295,0.028246420169392383,54.909852504730225
LOCO-W,0.3,0.8195521494708995,-0.0007071463209003967,0.6994695756919498,0.0002489434787513989,0.43549294920540105,0.000996752193643912,0.23867814868064285,0.003318222486659488,0.01465045472789761,-0.0006027450463005905,0.6504060594383212,-0.002076331468018355,0.936244506690328,0.000810637024056548,0.31029143877615417,0.0012822851496721375,0.2081019424984114,0.001784661802264598,0.09518062411840922,-0.0009350537912105194,0.7377619977410111,-0.0011728890438814422,0.7938972776440814,-0.000534744642672862,0.6431199290476408,-0.002917907669737921,0.9776782269225365,-0.0009802570748712511,0.7477735667304971,0.0019188031120959696,0.09822049785852283,-0.0023794894672313637,0.942527246133364,0.0008715549593691768,0.2533404690552825,0.00011371959661239354,0.4689706697249606,-0.0005194219838977415,0.6266401391777939,0.0015268850650648395,0.15690408862993,-0.00047455214898860985,0.6194009804688323,-0.000685128061409234,0.6755087428163988,-0.0016332607001001403,0.8911599814129055,0.0004323025203470554,0.3782980923770185,0.0026517446626617086,0.03474826617939286,0.0017674906707598281,0.10644624845315609,-0.001013848909292567,0.7366398226835671,0.0003415927858765321,0.39056299339318645,-0.0002008562515923484,0.5569269182568835,0.00014998496993622913,0.46070488252446196,-0.0018765379882494646,0.9215092055098806,54.47975754737854
LOCO-W,0.6,0.8202690476190475,0.000444958248879228,0.39319336046851305,0.0014832340716524656,0.17191983484537465,-0.0027660207849985042,0.9650748292566621,-0.0007461404917910298,0.6896073736110085,0.0007183863017219723,0.31057245210375806,-0.0007699963863630027,0.6938011706336487,-0.00011074257780673237,0.5340048472926591,-0.0009232329000626124,0.7211959066571778,-0.00014166779888924338,0.5377267085392409,0.0006078278593274448,0.3517699272976077,0.001629875533630073,0.13796305172142387,-0.00039184023675147543,0.5991180586002782,-0.0003940309803410447,0.6100523177157934,0.0019132043188767297,0.11964981296368449,-0.0018308004109915152,0.8913461010458819,-0.00046289499374008235,0.6179216947263385,0.0002963603967973637,0.42284767966602366,-0.0012862140578267208,0.8108233012953312,0.0006030107867836924,0.35455994339617325,0.0016596093531934478,0.1290708509986861,-9.57797750327444e-05,0.5241142060728626,-0.002614025163941578,0.9539642264347659,-0.00023575769693065648,0.5594104042577156,0.0004533006473559204,0.3766518360408875,-0.0008357270057684684,0.6964135725966148,0.0013426822933517932,0.19414691747676938,0.0007733263486260669,0.3029007521047484,-8.293060932378787e-05,0.524803916995245,-0.0011028622589124904,0.7626747966121334,0.0004273943131113453,0.3925461774883199,0.0004523543975479466,0.38073286436374143,54.76749777793884
LOCO-W,0.9,0.8202621362433862,-0.0020012022492898168,0.9268412293822074,0.0002650732953384953,0.4293562866949351,-0.00041926692036697204,0.6197689888397838,-0.002069334125427445,0.9135819876791023,0.0010943829798151785,0.25930623260487373,0.001624661586880728,0.15912972839712358,6.175528878651484e-05,0.48379050544359925,0.00045248934205820406,0.38098536314874853,-4.8429000176235796e-05,0.5129648785844185,-0.0030412851247257097,0.9880441933583419,-0.0020850099884625497,0.9408640949559247,-0.0015648360299265864,0.8701054492613995,-0.0006891441910105197,0.6950409197014722,-0.00042723482999799695,0.602661615360246,0.0015177925593417665,0.15878824263049318,0.001914797624849787,0.08390824770686345,0.00027155720841570284,0.42900344165754234,-0.002141610606200213,0.913259265154549,0.0003090174555061586,0.4194322177465555,4.455188576506765e-05,0.48794528584162866,-0.0006151267873768371,0.670447219888392,0.0010734564869217917,0.24153900065046074,0.0029265185152678556,0.015555731474247603,-0.0013389337207449581,0.8143959908354368,0.0012483420624988552,0.194405636068259,-0.0011443605395578004,0.7800028888003526,-0.0011737774259713732,0.780985622250959,-0.0017644277704583996,0.8752972244772164,0.0030948729984690117,0.015512913700565734,-0.00010203672208389913,0.5289861601603614,0.0007215336435984818,0.3111832680205753,54.68699097633362
CPI,0.0,0.8212523478835978,-2.1929824561492395e-07,0.5077465011342693,0.00037024853801169433,0.17476540170945604,0.0,1.0,-1.820175438596583e-05,0.7678685071634728,5.59941520467816e-05,0.08525209317665755,3.691520467836301e-05,0.28688112823938805,0.00019766081871344654,0.15317383741886936,0.0031861842105263168,0.005358347676829289,-6.140350877193237e-05,0.7051505982825047,-0.00014868421052631822,0.6476635757072671,1.7616959064326032e-05,0.2318425047715847,-0.00013676900584795246,0.7152518412743843,-5.328947368421488e-05,0.9177331008799348,0.0013187865497076012,0.029109808910132106,-6.07456140350876e-05,0.745271977388086,-0.00011330409356725274,0.8905283341714507,-1.1111111111111044e-05,0.5454120017079217,3.9912280701756564e-05,0.262153966434103,-4.049707602339636e-05,0.8380616314487901,6.812865497075882e-05,0.39551014407410795,0.00027989766081870995,0.05950798125313228,-0.0004013888888888921,0.8699972991393412,0.0004442982456140353,0.24235258197327814,-0.0008051169590643295,0.7742746614148657,0.000413084795321636,0.038950762478013955,-1.3377192982458319e-05,0.5746721448006282,-0.0002124269005847959,0.644796656912353,0.0036747076023391813,0.03947691162890688,8.757309941520228e-05,0.29693024512789834,-9.276315789473813e-05,0.8132387186023324,0.00020138888888888637,0.005867225929999584,18.560733795166016
CPI,0.3,0.8195521494708995,9.064327485378693e-06,0.08906301387157578,0.0003099415204678331,0.21337846883343842,0.0,1.0,-1.8494152046785728e-05,0.770278377489269,5.3435672514617893e-05,0.15030741112033652,4.780701754385913e-05,0.19087241132015714,0.00014020467836257586,0.23102084210899065,0.0032243421052631574,0.004892311942607277,-3.786549707602074e-05,0.6805986091118033,-0.00010979532163742783,0.6188859842302518,1.790935672514593e-05,0.2291399141590295,-0.00011944444444444632,0.714592926438053,-9.349415204678788e-05,0.9829220822842066,0.0013519736842105244,0.026382131156775967,-5.928362573099158e-05,0.7416060332420541,-0.00012397660818713394,0.9317846140730144,-1.9663742690061853e-05,0.5799520765557332,2.1198830409355912e-05,0.3808577413740231,-3.9912280701756564e-05,0.8384106175705148,8.888888888888835e-05,0.36735420828940984,0.0002645467836257312,0.05505086485795803,-0.0003799707602339178,0.8589027647647014,0.0005185672514619877,0.20692466814809285,-0.00024846491228070616,0.9176412740960156,0.0004012426900584787,0.045743995384772106,-5.343567251462136e-05,0.7580793080838093,-0.0002124269005847959,0.6343484865157225,0.0036626461988304056,0.04210805244951578,5.6725146198827875e-05,0.3659315345455194,-0.00010021929824561779,0.8286144050692961,2.7777777777786283e-06,0.4478275954834282,8.09079384803772
CPI,0.6,0.8202690476190475,8.918128654968743e-06,0.08835091062989969,0.00030694444444443955,0.2160748469337817,0.0,1.0,-1.834795321637578e-05,0.7697884881419861,6.220760233917669e-05,0.0709166529008973,6.0160818713447806e-05,0.1677458023980004,0.00018823099415204297,0.1521933452674366,0.0031609649122806976,0.005451340316771896,-2.4634502923979312e-05,0.6110026234894825,-0.00011410818713450399,0.623510155771564,1.790935672514593e-05,0.23086998993140384,-0.000122076023391815,0.7176567090717276,-0.00011052631578947758,0.9905941249311085,0.0013314327485380098,0.03136818843689449,-5.826023391813234e-05,0.737918532806155,-0.00012529239766082,0.9204891458527855,-1.9371345029238485e-05,0.5800176523500481,3.1213450292392336e-05,0.32730016201895973,-4.005847953216651e-05,0.8385138719626515,9.261695906432471e-05,0.36196345118552065,0.00026059941520467644,0.05446789644560712,-0.0003673245614035092,0.8506942577609888,0.0005003654970760184,0.21393322960658884,-0.00019517543859649475,0.9225314522262303,0.0004442251461988303,0.03310526847555146,-5.372807017544126e-05,0.7593183509757095,-0.0002149853801169596,0.6378942506142047,0.003596125730994146,0.043592947666206645,6.717836257309415e-05,0.34024167041472086,-0.00010109649122807748,0.8307369022515322,8.625730994148845e-06,0.33438862328673824,7.825885057449341
CPI,0.9,0.8202621362433862,9.064327485382162e-06,0.08906301387149279,0.00032960526315789496,0.2002482274577002,0.0,1.0,-1.6447368421053377e-05,0.7427619472646502,6.220760233918363e-05,0.0713294625594545,6.0160818713447806e-05,0.16790717766189617,0.0001883771929824564,0.1528353177013893,0.003182383040935672,0.005465343956289864,-2.521929824561217e-05,0.6132573082830635,-0.0001003654970760208,0.6088520677739762,1.805555555555588e-05,0.23003268159415508,-4.013157894737149e-05,0.6092453658029061,-9.87573099415183e-05,0.9845991953766319,0.001329385964912281,0.031554142841730706,-5.8114035087718924e-05,0.7374393330247252,-0.00012529239766082,0.9204891458527855,-1.8640350877188738e-05,0.5775339417123113,3.1359649122805755e-05,0.3266307442965583,-4.0058479532163044e-05,0.8385138719626306,9.1593567251462e-05,0.3632098573676815,0.00026030701754386,0.0546636954910949,-0.00035146198830409564,0.8394608489913611,0.0004982456140350845,0.21360480552324973,-0.00038888888888888654,0.9004643434979012,0.0004429093567251442,0.03298361154920048,-5.445906432748754e-05,0.7608635090759337,-0.0002205409356725134,0.6402144592991894,0.00362755847953216,0.042718983948752294,6.732456140350757e-05,0.33993904218486604,-0.00010080409356725412,0.8301827366409034,-9.283625730993617e-06,0.8420543376330462,7.90923285484314
CPI_sqrt,0.0,0.8212523478835978,-2.1929824561492395e-07,0.5000023709603999,0.00037024853801169433,0.496038373384517,0.0,0.5,-1.820175438596583e-05,0.5001967173189393,5.59941520467816e-05,0.4993950996100487,3.691520467836301e-05,0.49960147519584885,0.00019766081871344654,0.4978734697114718,0.0031861842105263168,0.4667086665653147,-6.140350877193237e-05,0.5006620283515286,-0.00014868421052631822,0.5015910787901616,1.7616959064326032e-05,0.4998095986335544,-0.00013676900584795246,0.501469559050307,-5.328947368421488e-05,0.5005757212085329,0.0013187865497076012,0.4860045656546039,-6.07456140350876e-05,0.5006553209430257,-0.00011330409356725274,0.5012223153215092,-1.1111111111111044e-05,0.5001198489871627,3.9912280701756564e-05,0.49956908544025025,-4.049707602339636e-05,0.5004374844612873,6.812865497075882e-05,0.49926829636292624,0.00027989766081870995,0.49698762866303836,-0.0004013888888888921,0.5042993590430361,0.0004442982456140353,0.4952764949798776,-0.0008051169590643295,0.5084613439340412,0.000413084795321636,0.4955608228556899,-1.3377192982458319e-05,0.5001443947461364,-0.0002124269005847959,0.5022622753832516,0.0036747076023391813,0.4624466626326092,8.757309941520228e-05,0.4990571052399758,-9.276315789473813e-05,0.501000395267042,0.00020138888888888637,0.4978267204556483,18.470470190048218
CPI_sqrt,0.3,0.8195521494708995,9.064327485378693e-06,0.49990198818816767,0.0003099415204678331,0.49668312159711603,0.0,0.5,-1.8494152046785728e-05,0.5001998767375683,5.3435672514617893e-05,0.49942290692516833,4.780701754385913e-05,0.4994837374719445,0.00014020467836257586,0.49849150102358525,0.0032243421052631574,0.46631049178073786,-3.786549707602074e-05,0.500408617465436,-0.00010979532163742783,0.50117585492744,1.790935672514593e-05,0.4998064390014114,-0.00011944444444444632,0.5012844391693938,-9.349415204678788e-05,0.5010099194260208,0.0013519736842105244,0.4856531883906127,-5.928362573099158e-05,0.5006395601385956,-0.00012397660818713394,0.5013377716900046,-1.9663742690061853e-05,0.5002121008371593,2.1198830409355912e-05,0.49977117068382865,-3.9912280701756564e-05,0.5004311746006816,8.888888888888835e-05,0.4990454650731998,0.0002645467836257312,0.49715176466927535,-0.0003799707602339178,0.5040702837839902,0.0005185672514619877,0.4944867788112718,-0.00024846491228070616,0.5026741363780493,0.0004012426900584787,0.4956884786541353,-5.343567251462136e-05,0.5005767074762048,-0.0002124269005847959,0.5022594700519193,0.0036626461988304056,0.4625977130354241,5.6725146198827875e-05,0.49938926495412966,-0.00010021929824561779,0.501080764270622,2.7777777777786283e-06,0.4999699758795606,8.036698579788208
