method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.4943340197248661,-223.6352595408835,0.742915527581587,-86.4674790285124,0.6033733220265668,52.49759011416941,0.4417266474350203,-11.331878674488745,0.5130262514619903,-186.42198279125554,0.7179880347241536,-38.906144853152156,0.5450129219718991,519.3449862742281,0.07335360532978552,-32.65459375268531,0.5365613730594463,-527.3463810628227,0.9428301208060543,-613.4123834244637,0.9636764893904283,317.2943268562266,0.1798935449501694,0.5342888832092285
LOCO-W,0.3,0.4943479707765486,866.1477333761173,0.004526423636536214,-769.2531196450153,0.99402431833065,278.8562691836751,0.2088049252310502,41.368602565475676,0.4523206274592054,172.24369096599207,0.30446016222738126,-296.5364758923643,0.7970944647530298,-61.239890086666406,0.5661196058124702,898.3743087477183,0.0030247925948619914,-1147.919032292393,0.9997379885938112,129.8923286716752,0.353464274410196,-261.35226506000083,0.773512332989335,0.535621166229248
LOCO-W,0.6,0.4943740784966295,256.12457284110883,0.2340820372535739,757.5946455889168,0.013928694267564934,35.07916198239291,0.45953403114042346,-620.1125825395824,0.9640287732388279,-459.1532050527475,0.9290904314817628,71.9432153456951,0.4159704041488157,-6.291128652320646,0.5072952184654999,-85.57747862802286,0.6017874984026588,-230.94249053375168,0.7501443109499116,-245.50722858352577,0.7568372294409516,-7.8841340244584766,0.509450165408012,0.5306596755981445
LOCO-W,0.9,0.4944845289321045,379.68542223689093,0.13490372960297936,-70.30341151762312,0.5803675917206055,1253.0159269438298,0.00016323864490108697,-67.96411786337697,0.5776876621125778,366.1260151128915,0.12660848503532662,131.26756034949054,0.3522889092187632,81.89547659074123,0.40295388756031003,794.1229521879623,0.009748005713999919,172.816040881332,0.30432440382346015,-311.75944695966575,0.8048918150896611,-780.6903911537386,0.9928456890587769,0.5305144786834717
CPI,0.0,0.4943340197248661,-0.1407001076470351,0.5088980662981246,68.85126251821134,0.13873066831789083,713.970767479545,8.701947579602553e-05,299.63342229834575,0.007195899623252705,48.86287855498699,0.012468356308306908,0.0,1.0,106.09344408486459,0.019750090236159503,7.007441221319368,0.30084227471926994,355.8547081134964,0.008552844857226894,-4.959081714913964,0.6221148545144175,-9.143779596898412,0.8900860520262484,12.300557851791382
CPI,0.3,0.4943479707765486,-0.14359981495681495,0.5090997896039192,68.83487110655005,0.13877649664686192,713.8140767102516,9.24486820893068e-05,299.26983020914895,0.007240864557958681,48.72056406334195,0.012502493389581516,0.0,1.0,106.1761485074444,0.01971418407337259,7.034683182510889,0.30053902077405337,355.96715483839375,0.008591847345177425,-5.1745009280659815,0.6269615467595773,-9.064444867841758,0.8900292006256778,1.0266427993774414
CPI,0.6,0.4943740784966295,-0.148238767767225,0.5094203559172203,68.80577923843953,0.1388593964311336,713.4088238686436,9.899503436114194e-05,298.82807634965775,0.007278578351631175,48.505768288689296,0.012552695962562224,0.0,1.0,106.33676624856776,0.01964419352409989,7.063681594729815,0.30016027697179615,356.1756730764496,0.008570807717043362,-5.4153201620936215,0.632323124421156,-8.931031943870039,0.8896837029669109,1.0237410068511963
CPI,0.9,0.4944845289321045,-0.16417946323213073,0.5105218526617782,68.69721507483155,0.13917635679422424,710.7531477087575,0.00011568742556889469,297.78245422937675,0.007310309822885181,48.14586616015504,0.012370325396875253,0.0,1.0,106.74975054817423,0.019441957771357578,6.580217569573506,0.3150529516611297,356.7154514716649,0.00859786853370213,-5.944944209221603,0.6439914633306463,-8.450845320351618,0.886688368940074,1.0192606449127197
CPI_sqrt,0.0,0.4943340197248661,-0.1407001076470351,0.5043369616609876,68.85126251821134,0.16276637394585258,713.970767479545,0.00014311451757173296,299.63342229834575,0.010129117612921243,48.86287855498699,0.04280707584549295,0.0,0.5,106.09344408486459,0.034070139481613984,7.007441221319368,0.3634183203499237,355.8547081134964,0.011216962676276001,-4.959081714913964,0.5869247280015619,-9.143779596898412,0.7418644476661203,7.909728050231934
CPI_sqrt,0.3,0.4943479707765486,-0.14359981495681495,0.5044306996516462,68.83487110655005,0.16281360429159608,713.8140767102516,0.0001511953424846529,299.26983020914895,0.010187632635229267,48.72056406334195,0.04297038597664439,0.0,0.5,106.1761485074444,0.034013424298090775,7.034683182510889,0.36310344930512084,355.96715483839375,0.011261354563122689,-5.1745009280659815,0.5904939372022022,-9.064444867841758,0.7409753946277097,1.0279409885406494
