method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,116.61433523318676,0.1850160832797889,189.36223802230805,0.16284409867730976,1730.410811744391,0.0,-293.4544627826385,0.931949559715495,1035.4935916547706,1.1062040172760135e-11,-196.61622377646717,0.8469791424151186,-1732.6607364112658,1.0,1314.5201527700228,3.4583447217073626e-13,1236.1687302086596,5.1344484219839615e-12,-788.5372743115016,0.9999998390266528,-1098.6560728852107,0.9999999997880704,18.016604900360107
LOCO-W,0.3,125.40000862243237,0.25897127435708467,-59.93364303102069,0.6252770848218568,393.0265207424745,0.02688221901565091,-90.60819539453952,0.6706199162866889,-270.392651858443,0.934336051459887,131.8641143334222,0.2365134955729875,-1526.0212046353213,1.0,-1183.9104431771452,0.9999999999997299,796.3362663446284,3.292402103172165e-07,1331.822352270604,1.2878587085651816e-14,-541.0520638820029,0.998687102275583,18.031799793243408
LOCO-W,0.6,1090.887207173328,2.9295899039993856e-11,1021.5606272033805,4.1983527765410145e-11,705.3812968301379,8.641879247317519e-05,-79.63703534064179,0.6518929855493666,-834.3316444004795,0.9999999868865777,-239.50087316717497,0.9034025238630766,-2.4866257373513485,0.5082995167438702,-144.17627346630476,0.7782416333976725,34.061479832185,0.4310557040453561,184.20222565966515,0.13421327979708964,28.876169357520315,0.43678809945259434,17.965547561645508
LOCO-W,0.9,104.96962029265141,0.27496956080065715,795.0241139560546,3.7324149837481e-07,552.8928436757482,0.003145568670189669,1535.6420260615955,0.0,-966.7064309660616,0.9999999986453169,-104.15838380932281,0.727935529964947,991.1429382509476,5.645610756666031e-09,-1424.836262139496,1.0,1252.0599126830912,2.964295475749168e-14,-1112.5386842890337,0.9999999999989297,375.39372253756386,0.025263741298854336,17.73102068901062
CPI,0.0,-50.730469199380195,0.9970304127299371,-72.91357842860066,0.7813841379622786,693.8665973232798,0.00037874440923903776,236.4628819725142,0.022837758290362952,436.87999478181996,0.005941669367948245,358.02488860835456,0.00015694188376525465,7.242472000904172,0.37357634246104154,76.75862465993737,0.003847126434868192,1012.7016078574295,4.9253644786800705e-06,16.584462897138337,0.2747748011534852,18.362104513494387,0.018774602390644025,21.160860538482666
CPI,0.3,-50.753782355011936,0.9970283676917424,-72.94100913823218,0.7815273157961498,693.2690053155184,0.0003845860778195265,236.30958091984826,0.022876280609646287,438.00322127499135,0.005870240447416088,358.12695836647003,0.0001567910193944594,7.481217555970488,0.3697577834100261,76.66106999777799,0.003854681639164136,1012.8689797250872,5.00223312595943e-06,16.356180650554506,0.27756453842020057,18.437701200792162,0.01818777394440791,0.8600003719329834
CPI,0.6,-50.786271416393674,0.9970255565798741,-72.97915207866254,0.7817251269513303,692.1111348038582,0.00039627967549283553,236.09467431869598,0.022930981359067907,439.3581887511202,0.005786768729345998,358.2706146256446,0.00015658586569527606,7.936724181353384,0.36247404738649136,76.5264879841609,0.0038651475283634235,1013.6102407188853,4.974364513064984e-06,16.18692259503564,0.2795674983317923,18.532936685394134,0.017407071556999214,0.8660039901733398
CPI,0.9,-50.88430196107106,0.997017192712273,-73.0938606758059,0.7823161355553869,691.6065212406729,0.0004029160820916483,235.4422005174788,0.02309982722415088,439.2336396407227,0.005819158127410828,358.7088642001029,0.00015598435483201654,8.058645131606,0.36116227702763937,76.12505216771888,0.0038966093746420497,1017.3423603446931,4.488649027472581e-06,16.162258136205082,0.27941514666841305,18.788530297898205,0.015262765304075087,0.8361387252807617
CPI_sqrt,0.0,-50.730469199380195,0.9785626352924205,-72.91357842860066,0.7660010429442181,693.8665973232798,0.0005509298316549005,236.4628819725142,0.029205128549295505,436.87999478181996,0.007689816397061929,358.02488860835456,0.00036417970221740256,7.242472000904172,0.40165167262749757,76.75862465993737,0.015098209848692487,1012.7016078574295,8.679512444769145e-06,16.584462897138337,0.3144965612982907,18.362104513494387,0.11720097692313114,11.784767866134644
CPI_sqrt,0.3,-50.753782355011936,0.978568968126366,-72.94100913823218,0.7661363978793132,693.2690053155184,0.0005588579198899852,236.30958091984826,0.029251898548979374,438.00322127499135,0.007601731158266581,358.12695836647003,0.0003638093412190003,7.481217555970488,0.3986012855424492,76.66106999777799,0.015134470321638546,1012.8689797250872,8.803325618787827e-06,16.356180650554506,0.31688579732479694,18.437701200792162,0.11595983632530626,0.8526721000671387
CPI_sqrt,0.6,-50.786271416393674,0.9785778966610228,-72.97915207866254,0.7663234568116524,692.1111348038582,0.0005747007345098024,236.09467431869598,0.029318237298545085,439.3581887511202,0.00749861991532435,358.2706146256446,0.0003633021082653173,7.936724181353384,0.39277805132578647,76.5264879841609,0.015184706667471216,1013.6102407188853,8.754696306413718e-06,16.18692259503564,0.3186107899424012,18.532936685394134,0.11431720706167542,0.863116979598999
CPI_sqrt,0.9,-50.88430196107106,0.9786050856242671,-73.0938606758059,0.7668825354678697,691.6065212406729,0.0005836369729858775,235.4422005174788,0.029522731802315672,439.2336396407227,0.007536937612798556,358.7088642001029,0.0003618029930530045,8.058645131606,0.391610103158088,76.12505216771888,0.015335912286566297,1017.3423603446931,7.948752168304318e-06,16.162258136205082,0.3185549552647301,18.788530297898205,0.10970011367557209,0.8386905193328857
CPI_n,0.0,-50.730469199380195,0.9961864869743006,-72.91357842860066,0.7799897817109819,693.8665973232798,0.0003917895035614989,236.4628819725142,0.023364841347710042,436.87999478181996,0.006082678459760725,358.02488860835456,0.00016991024066977654,7.242472000904172,0.3766194597967566,76.75862465993737,0.004485319977643055,1012.7016078574295,5.1831653897071805e-06,16.584462897138337,0.27883572522732436,18.362104513494387,0.025415389391887113,11.82076120376587
CPI_n,0.3,-50.753782355011936,0.996184498279927,-72.94100913823218,0.7801322662149752,693.2690053155184,0.00039779551459706407,236.30958091984826,0.02340407656944483,438.00322127499135,0.006009863149952853,358.12695836647003,0.0001697457878931154,7.481217555970488,0.3728812688094236,76.66106999777799,0.004494504802269696,1012.8689797250872,5.263421349225639e-06,16.356180650554506,0.2815876361327282,18.437701200792162,0.024717244961400025,0.8715155124664307
