method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.4884691807436117,-0.06375963528132989,1.0,-0.0535637611009284,1.0,-0.03886345083988345,0.9999992387675872,0.030144780956116696,4.2038204883798613e-07,-0.012445211003382575,0.9714238707617988,0.08684757241411359,0.0,0.0016948468603380075,0.38795472357404326,0.13401776281724173,0.0,-0.03389823578225543,0.9999882562249789,-0.03416574175977766,0.9999964028602332,-0.0226857153611007,0.9995381533974786,-0.01661766799447277,0.9908031645993985,177.35625433921814
LOCO-W,0.3,0.4950292435121235,0.09450793550713163,0.0,-0.024921900355395148,0.9999589498884236,0.07535779492289185,0.0,-0.03700116771471829,0.9999997210705922,-0.019376509156027226,0.998268789922222,0.005540445582526308,0.23732484273516619,0.011864654306998854,0.0342432583634007,0.06914991588322637,0.0,0.039184843572370516,6.289141341042637e-08,0.03206912741055933,7.890691948730932e-06,-0.01361488008970724,0.9938722084112658,-0.10726168408995285,1.0,176.89312386512756
LOCO-W,0.6,0.49369870501524526,0.00019078609580077053,0.4883155059435672,-0.10881175586806617,1.0,0.0643147640629533,0.0,-0.027546909745878794,0.9999996456373196,0.06471280140255052,0.0,0.05833408052520983,6.217248937900877e-14,-0.043318625491684665,0.9999999999753092,0.07952270747965748,0.0,0.009349690524919385,0.12225788238547186,-0.002132019107525567,0.6435120259787761,0.07334747322771616,0.0,0.04494682207206782,3.885780586188048e-14,176.64818143844604
LOCO-W,0.9,0.49637811182709146,0.025516054036333488,0.00031895731029729646,0.012553337706719047,0.011136803281760588,0.10903906946123032,0.0,0.08264327335399822,0.0,-0.0439844266800733,0.999999999995958,0.06595021232560937,4.0967229608668276e-14,-0.03932812006714624,0.9999999947691794,0.0018210364661781107,0.3965714359978877,0.11745561916940578,0.0,-0.0002896202279758251,0.5159556202734654,0.009396434882162174,0.06279027842880014,-0.0273162788962627,0.9999435598453608,177.84978365898132
CPI,0.0,0.4884691807436117,0.0070805944817095845,7.4998642382603e-05,0.07954693177843522,2.7349843026331556e-18,0.011315535709155361,1.50364700281072e-09,0.04931671252675626,1.2089404084859388e-08,0.013959684755550095,8.751022117901729e-10,0.03450373856041869,5.275308078436666e-07,0.013009792192558045,5.526182279169622e-10,0.008427818591845437,3.937398644650048e-09,0.015515336438729682,4.4041659174216786e-09,0.01427877818552764,5.748516163998717e-09,0.10254173662014818,1.2583714687657964e-23,-0.0015985942768227401,0.902792516479948,34.71379733085632
CPI,0.3,0.4950292435121235,0.0077691975363357035,3.258017631536794e-05,0.0785142839882142,7.573181683879917e-19,0.011816403758149768,1.1438138860497e-09,0.045880481051207345,2.4283331269439015e-09,0.014774686696215844,1.0682251873822611e-11,0.0352844611650629,1.7010512288032057e-07,0.004515188237398243,0.00021228792902816817,0.009165136436433519,1.8993378399343372e-09,0.016650249819772478,8.299411918336606e-10,0.014272216687771927,7.881336603168123e-09,0.10226292387060176,7.832771999473892e-23,0.0006140761376496884,0.29616144967680197,23.2512264251709
CPI,0.6,0.49369870501524526,0.0075312243399059675,6.421025910900856e-05,0.07925661701200526,2.3268467017645783e-19,0.011055302618369983,2.3590513482421573e-08,0.051760276574998876,1.3517531122110337e-10,0.014746515165653756,2.5397202877602364e-11,0.02601889188729503,8.785321123009138e-06,0.0020228889032318786,0.0017148252098415486,0.008832741807887484,4.965546205108013e-09,0.016284035534103652,6.763976763074109e-10,0.013527178048204691,3.070853705343495e-08,0.10297101228193134,3.4356941076036097e-22,0.00047351897785272157,0.31492699069522434,23.16621994972229
CPI,0.9,0.49637811182709146,0.007576421803413058,1.7478702287866493e-05,0.07744297722469115,4.0456999204972446e-19,0.011317747098718162,5.909117285849513e-09,0.050772167423545594,1.521162947892662e-10,0.014013888164665561,2.2915344712332198e-11,0.009732009831921101,0.000998267919573522,0.00035644052492633804,0.14550901851393,0.00813546081956007,6.507546805857247e-08,0.016108180152541007,5.332562467277343e-10,0.013661870984134294,7.823302319190114e-09,0.10563894963186768,5.844508642011068e-23,0.000603900060393403,0.17926880540859702,23.01717782020569
CPI_sqrt,0.0,0.4884691807436117,0.0070805944817095845,0.38930982710685785,0.07954693177843522,0.007225273536253332,0.011315535709155361,0.3268808216656962,0.04931671252675626,0.06257360596893027,0.013959684755550095,0.29305615516020633,0.03450373856041869,0.12809880852634653,0.013009792192558045,0.30464122006033983,0.008427818591845437,0.366887870595061,0.015515336438729682,0.2754680785340955,0.01427877818552764,0.290138524315416,0.10254173662014818,0.0011458635557320964,-0.0015985942768227401,0.5259575662700189,32.89130687713623
CPI_sqrt,0.3,0.4950292435121235,0.0077691975363357035,0.37922869883601507,0.0785142839882142,0.007460124372085598,0.011816403758149768,0.32021081485481906,0.045880481051207345,0.07045213697045997,0.014774686696215844,0.2813582142464068,0.0352844611650629,0.12163086942030055,0.004515188237398243,0.4271875290775935,0.009165136436433519,0.3562689910437806,0.016650249819772478,0.26161037749883015,0.014272216687771927,0.29039199530309945,0.10226292387060176,0.0012374066198466587,0.0006140761376496884,0.4899880689777083,23.160663843154907
