method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8179365270821052,0.04866457961679805,0.0,-0.009530924761513111,0.9657336938302475,0.011645449286624842,0.012430708614538433,0.008153595479796886,0.03048152582406516,-0.03573903517377578,0.9999999999984108,-0.010257292712776084,0.9720536823770983,0.05690068534324566,0.0,0.03330588745789722,1.9793300332082708e-10,0.00016467823939143603,0.48720176966199236,767.6514751911163
LOCO-W,0.3,0.8206971467486507,0.017689406532288173,4.612226366618177e-05,0.06628238956740712,0.0,0.032235498904077495,1.7717372013947852e-09,-0.02187309802447597,0.9999890490929482,0.05127395424300359,0.0,0.08134645654694549,0.0,0.02841127210091274,3.556603345167275e-09,0.028701895244997076,5.60164616913994e-08,0.01195787075685767,0.004931875795304519,763.8005516529083
LOCO-W,0.6,0.8193636369321549,0.05429689468209441,0.0,0.052956425341431045,0.0,0.0066951234485017296,0.1231308865925056,-0.06452721965141138,1.0,0.019291191827364138,2.8545504565657964e-06,0.04919224070157884,0.0,0.011506748947450624,0.014024225133003387,-0.013147584036911433,0.9973254375463942,0.01559243346641659,0.0008483095512664685,759.3991494178772
LOCO-W,0.9,0.8197427756310973,-0.013672201762027499,0.9983140537159841,0.038082419240868554,9.43689570931383e-14,0.05350242511430494,0.0,-0.03667924472272345,0.9999999999999915,-4.095279490132175e-05,0.5030332956495138,0.06610371357084531,0.0,-0.0020295213655032117,0.6679503804990343,0.05813530412047624,0.0,0.009859395429441245,0.024427139345452153,761.6545174121857
CPI,0.0,0.8179365270821052,0.17103610015818693,2.4530769543216983e-131,0.023051488028828865,7.525090226896065e-26,0.008241291244113436,8.463435212061175e-21,0.00549879359455778,6.353179473254322e-11,0.007221213525341233,1.4808684410876398e-10,0.15711512371920888,2.5339342052014578e-141,0.10140876263432846,2.5270156579040127e-165,0.11065304132726206,6.280077365395946e-186,-0.00027891545899561,0.8526963556312519,115.04592752456665
CPI,0.3,0.8206971467486507,0.16979487487110034,1.1792285142543221e-129,0.011335948623560257,2.104647281092528e-13,0.00864703657771032,4.075561285010244e-21,0.005613555839499629,2.217142238833618e-10,0.00041387842157145083,0.08066954791438824,0.25032613950043675,8.158962022955709e-234,0.10511895661258287,2.4578986830843496e-164,0.11266087707507978,1.126596130762033e-186,7.815400978342102e-06,0.45604247350305904,106.80252265930176
CPI,0.6,0.8193636369321549,0.17119419732156893,5.893884708309782e-130,0.009375618885558878,5.94071348921225e-11,0.008449878314585643,1.2890667095428359e-20,0.005405367958368448,1.236762039228721e-09,-2.1429709493814286e-05,0.6076075747011047,0.1989053596810777,9.442541608192288e-191,0.10294897309874039,2.9048510802890205e-165,0.1105740191408275,3.525434884945075e-185,-4.4631158382379965e-06,0.5623459526519418,106.07746028900146
CPI,0.9,0.8197427756310973,0.1702510609315131,4.507260287938308e-129,0.008553123455990283,8.241543082658595e-10,0.008725831951343674,4.338807275859087e-22,0.0058939101431123575,4.7274950102505633e-11,-7.319985144443875e-06,0.5936700539908565,0.14002808052446758,1.5280198191548908e-134,0.10177334540866374,2.3319637899401463e-163,0.1108141508026524,3.4128545846973216e-184,-2.1789496859755952e-05,0.8751191262224526,105.65355777740479
CPI_sqrt,0.0,0.8179365270821052,0.17103610015818693,6.006967591419345e-16,0.023051488028828865,0.08186383056084573,0.008241291244113436,0.2942601991743541,0.00549879359455778,0.35877354968495806,0.007221213525341233,0.32056280155058886,0.15711512371920888,1.072586986703437e-14,0.10140876263432846,9.646540313380193e-09,0.11065304132726206,5.464095162378475e-10,-0.00027891545899562387,0.5076145760595322,112.45589852333069
CPI_sqrt,0.3,0.8206971467486507,0.16979487487110034,9.468843404584244e-16,0.011335948623560313,0.23807306258896038,0.008647036577710349,0.28560259586851255,0.005613555839499615,0.3563609094388026,0.00041387842157145083,0.48872433710119517,0.25032613950043675,2.97755733968496e-30,0.10511895661258285,3.809851352076199e-09,0.11266087707507978,3.105864249307834e-10,7.815400978342102e-06,0.4997837302979929,107.96204781532288
CPI_sqrt,0.6,0.8193636369321549,0.17119419732156893,6.473637412325808e-16,0.009375618885558878,0.27647845915620173,0.008449878314585643,0.2898935678797276,0.005405367958368448,0.3615212598335917,-2.1429709493828164e-05,0.5005926920430577,0.1989053596810778,2.1418313272679185e-21,0.10294897309874039,6.517209299822442e-09,0.1105740191408275,5.674742690027493e-10,-4.4631158382379965e-06,0.500123868263738,107.61308813095093
CPI_sqrt,0.9,0.8197427756310973,0.1702510609315131,8.853529715901788e-16,0.008553123455990283,0.29371821406542964,0.00872583195134366,0.2836698467090345,0.0058939101431123575,0.3496256701048171,-7.319985144443875e-06,0.5002031225916654,0.14002808052446758,1.3479952614855848e-12,0.10177334540866374,9.156868089868318e-09,0.1108141508026524,5.432874865230632e-10,-2.1789496859755952e-05,0.5006051406864632,106.52556657791138
CPI_n,0.0,0.8179365270821052,0.17103610015818693,6.889752740196838e-125,0.023051488028828865,2.455455254348345e-22,0.008241291244113436,6.830493575405374e-15,0.00549879359455778,5.773097716294812e-08,0.007221213525341233,2.723854365995011e-08,0.15711512371920888,1.6398933835923548e-133,0.10140876263432846,2.1652710503839337e-150,0.11065304132726206,1.5413402773738598e-169,-0.00027891545899561,0.733021241439422,113.79635238647461
CPI_n,0.3,0.8206971467486507,0.1697948748711003,2.7581745249656154e-123,0.011335948623560299,4.2392740939422185e-11,0.008647036577710335,2.7331743583506956e-15,0.005613555839499629,1.0680936863108792e-07,0.0004138784215714647,0.19319329584703,0.25032613950043675,3.3810137936923312e-223,0.10511895661258286,5.056857688721247e-150,0.1126608770750798,1.8416854895225097e-170,7.815400978369857e-06,0.48768297470325134,108.40592908859253
CPI_n,0.6,0.8193636369321549,0.17119419732156893,1.2925244915829985e-123,0.009375618885558878,5.2037034132042556e-09,0.00844987831458563,6.761869745204744e-15,0.005405367958368448,3.4408172051190747e-07,-2.1429709493828164e-05,0.5327460960021515,0.1989053596810778,5.53470436387634e-181,0.10294897309874039,1.5134726044213042e-150,0.1105740191408275,7.080987257785998e-169,-4.4631158382379965e-06,0.5084477732644516,107.6614363193512
CPI_n,0.9,0.8197427756310973,0.1702510609315131,9.195823440956288e-123,0.008553123455990283,4.582131047563318e-08,0.00872583195134366,6.730481170436418e-16,0.0058939101431123575,3.429204496515319e-08,-7.319985144443875e-06,0.5136947172455859,0.14002808052446758,1.919431682515288e-126,0.10177334540866374,9.747089980292356e-149,0.1108141508026524,4.7280488788870355e-168,-2.1789496859755952e-05,0.5431110570510583,107.62084221839905
CPI_bt,0.0,0.8179365270821052,0.17103610015818693,0.0,0.023051488028828865,0.0,0.008241291244113436,0.0,0.005498793594557766,1.4947170948556193e-198,0.007221213525341233,0.0,0.15711512371920888,0.0,0.10140876263432846,0.0,0.11065304132726206,0.0,-0.00027891545899558223,0.9369036209030472,172.05943298339844
CPI_bt,0.3,0.8206971467486507,0.16979487487110034,0.0,0.011335948623560257,0.0,0.00864703657771032,0.0,0.005613555839499615,1.1048870514116196e-206,0.00041387842157145083,0.011630020786838476,0.25032613950043675,0.0,0.10511895661258285,0.0,0.11266087707507978,0.0,7.815400978342102e-06,0.48290363927648966,166.03382539749146
CPI_bt,0.6,0.8193636369321549,0.17119419732156893,0.0,0.009375618885558878,0.0,0.00844987831458563,0.0,0.005405367958368448,8.755146481501847e-192,-2.1429709493828164e-05,0.5467843091929755,0.19890535968107775,0.0,0.10294897309874039,0.0,0.1105740191408275,0.0,-4.4631158382379965e-06,0.5097654082607725,167.6317434310913
CPI_bt,0.9,0.8197427756310973,0.1702510609315131,0.0,0.008553123455990283,0.0,0.00872583195134366,0.0,0.0058939101431123575,1.7146042098602616e-227,-7.319985144443875e-06,0.5160135932773507,0.14002808052446758,0.0,0.10177334540866374,0.0,0.1108141508026524,0.0,-2.1789496859755952e-05,0.5475675644157191,165.32301306724548
CPI_sqd,0.0,0.8179365270821052,0.17103610015818693,0.0,0.02305148802882885,0.0,0.008241291244113422,0.0,0.005498793594557766,0.0,0.007221213525341191,0.0,0.15711512371920888,0.0,0.10140876263432845,0.0,0.11065304132726196,0.0,-0.00027891545899562387,1.0,172.94970417022705
CPI_sqd,0.3,0.8206971467486507,0.1697948748711003,0.0,0.011335948623560313,0.0,0.00864703657771032,0.0,0.005613555839499615,0.0,0.00041387842157145083,0.0,0.25032613950043675,0.0,0.10511895661258285,0.0,0.11266087707507981,0.0,7.81540097835598e-06,0.0,165.85993695259094
CPI_sqd,0.6,0.8193636369321549,0.17119419732156893,0.0,0.009375618885558865,0.0,0.008449878314585643,0.0,0.005405367958368448,0.0,-2.1429709493828164e-05,1.0,0.1989053596810778,0.0,0.10294897309874039,0.0,0.1105740191408275,0.0,-4.4631158382379965e-06,1.0,166.94824862480164
CPI_sqd,0.9,0.8197427756310973,0.1702510609315131,0.0,0.008553123455990283,0.0,0.00872583195134366,0.0,0.0058939101431123575,0.0,-7.319985144443875e-06,1.0,0.14002808052446758,0.0,0.10177334540866374,0.0,0.11081415080265238,0.0,-2.1789496859783708e-05,1.0,165.45498847961426
S-CPI,0.0,0.8179365270821052,0.13458336549325792,6.564868851541967e-81,0.02965412511069455,3.8743112539500124e-20,0.009649395112526922,6.637008851044332e-15,0.0055677399005438725,1.1131368278735767e-06,0.006333308137785093,9.008855243302e-06,0.15598433249616536,1.0296265344164611e-112,0.11301021452856713,1.4828781435464516e-123,0.11777821898103163,1.28326548621482e-148,-0.0009849937892202696,0.9969978675125284,118.78259444236755
S-CPI,0.3,0.8206971467486507,0.1329281725336712,5.055668041714997e-81,0.014240086658740925,2.1022730994979247e-12,0.01031649994178528,1.640673435657754e-15,0.00551448808033882,4.72863366837345e-06,0.0005295314307272743,0.08476393421360046,0.26715400326419086,3.995360357009374e-177,0.11546003287987103,3.0778185740208018e-120,0.11942797297154288,1.618622156206944e-146,-3.60112853828057e-05,0.6578697154072766,110.99404573440552
S-CPI,0.6,0.8193636369321549,0.13410727332670036,4.6514315531748365e-81,0.0112011415463124,7.177900291150773e-10,0.01012646709532729,6.027331068497015e-15,0.005361992197884877,9.266630493422273e-06,9.687296196853046e-05,0.1372793498062429,0.2117618227734301,1.4259056323877954e-147,0.11291885052150506,3.2152611059635194e-121,0.11818798796467372,2.275687795389834e-146,1.9785344146296755e-05,0.31619813955662934,110.41596508026123
S-CPI,0.9,0.8197427756310973,0.13338633806932168,2.863472813165898e-80,0.010080052683133096,5.32738632228492e-09,0.010292159320002851,1.341590613311124e-15,0.005942206211643158,1.2717988851413168e-06,2.184892486673983e-05,0.3069071970190066,0.13658160543481115,1.9903916171888985e-99,0.11331631143315195,1.3675493379491224e-120,0.11826951688507355,4.9004768768095205e-146,-4.837479236471174e-05,0.9669593001265726,110.8584041595459
S-CPI_sqrt,0.0,0.8179365270821052,0.13458336549325792,1.672738414712381e-10,0.02965412511069455,0.04599211204631165,0.009649395112526922,0.2680872948363827,0.005567739900543847,0.3599149091767543,0.006333308137785093,0.34448118684644036,0.15598433249616536,1.1178542326021033e-13,0.11301021452856713,1.7440996251056763e-09,0.11777821898103163,2.2448172646961149e-10,-0.0009849937892202696,0.5267036969615083,117.97891354560852
