method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8031136552277918,0.046849180807473044,0.0,-0.002594893700637613,0.6637216571496637,0.05794477977883904,0.0,0.005636863389530196,0.12476688613628628,0.04668440651589728,0.0,0.09482082582059638,0.0,-0.028328850277600043,0.9999999598334243,0.048284308711356805,0.0,0.027014067049426202,1.4466566833348793e-09,763.2929546833038
LOCO-W,0.3,0.8053383249285889,0.0011116907213410846,0.41358978831739046,-0.01759644806696828,0.9995843510821465,0.03052376555662572,1.9638735082594394e-12,0.006236835317287619,0.0758809432988865,-0.01616960094719278,0.9986657333914801,0.009464992358972796,0.053413345651083244,0.019871977226548848,1.4704545722277196e-05,0.05622426804752046,0.0,0.031107887917303102,8.934408768368485e-12,768.4816293716431
LOCO-W,0.6,0.8055070773186571,-0.010523152898389846,0.9939132612255135,0.06552094872109682,0.0,0.027384590837560712,1.9732339984201985e-08,-0.047427417032046636,1.0,-0.014318882046247046,0.9977404442083394,0.08227070384768953,0.0,0.027149277320572297,1.7589668610540343e-08,0.022057435796331598,1.7466339474192516e-05,0.002164736630668649,0.307582696437248,761.5972580909729
LOCO-W,0.9,0.8047967453441169,0.021508527046568218,4.92655989448032e-07,0.037383248610928115,1.7716939026968248e-12,0.006671580826773109,0.10148354718405506,0.003501454689124028,0.22393317115785405,0.04828460986905803,0.0,0.010769526701445124,0.010286544942304743,0.005158977161677985,0.1389447970537392,0.05735623068441716,0.0,-0.020629969754609134,0.9999989094768915,764.1427798271179
CPI,0.0,0.8031136552277918,0.17529194224410616,7.235658443550536e-128,0.02672259252763956,1.0203394882942673e-25,0.00587797455459782,4.193551318835242e-12,0.0050652790143387305,4.0465952129215637e-10,0.006263448858061793,9.765035594764443e-09,0.11707835771359767,9.895960603065834e-103,0.10679702357038368,4.95191835029081e-139,0.11319627824850492,7.662181472524989e-174,-0.00023493193597068363,0.8218512256426554,112.31005096435547
CPI,0.3,0.8053383249285889,0.17598705617581484,1.3095725299521595e-126,0.0192199271946783,1.1188425193933532e-17,0.006137306756312355,1.4545882411448558e-12,0.005099842628945056,1.224094749515704e-10,0.00012066180461781095,0.2579427486914052,0.24049214950967945,5.245748690696677e-200,0.10927296392359065,6.737324561148439e-143,0.11656981153026189,2.312946826032128e-180,3.170500191954084e-05,0.2888409892213198,107.09755635261536
CPI,0.6,0.8055070773186571,0.17576082016064862,1.7192174660978913e-126,0.018679421935819063,1.0680404734695616e-16,0.0063891142686264835,6.48182062815978e-13,0.005223314699059511,4.984371870435709e-11,1.189203839407904e-05,0.39007993849252015,0.18293829052156893,2.4615290286255767e-156,0.10945703180145541,9.000817246251265e-142,0.11858524536497927,3.9833210443777206e-182,-1.946738592234487e-05,0.7060119094720905,105.35935974121094
CPI,0.9,0.8047967453441169,0.17712056598064704,2.2735479683768628e-126,0.018083037133058588,2.127181208261591e-16,0.006168083590707779,2.777295146929485e-12,0.005262811641080334,2.316038291478622e-10,-1.1005049788986865e-05,0.7762804618324879,0.14826769643507257,1.830855122862713e-128,0.10694437901649739,3.0316190910774073e-139,0.11426276153194803,2.439849557701385e-176,2.480073799140947e-05,0.39975274145579864,106.7336266040802
CPI_sqrt,0.0,0.8031136552277918,0.17529194224410616,5.284152660214242e-16,0.02672259252763956,0.059338172441383355,0.00587797455459782,0.3515439695735547,0.0050652790143387305,0.37099413335803366,0.006263448858061793,0.34474477319241914,0.11707835771359767,2.440689581193264e-09,0.10679702357038368,6.955619537732556e-09,0.11319627824850492,5.697261983036201e-10,-0.00023493193597068363,0.506325719786698,109.33148074150085
CPI_sqrt,0.3,0.8053383249285889,0.17598705617581487,4.966796643497898e-16,0.019219927194678327,0.12668923316082226,0.006137306756312383,0.34550247224605274,0.005099842628945084,0.3699914517277014,0.00012066180461783871,0.4967357954385193,0.24049214950967943,6.971020830977791e-27,0.10927296392359062,3.432191232267539e-09,0.11656981153026191,1.9825726287183433e-10,3.17050019195686e-05,0.49913473541566183,107.97551727294922
