method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.012675029381635441,0.1552987093759025,-0.009031073799837018,0.814080070399283,0.004033007285369733,0.3559655776209215,0.01557122021290807,0.09666844213548453,-0.015376209106758071,0.9241552763223392,0.0026750990521540586,0.3908298842895723,1.8043913996031333,0.0,0.0009309745466145493,0.4636524493137615,0.01447337285021877,0.13139511522448166,4.3876261711120605
LOCO-W,0.3,0.01937904276329143,0.04829841008815772,-0.007349536250912749,0.7688811085471496,0.021292376619248952,0.013773895260416502,0.0030853183865127893,0.3751341047713972,-0.0010708861835519506,0.5459406552266297,0.0009516168361784527,0.462765388072654,1.9204766369620936,0.0,0.004558866406763945,0.3251971893888208,0.025166406955819277,0.03667402208319681,4.1742353439331055
LOCO-W,0.6,0.007289400358573076,0.26354195550128845,0.015305202803897088,0.032451376607712135,0.018182835938030068,0.047256596341021084,0.0033922952071353796,0.3780099980992183,-0.000783186032007864,0.5405171655460147,0.0026402180670751286,0.40642622915472404,1.7665140500319365,0.0,0.02722948808911513,0.010650159257500569,0.06554951910230294,0.00017735066508950403,4.222334623336792
LOCO-W,0.9,0.0003310248417571808,0.4865444497900535,0.0013582717873986375,0.4287525132027845,0.009222399558927959,0.13342468181066813,-0.006425518524509738,0.797332290336374,0.01153894755135076,0.1109388909934872,0.011032828334750586,0.14747830466127843,1.885829284941021,0.0,0.016478297118820654,0.0734216309936101,0.04990039810708702,1.2849959002303457e-05,4.129120826721191
CPI,0.0,0.1273676811446658,0.0002277935083979034,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.022363824730161797,0.00017462869042730154,5.873652972484176,6.037817053784678e-19,0.5632393361863774,7.820199724120207e-05,0.0017376271165188972,0.3939334598210456,12.260374546051025
CPI,0.3,0.33324876363532474,0.0008231817905154803,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01673922134127169,0.000166546645789324,6.675043041608377,1.817041360819033e-14,0.24775675401195996,1.6376106543775708e-05,0.011678669295498892,0.1420134426956275,1.7990779876708984
CPI,0.6,0.16951304624651486,0.0009163386410300403,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.016808225228894025,0.00030508551094891254,6.513556098285233,2.019093331831115e-17,0.2641636601388164,0.0001449136391046739,0.004318275701476804,0.2723423937355488,1.7465198040008545
CPI,0.9,0.14912773048799569,0.0021803745333158586,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02626516045256494,0.0014360358235829486,5.51278259083637,1.259374601563343e-22,0.24180458994541024,0.01980148616590256,-0.050106593338935024,0.6538439045410851,1.811763048171997
CPI_sqrt,0.0,0.1273676811446658,0.42782360201361824,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.022363824730161797,0.4866874353507238,5.873652972484176,5.0365965811375755e-06,0.5632393361863774,0.24416257731286778,0.0017376271165188972,0.4989657616432567,9.668675899505615
CPI_sqrt,0.3,0.33324876363532474,0.33251827081086494,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.01673922134127169,0.49001110713193374,6.675043041608377,7.804401741977774e-06,0.24775675401195996,0.36600147825429385,0.011678669295498892,0.4930949551556699,1.7408168315887451
CPI_sqrt,0.6,0.16951304624651486,0.40670734759236826,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.016808225228894025,0.4899735282860273,6.513556098285233,2.9611540189238372e-06,0.2641636601388164,0.3599547094023289,0.004318275701476804,0.49743234193083125,1.741828203201294
CPI_sqrt,0.9,0.14912773048799569,0.4175187970103029,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.02626516045256494,0.4844255632853561,5.51278259083637,3.766026839520416e-06,0.24180458994541024,0.37847564612887064,-0.050106593338935024,0.5252727305290714,1.7794177532196045
CPI_n,0.0,0.1273676811446658,0.05569921807299377,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.022363824730161797,0.32710997813223663,5.873652972484176,6.593630228833492e-17,0.5632393361863774,0.0017301361726408076,0.0017376271165188972,0.48617524602953444,7.699956893920898
CPI_n,0.3,0.33324876363532474,0.012928963589797504,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.01673922134127169,0.3645669127385588,6.675043041608377,2.679154168374602e-13,0.24775675401195996,0.008246712639430264,0.011678669295498892,0.41527845213943315,1.8358147144317627
CPI_n,0.6,0.16951304624651486,0.041957332795225066,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.016808225228894025,0.36467430602195555,6.513556098285233,8.418736402374243e-16,0.2641636601388164,0.011717611673701138,0.004318275701476804,0.46613126168040697,1.768416404724121
CPI_n,0.9,0.14912773048799569,0.060134712879146256,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.02626516045256494,0.30838807081923025,5.51278259083637,9.102700586759054e-20,0.24180458994541024,0.06677675050272906,-0.050106593338935024,0.615709290699379,1.7685797214508057
CPI_bt,0.0,0.1273676811446658,0.0022780670066791554,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.022363824730161797,0.30446367755435066,5.873652972484176,9.674799892943786e-30,0.5632393361863774,1.4439900888420738e-17,0.0017376271165188972,0.484146705293168,7.8344995975494385
CPI_bt,0.3,0.33324876363532474,4.230001024916606e-10,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.01673922134127169,0.35082204428504693,6.675043041608377,9.644551066549655e-10,0.24775675401195996,6.354575055748969e-08,0.011678669295498892,0.39485444513989765,1.978083610534668
