method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.277164188669077,0.0,-0.025005866602372986,0.9627819896607439,-0.19405794204959745,1.0,0.19147582553382395,0.0,0.067854853377068,8.589599554964522e-07,-0.1643107119690077,1.0,0.13278145312758266,0.0,0.17246753608537402,0.0,-0.18111743342676037,1.0,1.0255093574523926
LOCO-W,0.3,0.0812759221110612,9.300058501082731e-10,-0.061160485152177195,0.9999896960928691,-0.19215869286824133,1.0,0.039376511490990695,0.009519171656492409,0.04572549884924698,0.0009387534091633842,-0.025972346031045226,0.9707318695240006,0.06547209919432347,1.7089080329268924e-05,-0.038839349349398644,0.9960313774727698,0.21333999011461555,0.0,2.3481085300445557
LOCO-W,0.6,0.7843831223597395,0.0,0.0185539865844922,0.09294789328595465,0.20181717249922115,0.0,-0.17490502918200102,1.0,0.05844685204585879,2.845332042444859e-05,-0.023542369701183348,0.9556839582425014,0.20444746948602757,0.0,-0.14458491218542474,1.0,-0.1746070765119321,1.0,1.9307546615600586
LOCO-W,0.9,0.809669992716149,0.0,0.0024388195516821844,0.43704787302526626,0.009642016764468785,0.24791497773996618,-0.2140462088929163,1.0,0.07538386241335804,3.456776909160908e-08,0.030394183419363424,0.030962404218992212,0.12806323568849853,0.0,0.07723547595440255,1.7733511603612584e-07,-0.000735363129046948,0.5213459922158514,2.7312300205230713
CPI,0.0,0.25376830121305033,6.305389920634526e-171,0.011247073582272726,3.1523822170019737e-13,0.006425445718968359,1.3538407596685565e-17,0.009803591648379018,1.8517313101770804e-24,-5.336873986394597e-05,0.8777873387215516,0.0005348594889815206,4.148707629815279e-15,0.08653550029522894,4.0597764283885035e-97,0.08244114888882265,1.7338131845374035e-92,0.0,1.0,39.248225688934326
CPI,0.3,0.2537196405883619,6.105584380419626e-171,0.010791626709074909,9.707541209317507e-13,0.006413567790408359,1.3427653924890619e-17,0.009793223949645657,1.8011404563222286e-24,-2.8503068683072286e-08,0.5492117106277912,0.0005567437413794285,2.9987363844199064e-13,0.08655723644005664,4.148534935163006e-97,0.08244794768680669,2.0004951244589952e-92,0.0,1.0,29.81549382209778
CPI,0.6,0.253718253480714,6.120969973605207e-171,0.010794266030050736,9.57646750998252e-13,0.006413578851440005,1.3446140488408545e-17,0.009793095164130017,1.803981980853515e-24,-1.0568343533634561e-08,0.5435138417197374,0.0005546221362781045,1.6878951714658561e-13,0.08655574891120743,4.2627353570781835e-97,0.08244929975740811,1.9449384749302946e-92,0.0,1.0,30.044774055480957
CPI,0.9,0.2537658347194532,6.300768835129803e-171,0.010806223941946802,9.30385076766898e-13,0.006424349332681767,1.3513996934735663e-17,0.009802976520297768,1.8212908140330444e-24,-7.29628479856359e-09,0.5294434427815227,0.0005531103180234087,1.625260142044294e-13,0.08652362630615279,4.305959062420803e-97,0.08242321808537872,1.906495891757694e-92,-2.2728043891362404e-09,0.5142585145231491,30.281255960464478
CPI_sqrt,0.0,0.25376830121305033,5.198466645051164e-27,0.011247073582272726,0.24336389431775007,0.006425445718968359,0.33792366792351136,0.009803591648379018,0.264517637196342,-5.336873986394597e-05,0.5014530059707575,0.0005348594889815206,0.4854640849883303,0.08653550029522894,1.967103215227966e-06,0.08244114888882265,4.955075580695823e-06,0.0,0.5,36.7954204082489
CPI_sqrt,0.3,0.2537196405883619,5.260126379851419e-27,0.010791626709074909,0.2518725737459775,0.006413567790408359,0.33819146612913065,0.009793223949645657,0.2647186032790194,-2.8503068683072286e-08,0.5000007784437185,0.0005567437413794285,0.4848782869799902,0.08655723644005664,1.959045709839048e-06,0.08244794768680669,4.9561047201767995e-06,0.0,0.5,29.861024141311646
CPI_sqrt,0.6,0.253718253480714,5.26292699445103e-27,0.010794266030050736,0.25181990982946123,0.006413578851440005,0.3381913587334232,0.009793095164130017,0.2647213364913612,-1.0568343533634561e-08,0.5000002886333423,0.0005546221362781045,0.4849347364009956,0.08655574891120743,1.960227263352534e-06,0.08244929975740811,4.953313289267451e-06,0.0,0.5,29.880170345306396
CPI_sqrt,0.9,0.2537658347194532,5.2018415011513374e-27,0.010806223941946802,0.25159450273519957,0.006424349332681767,0.3379482721560031,0.009802976520297768,0.2645277180266561,-7.29628479856359e-09,0.5000001992697117,0.0005531103180234087,0.48497551578225845,0.08652362630615279,1.9730853393341e-06,0.08242321808537872,4.977398290853694e-06,-2.2728043891362404e-09,0.5000000620729836,29.921509265899658
