method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.4291724612449158,0.9829321612785408,3.350770105825518e-09,-7.116152092927629,1.0,-4.933368533481787,1.0,-1.7535259030353578,1.0,-1.8449072096540047,1.0,0.029256015765827453,0.019645761075444468,-19.677632626335118,1.0,-1.0297038236933924,1.0,0.17230553379699512,8.120557559720964e-10,49.278260946273804
LOCO-W,0.3,0.22327731356950486,4.473177387034171,9.673262191256526e-12,-0.061712901204939746,0.983593036012754,-0.032529323137681185,0.8494965192522779,-0.11963408256951247,0.9999976408059797,-20.180433611539847,1.0,-0.014246323427754209,0.8182966828189071,-0.1230029271182696,0.999999999999998,-0.5426512676479693,0.9999999999997459,-0.4643653053024659,0.9999999780278714,50.74966621398926
LOCO-W,0.6,-4.964465031601063,0.5429238241123369,0.0,-21.136696621050792,1.0,0.16696987731850535,1.5417432885911353e-09,14.960957958587475,0.0,-0.5559459438684565,1.0,-15.90654564132481,1.0,-0.1596923755860587,1.0,-0.05784946465323594,0.999567723203425,0.3106927651966893,0.0,50.667800426483154
LOCO-W,0.9,0.3750712497493428,1.6466733461391065,0.0,0.22683995496011947,0.0,-9.867158660690933,1.0,0.12241746825478436,1.6010526238119382e-12,0.4850313870867982,0.20289596761406337,0.07492715178805731,3.292329290305318e-06,-0.25954432518420784,1.0,-0.02519120775332822,0.9146666580649017,0.03452705434395206,0.02679147603230192,51.08222699165344
CPI,0.0,0.4291724612449158,0.25654250223441194,2.79907103953377e-104,0.014053801915556885,0.0001515113471411735,0.007255047858312269,2.0043834122886777e-10,-0.000600098048275266,0.981399769190042,11.68845614240904,2.8951545875853944e-18,-0.005692611963042715,0.6640389856559521,0.006416975043330719,6.962024020471789e-18,0.0018763048830566231,1.8040501614930745e-09,-0.00029162728962200957,0.8618354620826545,43.05119872093201
CPI,0.3,0.22327731356950486,0.24080485438274468,4.627205695021741e-92,0.014664585004466435,0.009249286543057362,0.003056251745039429,0.00030651557784949264,0.0006637907742961247,0.014685437993844879,0.2358357747511831,1.7423850273967928e-06,0.01607120770948489,6.302080387889306e-09,-0.0006269371413810676,0.824492796146764,0.0031568455539160434,9.837357514509584e-16,-0.0017868905107221167,0.8505085520576615,34.64670276641846
CPI,0.6,-4.964465031601063,0.21653117497879926,9.552236211756054e-28,-0.0023871045896228793,0.7727912829180246,0.004408984394734361,0.005544990704178911,0.00025796951961165604,0.19666114125970063,0.022067527983586466,0.008622109384168523,0.28719220216341057,2.8767814999759703e-33,0.010420103127450453,3.4592104578847724e-15,0.005197330443690085,7.036406289985372e-11,0.00041729810818491586,0.24246779092753507,34.37393140792847
CPI,0.9,0.3750712497493428,0.1881341096069985,1.8528654848244477e-83,-0.0016243263650815298,0.9996262104259435,-0.003154498853274623,0.9999999995595658,-0.0008308760509654345,0.999156845903799,-0.001204350931380993,0.806716925856078,0.048696948984273014,2.286301443974063e-12,0.014355486326387223,1.0350082589389737e-49,0.012828095750559154,5.0092832959818786e-70,-0.0011600676125487208,0.9766918934236304,33.040802240371704
CPI_sqrt,0.0,0.4291724612449158,0.25654250223441194,4.721111336672274e-22,0.014053801915556885,0.2275323491975917,0.007255047858312269,0.32596586894952684,-0.000600098048275266,0.5157341897952183,11.68845614240904,6.572141099455604e-18,-0.005692611963042715,0.5795299225571956,0.006416975043330719,0.3411352955339585,0.0018763048830566231,0.4510121296313546,-0.00029162728962200957,0.5076579273437983,40.74703288078308
CPI_sqrt,0.3,0.22327731356950486,0.24080485438274468,1.201206090893942e-19,0.014664585004466435,0.24403448248141146,0.003056251745039429,0.4233850049483154,0.0006637907742961247,0.4826158961467128,0.2358357747511831,0.00016736953037697674,0.01607120770948489,0.18258621707109302,-0.0006269371413810676,0.5160327759683094,0.0031568455539160434,0.4183771917006857,-0.0017868905107221167,0.5427479606988034,34.72602438926697
