method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.04472007981949635,0.07514278414452402,0.08293668451109122,0.00029120148358496856,-0.02612576986376488,0.852603417685304,-0.03662841259201976,0.9508049816478975,-9.683191335023826e-06,0.5001808745295728,-0.04813560417776617,0.8535809325340442,0.4930604478233855,9.369172104811696e-13,-0.13378630795743585,0.999999965642751,0.16041474553783172,8.703382459174236e-10,54.313374519348145
LOCO-W,0.3,0.1108109956934992,5.266539353621091e-06,-0.08742419504029647,0.9998061250312751,-0.15637839149887384,0.9999988936348629,0.04033435493247333,0.06061817677812498,0.1802974046453982,9.401868172886907e-11,0.049308405865158444,0.010060033626531406,0.9884661739876638,0.0,-0.15036655499173837,0.9999069692937597,0.2576846536156399,5.415867754265946e-11,49.82993674278259
LOCO-W,0.6,-0.1419877128759814,0.9999999991384146,-0.00016771049818858983,0.5023064574779134,-0.12864761192093532,0.9999798676132932,-0.07531358553417136,0.9999596890826858,-0.1150073447638546,0.9999547887437236,0.17555262664317034,6.050715484207103e-14,2.3197545070402192,0.0,-0.07688513329378165,0.9976308211564464,0.3095017804342617,0.0,48.82067370414734
LOCO-W,0.9,0.27321343781306967,0.0,0.030808816461009164,0.17571287884978393,-0.12473130184650687,0.9999936952516681,0.07181837046957507,0.015015141373884822,-0.07179367483430295,0.9922952114747121,-0.041292803332196856,0.9587761282710253,2.9548217228173304,0.0,-0.18869450520263215,0.9999999243794793,0.17553050780303373,2.7938673596850094e-10,47.71782350540161
CPI,0.0,1.677425012311959,0.0008426593603264046,1.6693890313126958e-05,0.29334814408322496,-2.5506565157332184e-05,0.8395537419352568,-4.6276013576651565e-10,0.8479738576106128,-0.000838556543707028,0.6650458399058152,0.0046310708873138345,0.08468023835578392,5.820313611774874,9.288069638021896e-25,0.1823950277605793,5.837122703992816e-05,0.0025266951073222715,0.2632057534044234,17.171754598617554
CPI,0.3,1.190036070388783,0.0003427847213642485,-1.5190551124283358e-05,0.8513312109949152,-4.1995280271059365e-05,0.9167792956061077,-5.332035507565891e-10,0.8210820117898852,-6.69787883391948e-05,0.5135086673623537,0.0019321076156157274,0.20530153588514527,5.344194515188335,3.552825666684466e-27,0.3510531471894826,4.810049730045778e-05,-0.012102006965219528,0.949318570547157,6.872880935668945
CPI,0.6,1.3018068530943125,0.0002088544717758209,1.1647168195169644e-05,0.2537708552519303,1.301624709933169e-05,0.13249042780353765,-9.410499879347611e-10,0.7318871075328222,-0.000666690760362118,0.6320983087342766,0.005010182320509926,0.0443914186443765,5.597192641498551,4.479224851280112e-26,0.2702073312848341,5.699496089262372e-07,-0.0006379843283612768,0.5356981624195396,6.561480522155762
CPI,0.9,0.7805258429047423,9.75312583906905e-05,2.173071800712356e-06,0.3575877830779464,8.272343250601e-05,0.09797861030914312,-8.99269804455205e-09,0.981639362395909,-0.0006925649261773775,0.6416160456924851,0.0024918354824116917,0.13099100748132836,5.237612633099669,1.737279963979276e-27,0.5359903285382004,9.602449700627646e-06,-0.0006600558376057275,0.5258980298872055,6.260899782180786
CPI_sqrt,0.0,1.677425012311959,0.07860801935368729,1.669389031305757e-05,0.49998978265306676,-2.5506565157332184e-05,0.5000156111861473,-4.6276014964430345e-10,0.5000000002832415,-0.0008385565437070974,0.5005117107082279,0.004631070887313779,0.49718006384895086,5.820313611774876,9.550134451242885e-07,0.18239502776057942,0.3970895154525557,0.002526695107322216,0.4984628957259206,14.28655457496643
CPI_sqrt,0.3,1.190036070388783,0.11755094231347135,-1.519055112446377e-05,0.500009297471674,-4.199528027104549e-05,0.5000257028515231,-5.332034952454379e-10,0.5000000003263578,-6.697878833913928e-05,0.5000408716898723,0.0019321076156156997,0.4988216617714646,5.344194515188335,1.6731787480764582e-06,0.3510531471894826,0.318020583743719,-0.012102006965219597,0.5073238544138913,6.386792421340942
CPI_sqrt,0.6,1.3018068530943123,0.10108687903848601,1.1647168194947599e-05,0.49999287131078596,1.3016247099303935e-05,0.49999203328924796,-9.41050001812549e-10,0.5000000005759884,-0.0006666907603621874,0.5004068280204664,0.005010182320509982,0.49694723642738636,5.597192641498552,1.1605868882685709e-06,0.27020733128483376,0.351225636021493,-0.0006379843283613601,0.5003862713095272,6.007950305938721
CPI_sqrt,0.9,0.7805258429047421,0.18241314900012146,2.173071800781745e-06,0.49999866994024256,8.272343250591285e-05,0.49994937244327214,-8.992697975163111e-09,0.50000000550416,-0.0006925649261772249,0.5004226601544771,0.0024918354824116223,0.49848000657244484,5.237612633099671,2.0391606442864617e-06,0.5359903285382004,0.2452097104757366,-0.000660055837605672,0.5003977990979329,5.9330971240997314
CPI_n,0.0,1.6774250123119592,0.0018229251332042215,1.6693890313196347e-05,0.4998448135819801,-2.5506565157137895e-05,0.5002371367380164,-4.627600663775766e-10,0.5000000043048984,-0.0008385565437069448,0.5074582314982962,0.004631070887314029,0.4601240330750418,5.820313611774876,1.128006893200684e-21,0.18239502776057942,0.021610849993532816,0.002526695107322424,0.47850550129702424,14.037832975387573
