method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8077588354543839,-0.0006024429190662123,0.6677567449091558,-0.002468823104314403,0.959656611035038,-0.0028781436585862273,0.97667837943476,-0.0011755300306167701,0.7877977820192965,-0.0003877887773933599,0.6030072370700899,0.00043229441713600185,0.3783004218564274,0.009383356766835244,4.464112857149871e-09,0.013712880815754449,0.0,0.0009147349466426425,0.2601563458585301,470.07942056655884
LOCO-W,0.3,0.8107070951405213,-0.0015953638569219772,0.865980056114671,0.0007490134852511845,0.2979910157293584,-0.0008884019576530817,0.7335418542492683,-0.0007643406240897869,0.7052309148929554,0.0004158442702212202,0.3853167507023395,0.004286611855462176,0.0013372574966780126,0.012211275233111652,7.438494264988549e-15,0.011959383751143348,5.10702591327572e-15,0.0008701961094295642,0.2708422768795087,456.97397208213806
LOCO-W,0.6,0.8108872332716189,-0.0013486621149564814,0.8407172599303558,0.0027209747169237622,0.02497021583516812,0.0005144753143409085,0.36197307697630654,-0.0018583744358049792,0.909389019369845,1.913051529289707e-05,0.49470341603879153,0.002748394319548755,0.02592462792570105,0.011052494848165421,9.208189766241048e-13,0.012660157496314375,2.220446049250313e-16,0.0018646716129333087,0.10131428075638482,435.51210379600525
LOCO-W,0.9,0.8109105283973055,-0.001973750934838023,0.9209246277868384,-0.0007524751861986901,0.702737996993575,-0.002511578004575509,0.9598534551527862,-0.001401254927056755,0.8354820125603792,0.0020073232581918374,0.07972832124449236,0.0027337693417264952,0.028472062270399,0.012187441876652823,1.5654144647214707e-14,0.013989144547890922,0.0,-0.00247179202912795,0.9631062882790885,428.38930082321167
CPI,0.0,0.8077588354543839,0.18498595189969463,2.7786282195576344e-120,0.03441445561550144,3.13056052603648e-26,0.00866048982527054,6.014075527759488e-13,0.00831480942970686,3.559416913821339e-12,0.00804845317175451,1.1381106255204344e-12,0.15918503492809583,4.984352741719982e-132,0.10331061637399369,1.814649019274686e-144,0.11517406741412434,1.386493049956767e-167,-0.00018204610640587537,0.7071941137579958,86.60768437385559
CPI,0.3,0.8107070951405213,0.18340534335386383,5.350329897347726e-119,0.03143898352733612,2.5331211479059197e-23,0.008978236387781113,6.492000487924286e-14,0.008219747983109649,1.0531785105973924e-11,-4.02922845378767e-05,0.8471630229295075,0.1583080436117853,4.926838247814566e-133,0.10491636873031165,5.356521510722614e-148,0.11820440167610835,3.964605290840323e-170,1.100687935916278e-05,0.4086969316844655,85.48260450363159
CPI,0.6,0.8108872332716189,0.18327259865433598,1.8696782547956606e-119,0.032085214948506594,4.145987893446567e-24,0.009113289420605228,4.332369039799224e-14,0.008594795919877204,1.472391252434652e-12,-3.6334028910428584e-05,0.8883634501717972,0.16049766042402974,1.054776266951054e-133,0.10496770471075838,2.1197148448616914e-147,0.1181176802165629,8.565183250630934e-170,-1.644202387315885e-05,0.6314890243553238,80.12312865257263
CPI,0.9,0.8109105283973055,0.18383539470820215,1.7623122375758922e-119,0.032036215879817365,7.66008815290444e-24,0.008784011275800835,2.0198993025990153e-13,0.008569774182589612,1.5567728987714228e-12,-1.7486706135355634e-05,0.8567820913536248,0.1647321210458248,4.753647111617347e-138,0.1049960315584639,2.0747407899237506e-148,0.11790354896320138,6.5195180990009955e-170,7.687442616838291e-06,0.2621132772768948,80.8537986278534
CPI_sqrt,0.0,0.8077588354543839,0.18498595189969463,1.0180717409534564e-16,0.03441445561550144,0.026794986476911944,0.00866048982527054,0.29157238187851486,0.00831480942970686,0.29906461131217377,0.00804845317175451,0.3042045510138506,0.15918503492809583,2.151953179841819e-14,0.10331061637399369,1.4001657883734478e-08,0.11517406741412434,3.975036566240009e-10,-0.00018204610640587537,0.504875459152044,83.26639151573181
CPI_sqrt,0.3,0.8107070951405213,0.18340534335386383,1.6941344795782832e-16,0.03143898352733612,0.03821241653069715,0.008978236387781113,0.284619378855389,0.008219747983109649,0.30132344501894476,-4.02922845378767e-05,0.5011008815622411,0.1583080436117853,2.5059025712634808e-14,0.10491636873031165,8.705943251158805e-09,0.11820440167610835,1.674284732133954e-10,1.100687935916278e-05,0.49969943695647073,81.49446296691895
