method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.8121549360774053,0.04413248834155759,0.0,-0.023968812451874853,0.9999992569985086,0.06626152628828456,0.0,-0.004912228274890286,0.8344828764209324,-0.04725836972404554,1.0,0.07156618050375124,0.0,0.011960008042933519,0.011340984325731163,0.04967374430768664,0.0,0.01907832904875646,8.350128269762891e-05,757.8176848888397
LOCO-W,0.3,0.8127925033364002,0.030875508951844325,3.689648586657768e-11,-0.013348506222766884,0.9963273311395314,0.041771571565093306,0.0,-0.006239431725258575,0.9101085635866907,-0.025555163519540285,0.9999999633475702,0.05165768938729044,0.0,-0.0013676674000381228,0.6146559609415752,0.04487260849183805,1.1102230246251565e-16,-0.001449100474864319,0.6210403023780716,754.7679686546326
LOCO-W,0.6,0.8133478895205477,0.11049403210316378,0.0,-0.013927011648089233,0.9945210640617734,-0.03523698709873677,0.9999999998861818,-0.022791266364543525,0.9999953762520697,-0.03099265125001443,0.999999999975556,0.01594758751628956,0.0012427372905620127,0.023241612161877694,2.5091793143250385e-06,0.06162376154687629,0.0,-0.03662253739349516,0.9999999999999813,760.4720857143402
LOCO-W,0.9,0.8139133355778265,-0.03451533555440722,0.9999999999998004,-0.018973261640111944,0.9996450645762303,0.023205649580005084,2.5400347359871844e-06,-0.0212634572090254,0.9999983312440273,0.01622616684968665,0.00044204131713299066,0.04147250388218006,5.551115123125783e-16,0.02835936415993323,7.240188448776053e-10,0.0330993276031072,6.127611751338691e-10,0.04800426715898635,0.0,758.6958951950073
CPI,0.0,0.8121549360774053,0.17311127145359015,7.178372539848014e-126,0.02635671144234067,1.6869761584748091e-22,0.0075874617574157865,6.891752130994056e-17,0.0063817645223237796,2.4166404357447532e-08,0.006645514179366041,1.2690152440594878e-12,0.16582857648162933,1.6528072051615468e-150,0.10610095095159086,1.6030764609732484e-156,0.11235644799536051,5.055049012873639e-186,-0.00013033938043238713,0.6998025735291387,109.62364840507507
CPI,0.3,0.8127925033364002,0.17424518837191152,2.3548508103956622e-126,0.02208166093020955,6.233763111067213e-19,0.007884951694836217,1.826241439379702e-17,0.006905658345959659,5.895276315864941e-09,6.133385819181991e-05,0.04693143605250182,0.21928589344839192,5.3401977518192435e-191,0.10787486718481606,1.7928814555269025e-160,0.11186507475615487,1.179475111257618e-182,-9.238889315629772e-05,0.9893090588387362,104.12892889976501
CPI,0.6,0.8133478895205477,0.17249579234177373,6.277054837608096e-126,0.022040801020913214,2.4191958552893674e-18,0.008054744524141955,1.7046182457385631e-18,0.006329340079940571,4.4686165428442245e-08,6.921046911698148e-05,0.006844381957466614,0.18108483301954223,6.10260603513237e-156,0.10567711552869852,4.2416595814391486e-156,0.11127187545779613,8.018060806167344e-182,-5.834579212607438e-05,0.915457964829077,103.28014588356018
CPI,0.9,0.8139133355778265,0.17214979581227952,1.6808529843601573e-125,0.02213778424840815,2.0432209340483747e-18,0.008100492710234886,3.3302973887524593e-18,0.006320699967116122,7.317191954959946e-08,4.665915622981132e-06,0.322603008012188,0.14268697245653078,4.6341512150726826e-125,0.10685159157151264,1.855323983391831e-157,0.11343194080699348,5.064422419801649e-186,-2.706563919319116e-06,0.6315425031833629,102.78820466995239
CPI_sqrt,0.0,0.8121549360774053,0.17311127145359015,2.24578217597652e-15,0.02635671144234067,0.06643035745806262,0.0075874617574157865,0.31482535010524904,0.0063817645223237796,0.34486969646505544,0.006645514179366013,0.3366900832838974,0.16582857648162938,2.373482012183527e-15,0.10610095095159086,8.340466206274342e-09,0.11235644799536051,9.04876746403829e-10,-0.00013033938043238713,0.5034514206157186,107.05727744102478
CPI_sqrt,0.3,0.8127925033364002,0.17424518837191152,1.6387310769844933e-15,0.02208166093020955,0.10120677720920951,0.007884951694836217,0.3083453475823309,0.006905658345959659,0.33328475338451613,6.133385819181991e-05,0.49835264350304914,0.21928589344839192,3.408318310273895e-23,0.10787486718481606,4.936935506366735e-09,0.11186507475615487,1.1042615112973846e-09,-9.238889315629772e-05,0.502480858721818,105.8364245891571
CPI_sqrt,0.6,0.8133478895205477,0.17249579234177376,2.59406767271476e-15,0.022040801020913242,0.10214207158740157,0.008054744524141982,0.3044492977089509,0.006329340079940571,0.3462091321231937,6.921046911700923e-05,0.49814001941567737,0.18108483301954226,2.833991884071665e-17,0.10567711552869849,9.334670055969412e-09,0.11127187545779615,1.311013504481896e-09,-5.8345792126046625e-05,0.5015664871954181,105.25451898574829
CPI_sqrt,0.9,0.8139133355778265,0.17214979581227952,2.9217943850131516e-15,0.02213778424840815,0.10122193863203727,0.008100492710234886,0.30358717388397016,0.006320699967116122,0.3465778353685307,4.665915622981132e-06,0.4998744547676711,0.14268697245653078,3.6292763697945435e-12,0.10685159157151264,6.798517432643416e-09,0.11343194080699348,6.823667111240429e-10,-2.7065639193468716e-06,0.5000728353954128,104.28489518165588
CPI_n,0.0,0.8121549360774053,0.17311127145359015,1.0554216021028947e-119,0.02635671144234067,6.443150625637079e-20,0.0075874617574157865,3.4572171482244965e-12,0.006381764522323752,1.2977782781637345e-06,0.006645514179366013,2.574943855536846e-09,0.16582857648162933,4.237723133174624e-142,0.10610095095159086,6.408949247734926e-143,0.11235644799536051,2.3331227919081873e-169,-0.00013033938043238713,0.6172183314768981,108.77791476249695
CPI_n,0.3,0.8127925033364002,0.17424518837191152,3.4378039202288016e-120,0.02208166093020955,1.2553714677789927e-16,0.007884951694836217,1.1673460572579394e-12,0.0069056583459596865,4.001010591270502e-07,6.133385819181991e-05,0.3925368047917912,0.21928589344839192,8.298804677249743e-182,0.10787486718481609,1.420437286919069e-146,0.11186507475615487,2.2732126303180062e-166,-9.238889315629772e-05,0.657052093041669,105.49878787994385
CPI_n,0.6,0.8133478895205477,0.1724957923417737,9.78692390781824e-120,0.022040801020913242,3.785087695278301e-16,0.008054744524141982,2.4589554495672635e-13,0.006329340079940571,1.981986605593769e-06,6.921046911700923e-05,0.3745311809800797,0.18108483301954226,8.640674328222915e-148,0.10567711552869849,1.6806161478467248e-142,0.11127187545779615,1.4431768110228457e-165,-5.8345792126046625e-05,0.5998210387060735,104.47507786750793
CPI_n,0.9,0.8139133355778265,0.17214979581227952,2.5041777307266125e-119,0.022137784248408177,3.236366004463109e-16,0.008100492710234886,3.4465122458289983e-13,0.00632069996711615,2.7432101457775484e-06,4.665915622981132e-06,0.4906199202983232,0.14268697245653078,1.0399746929781323e-117,0.10685159157151264,7.970640152517641e-144,0.11343194080699348,1.6651391723290713e-169,-2.706563919319116e-06,0.5054990077841437,104.56375765800476
CPI_bt,0.0,0.8121549360774053,0.17311127145359015,0.0,0.02635671144234064,0.0,0.007587461757415814,0.0,0.0063817645223237796,2.1900534337572408e-248,0.006645514179366041,1.3825788878211992e-270,0.16582857648162933,0.0,0.10610095095159086,0.0,0.11235644799536051,0.0,-0.00013033938043241489,0.7555277029803451,170.16386485099792
CPI_bt,0.3,0.8127925033364002,0.17424518837191147,0.0,0.02208166093020955,0.0,0.007884951694836217,0.0,0.0069056583459596865,3.504741182245059e-290,6.133385819181991e-05,0.37231286975109873,0.21928589344839192,0.0,0.10787486718481609,0.0,0.11186507475615487,0.0,-9.238889315629772e-05,0.6881669445440306,166.05656814575195
CPI_bt,0.6,0.8133478895205477,0.17249579234177367,0.0,0.022040801020913214,0.0,0.008054744524141955,0.0,0.006329340079940571,2.09386532636643e-244,6.921046911698148e-05,0.35659830567916434,0.18108483301954223,0.0,0.10567711552869855,0.0,0.11127187545779613,0.0,-5.834579212607438e-05,0.6216677735192642,165.83576798439026
