method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.4042013653056422,-64.81311225088756,0.5763888977915954,748.8720592833895,0.012954945713511634,-55.87841944273837,0.5632147765995739,621.1507822223427,0.036718084852647825,314.36149648834896,0.18169930438297988,226.528757092323,0.2511260496096477,-45.55993644314953,0.5527628399781362,208.41890171286866,0.26871456955797657,180.62366587091495,0.3030182609313916,421.86787385996024,0.10420049678984444,407.54626670286507,0.100111285859393,31.156230211257935
LOCO-W,0.3,0.40535247438471,-316.7097809420464,0.8159827199568818,-280.89422450108816,0.8245582554437458,857.4617581348995,0.00600751762029883,171.62522858285104,0.3110827953787032,-193.68263894304636,0.7162036879453411,-1246.3148888295154,0.9999130156929383,-670.3926172196384,0.9708159086929292,-415.9525421870754,0.891174252095301,537.1771387408278,0.06280536694314387,-19.12510886963911,0.5218630299144775,-350.1866861188813,0.8409299868079725,31.145305395126343
LOCO-W,0.6,0.4055774050697172,490.939493345509,0.0551907512105726,655.0958834890065,0.030794289942424058,596.0501318950612,0.04623220338422318,1931.4296295927186,1.3897549777652785e-11,-365.3026473942893,0.8821297518735963,-176.42897973376571,0.7014836900870499,-592.1185776419942,0.9670236414710907,469.35819213712284,0.08880827828625826,1283.9630556117452,8.936865443776032e-05,180.82796123751586,0.298173451300938,303.56411035243485,0.1707019334920059,29.073071002960205
LOCO-W,0.9,0.4062208978283811,-553.9631239600274,0.9511856696786221,76.78664551865407,0.408163636068387,-564.3176345944685,0.955302877916905,-130.3986649752152,0.6467783777265195,211.73826393715026,0.2526145921029578,-74.40713023259966,0.5868376012116433,-255.38703926722667,0.7906310110724856,-192.18613705745506,0.7124999885604878,165.8534496839792,0.317320173705677,-1151.7213793476628,0.9998238999509204,-183.3024139924197,0.7155497922596584,31.278157949447632
CPI,0.0,0.4042013653056422,1.5364479806421514,0.34420076732435934,229.47323418941187,0.003822191957693639,275.2560698913667,0.048218789108642905,208.73483444865633,0.03589735881988217,-0.9455756843844938,0.5906846830934822,45.0051869060469,0.03179021176542114,-33.54191568232204,0.7171646727617333,-19.326862930980496,0.760048220058569,137.30990784521487,0.12464382701496185,-2.5013477055381372,0.5260253127113526,5.613710767834618,0.4177149000514459,14.285752296447754
CPI,0.3,0.40535247438471,-0.9661577755198323,0.6466673640854038,225.5160754783219,0.004150985613316995,285.2519849608327,0.042523104105576005,215.7630690699757,0.03191896818707943,1.3818611031190358,0.2958627883584716,45.82089253721756,0.030295256350994417,-31.085728966616898,0.7022267396130542,-18.483367870552456,0.7531685626111634,142.40725365110006,0.11446547888891967,-1.832288886470451,0.5199731769410901,2.063619772882703,0.46152030934276156,3.2285754680633545
CPI,0.6,0.4055774050697172,-1.1731699820109043,0.6591267498555544,221.03573927739103,0.0040761446927494414,296.6066457071531,0.03885195366002759,216.67143893578827,0.030931219583514122,2.52097172327467,0.17168436727183894,45.01796208928067,0.02970041144775041,-29.842195033030293,0.6956696494722165,-17.58183709784157,0.7525664016880007,142.60160894717933,0.11545656560265255,-2.1741066883835174,0.5247728515856677,-2.7111027653565998,0.5521300205051088,3.1659555435180664
CPI,0.9,0.4062208978283811,-1.2870974680295149,0.6167185524102347,223.35284713997544,0.004036877472178871,301.0791408168893,0.03510536407917284,233.81304893976062,0.02413076748534639,-0.754155460366519,0.708760999439453,48.923495719587436,0.028385435317563597,-29.008159901250337,0.6916975552228112,-15.749770340086116,0.7290327964390202,159.08301187133998,0.0932881899921455,-0.0686791824782631,0.5007759057192934,-0.9839905536362039,0.5358079086933027,3.1702027320861816
CPI_sqrt,0.0,0.4042013653056422,1.5364479806421514,0.4393726908424661,229.47323418941187,0.0064412612429677815,275.2560698913667,0.05457733349818286,208.73483444865633,0.04377489826985238,-0.9455756843844938,0.5363496225666718,45.0051869060469,0.0700278621386716,-33.54191568232204,0.6981124459414653,-19.326862930980496,0.7174393906111698,137.30990784521487,0.1368096796092027,-2.5013477055381372,0.5223847361916315,5.613710767834618,0.4329882445294374,9.930946350097656
CPI_sqrt,0.3,0.40535247438471,-0.9661577755198323,0.5436773335908968,225.5160754783219,0.006949136769538012,285.2519849608327,0.048496535186774124,215.7630690699757,0.03928614226377882,1.3818611031190358,0.4377250979569092,45.82089253721756,0.06751469884417192,-31.085728966616898,0.6842807664721366,-18.483367870552456,0.710898638977186,142.40725365110006,0.12654648557486492,-1.832288886470451,0.517064741389146,2.063619772882703,0.47020080962658267,3.2310359477996826
CPI_sqrt,0.6,0.4055774050697172,-1.1731699820109043,0.5512858472285433,221.03573927739103,0.006911542369547222,296.6066457071531,0.04446815329196374,216.67143893578827,0.038197965072437966,2.52097172327467,0.38849531470932785,45.01796208928067,0.0675022575516117,-29.842195033030293,0.6781302112601905,-17.58183709784157,0.7086607888865452,142.60160894717933,0.12748991909977747,-2.1741066883835174,0.521027392941398,-2.7111027653565998,0.5400973373346382,3.1639888286590576
CPI_sqrt,0.9,0.4062208978283811,-1.2870974680295149,0.5484347267361928,223.35284713997544,0.006823135354397175,301.0791408168893,0.040486515064839336,233.81304893976062,0.030316123138739607,-0.754155460366519,0.5394626081293159,48.923495719587436,0.06267888734363061,-29.008159901250337,0.674361958512701,-15.749770340086116,0.688358117103843,159.08301187133998,0.10460845795179602,-0.0686791824782631,0.5006593892845801,-0.9839905536362039,0.5228266042510609,3.1697120666503906
