method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.48618438003813347,-0.0021912757245127266,0.7223882311783498,0.002696744793903489,0.2347951181127168,0.005820378075556067,0.06453436545883273,0.00190407205220775,0.2938893071672386,-0.006400218501458074,0.963360724374077,0.00014105796831135993,0.48448001664860196,0.00026601785681848336,0.47212969356643364,0.005361709884057651,0.0793946673999324,0.003890313200906959,0.14233349394260153,0.0058178269157203874,0.0689880297857961,0.007660630994105026,0.017747568785303702,-0.005713904390506891,0.9380088341738507,34.16436266899109
LOCO-W,0.3,0.4828737549599158,0.000327999323956,0.46268100457667327,-0.003737033493186835,0.8399974200442255,-0.002452141528845094,0.7400201595073135,-0.004517998729750377,0.8838595501487168,0.0014756812088321937,0.35139451233014696,-0.005678850680303227,0.9332675286794135,0.0037617957353363427,0.16106621686762979,0.0033262258414280435,0.1783242524310521,-0.00010482595074841398,0.5110151816177455,0.010443847958701713,0.005218185887014948,0.004358988566885703,0.1025683050064029,-0.0032171783082353494,0.8053020048767173,34.400062084198
LOCO-W,0.6,0.4830168655540751,0.002129083980137629,0.27389791721724177,0.009935245443968297,0.0036632681105648324,0.007606384395734634,0.021659276191288934,0.0018463599301079816,0.30393996731438144,-0.005999155428571389,0.938301532242265,-0.001188096636151542,0.6269296721757147,0.004247897176507954,0.1376201341750809,0.00727535199892699,0.019642291641043808,0.005490824361466724,0.07097977530091626,0.014045940001661586,7.468037357760693e-05,0.0005592382043360062,0.4375278866229496,-0.006191886740396932,0.9541540268198982,34.19948935508728
LOCO-W,0.9,0.48877061815826095,-0.000805933700566721,0.586479148138267,0.0006814017710519,0.4332999439476968,0.0006877019262954353,0.42360792067662745,-0.002104560847799228,0.7214856322675358,-0.0034622852620397643,0.8227286360982524,0.0016339515655669707,0.33517066398829787,0.001705993376226839,0.3238461184307435,-0.002920743724221132,0.794268765832651,0.0013499562190142816,0.37034808814004994,0.008884750734146905,0.010755949955521982,0.0051879251847473705,0.06727226136648345,0.004010717341574124,0.15480393126645975,34.28007197380066
CPI,0.0,0.48618438003813347,0.003039244791666701,0.013783726656269875,0.024838385416666664,0.00011071920116063873,0.0025500520833333096,0.028206520394914853,0.0022363541666666764,0.13092518703945322,0.007244635416666617,0.008847981843630627,0.0033687239583333195,0.03310949572617418,0.006059583333333313,0.017795056449188086,0.004921796874999995,0.01703329573673439,0.004683411458333342,0.0003650529259921549,0.05590872395833332,5.1151244361110905e-11,0.08110307291666666,9.377257616494963e-11,2.8333333333352417e-05,0.49161835674605014,17.796380519866943
CPI,0.3,0.4828737549599158,0.0026328645833333386,0.027279846419383073,0.026103307291666683,0.00010510657159798272,0.0026657552083333147,0.03402609471809747,0.0020454166666666607,0.15388539042014932,0.006476979166666674,0.02032773263822743,0.003981197916666707,0.016445325504569525,0.0019133333333333502,0.036500685066919676,0.004061614583333345,0.037088080457733034,0.0047617708333333175,0.0003059536147747143,0.057695416666666666,5.285865226290756e-11,0.08094148437500004,9.142821609855604e-10,-0.00040361979166664286,0.7037064628707919,7.1739397048950195
CPI,0.6,0.4830168655540751,0.0022537239583333424,0.054611261778147915,0.02452523437500001,0.00019417621598983174,0.0020830468749999664,0.0716085473989176,0.0021888541666666705,0.15345710573455534,0.0072651562500000155,0.011815479874196403,0.0020039062499999927,0.10236339984085413,0.0007497395833333254,0.11390469369686246,0.004640208333333312,0.023137840630845893,0.0046838541666666955,0.00025796206752507286,0.05816304687500001,2.4713822479280593e-11,0.07826645833333332,1.5063466187867834e-09,4.140624999982023e-06,0.49731807194637917,6.989537715911865
CPI,0.9,0.48877061815826095,0.0017937500000000106,0.09789409094645807,0.023997109374999992,0.00015923025598706155,0.002068046875000007,0.0762081798936241,0.0026141927083333516,0.10273988828467828,0.006939348958333286,0.019028201223680777,0.001026822916666642,0.123209272604486,0.0004511718750000171,0.08735757894793433,0.0052255989583333,0.009887906378431474,0.005230156249999951,8.560601462455583e-05,0.057857812499999994,2.4374674706168088e-11,0.07512752604166667,1.846173722843364e-09,-0.0003310416666666427,0.6899078376390624,7.075584650039673
CPI_sqrt,0.0,0.48618438003813347,0.003039244791666701,0.4667526624234123,0.024838385416666664,0.2760511936918082,0.0025500520833333096,0.4720618164015966,0.0022363541666666764,0.4759278581226935,0.007244635416666617,0.4245991501015484,0.0033687239583333195,0.4636109177030703,0.006059583333333313,0.4365367587368661,0.004921796874999995,0.4476081107927342,0.004683411458333342,0.44885797562300744,0.05590872395833332,0.10036621772426169,0.08110307291666666,0.044796499506695446,2.8333333333352417e-05,0.4996894292054627,13.838562726974487
CPI_sqrt,0.3,0.4828737549599158,0.0026328645833333386,0.47118215669733365,0.026103307291666683,0.2675687192969468,0.0026657552083333147,0.47089568110460417,0.0020454166666666607,0.4779882580129984,0.006476979166666674,0.4326995703671507,0.003981197916666707,0.4570560229370556,0.0019133333333333502,0.478873877150716,0.004061614583333345,0.4566697994181275,0.0047617708333333175,0.44801186530208476,0.057695416666666666,0.09478520298284443,0.08094148437500004,0.04760135981495598,-0.00040361979166664286,0.5044975392465346,7.061505556106567
