method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-27.555353981196436,0.9382505167355225,-52.50962111311262,0.9932981398837858,-7.1904999377864725,0.6224621438223054,7.411534932943202,0.36624783216531853,13.584031823778593,0.2594828773000789,-2.469898377830587,0.5411638236260021,23.848660099979295,0.16274210147743395,62.71143501840244,0.001302554366351849,-6.583150215692385,0.6109241581058172,18.57756746554329,0.22279359863004156,28.587434160552142,0.1304946856194622,6.4491026401519775
LOCO-W,0.3,41.93843184854465,0.05227844014336491,-47.757795835716195,0.9520847164206488,-23.343380001483425,0.8431870794963146,-3.040322392284244,0.5559855517803578,-24.816760581980894,0.8786695435889331,-18.07430882831782,0.7814765756053567,-44.67100405881169,0.9830632916002807,-98.56929679478097,0.999863544880495,51.124616869070785,0.017162661339046315,3.658979586097512,0.4271015605570513,72.1500895987157,0.005876949116174313,6.453055381774902
LOCO-W,0.6,-0.9809507140396484,0.5133277992245094,59.46798162252398,0.007429670652608467,137.67358607577674,4.968776810088116e-05,-42.866064509759084,0.9759305615201959,17.161155035482857,0.2302141182863865,72.41654313550815,0.0015223845394838342,51.53212447619072,0.01713847656299583,41.606348334777515,0.032409176325269184,38.06247495319046,0.08642898432282353,55.215184935574186,0.005034488297791295,110.10548535876774,2.057794601384444e-06,6.438279628753662
LOCO-W,0.9,38.693124206765845,0.03425522377749235,20.406291858478962,0.18328054855742604,38.253801287080385,0.0383306691939288,87.07890004643356,0.00013925570852479918,119.08865048207507,3.6467903018255754e-05,-28.492927171103705,0.9301102720101926,50.62336581200072,0.012321361357968574,62.68593826529557,0.004963595875219773,-38.660934394130734,0.9599162392790196,28.7063900537769,0.1557853204687063,32.32972991846916,0.08355121077124938,6.417738914489746
CPI,0.0,50.06273793545529,0.29147422839105236,71.97655952480591,0.19508435265652257,377.6316751026127,0.028052056194660297,-37.253270440159895,0.6166839442319635,-22.319819777097337,0.7213032035669966,64.8122686449999,0.05318256695586179,173.90383088425415,0.0018069565490945205,78.64336651891563,0.0677445621675528,709.7371261426704,0.0004196441104791954,-38.06982169582761,0.6812358843699814,113.14925164319698,0.053952323617687335,13.169390439987183
CPI,0.3,21.55676817073936,0.4027539752730297,75.32517337448849,0.16395722646402539,418.635510735005,0.019826327695913686,37.236535787800676,0.3850575418211816,-17.30830227090655,0.6311817346272459,40.91984222844462,0.15705862652032093,142.05749700524711,0.0019462060420954268,81.69377847797546,0.08324212981673379,729.0797964677067,0.00039118180805232595,-18.71024547791103,0.5807385431275788,164.50051334698514,0.004953390029690412,1.5180304050445557
CPI,0.6,23.976340259159315,0.37801223474929546,45.588480583726096,0.2667552545851621,424.86508067568093,0.020014067542382503,67.8581359872253,0.27537847134121307,-6.419134292137414,0.5684435635624127,61.476002755882064,0.0774940225957418,143.91204574838366,0.0002720101537662884,46.887531559773606,0.12856105029001713,750.9120517962892,0.0001671808212382136,-39.04935836474647,0.6583228508877927,125.8972865755768,0.017278854339638768,1.5880451202392578
CPI,0.9,0.628602199488796,0.4975251248918021,57.154238594509934,0.2604623292449344,405.165023733535,0.03035140902933556,92.92411859142658,0.2113242202939733,2.4886564032947263,0.4771667715746396,10.975809797755801,0.40558785569562134,125.99120653699038,0.0036940807828695736,46.9877169882966,0.15667295866437647,667.7091391772922,0.001332062696880915,-57.28759853854331,0.7340611343889714,79.28884229846153,0.1611364504750905,1.5341496467590332
CPI_sqrt,0.0,50.06273793545529,0.30396178738504254,71.97655952480591,0.21235826115162748,377.6316751026127,0.032137028527039146,-37.253270440159895,0.6111714571791501,-22.319819777097337,0.6922236573640224,64.8122686449999,0.0818825120599802,173.90383088425415,0.004290477576199222,78.64336651891563,0.091599227081407,709.7371261426704,0.0005938954756614711,-38.06982169582761,0.6687811440885355,113.14925164319698,0.07029870689613818,8.64270305633545
CPI_sqrt,0.3,21.55676817073936,0.409264089753692,75.32517337448849,0.18321423296132283,418.635510735005,0.023045336390650345,37.236535787800676,0.3904149499070483,-17.30830227090655,0.6171624478946903,40.91984222844462,0.19226081589796157,142.05749700524711,0.005320488212664552,81.69377847797546,0.10598248299370167,729.0797964677067,0.0005518282296185798,-18.71024547791103,0.5755387287210865,164.50051334698514,0.009546815974132622,1.5540733337402344
