method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,0.36287716244560664,-20.838976377187517,0.8316666550677358,-10.745908087294932,0.6874614221299384,50.36661680346955,0.00811768313811334,14.531667145017295,0.29824574672917703,32.63205895553222,0.0667674788566841,-31.983613895681025,0.8814821309820065,11.199809511692242,0.32628547177919187,33.56416246058729,0.05436153793599252,39.39922041716203,0.07119832139378046,95.3887497888534,0.00044502393334566737,-66.30750517533137,0.9926919294468162,6.130984544754028
LOCO-W,0.3,0.3672267440874194,25.98950601077314,0.1358241622269276,-17.25598444139786,0.8083107643593291,-14.183946039486381,0.7331649255827215,-98.71276172219055,0.9999818630751465,54.24934857675275,0.005018220165470488,-33.870299172268204,0.9491408152762214,-108.67462463757523,0.9998948637940751,56.086037625480756,0.006824526958154276,13.89726867108798,0.24110547438851948,-15.635726171463007,0.7784863036583812,-38.85000038689299,0.9277386055273621,6.252439975738525
LOCO-W,0.6,0.3609570889248448,-31.206258345966873,0.8955558850072727,-30.848394339144388,0.9612250797466507,-12.374638733605046,0.7710278482821429,80.250433060939,0.00017999315918704184,-16.768897867852804,0.7423772369785783,33.904399310130444,0.09595635088099619,86.15044814476197,0.0006838427727553498,-154.14547175055836,0.9999961442976121,81.55048604818411,0.0005062925498894311,71.18279921694209,0.007481163900589505,9.254261152127603,0.3705408665827211,6.143868684768677
LOCO-W,0.9,0.3710273738412101,1.0637924467895665,0.47880943127845854,51.300153115289355,0.022429822716867664,52.37925932254757,0.04010424848275573,74.48140242754417,0.00029275124876881886,37.623160514559125,0.03586283897388809,70.44197780923422,0.002297905794604649,-82.87972777218224,0.9992789613704214,-41.28716892134998,0.9520932578063555,30.090640120443656,0.0809174384081286,-48.6143232346209,0.9902076381935879,2.2729968288870053,0.4658329264756601,6.1857521533966064
CPI,0.0,0.36287716244560664,-5.37457904772873,0.5215079816864866,132.45185570053718,0.02024000712949036,763.2210794667308,0.00015508704382864253,239.3087623028896,0.004592364368739011,60.58496089780192,0.08904388243562311,-130.42536426911556,0.9321313783447606,-32.167796151137736,0.7895765459594343,-157.8624218220882,0.9663089603871308,683.0100451305157,0.00027334754449382975,21.919060559707304,0.2914183646130594,40.03399694435757,0.31276680049657685,13.030360698699951
CPI,0.3,0.3672267440874194,-1.193706750706042,0.5046560643169316,158.8060429201546,0.006522038229240092,762.209458802864,0.0002965568641337887,236.2782509831195,0.0026193631587872034,50.35260960357846,0.11088027315372945,-111.65460053996003,0.9290407926812335,-36.48922360920051,0.7752759710247293,-161.16943710938085,0.9670638271521593,728.0840375137254,0.00011142195445358952,50.90597646191509,0.08814846382378438,-79.96826169108067,0.8002364764148404,1.5571010112762451
CPI,0.6,0.3609570889248448,-18.44640917500783,0.5725427495898988,152.0165439409202,0.013078271558965729,719.9005894163765,0.00025024139671372004,241.93648781127058,0.007577244271849638,-11.328646076111,0.6202068642034657,-153.37760044691117,0.95217670391383,-16.99902193818889,0.657085670541693,-141.65776492192776,0.9793511685044655,720.5656357169619,0.00018379642794149153,63.72410770233137,0.058475464119863235,-2.8006959478530007,0.513108996167412,1.6041860580444336
CPI,0.9,0.3710273738412101,-27.874161094987358,0.6332308954728066,127.51673171147013,0.024748239105274458,842.2603212555869,0.00011445401168977854,223.5142824884697,0.005492836240085631,-14.842513012583368,0.6396554878992874,-117.10541575677303,0.9093932922255921,-37.27582741882384,0.8051874559774993,-129.80943905022764,0.9585249828820626,678.6092668393549,0.0003124382550415966,53.541085919586294,0.12059111766792646,15.78598746105672,0.42238516777828994,1.5405969619750977
CPI_sqrt,0.0,0.36287716244560664,-5.37457904772873,0.5200863517164217,132.45185570053718,0.03236420546990577,763.2210794667308,0.00024130546762201325,239.3087623028896,0.007777291441952988,60.58496089780192,0.12220663053264391,-130.42536426911556,0.916267941436428,-32.167796151137736,0.753047794659766,-157.8624218220882,0.9545648463895647,683.0100451305157,0.0004226291036696466,21.919060559707304,0.32035867549908986,40.03399694435757,0.32658741108415335,8.483874320983887
CPI_sqrt,0.3,0.3672267440874194,-1.193706750706042,0.5043554742794069,158.8060429201546,0.012681133859698811,762.209458802864,0.0004360193114983524,236.2782509831195,0.004982766385376089,50.35260960357846,0.14843407084239946,-111.65460053996003,0.9105098213710033,-36.48922360920051,0.745308152303054,-161.16943710938085,0.9556381706831816,728.0840375137254,0.00018259195462316945,50.90597646191509,0.1274092703746585,-79.96826169108067,0.7835246172122798,1.5808837413787842
CPI_sqrt,0.6,0.3609570889248448,-18.44640917500783,0.5678463559227381,152.0165439409202,0.02191443140499359,719.9005894163765,0.00038183605544774224,241.93648781127058,0.011665895878276301,-11.328646076111,0.601416541494683,-153.37760044691117,0.9391463279613871,-16.99902193818889,0.63545780844258,-141.65776492192776,0.9680011600669067,720.5656357169619,0.0002885073110722042,63.72410770233137,0.09081739773318576,-2.8006959478530007,0.5121065124081855,1.625478744506836
CPI_sqrt,0.9,0.3710273738412101,-27.874161094987358,0.6230132674780251,127.51673171147013,0.038226573753930446,842.2603212555869,0.00017552391096426566,223.5142824884697,0.009284240557084702,-14.842513012583368,0.6200368483534733,-117.10541575677303,0.8920138112898335,-37.27582741882384,0.7702824526630576,-129.80943905022764,0.9434525332276443,678.6092668393549,0.000478188590173688,53.541085919586294,0.15501229711316106,15.78598746105672,0.4285633097485031,1.5392420291900635
CPI_n,0.0,0.36287716244560664,-5.37457904772873,0.5213767950416348,132.45185570053718,0.021198566429859827,763.2210794667308,0.00016141920868150057,239.3087623028896,0.004828747356947176,60.58496089780192,0.09199157143847309,-130.42536426911556,0.9307609717496671,-32.167796151137736,0.7860556544585054,-157.8624218220882,0.9653329202619519,683.0100451305157,0.0002843775376371992,21.919060559707304,0.2942713559534424,40.03399694435757,0.31404797821288033,8.501717329025269
CPI_n,0.3,0.3672267440874194,-1.193706750706042,0.5046283668213053,158.8060429201546,0.00696556477757255,762.209458802864,0.0003070646521550476,236.2782509831195,0.002786273126352218,50.35260960357846,0.11429913063218178,-111.65460053996003,0.9274354730197274,-36.48922360920051,0.7724259803963137,-161.16943710938085,0.9661149652691446,728.0840375137254,0.00011653326631055669,50.90597646191509,0.09165860641554435,-79.96826169108067,0.7987229751224647,1.5461599826812744
