method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-75.2099224827165,0.9143918579694841,89.30202617328614,0.07040255283029595,131.54906527585473,0.01339078644406655,46.4032598856653,0.21392586790834645,-10.112626195499853,0.5697462448917875,-32.55031043338708,0.7022726344581827,74.99266645128908,0.10253178515657835,15.189560969908136,0.39449235296368235,-2.1505122845785585,0.5152667799427588,55.05468905874899,0.16673177883654022,-7.334283994957557,0.5512744499088815,13.00229287147522
LOCO-W,0.3,99.22739426874368,0.04246061161664427,-32.29641816378575,0.7249419805470881,-33.460528973015116,0.6998307861848525,-45.90084001581695,0.787507791256896,9.0055085767151,0.44654335247257937,-56.189242327689826,0.8514908859724782,38.24858084975784,0.25908060061400295,5.089811919825524,0.46373190943771747,77.15535697757745,0.08643960473653234,110.88001993911814,0.026076885544702888,81.57505434357248,0.09054115063823842,12.666069507598877
LOCO-W,0.6,134.87236787377444,0.011955948821902318,-18.399602271227614,0.6212000909302737,-51.25893291841867,0.8125779637366286,20.074215055448413,0.3614312286797545,38.499956831830026,0.2760996444139836,-84.9372394249469,0.9307847036137002,-39.11987468087714,0.7326257389467975,-63.65060415704012,0.8829095178374551,46.90325851997736,0.21950893366928126,54.40386054349398,0.20781259650789763,10.726948890260939,0.4281672819998771,12.61505937576294
LOCO-W,0.9,-32.15233228134001,0.707152580714407,-19.763474336934838,0.6294538365757302,113.33278954763304,0.03647825083003531,-18.549181142073852,0.6174871624480309,3.7310416649158227,0.47511071256646176,-48.30021154522463,0.8029977287656191,83.07663574673586,0.0833816861040777,-114.99289528894512,0.9721470141248774,20.93726792630486,0.36617210681429035,-54.67599997215235,0.8245844829711267,44.979233882391306,0.23737992888683157,12.631625890731812
CPI,0.0,37.742360526315906,0.1098573480972862,21.974170582706392,0.1502330855155377,698.0655724624057,0.0001178220508643157,239.54696390977438,4.200309245621413e-05,-5.007861560150559,0.5784924519535469,-60.558669454887195,0.9923134357542072,-16.2229531954888,0.7041362646101178,-16.99390573308301,0.7932960737866339,637.718977255639,0.00048505664312426346,122.05472678571414,0.05463985061219331,-35.59106832706789,0.9542896590594704,13.929665803909302
CPI,0.3,42.99205874060135,0.07858420920745308,20.530788627819447,0.16073014677315767,700.746944360902,0.00011974682042069243,235.49243778195478,4.442975985972019e-05,-3.4171859962407325,0.5550204408402547,-60.42173270676699,0.9936971705389562,-10.20004971804542,0.6319325403745408,-18.101128383458672,0.816290451200233,634.7637593045115,0.0005309650284459449,131.5792945488722,0.043949728380663286,-28.541354229323588,0.9327297960739764,2.923409938812256
CPI,0.6,40.52068909774425,0.09374878116045171,18.112421146616725,0.19990191473482488,707.3156608082709,0.00010783790382644441,234.41264473684214,4.4298646756291984e-05,-2.789273778195138,0.5449456922302989,-57.03728148496248,0.9899018749792012,-11.51461672932328,0.6475867391207808,-18.491580357142766,0.8155684555250904,635.7117531954887,0.0004959119465302161,136.48711080827115,0.0375710255284218,-22.264309962405832,0.8915484887969297,2.977509021759033
CPI,0.9,39.52035874060152,0.11134530604489379,21.712243609022607,0.14862152772759346,719.3235762218048,8.657815016632437e-05,233.49741513157937,4.46461909824186e-05,-6.748583176691454,0.6062626513939536,-47.24754990601514,0.9786132276425361,-9.233802913533737,0.6184464420020126,-13.125411184210634,0.7350150202751807,631.488004511278,0.000518379159440844,147.32556362781997,0.028096959726194748,-19.51893947368376,0.8401624937357095,2.9700844287872314
CPI_sqrt,0.0,37.742360526315906,0.15567912513591903,21.974170582706392,0.21422449892931306,698.0655724624057,0.00018890723635043042,239.54696390977438,0.00019116709281110134,-5.007861560150559,0.5625361992372402,-60.558669454887195,0.9726641897055914,-16.2229531954888,0.6704395785950266,-16.99390573308301,0.7331481288036583,637.718977255639,0.0007082264693669917,122.05472678571414,0.07009424101657942,-35.59106832706789,0.9012824198090861,9.688323736190796
CPI_sqrt,0.3,42.99205874060135,0.12210938742180338,20.530788627819447,0.2254805610445067,700.746944360902,0.0001913759150354162,235.49243778195478,0.0002038240710381985,-3.4171859962407325,0.5435697447053118,-60.42173270676699,0.975295966733324,-10.20004971804542,0.6091840307391292,-18.101128383458672,0.751813020432504,634.7637593045115,0.0007702078519700947,131.5792945488722,0.057817292522701666,-28.541354229323588,0.8675414846930901,2.901671886444092
