method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,tr_time
LOCO-W,0.0,-16.364290240775123,0.724540269205928,-2.2679701878847482,0.5371645184058126,51.76192143299291,0.03989857741746239,17.456472215773374,0.23304699651966365,-68.27869128854798,0.99630783019574,-15.932948596837464,0.7086734295635109,-4.409198540381685,0.564723482903057,37.2589810246358,0.07177354335636799,1.2120305158823133,0.4800552859694186,17.490752939693092,0.2534248787827529,49.45992189047575,0.037002952356653074,6.339936017990112
LOCO-W,0.3,67.12173189480546,0.0004771749018086524,5.235494961865679,0.4406790819119766,11.408538912127328,0.32274481406436517,36.67014144217008,0.09320032162019443,1.6064611766770762,0.4721274462524524,51.485652856341666,0.028336592649021775,-10.600823064701396,0.6795274311520308,134.36164703014597,3.179193297508931e-08,-131.70818445961243,0.9999864014640364,-36.87673633185668,0.9421630693930302,50.180438100397176,0.023281437842673336,6.187330961227417
LOCO-W,0.6,-51.23885350142587,0.9915154783968689,47.38852748661503,0.023147689585975018,53.66803568829301,0.017553484236646266,53.51845645951928,0.021661563377724624,8.585522031325851,0.3660133937360097,-29.613525311382535,0.8682930779939582,52.258637426895426,0.018419788977162344,6.572808573324934,0.39944610963208216,42.14593989270115,0.05697426048111709,131.31455289626155,5.8292479510058115e-08,4.10645086471741,0.42415306738459957,6.349971771240234
LOCO-W,0.9,44.415152454086844,0.022791178473933527,42.01847739339074,0.03834344639378895,33.00597576725497,0.08181310535588338,-73.77109305275718,0.9975895141663584,164.93720956661437,8.847321097960048e-08,25.299277794231028,0.12098426397957363,79.13876554328144,0.000466687687482481,15.32334117357405,0.26903754267220326,-88.57290098900967,0.9984641607848582,-13.416849057561366,0.7297929040210709,44.3526358418009,0.06547821550364796,6.251763343811035
CPI,0.0,50.24122236837138,0.2984340672838244,84.60572559127331,0.10351311956911874,784.3533218646153,0.0004587903427239639,159.84963356421736,0.0697027614732713,-41.57262033337611,0.8289550206495439,-204.4584580801568,0.9952708234398967,-5.258580846114455,0.5397939596287115,56.90185380621733,0.17435515935701623,911.8017341696345,0.00029423790015277695,67.38017980914174,0.20924028535547357,-11.81139208351533,0.5868536395054843,12.746604204177856
CPI,0.3,20.047155772658698,0.4182445412946044,85.63049853137409,0.11919518785513283,862.274445387671,0.0003617193588082988,148.19719388020985,0.07899856936590993,-43.04068817443658,0.814791192798358,-159.03429264970464,0.973404920319109,0.9589134093482699,0.4940921355139891,35.52874133053979,0.2537321990364672,847.1747188872898,0.00034025384359922373,94.14852270314873,0.09453761931314775,21.753769592821754,0.35818314714733474,1.5433931350708008
CPI,0.6,-16.361355519017707,0.578001440657008,90.53697965194601,0.09272525687687372,773.8783229764399,0.0019155585638943398,205.8661581748952,0.03156308393169298,-55.63624040119703,0.8655617238843873,-198.1921437374533,0.9900703865068626,13.764018227720271,0.40466349915296806,34.231940166990626,0.2854251977751133,807.2752354767067,0.0006517044980911073,117.40872519499362,0.07690211664029427,-28.490586863463022,0.7379138719943626,1.547722339630127
CPI,0.9,73.93399714301154,0.20249325556342057,100.05567286459336,0.06656423069335694,863.355702328414,0.00048051892714403113,163.64772217725294,0.05195780914507241,-77.85648069556669,0.9636076247175088,-169.63680796000267,0.9775130310769579,32.32038155664213,0.28034972781701983,23.46334081204668,0.3426844773525404,765.7964694932041,0.0006863762201085685,46.115983808470446,0.26462634853761274,40.91995182324945,0.22492727323753703,1.5194337368011475
CPI_sqrt,0.0,50.24122236837138,0.3109696745773507,84.60572559127331,0.1262923744315287,784.3533218646153,0.0006392384523244747,159.84963356421736,0.08235597343643564,-41.57262033337611,0.7940862140048783,-204.4584580801568,0.991486684426458,-5.258580846114455,0.5351957827361709,56.90185380621733,0.20003268281768632,911.8017341696345,0.0004043793945551456,67.38017980914174,0.22747820809825914,-11.81139208351533,0.5771188637468175,8.309863090515137
CPI_sqrt,0.3,20.047155772658698,0.4235959998417915,85.63049853137409,0.14079392024427034,862.274445387671,0.0004982205127408008,148.19719388020985,0.09262105725010544,-43.04068817443658,0.7832631939254147,-159.03429264970464,0.9627716142076969,0.9589134093482699,0.4946608508050196,35.52874133053979,0.27852479323803636,847.1747188872898,0.00047340594241847023,94.14852270314873,0.11544937999671945,21.753769592821754,0.3722920975038871,1.5581996440887451
CPI_sqrt,0.6,-16.361355519017707,0.5720943944195125,90.53697965194601,0.11452363669560345,773.8783229764399,0.0024080508025426093,205.8661581748952,0.04011261154543779,-55.63624040119703,0.8345658889037673,-198.1921437374533,0.9843945967029603,13.764018227720271,0.41478053113922153,34.231940166990626,0.30548055706545574,807.2752354767067,0.0008762303945527188,117.40872519499362,0.09409370410295576,-28.490586863463022,0.709469067021915,1.4710438251495361
CPI_sqrt,0.9,73.93399714301154,0.21984517677821275,100.05567286459336,0.08676159723525889,863.355702328414,0.0006480602831657031,163.64772217725294,0.06402320130839532,-77.85648069556669,0.9392013011330962,-169.63680796000267,0.9681144504934114,32.32038155664213,0.3023886704941706,23.46334081204668,0.3586650957182901,765.7964694932041,0.0009333687003007632,46.115983808470446,0.2826336615523404,40.91995182324945,0.2513395820419158,1.5162205696105957
