method,corr,r2,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.6033022502010572,0.08834244547001402,1.8395684975303084e-10,0.02511359030029833,0.036700118065002174,0.015821536389975185,0.13174997852805714,0.06850806944338672,5.270539679136377e-07,0.08406973391530984,7.610430063920148e-10,-0.17620555798886817,1.0,0.06906954140329788,3.2581667411824e-06,0.07307952461490738,1.0236923562834122e-05,-0.20360577508968095,1.0,1.105323314666748
LOCO-W,0.3,0.6033227399257667,0.2854320106209452,0.0,0.2145159001157651,0.0,0.19699683280121819,0.0,0.005846736525405646,0.3509970062755824,-0.03307524567670443,0.992123822378494,-0.21675816561694522,1.0,0.0892187360196841,1.208908789296359e-06,0.23041690289088707,0.0,-0.2030455590243571,1.0,2.363558530807495
LOCO-W,0.6,0.6033301556790516,0.080560742077802,9.478728912881706e-10,0.23042153932289425,0.0,-0.18774801032943866,1.0,0.053889341378655455,6.451880766444873e-05,-0.006084362147014863,0.6722362150364598,-0.000895137217434075,0.5259463742982757,-0.04349031366518252,0.998748370646574,-0.07036394918823226,0.9999996234668509,-0.02521536707339696,0.9497016496984644,1.9723255634307861
LOCO-W,0.9,0.6033300663278982,0.803468000060881,0.0,-0.0004274771595920349,0.5123839421705966,0.04609040389921391,0.0009588662960151595,0.004179148484341492,0.3790113556219261,0.18567104226637957,0.0,-0.008629617837598715,0.7326141115627689,-0.10510452290425219,0.9999999999659663,0.24059255203244645,0.0,-0.17421694903517954,1.0,2.7622969150543213
CPI,0.0,0.6033022502010572,0.2593455633584528,4.8918130634663896e-138,0.011402035428902113,1.066654525756473e-13,0.00592588495913593,8.333093069304739e-10,0.009117988744176686,6.232716789400596e-13,-2.0725287456613284e-05,0.6732724608335172,0.0007045585693228884,3.146273666812799e-13,0.08081013242798735,1.1665185959399736e-80,0.0810961307988215,9.21778474335751e-82,6.141726972691552e-05,0.023652043489780776,43.30978345870972
CPI,0.3,0.6033227399257667,0.25909024607682185,2.2582587343989984e-138,0.01013339223018117,2.362865338826675e-13,0.005931459930035465,8.014572717057854e-10,0.009140941239876965,5.433644463178623e-13,1.5056217761155732e-05,0.022504801765692493,0.00015964020691872083,0.24369959304121186,0.08007348815299764,1.4662907420545798e-79,0.07997732194284546,4.095783732937169e-82,1.810090549259069e-05,0.023705265140453166,31.64313054084778
CPI,0.6,0.6033301556790516,0.2579064955162215,1.0898473127110483e-136,0.008087140759392597,1.0927235235610963e-10,0.005927921660663693,8.136884765658822e-10,0.009126500446749786,5.805515460192806e-13,-1.3489974330371801e-06,0.9774776351643808,4.181397636965345e-05,0.3732597994412823,0.07984942372016118,1.5015334875732465e-79,0.07794679276333322,7.810466113344367e-80,0.0,1.0,31.04405951499939
CPI,0.9,0.6033300663278982,0.25740500669427235,2.0619995428385247e-136,0.007275732639201726,1.8958959201506396e-09,0.005924980630011567,8.278858819375348e-10,0.009116486470833074,6.133101121919579e-13,-4.864582338615087e-07,0.9766824381242791,9.401820383447834e-05,0.04533747821601363,0.07985149537655906,9.734124265847123e-80,0.07713883383118636,1.1850001323071174e-78,0.0,1.0,31.006319046020508
CPI_sqrt,0.0,0.6033022502010572,0.2593455633584528,1.9374633337113263e-25,0.011402035428902113,0.24092474170499706,0.00592588495913593,0.35239509277601255,0.009117988744176686,0.283682446452467,-2.0725287456613284e-05,0.5005622988370636,0.0007045585693228884,0.48095888514588886,0.08081013242798735,9.673863946763509e-06,0.0810961307988215,8.904486124222519e-06,6.141726972691552e-05,0.4983319650428313,40.48816204071045
CPI_sqrt,0.3,0.6033227399257667,0.25909024607682185,1.9511646791279494e-25,0.01013339223018117,0.264018274803103,0.005931459930035465,0.3522618349385048,0.009140941239876965,0.28319260519489464,1.5056217761155732e-05,0.49959043234418476,0.00015964020691872083,0.4957223209464932,0.08007348815299764,1.1410004827785733e-05,0.07997732194284546,1.084441931478506e-05,1.810090549259069e-05,0.49950766343038283,31.642499923706055
CPI_sqrt,0.6,0.6033301556790516,0.2579064955162215,3.4382264083651278e-25,0.008087140759392597,0.3058671002141173,0.005927921660663693,0.35234413401976006,0.009126500446749786,0.28349463242163886,-1.3489974330371801e-06,0.5000367133067096,4.181397636965345e-05,0.4988719268901489,0.07984942372016118,1.1889431414858753e-05,0.07794679276333322,1.6680612148626388e-05,0.0,0.5,31.167096614837646
CPI_sqrt,0.9,0.6033300663278982,0.25740500669427235,4.0656691581505316e-25,0.007275732639201726,0.32354720550158506,0.005924980630011567,0.3524136640113882,0.009116486470833074,0.283706906257266,-4.864582338615087e-07,0.5000132394711,9.401820383447834e-05,0.4974508350031854,0.07985149537655906,1.182432757577605e-05,0.07713883383118636,1.9895099240436596e-05,0.0,0.5,31.024665355682373
CPI_n,0.0,0.6033022502010572,0.2593455633584528,2.7063864482720163e-133,0.011402035428902113,2.7971159355916707e-11,0.00592588495913593,2.0177916935943142e-07,0.009117988744176686,2.8109441789180567e-10,-2.0725287456613284e-05,0.5355241624473094,0.0007045585693228884,0.006588311267949026,0.08081013242798735,3.2320350834895737e-74,0.0810961307988215,3.3004095672446155e-75,6.141726972691552e-05,0.3886978618686873,37.89245057106018
