method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,imp_V9,pval9,imp_V10,pval10,imp_V11,pval11,tr_time
LOCO-W,0.0,0.031153617975991123,1.3716741367408858e-05,-0.012194126614616699,0.9643713105591794,-0.07656644804395389,1.0,0.010931191620832312,0.0697119905146899,0.0934141393727807,0.0,0.04735344604374394,9.929944533304536e-09,0.028113167653911097,0.00040361534968780255,0.10178526917211055,0.0,-0.062150013911135164,0.9999999999999986,-0.007488293267835113,0.8650028059706268,-0.05045114334256909,0.9999999999950653,0.032802975800263985,4.903366777053719e-06,175.0364761352539
LOCO-W,0.3,0.06768482205004525,0.0,-0.07517846958254273,1.0,-0.02653690715237837,0.999149530130368,0.066339194618913,0.0,0.10986448382613134,0.0,0.017130990790379143,0.009158165614363334,-0.006073126567548173,0.7760244981488252,-0.04993784664729363,0.999999999725302,0.0308068676295001,2.7087766976130467e-06,0.022255255190244613,0.0008845239152146522,-0.0811179529123091,1.0,0.0302376065436984,3.8610547870021605e-08,174.56230926513672
LOCO-W,0.6,-0.007577609027638813,0.8683291640755246,-0.06883224821425746,1.0,0.019301130014651915,0.0005547320396137589,-0.12122927398489029,1.0,-0.06382005063759896,1.0,0.09465411766044127,0.0,0.029799132549651604,7.924764464761758e-06,0.012587257045690773,0.07113382472637719,0.00935951215030731,0.10509043745150848,0.01975815987926219,0.001832937575703797,-0.03303720499943638,0.9999908856378538,-0.043351909083726235,0.9999999997561486,175.77907705307007
LOCO-W,0.9,0.055631863265403404,0.0,0.010764928177322655,0.03946998345019981,0.13122675567142314,0.0,-0.10737667846135282,1.0,0.07298092909591798,0.0,0.017397078046473575,0.01187870039906469,-0.015301554593594332,0.9729348763563598,-0.07821099142249043,1.0,0.09119534350602373,0.0,-0.022067322690571975,0.9983450533965142,0.019652160837673065,0.0002618936233601543,-0.0411810981508497,0.9999998633758345,174.82692575454712
CPI,0.0,0.01094027054043159,1.7558103505122862e-07,0.0889630482838353,2.0116336758639955e-22,0.011758841180504548,2.5694055429202803e-11,0.03614499437324584,5.788645529771376e-09,0.01368745490026857,2.053880125146675e-12,0.044723005398322635,1.7086020754919348e-11,0.011527518868214515,3.5250487036763316e-11,0.006795813559054148,4.792074758627298e-07,0.015410361283197865,1.0746652869751716e-08,0.01187187661717179,9.420273049116248e-10,0.09042979497042106,6.00183893677355e-19,-1.693322908119521e-05,0.5064528696893061,35.39320421218872
CPI,0.3,0.011549488358390148,7.409507981540741e-08,0.09153801080474061,3.5725437401867696e-23,0.012526850151756752,1.5414709982325632e-11,0.035837405501920355,3.0047235357070757e-09,0.014283657364600494,1.417491216052764e-13,0.039803315523797234,1.0731455805267506e-09,0.0030748238261307514,7.904755678376189e-07,0.0077949938496112425,8.57295265653892e-08,0.016269691177147744,5.409071241341949e-10,0.012520073213569377,9.379092333570772e-10,0.09545274198061893,6.918098269166083e-21,9.129500837951054e-06,0.4920992284082226,23.469501495361328
CPI,0.6,0.011329894332598511,6.578752953358685e-08,0.08955732441509048,1.154451598118998e-22,0.012578608269525726,7.043261550651217e-12,0.034463497897120166,1.6813538407375628e-09,0.014388150466760202,2.1892807159432554e-12,0.025173946433683814,2.2566520540404673e-10,0.0009727922890092333,0.0005731008321389055,0.00718505020776572,1.6601830507526304e-06,0.016080856151733214,1.553130261195213e-09,0.012842019527838894,5.592052707134072e-10,0.0950907940388446,1.6435521693812841e-19,-0.00014773409394985837,0.6548257649173819,23.198715925216675
CPI,0.9,0.010162497112100183,5.269456702787414e-07,0.09136354779008299,3.1618854265465637e-23,0.012424776357553902,1.6231867486145662e-11,0.033375891463858554,3.981438413253571e-09,0.014141830457069487,1.9869045221354813e-12,0.010567958147468193,1.8476199337584318e-07,0.00037150942209210336,0.017917776511409206,0.007217778476119957,7.639601565706378e-07,0.017295626602728764,3.594373246985319e-11,0.012843566917173366,6.57827730613983e-10,0.09306514598918819,1.3005322676950953e-19,-8.657543697207504e-05,0.6662984014633098,22.886852502822876
CPI_sqrt,0.0,0.01094027054043159,0.33252579608526434,0.0889630482838353,0.0029570707704410634,0.011758841180504548,0.3184579720893914,0.03614499437324584,0.1098962667437417,0.01368745490026857,0.2927340823565002,0.044723005398322635,0.06716080041811812,0.011527518868214515,0.3216291840232647,0.006795813559054148,0.3907800286466231,0.015410361283197865,0.27571945422028055,0.01187187661717179,0.31809605977372585,0.09042979497042106,0.003373596003392306,-1.693322908119521e-05,0.5002795152812631,33.01428747177124
CPI_sqrt,0.3,0.011549488358390148,0.3241395157632323,0.09153801080474061,0.002374123235339003,0.012526850151756752,0.30821036635991417,0.035837405501920355,0.11050589944392258,0.014283657364600494,0.28448101479446186,0.039803315523797234,0.09060970878530339,0.0030748238261307514,0.4485199111423316,0.0077949938496112425,0.37573184014702393,0.016269691177147744,0.26406766009640936,0.012520073213569377,0.3096911428955028,0.09545274198061893,0.0021229366461920137,9.129500837951054e-06,0.4998455561617753,23.399055242538452
